tita [grados], phi [V]
15.1176110963, 0.3558
15.4682319921, 0.4999
15.468875283, 0.35605
15.8205652798, 0.3563
15.8205721214, 0.4999
16.1722685288, 0.35655
16.1723791364, 0.4999
16.5234119665, 0.35681
16.5236294053, 0.4999
16.8754144364, 0.4999
16.8756270998, 0.35708
17.226757953, 0.35735
17.227212468, 0.4999
17.5778712707, 0.35763
17.5784507716, 0.4999
17.92961084, 0.35791
17.9303248605, 0.4999
18.2808095491, 0.35819
18.2816618063, 0.4999
18.6324384739, 0.4999
18.633265707, 0.35849
18.9844957088, 0.4999
18.9852010162, 0.35878
19.3360131194, 0.4999
19.3360543383, 0.35909
19.6863430683, 0.35939
19.6883585069, 0.4999
20.0379977836, 0.35971
20.0382233576, 0.4999
20.3910943018, 0.36003
20.3914747003, 0.4999
20.7411367819, 0.36035
20.7416639905, 0.4999
21.0926434436, 0.36068
21.0933322749, 0.4999
21.4444605533, 0.4999
21.4456895782, 0.36101
21.7971536431, 0.4999
21.7977039956, 0.36135
22.1487961773, 0.4999
22.1491958414, 0.3617
22.3212763358, 0.42067
22.4993695478, 0.4999
22.5001425979, 0.36205
22.8516084235, 0.4999
22.852210534, 0.3624
23.2032317998, 0.36276
23.2033302596, 0.4999
23.5537108663, 0.36312
23.5539874683, 0.4999
23.9059357568, 0.36349
23.9064076874, 0.4999
24.257118302, 0.36387
24.2577888445, 0.4999
24.6086340244, 0.4999
24.6096146501, 0.36425
24.9608195742, 0.4999
24.9616135232, 0.36463
25.3124918473, 0.4999
25.3125773632, 0.36502
25.6630026371, 0.36542
25.66507744, 0.4999
26.0148556384, 0.36582
26.0151769906, 0.4999
26.366218617, 0.4999
26.3682135623, 0.36623
26.7185357617, 0.36664
26.7193079824, 0.4999
27.0703880931, 0.36705
27.0713999654, 0.4999
27.4212215475, 0.36747
27.4229860571, 0.4999
27.7735376796, 0.4999
27.7741803127, 0.3679
28.1256425942, 0.36833
28.1257392318, 0.4999
28.47659892, 0.36876
28.4769352894, 0.49991
28.8265285159, 0.3692
28.8271094743, 0.49991
29.1786922958, 0.36965
29.1795392136, 0.49991
29.530972741, 0.49991
29.5321686237, 0.3701
29.882345422, 0.37055
29.8842485966, 0.49991
30.233671908, 0.49991
30.234359321, 0.37101
30.5848934907, 0.37148
30.5849666318, 0.49991
30.9378463706, 0.37195
30.9382078909, 0.49991
31.2880087355, 0.49991
31.2898388749, 0.37242
31.6392937789, 0.49991
31.6408552608, 0.3729
31.990880166, 0.37338
31.9926289484, 0.49991
32.3424418967, 0.49991
32.3429482937, 0.37387
32.693848115, 0.49991
32.6940536819, 0.37436
33.047290023, 0.37486
33.0474073555, 0.49991
33.3973636145, 0.49991
33.3995921044, 0.37536
33.7490216276, 0.49991
33.7509447629, 0.37587
34.1008611315, 0.37638
34.1029347853, 0.49991
34.452692712, 0.49991
34.4534979905, 0.3769
34.8047310662, 0.37742
34.8047346579, 0.49991
35.1554840583, 0.37795
35.155833692, 0.49991
35.5081196327, 0.37848
35.5088369105, 0.49991
35.8580379518, 0.49991
35.8598374411, 0.37902
36.2101632344, 0.37956
36.2125609389, 0.49991
36.5627890666, 0.49991
36.5634011479, 0.3801
36.9152794385, 0.38065
36.9155063537, 0.49991
37.2662440877, 0.3812
37.2668578909, 0.49991
37.6158298572, 0.38176
37.6172901633, 0.49992
37.9684358998, 0.38233
37.9703147959, 0.49992
38.3188959287, 0.49992
38.3196955185, 0.38289
38.6731640794, 0.38346
38.6732307862, 0.49992
39.0226231348, 0.38404
39.0230997857, 0.49992
39.3743234277, 0.38462
39.3752345054, 0.49992
39.7264888523, 0.49992
39.7283397277, 0.38521
40.0768498562, 0.49992
40.0778412441, 0.38579
40.4295841925, 0.49992
40.430129334, 0.38639
40.781115553, 0.38698
40.7814577327, 0.49992
41.131223445, 0.38758
41.1324576651, 0.49992
41.4837896783, 0.38819
41.4859375782, 0.49992
41.8343275841, 0.49992
41.8350848267, 0.3888
42.1856638642, 0.49992
42.1859482133, 0.38941
42.5389545817, 0.39003
42.5395902049, 0.49992
42.8887999725, 0.49992
42.891138512, 0.39065
43.2406366906, 0.49992
43.2424876223, 0.39128
43.592576947, 0.39191
43.5955876009, 0.49992
43.9453519545, 0.49992
43.9453581117, 0.39254
44.2973287019, 0.39318
44.2982622758, 0.49992
44.6480711865, 0.39382
44.6495404929, 0.49992
45.0004051434, 0.49992
45.0016125575, 0.39447
45.3496294378, 0.49993
45.3503114212, 0.39512
45.7018453487, 0.39577
45.7021180205, 0.49993
46.0534104754, 0.49993
46.0562838515, 0.39643
46.4058308503, 0.39709
46.4080477491, 0.49993
46.7569584977, 0.49993
46.7583182549, 0.39775
47.1092503087, 0.49993
47.1096375274, 0.39842
47.4597852448, 0.39909
47.4607623842, 0.49993
47.8107142417, 0.49993
47.8133652483, 0.39977
48.1641438153, 0.49993
48.1654289816, 0.40045
48.5164390585, 0.49993
48.5167363207, 0.40113
48.8669015141, 0.40182
48.8675969888, 0.49993
49.2176149846, 0.49993
49.2202388731, 0.40251
49.5685045751, 0.40321
49.5708519499, 0.49993
49.9196106333, 0.4039
49.9233587623, 0.49993
50.2743591399, 0.40461
50.2743924922, 0.49993
50.6236311808, 0.40531
50.6246860764, 0.49993
50.9758570947, 0.40602
50.978319999, 0.49993
51.3264120544, 0.49993
51.3273707114, 0.40673
51.6778084187, 0.40745
51.6778850369, 0.49993
52.0316627989, 0.40817
52.0328028651, 0.49994
52.3821518824, 0.49994
52.3844810116, 0.40889
52.7349858587, 0.49994
52.7362612197, 0.40962
53.0866594977, 0.41035
53.0867864066, 0.49994
53.4363622757, 0.41108
53.4375522455, 0.49994
53.7872824125, 0.49994
53.7896231775, 0.41181
54.1406195465, 0.49994
54.1418826909, 0.41255
54.4929606621, 0.49994
54.493139678, 0.4133
54.8430650351, 0.41404
54.8439749295, 0.49994
55.1943244368, 0.49994
55.1969987204, 0.41479
55.5449441631, 0.41554
55.5484005421, 0.49994
55.8967737474, 0.49994
55.8969309752, 0.4163
56.2485942748, 0.49994
56.2523756525, 0.41706
56.599461542, 0.49994
56.6021391751, 0.41782
56.9509424453, 0.41858
56.9541781067, 0.49994
57.3031579527, 0.49994
57.303275221, 0.41935
57.6549967571, 0.42012
57.6560255006, 0.49994
58.0054941538, 0.4209
58.0079781707, 0.49994
58.3590162139, 0.49995
58.3599291826, 0.42167
58.7086135191, 0.42245
58.7088425771, 0.49995
59.0612728502, 0.42324
59.062675805, 0.49995
59.4127639254, 0.42402
59.4156385225, 0.49995
59.7633834235, 0.42481
59.7674427099, 0.49995
60.1180751275, 0.4256
60.1186691348, 0.49995
60.4669712915, 0.4264
60.4687448525, 0.49995
60.8176802611, 0.49995
60.8196981614, 0.4272
61.1710578416, 0.49995
61.1715976138, 0.428
61.5226706524, 0.4288
61.5233379001, 0.49995
61.8726497651, 0.4296
61.8748009619, 0.49995
62.2254484322, 0.49995
62.2268554434, 0.43041
62.5801038131, 0.49995
62.5802775878, 0.43122
62.9275813391, 0.43204
62.9288834299, 0.49995
63.2791710159, 0.43286
63.2817190307, 0.49995
63.6340447313, 0.49995
63.63509569, 0.43367
63.9849065511, 0.4345
63.9850989078, 0.49995
64.3339543463, 0.43532
64.335646895, 0.49995
64.6851914367, 0.49996
64.6871510202, 0.43615
65.0391804258, 0.49996
65.0396251092, 0.43698
65.3911410901, 0.43781
65.3922129689, 0.49996
65.7419448216, 0.43864
65.7445360607, 0.49996
66.0920386152, 0.43948
66.0959197505, 0.49996
66.4464230748, 0.44032
66.4466050566, 0.49996
66.7948968755, 0.44116
66.7963688703, 0.49996
67.1477069155, 0.442
67.1507260856, 0.49996
67.4991332583, 0.49996
67.4998574021, 0.44285
67.6781006204, 0.46742
67.8511358883, 0.44369
67.8519505157, 0.49996
68.2017664666, 0.44454
68.2041230996, 0.49996
68.5554443212, 0.49996
68.5568498884, 0.44539
68.9059269567, 0.49996
68.906003978, 0.44625
69.2557869122, 0.49996
69.2596550974, 0.4471
69.6073641179, 0.44796
69.6103979643, 0.49996
69.9588383017, 0.49996
69.9596140832, 0.44882
70.311086332, 0.44968
70.3118741581, 0.49997
70.6619826546, 0.45055
70.6643378108, 0.49997
71.0162324747, 0.49997
71.0176972636, 0.45141
71.3670986035, 0.45228
71.3673784691, 0.49997
71.7161261831, 0.45315
71.7177893121, 0.49997
72.0696712341, 0.45402
72.0731063901, 0.49997
72.4222684699, 0.49997
72.4226991882, 0.45489
72.7707300441, 0.49997
72.7752133358, 0.45576
73.1241542942, 0.49997
73.1270516409, 0.45664
73.4769198938, 0.49997
73.4782277342, 0.45752
73.8287553942, 0.4584
73.8292001972, 0.49997
74.1788039758, 0.45928
74.1808428033, 0.49997
74.5320145919, 0.49997
74.5337199821, 0.46016
74.8824207734, 0.49997
74.8826862733, 0.46105
75.2325239709, 0.49997
75.2365598143, 0.46193
75.5843381443, 0.46282
75.5874395481, 0.49997
75.9363809822, 0.49997
75.9372084331, 0.46371
76.2895266325, 0.4646
76.2903236527, 0.49998
76.6382903868, 0.49998
76.6413069318, 0.46549
76.9912973066, 0.49998
76.9926919585, 0.46638
77.3435610117, 0.46727
77.3437925897, 0.49998
77.6939286284, 0.46817
77.6959128836, 0.49998
78.0475438754, 0.49998
78.0495050039, 0.46907
78.3987003316, 0.49998
78.3990321341, 0.46996
78.7480950589, 0.47086
78.7495089052, 0.49998
79.0997575607, 0.49998
79.1023069198, 0.47176
79.450597186, 0.47266
79.4554191323, 0.49998
79.6239096755, 0.48524
79.8040723035, 0.47356
79.8049245569, 0.49998
80.1541216473, 0.49998
80.1571486826, 0.47446
80.5085719349, 0.49998
80.5099350126, 0.47537
80.856716482, 0.47627
80.8569943481, 0.49998
81.2087598193, 0.47717
81.2107994149, 0.49998
81.5604569721, 0.47808
81.5642565019, 0.49998
81.9117080196, 0.49999
81.9119031644, 0.47899
82.2630263492, 0.47989
82.2645094128, 0.49999
82.6170819675, 0.49999
82.6194954668, 0.4808
82.9693603087, 0.49999
82.9700225489, 0.48171
83.3203383907, 0.48262
83.3213597401, 0.49999
83.6703850995, 0.48353
83.6731587661, 0.49999
84.0246430326, 0.49999
84.0258481357, 0.48444
84.3756298407, 0.48535
84.3759508008, 0.49999
84.7245319, 0.48627
84.7270871119, 0.49999
85.0779587351, 0.49999
85.0796472768, 0.48718
85.4285792304, 0.48809
85.4286831041, 0.49999
85.7792232246, 0.49999
85.7831881736, 0.48901
86.1316947492, 0.48992
86.1353113407, 0.49999
86.4855674962, 0.49999
86.485900328, 0.49084
86.6553496817, 0.49529
86.8344001422, 0.49175
86.8356794141, 0.49999
87.1856628919, 0.49999
87.1882705208, 0.49267
87.5364484024, 0.49358
87.5412580281, 0.5
87.8900871377, 0.4945
87.8910335359, 0.5
88.2407455334, 0.5
88.2437458592, 0.49542
88.5916982754, 0.49633
88.5961131695, 0.5
88.9452108153, 0.49725
88.9456974166, 0.5
89.2952410737, 0.5
89.2987333098, 0.49816
89.6465379835, 0.49908
89.6504930899, 0.5
90.0, 0.5
90.0, 0.5
90.3495069101, 0.5
90.3534620165, 0.50091
90.7012666902, 0.50183
90.7047589263, 0.5
91.0543025834, 0.5
91.0547891847, 0.50275
91.4038868305, 0.5
91.4083017246, 0.50366
91.7562541408, 0.50458
91.7592544666, 0.5
92.1089664641, 0.5
92.1099128623, 0.50549
92.4587419719, 0.5
92.4635515976, 0.50641
92.8117294792, 0.50733
92.8143371081, 0.5
93.1643205859, 0.5
93.1655998578, 0.50824
93.3446503183, 0.5047
93.514099672, 0.50916
93.5144325038, 0.50001
93.8646886593, 0.50001
93.8683052508, 0.51007
94.2168118264, 0.51099
94.2207767754, 0.50001
94.5713168959, 0.50001
94.5714207696, 0.5119
94.9203527232, 0.51281
94.9220412649, 0.50001
95.2729128881, 0.50001
95.2754681, 0.51373
95.6240491992, 0.50001
95.6243701593, 0.51464
95.9741518643, 0.51555
95.9753569674, 0.50001
96.3268412339, 0.50001
96.3296149005, 0.51646
96.6786402599, 0.50001
96.6796616093, 0.51737
97.0299774511, 0.51828
97.0306396913, 0.50001
97.3805045332, 0.51919
97.3829180325, 0.50001
97.7354905872, 0.50001
97.7369736508, 0.5201
98.0880968356, 0.52101
98.0882919804, 0.50001
98.4357434981, 0.50001
98.4395430279, 0.52192
98.7892005851, 0.50001
98.7912401807, 0.52282
99.1430056519, 0.50002
99.143283518, 0.52373
99.4900649874, 0.52463
99.4914280651, 0.50002
99.8428513174, 0.52554
99.8458783527, 0.50002
100.195075443, 0.50002
100.195927697, 0.52644
100.376090324, 0.51476
100.544580868, 0.50002
100.549402814, 0.52734
100.89769308, 0.52824
100.900242439, 0.50002
101.250491095, 0.50002
101.251904941, 0.52914
101.600967866, 0.53004
101.601299668, 0.50002
101.950494996, 0.53093
101.952456125, 0.50002
102.304087116, 0.50002
102.306071372, 0.53183
102.65620741, 0.50002
102.656438988, 0.53273
103.007308041, 0.53362
103.008702693, 0.50002
103.358693068, 0.53451
103.361709613, 0.50002
103.709676347, 0.50002
103.710473367, 0.5354
104.062791567, 0.53629
104.063619018, 0.50002
104.412560452, 0.50002
104.415661856, 0.53718
104.763440186, 0.53807
104.767476029, 0.50002
105.117313727, 0.53895
105.117579227, 0.50003
105.466280018, 0.53984
105.467985408, 0.50003
105.819157197, 0.50003
105.821196024, 0.54072
106.170799803, 0.50003
106.171244606, 0.5416
106.521772266, 0.54248
106.523080106, 0.50003
106.872948359, 0.54336
106.875845706, 0.50003
107.224786664, 0.54423
107.229269956, 0.50003
107.577300812, 0.54511
107.57773153, 0.50003
107.92689361, 0.50003
107.930328766, 0.54598
108.282210688, 0.50003
108.283873817, 0.54685
108.632621531, 0.50003
108.632901396, 0.54772
108.982302736, 0.54859
108.983767525, 0.50003
109.335662189, 0.50003
109.338017345, 0.54945
109.688125842, 0.50003
109.688913668, 0.55032
110.040385917, 0.55118
110.041161698, 0.50003
110.389602036, 0.50003
110.392635882, 0.55204
110.740344903, 0.5529
110.744213088, 0.50003
111.093996022, 0.55375
111.094073043, 0.50003
111.443150112, 0.5546
111.444555679, 0.50004
111.7958769, 0.50004
111.798233533, 0.55546
112.148049484, 0.50004
112.148864112, 0.5563
112.32189938, 0.53257
112.500142598, 0.55715
112.500866742, 0.50004
112.849273914, 0.50004
112.852293084, 0.558
113.20363113, 0.50004
113.205103124, 0.55884
113.553394943, 0.50004
113.553576925, 0.55968
113.904080249, 0.50004
113.907961385, 0.56052
114.255463939, 0.50004
114.258055178, 0.56136
114.607787031, 0.50004
114.60885891, 0.56219
114.960374891, 0.56302
114.960819574, 0.50004
115.31284898, 0.56385
115.314808563, 0.50004
115.664353105, 0.50004
115.666045654, 0.56468
116.014901092, 0.50004
116.015093449, 0.5655
116.36490431, 0.56632
116.365955269, 0.50004
116.718280969, 0.50004
116.720828984, 0.56714
117.07111657, 0.50004
117.072418661, 0.56796
117.419722412, 0.56877
117.419896187, 0.50004
117.773144557, 0.56958
117.774551568, 0.50004
118.125199038, 0.50004
118.127350235, 0.57039
118.4766621, 0.50005
118.477329348, 0.57119
118.828402386, 0.572
118.828942158, 0.50005
119.180301839, 0.5728
119.182319739, 0.50005
119.531255147, 0.50005
119.533028708, 0.57359
119.881330865, 0.50005
119.881924873, 0.57439
120.23255729, 0.50005
120.236616576, 0.57518
120.584361478, 0.50005
120.587236075, 0.57597
120.937324195, 0.50005
120.93872715, 0.57676
121.291157423, 0.50005
121.291386481, 0.57754
121.640070817, 0.57832
121.640983786, 0.50005
121.992021829, 0.50005
121.994505846, 0.57909
122.343974499, 0.50005
122.345003243, 0.57987
122.696724779, 0.58064
122.696842047, 0.50005
123.045821893, 0.50005
123.049057555, 0.58141
123.397860825, 0.58217
123.400538458, 0.50005
123.747624348, 0.58293
123.751405725, 0.50005
124.103069025, 0.58369
124.103226253, 0.50005
124.451599458, 0.50005
124.455055837, 0.58445
124.80300128, 0.5852
124.805675563, 0.50005
125.15602507, 0.50005
125.156934965, 0.58595
125.506860322, 0.58669
125.507039338, 0.50005
125.858117309, 0.58744
125.859380454, 0.50005
126.210376823, 0.58818
126.212717588, 0.50006
126.562447754, 0.50006
126.563637724, 0.58891
126.913213593, 0.50006
126.913340502, 0.58965
127.26373878, 0.59038
127.265014141, 0.50006
127.615518988, 0.5911
127.617848118, 0.50006
127.967197135, 0.50006
127.968337201, 0.59183
128.322114963, 0.50006
128.322191581, 0.59254
128.672629289, 0.59326
128.673587946, 0.50006
129.021680001, 0.50006
129.024142905, 0.59397
129.375313924, 0.50006
129.376368819, 0.59468
129.725607508, 0.50006
129.72564086, 0.59539
130.076641238, 0.50006
130.080389367, 0.59609
130.42914805, 0.50006
130.431495425, 0.59678
130.779761127, 0.59748
130.782385015, 0.50006
131.132403011, 0.50006
131.133098486, 0.59817
131.483263679, 0.59886
131.483560941, 0.50006
131.834571018, 0.59954
131.835856185, 0.50006
132.186634752, 0.60022
132.189285758, 0.50006
132.539237616, 0.50006
132.540214755, 0.6009
132.890362473, 0.60157
132.890749691, 0.50006
133.241681745, 0.60224
133.243041502, 0.50006
133.591952251, 0.50006
133.59416915, 0.6029
133.943716149, 0.60357
133.946589525, 0.50006
134.297881979, 0.50006
134.298154651, 0.60422
134.649688579, 0.60488
134.650370562, 0.50006
134.998387443, 0.60553
134.999594857, 0.50007
135.350459507, 0.50007
135.351928813, 0.60617
135.701737724, 0.50007
135.702671298, 0.60681
136.054641888, 0.60745
136.054648045, 0.50007
136.404412399, 0.50007
136.407423053, 0.60808
136.757512378, 0.60871
136.759363309, 0.50007
137.108861488, 0.60934
137.111200028, 0.50007
137.460409795, 0.50007
137.461045418, 0.60996
137.814051787, 0.61058
137.814336136, 0.50007
138.164915173, 0.61119
138.165672416, 0.50007
138.514062422, 0.50007
138.516210322, 0.6118
138.867542335, 0.50007
138.868776555, 0.61241
139.218542267, 0.50007
139.218884447, 0.61301
139.569870666, 0.6136
139.570415808, 0.50007
139.922158756, 0.6142
139.923150144, 0.50007
140.271660272, 0.61479
140.273511148, 0.50007
140.624765495, 0.50007
140.625676572, 0.61537
140.976900214, 0.50007
140.977376865, 0.61595
141.326769214, 0.50007
141.326835921, 0.61653
141.680304482, 0.6171
141.681104071, 0.50007
142.029685204, 0.50007
142.0315641, 0.61767
142.382709837, 0.50007
142.384170143, 0.61823
142.733142109, 0.50007
142.733755912, 0.61879
143.084493646, 0.50007
143.084720561, 0.61934
143.436598852, 0.61989
143.437210933, 0.50007
143.787439061, 0.50007
143.789836766, 0.62044
144.140162559, 0.62098
144.141962048, 0.50007
144.491163089, 0.50007
144.491880367, 0.62151
144.844166308, 0.50007
144.844515942, 0.62204
145.195265342, 0.50007
145.195268934, 0.62257
145.546502009, 0.62309
145.547307288, 0.50007
145.897065215, 0.50007
145.899138868, 0.62361
146.249055237, 0.62412
146.250978372, 0.50008
146.600407896, 0.62463
146.602636386, 0.50008
146.952592645, 0.50008
146.952709977, 0.62513
147.305946318, 0.62563
147.306151885, 0.50008
147.657051706, 0.62612
147.657558103, 0.50008
148.007371052, 0.50008
148.009119834, 0.62661
148.359144739, 0.62709
148.360706221, 0.50008
148.710161125, 0.62757
148.711991264, 0.50008
149.061792109, 0.50008
149.062153629, 0.62805
149.415033368, 0.50008
149.415106509, 0.62852
149.765640679, 0.62898
149.766328092, 0.50008
150.115751403, 0.50008
150.117654578, 0.62944
150.467831376, 0.6299
150.469027259, 0.50008
150.820460786, 0.50008
150.821307704, 0.63035
151.172890526, 0.50008
151.173471484, 0.63079
151.523064711, 0.50008
151.52340108, 0.63123
151.874260768, 0.50008
151.874357406, 0.63167
152.225819687, 0.63209
152.22646232, 0.50008
152.577013943, 0.50008
152.578778452, 0.63252
152.928600035, 0.50008
152.929611907, 0.63294
153.280692018, 0.50008
153.281464238, 0.63335
153.631786438, 0.63376
153.633781383, 0.50008
153.984823009, 0.50008
153.985144362, 0.63417
154.33492256, 0.50008
154.336997363, 0.63457
154.687422637, 0.63497
154.687508153, 0.50008
155.038386477, 0.63536
155.039180426, 0.50008
155.39038535, 0.63574
155.391365976, 0.50008
155.742211156, 0.50008
155.742881698, 0.63612
156.093592313, 0.50008
156.094064243, 0.6365
156.446012532, 0.50008
156.446289134, 0.63687
156.79666974, 0.50008
156.7967682, 0.63723
157.147789466, 0.63759
157.148391576, 0.50008
157.499857402, 0.63795
157.500630452, 0.50008
157.678723664, 0.57932
157.850804159, 0.6383
157.851203823, 0.50008
158.202296004, 0.63864
158.202846357, 0.50008
158.554310422, 0.63898
158.555539447, 0.50008
158.906667725, 0.50008
158.907356556, 0.63932
159.258336009, 0.50008
159.258863218, 0.63964
159.6085253, 0.50008
159.608905698, 0.63997
159.961776642, 0.50008
159.962002216, 0.64028
160.311641493, 0.50008
160.313656932, 0.6406
160.663945662, 0.64091
160.663986881, 0.50008
161.014798984, 0.64121
161.015504291, 0.50008
161.366734293, 0.64151
161.367561526, 0.50008
161.718338194, 0.50008
161.719190451, 0.6418
162.06967514, 0.50008
162.07038916, 0.64209
162.421549228, 0.50008
162.422128729, 0.64237
162.772787532, 0.50008
162.773242047, 0.64264
163.1243729, 0.64292
163.124585564, 0.50008
163.476370595, 0.50008
163.476588034, 0.64318
163.827620864, 0.50008
163.827731471, 0.64344
164.179427879, 0.50009
164.17943472, 0.6437
164.531124717, 0.64395
164.531768008, 0.50009
164.882388904, 0.64419
164.883123327, 0.50009
165.234209366, 0.64443
165.234478111, 0.50009
165.585489509, 0.50009
165.586562266, 0.64466
165.937074887, 0.50009
165.937485483, 0.64489
166.28921038, 0.50009
166.289513268, 0.64511
166.639990608, 0.50009
166.640752247, 0.64533
166.991897948, 0.50009
166.992008155, 0.64554
167.34379259, 0.50009
167.343810833, 0.64575
167.694921147, 0.64595
167.694986769, 0.50009
168.046598174, 0.64614
168.046746007, 0.50009
168.398817616, 0.64633
168.399045987, 0.50009
168.749883727, 0.64652
168.750182627, 0.50009
169.101878731, 0.50009
169.102070446, 0.6467
169.452630356, 0.64687
169.453061139, 0.50009
169.622476787, 0.58063
169.804330663, 0.64704
169.804823142, 0.50009
170.156025248, 0.6472
170.156575619, 0.50009
170.507309703, 0.64735
170.507912334, 0.50009
170.859168523, 0.6475
170.859257064, 0.50009
171.211013455, 0.64765
171.211149591, 0.50009
171.56254541, 0.64779
171.562724366, 0.50009
171.914080717, 0.64792
171.914299403, 0.50009
172.265644904, 0.50009
172.266157809, 0.64805
172.617008342, 0.50009
172.6174537, 0.64817
172.968611749, 0.64829
172.968931928, 0.50009
173.320154951, 0.50009
173.320471015, 0.6484
173.671956681, 0.50009
173.67221066, 0.64851
174.023342652, 0.64861
174.023741956, 0.50009
174.375093775, 0.50009
174.375232702, 0.6487
174.726348599, 0.64879
174.726731608, 0.50009
175.07808083, 0.50009
175.078170469, 0.64887
175.429619837, 0.50009
175.429658993, 0.64895
175.781265288, 0.50009
175.781368811, 0.64902
176.132718764, 0.50009
176.132775498, 0.64908
176.48429628, 0.50009
176.484363919, 0.64914
176.653010895, 0.58047
176.836028702, 0.50009
176.836050878, 0.6492
177.187494137, 0.50009
177.187530281, 0.64925
177.539125358, 0.64929
177.539132, 0.50009
177.890590557, 0.50009
177.890599896, 0.64933
178.242124524, 0.50009
178.242150266, 0.64936
178.593750036, 0.64939
178.59376475, 0.50009
178.945264773, 0.50009
178.945267818, 0.64941
179.296831179, 0.50009
179.296852051, 0.64943
179.64844207, 0.64944
179.648443238, 0.50009
180.0, 0.50009
180.0, 0.64945
