  x,     y,   camp
    0.11311E+01,    0.71908E+02,    0.91036E-02
    0.30486E+01,    0.73815E+02,    0.92218E-02
    0.14043E+02,    0.69738E+02,    0.96346E-02
    0.10953E+02,    0.70959E+02,    0.95423E-02
    0.14015E+02,    0.65954E+02,    0.96524E-02
    0.96684E+01,    0.65172E+02,    0.92545E-02
    0.11593E+02,    0.64649E+02,    0.93233E-02
    0.16611E+02,    0.46487E+02,    0.11035E-01
    0.14470E+02,    0.48331E+02,    0.11643E-01
    0.13914E+02,    0.50133E+02,    0.11687E-01
    0.19965E+02,    0.55368E+02,    0.10543E-01
    0.36385E+00,    0.36853E+02,    0.57239E-02
    0.55913E+00,    0.35509E+02,    0.67392E-02
    0.92298E+00,    0.36244E+02,    0.61605E-02
    0.13518E+02,    0.41571E+02,    0.10072E-01
    0.15365E+02,    0.40375E+02,    0.10334E-01
    0.14037E+01,    0.65476E+02,    0.73608E-02
    0.56035E+00,    0.64491E+02,    0.67401E-02
    0.69961E+01,    0.36460E+02,    0.84489E-02
    0.87391E+01,    0.37789E+02,    0.89212E-02
    0.83878E+01,    0.36477E+02,    0.84862E-02
    0.13419E+02,    0.49650E+02,    0.12159E-01
    0.13499E+02,    0.48831E+02,    0.11942E-01
    0.12639E+02,    0.47541E+02,    0.11971E-01
    0.12230E+02,    0.41177E+02,    0.10380E-01
    0.11791E+02,    0.40057E+02,    0.96241E-02
    0.15034E+02,    0.46566E+02,    0.10977E-01
    0.14365E+02,    0.47505E+02,    0.11475E-01
    0.13266E+02,    0.47209E+02,    0.11883E-01
    0.15401E+02,    0.50919E+02,    0.11154E-01
    0.15369E+02,    0.48967E+02,    0.11161E-01
    0.14893E+02,    0.49950E+02,    0.11665E-01
    0.12980E+02,    0.51241E+02,    0.12127E-01
    0.13650E+02,    0.51023E+02,    0.11924E-01
    0.14562E+02,    0.51563E+02,    0.11602E-01
    0.14426E+02,    0.52406E+02,    0.11494E-01
    0.21866E+02,    0.60122E+02,    0.10198E-01
    0.19803E+02,    0.57970E+02,    0.10238E-01
    0.19924E+02,    0.63777E+02,    0.99554E-02
    0.16271E+02,    0.63842E+02,    0.99312E-02
    0.61151E+00,    0.37389E+02,    0.49618E-02
    0.46547E+01,    0.36499E+02,    0.70182E-02
    0.38484E+01,    0.36825E+02,    0.70042E-02
    0.51128E+01,    0.37362E+02,    0.71222E-02
    0.45479E+01,    0.37928E+02,    0.67585E-02
    0.39387E+01,    0.37726E+02,    0.62061E-02
    0.16164E+02,    0.36030E+02,    0.99257E-02
    0.14916E+02,    0.38462E+02,    0.97836E-02
    0.13944E+02,    0.33942E+02,    0.96422E-02
    0.11525E+02,    0.35263E+02,    0.93134E-02
    0.11457E+02,    0.37428E+02,    0.94027E-02
    0.12629E+02,    0.38539E+02,    0.98926E-02
    0.84338E+00,    0.66456E+02,    0.76801E-02
    0.11311E+01,    0.69455E+02,    0.85437E-02
    0.19745E+01,    0.68196E+02,    0.84743E-02
    0.26735E+01,    0.65184E+02,    0.76580E-02
    0.38599E+01,    0.68052E+02,    0.86225E-02
    0.56825E+01,    0.69434E+02,    0.88331E-02
    0.39985E+01,    0.66019E+02,    0.77728E-02
    0.82196E+01,    0.66413E+02,    0.87855E-02
    0.82854E+01,    0.68393E+02,    0.91496E-02
    0.64151E+01,    0.65086E+02,    0.82019E-02
    0.50846E+01,    0.64913E+02,    0.81592E-02
    0.36409E+00,    0.63147E+02,    0.57250E-02
    0.92444E+00,    0.63755E+02,    0.61613E-02
    0.17135E+02,    0.58448E+02,    0.10229E-01
    0.16565E+02,    0.53353E+02,    0.11046E-01
    0.15080E+02,    0.53369E+02,    0.11013E-01
    0.17414E+02,    0.54880E+02,    0.10550E-01
    0.16292E+02,    0.56357E+02,    0.10676E-01
    0.11517E+02,    0.62478E+02,    0.94161E-02
    0.12510E+02,    0.50857E+02,    0.12429E-01
    0.11979E+02,    0.46772E+02,    0.12157E-01
    0.12075E+02,    0.47223E+02,    0.12421E-01
    0.86930E+01,    0.40792E+02,    0.91780E-02
    0.87776E+01,    0.39984E+02,    0.91215E-02
    0.97195E+01,    0.39532E+02,    0.92026E-02
    0.10446E+02,    0.40235E+02,    0.98366E-02
    0.11269E+02,    0.42024E+02,    0.10022E-01
    0.17575E+02,    0.51703E+02,    0.10749E-01
    0.16755E+02,    0.50607E+02,    0.11174E-01
    0.19568E+02,    0.51522E+02,    0.10745E-01
    0.20046E+02,    0.47921E+02,    0.10685E-01
    0.21075E+02,    0.49615E+02,    0.10429E-01
    0.17665E+02,    0.48018E+02,    0.10704E-01
    0.16768E+02,    0.49170E+02,    0.11176E-01
    0.24766E+00,    0.37776E+02,    0.46694E-02
    0.17652E+00,    0.38419E+02,    0.36906E-02
    0.42418E+00,    0.38161E+02,    0.38895E-02
    0.27552E+01,    0.37520E+02,    0.57336E-02
    0.17307E+01,    0.36464E+02,    0.64812E-02
    0.26339E+01,    0.36020E+02,    0.64736E-02
    0.31908E+01,    0.36712E+02,    0.66200E-02
    0.46060E+01,    0.38501E+02,    0.61968E-02
    0.61178E+00,    0.62611E+02,    0.49620E-02
    0.15025E+02,    0.61427E+02,    0.98002E-02
    0.15531E+02,    0.59532E+02,    0.10355E-01
    0.12693E+02,    0.61369E+02,    0.99119E-02
    0.13658E+02,    0.58395E+02,    0.10064E-01
    0.13558E+02,    0.57075E+02,    0.10819E-01
    0.14589E+02,    0.56121E+02,    0.10668E-01
    0.70342E+01,    0.63519E+02,    0.84608E-02
    0.84389E+01,    0.63481E+02,    0.85011E-02
    0.78834E+01,    0.38696E+02,    0.82878E-02
    0.80948E+01,    0.39602E+02,    0.87251E-02
    0.75370E+01,    0.40127E+02,    0.84664E-02
    0.84100E+01,    0.41913E+02,    0.99297E-02
    0.80766E+01,    0.41579E+02,    0.92899E-02
    0.76506E+01,    0.40758E+02,    0.88474E-02
    0.81238E+01,    0.41042E+02,    0.92197E-02
    0.11939E+02,    0.48123E+02,    0.12452E-01
    0.12400E+02,    0.48997E+02,    0.12517E-01
    0.12830E+02,    0.48595E+02,    0.12163E-01
    0.12547E+02,    0.48069E+02,    0.12488E-01
    0.10379E+02,    0.44836E+02,    0.12031E-01
    0.14422E+02,    0.43862E+02,    0.10669E-01
    0.13402E+02,    0.42934E+02,    0.10836E-01
    0.11227E+02,    0.46963E+02,    0.12675E-01
    0.10904E+02,    0.46901E+02,    0.12904E-01
    0.11303E+02,    0.46349E+02,    0.12447E-01
    0.11493E+02,    0.46689E+02,    0.12440E-01
    0.10029E+02,    0.42909E+02,    0.10925E-01
    0.96715E+01,    0.43311E+02,    0.10729E-01
    0.93274E+01,    0.43317E+02,    0.11017E-01
    0.99903E+01,    0.41161E+02,    0.95732E-02
    0.10374E+02,    0.41831E+02,    0.10405E-01
    0.98528E+01,    0.42401E+02,    0.10061E-01
    0.92337E+01,    0.42314E+02,    0.10451E-01
    0.89436E+01,    0.41850E+02,    0.96632E-02
    0.91794E+01,    0.41268E+02,    0.98288E-02
    0.11307E+02,    0.57909E+02,    0.10020E-01
    0.10473E+02,    0.59664E+02,    0.98829E-02
    0.12290E+02,    0.58775E+02,    0.10416E-01
    0.11831E+02,    0.59853E+02,    0.96452E-02
    0.22368E+01,    0.39206E+02,    0.36697E-02
    0.23452E+01,    0.39381E+02,    0.36176E-02
    0.80725E+00,    0.38267E+02,    0.41487E-02
    0.12241E+01,    0.38728E+02,    0.35569E-02
    0.46674E+01,    0.63496E+02,    0.70224E-02
    0.38548E+01,    0.63173E+02,    0.70083E-02
    0.17327E+01,    0.63535E+02,    0.64834E-02
    0.26384E+01,    0.63978E+02,    0.64751E-02
    0.31950E+01,    0.63286E+02,    0.66212E-02
    0.24769E+00,    0.62224E+02,    0.46703E-02
    0.17655E+00,    0.61581E+02,    0.36895E-02
    0.42424E+00,    0.61839E+02,    0.38894E-02
    0.11629E+01,    0.62449E+02,    0.52617E-02
    0.17235E+01,    0.62765E+02,    0.52650E-02
    0.11887E+02,    0.53023E+02,    0.12475E-01
    0.13344E+02,    0.52746E+02,    0.11811E-01
    0.49941E+01,    0.59659E+02,    0.66158E-02
    0.76154E+01,    0.42015E+02,    0.94130E-02
    0.76895E+01,    0.41703E+02,    0.95131E-02
    0.43330E+01,    0.40045E+02,    0.60805E-02
    0.45127E+01,    0.40339E+02,    0.62326E-02
    0.46647E+01,    0.40242E+02,    0.60776E-02
    0.45331E+01,    0.39894E+02,    0.58658E-02
    0.47042E+01,    0.39992E+02,    0.64778E-02
    0.11500E+02,    0.46001E+02,    0.12001E-01
    0.10677E+02,    0.45045E+02,    0.11767E-01
    0.10603E+02,    0.45439E+02,    0.12310E-01
    0.11160E+02,    0.44873E+02,    0.11757E-01
    0.11465E+02,    0.45205E+02,    0.11733E-01
    0.10845E+02,    0.45721E+02,    0.12198E-01
    0.11223E+02,    0.45658E+02,    0.12112E-01
    0.10332E+02,    0.45543E+02,    0.12282E-01
    0.10069E+02,    0.45827E+02,    0.12771E-01
    0.10286E+02,    0.45812E+02,    0.12654E-01
    0.11309E+02,    0.47286E+02,    0.12888E-01
    0.11043E+02,    0.47452E+02,    0.12967E-01
    0.11628E+02,    0.47834E+02,    0.12929E-01
    0.11672E+02,    0.47462E+02,    0.12497E-01
    0.10720E+02,    0.47110E+02,    0.13120E-01
    0.10777E+02,    0.47339E+02,    0.13282E-01
    0.99927E+01,    0.44354E+02,    0.11801E-01
    0.10355E+02,    0.44456E+02,    0.11399E-01
    0.99461E+01,    0.43725E+02,    0.11208E-01
    0.98055E+01,    0.44037E+02,    0.11411E-01
    0.12190E+02,    0.43385E+02,    0.10604E-01
    0.12027E+02,    0.44143E+02,    0.11280E-01
    0.11344E+02,    0.42869E+02,    0.10858E-01
    0.10625E+02,    0.43185E+02,    0.10642E-01
    0.10515E+02,    0.43693E+02,    0.11066E-01
    0.11244E+02,    0.44316E+02,    0.11076E-01
    0.10737E+02,    0.44107E+02,    0.11500E-01
    0.11686E+02,    0.50586E+02,    0.13171E-01
    0.11962E+02,    0.50313E+02,    0.12716E-01
    0.11798E+02,    0.49975E+02,    0.13136E-01
    0.11940E+02,    0.49626E+02,    0.12749E-01
    0.12453E+02,    0.50381E+02,    0.12691E-01
    0.12737E+02,    0.49907E+02,    0.12191E-01
    0.12387E+02,    0.49490E+02,    0.12678E-01
    0.11412E+02,    0.48553E+02,    0.12998E-01
    0.11966E+02,    0.48810E+02,    0.12727E-01
    0.11789E+02,    0.48461E+02,    0.12997E-01
    0.11281E+02,    0.49746E+02,    0.13530E-01
    0.11042E+02,    0.49851E+02,    0.13626E-01
    0.11457E+02,    0.49984E+02,    0.13137E-01
    0.82873E+01,    0.42296E+02,    0.98801E-02
    0.94694E+01,    0.44074E+02,    0.11494E-01
    0.41629E+01,    0.38772E+02,    0.60819E-02
    0.41645E+01,    0.39938E+02,    0.55270E-02
    0.23461E+01,    0.38980E+02,    0.40432E-02
    0.25240E+01,    0.39421E+02,    0.40151E-02
    0.28972E+00,    0.38697E+02,    0.29906E-02
    0.14965E+01,    0.38586E+02,    0.35651E-02
    0.22922E+01,    0.38423E+02,    0.46869E-02
    0.21557E+01,    0.38751E+02,    0.39362E-02
    0.18868E+01,    0.38874E+02,    0.39269E-02
    0.16743E+01,    0.38804E+02,    0.34546E-02
    0.50268E+01,    0.61207E+02,    0.68999E-02
    0.51255E+01,    0.62636E+02,    0.71263E-02
    0.27570E+01,    0.62480E+02,    0.57338E-02
    0.21913E+01,    0.62402E+02,    0.55946E-02
    0.20141E+01,    0.61870E+02,    0.45017E-02
    0.30189E+01,    0.61945E+02,    0.54217E-02
    0.80740E+00,    0.61733E+02,    0.41499E-02
    0.80153E+00,    0.61374E+02,    0.31557E-02
    0.11820E+01,    0.61957E+02,    0.41380E-02
    0.15655E+01,    0.61741E+02,    0.45096E-02
    0.14969E+01,    0.61413E+02,    0.35647E-02
    0.16746E+01,    0.61195E+02,    0.34546E-02
    0.35451E+01,    0.61853E+02,    0.57741E-02
    0.39431E+01,    0.62276E+02,    0.62084E-02
    0.46100E+01,    0.61503E+02,    0.62020E-02
    0.45541E+01,    0.62074E+02,    0.67627E-02
    0.47971E+01,    0.59655E+02,    0.65921E-02
    0.46607E+01,    0.59760E+02,    0.60695E-02
    0.32065E+01,    0.60603E+02,    0.46474E-02
    0.34360E+01,    0.60561E+02,    0.50044E-02
    0.13170E+02,    0.53610E+02,    0.11487E-01
    0.14135E+02,    0.54153E+02,    0.11441E-01
    0.13879E+02,    0.55056E+02,    0.11003E-01
    0.12168E+02,    0.52669E+02,    0.12208E-01
    0.12740E+02,    0.51835E+02,    0.12389E-01
    0.12791E+02,    0.52412E+02,    0.11971E-01
    0.80656E+01,    0.58432E+02,    0.92739E-02
    0.83704E+01,    0.58115E+02,    0.99206E-02
    0.99919E+01,    0.58718E+02,    0.96105E-02
    0.10367E+02,    0.58040E+02,    0.10464E-01
    0.91739E+01,    0.58646E+02,    0.99156E-02
    0.88970E+01,    0.58118E+02,    0.96393E-02
    0.51239E+01,    0.59847E+02,    0.67824E-02
    0.65184E+01,    0.41693E+02,    0.88638E-02
    0.73943E+01,    0.42386E+02,    0.10021E-01
    0.73997E+01,    0.41451E+02,    0.89981E-02
    0.69445E+01,    0.40951E+02,    0.87134E-02
    0.73136E+01,    0.41044E+02,    0.86737E-02
    0.48015E+01,    0.40347E+02,    0.66002E-02
    0.50001E+01,    0.40344E+02,    0.66258E-02
    0.59254E+01,    0.40969E+02,    0.77673E-02
    0.57152E+01,    0.40944E+02,    0.77170E-02
    0.48242E+01,    0.40615E+02,    0.66455E-02
    0.47483E+01,    0.40507E+02,    0.63673E-02
    0.10253E+02,    0.47868E+02,    0.14057E-01
    0.10571E+02,    0.48023E+02,    0.13637E-01
    0.10466E+02,    0.47905E+02,    0.13871E-01
    0.10340E+02,    0.47943E+02,    0.13867E-01
    0.10303E+02,    0.48056E+02,    0.14088E-01
    0.10754E+02,    0.48342E+02,    0.13708E-01
    0.11194E+02,    0.48441E+02,    0.13340E-01
    0.10492E+02,    0.48547E+02,    0.14051E-01
    0.10574E+02,    0.48307E+02,    0.13810E-01
    0.10474E+02,    0.48412E+02,    0.13982E-01
    0.10349E+02,    0.48361E+02,    0.14110E-01
    0.10508E+02,    0.48164E+02,    0.13921E-01
    0.10308E+02,    0.48250E+02,    0.14149E-01
    0.10366E+02,    0.48158E+02,    0.13950E-01
    0.99816E+01,    0.45980E+02,    0.12929E-01
    0.10503E+02,    0.47063E+02,    0.13358E-01
    0.10214E+02,    0.47117E+02,    0.13697E-01
    0.10351E+02,    0.47185E+02,    0.13410E-01
    0.12560E+02,    0.44800E+02,    0.11380E-01
    0.12081E+02,    0.45305E+02,    0.11500E-01
    0.14024E+02,    0.45845E+02,    0.11444E-01
    0.13742E+02,    0.44971E+02,    0.11030E-01
    0.13100E+02,    0.46410E+02,    0.11549E-01
    0.12376E+02,    0.46291E+02,    0.11821E-01
    0.12088E+02,    0.45859E+02,    0.11971E-01
    0.10758E+02,    0.47996E+02,    0.13639E-01
    0.10805E+02,    0.47796E+02,    0.13294E-01
    0.11042E+02,    0.47715E+02,    0.13300E-01
    0.10875E+02,    0.48173E+02,    0.13404E-01
    0.11264E+02,    0.47920E+02,    0.12913E-01
    0.11144E+02,    0.48177E+02,    0.13350E-01
    0.10604E+02,    0.47476E+02,    0.13406E-01
    0.10633E+02,    0.47669E+02,    0.13598E-01
    0.10481E+02,    0.47751E+02,    0.13625E-01
    0.12038E+02,    0.51126E+02,    0.12736E-01
    0.11705E+02,    0.50923E+02,    0.12974E-01
    0.10632E+02,    0.48917E+02,    0.13919E-01
    0.10575E+02,    0.48786E+02,    0.14078E-01
    0.10944E+02,    0.48891E+02,    0.13666E-01
    0.10784E+02,    0.48998E+02,    0.13789E-01
    0.10618E+02,    0.48644E+02,    0.13806E-01
    0.10780E+02,    0.48544E+02,    0.13750E-01
    0.10950E+02,    0.48639E+02,    0.13457E-01
    0.10532E+02,    0.49025E+02,    0.14123E-01
    0.94161E+01,    0.44332E+02,    0.11778E-01
    0.92102E+01,    0.44392E+02,    0.11867E-01
    0.91949E+01,    0.43663E+02,    0.11038E-01
    0.92530E+01,    0.43928E+02,    0.11593E-01
    0.11395E+02,    0.52970E+02,    0.12480E-01
    0.11175E+02,    0.52734E+02,    0.12767E-01
    0.11434E+02,    0.57111E+02,    0.10921E-01
    0.12317E+02,    0.56657E+02,    0.10566E-01
    0.10728E+02,    0.56665E+02,    0.10621E-01
    0.10784E+02,    0.56066E+02,    0.11402E-01
    0.89959E+01,    0.57648E+02,    0.10228E-01
    0.41999E+01,    0.39156E+02,    0.56089E-02
    0.44322E+01,    0.39660E+02,    0.57960E-02
    0.45050E+01,    0.39370E+02,    0.62584E-02
    0.41720E+01,    0.39722E+02,    0.58374E-02
    0.39081E+01,    0.39340E+02,    0.56042E-02
    0.39529E+01,    0.39616E+02,    0.52969E-02
    0.40136E+01,    0.40035E+02,    0.56358E-02
    0.36337E+01,    0.39770E+02,    0.51234E-02
    0.37971E+01,    0.39777E+02,    0.53169E-02
    0.37677E+01,    0.40091E+02,    0.53233E-02
    0.38652E+01,    0.39980E+02,    0.52357E-02
    0.43781E+01,    0.40316E+02,    0.60094E-02
    0.42952E+01,    0.40206E+02,    0.57896E-02
    0.36272E+01,    0.39241E+02,    0.50707E-02
    0.25535E+01,    0.39599E+02,    0.36474E-02
    0.11321E+00,    0.38873E+02,    0.28659E-02
    0.35166E+00,    0.39169E+02,    0.23044E-02
    0.78555E-01,    0.39220E+02,    0.21174E-02
    0.19176E+00,    0.39100E+02,    0.21441E-02
    0.40240E+00,    0.39355E+02,    0.16925E-02
    0.31370E+00,    0.39469E+02,    0.14863E-02
    0.20133E+01,    0.38130E+02,    0.45007E-02
    0.17224E+01,    0.37234E+02,    0.52643E-02
    0.21900E+01,    0.37597E+02,    0.55942E-02
    0.15649E+01,    0.38259E+02,    0.45088E-02
    0.11623E+01,    0.37551E+02,    0.52609E-02
    0.11816E+01,    0.38043E+02,    0.41363E-02
    0.20363E+01,    0.39251E+02,    0.35528E-02
    0.18767E+01,    0.39148E+02,    0.31571E-02
    0.17205E+01,    0.39442E+02,    0.27082E-02
    0.17025E+01,    0.39274E+02,    0.31667E-02
    0.92439E+00,    0.39064E+02,    0.24676E-02
    0.51487E+00,    0.39043E+02,    0.22936E-02
    0.53149E+00,    0.38799E+02,    0.31808E-02
    0.80135E+00,    0.38626E+02,    0.31561E-02
    0.98348E+00,    0.38775E+02,    0.33327E-02
    0.11183E+01,    0.39155E+02,    0.28043E-02
    0.15172E+01,    0.39235E+02,    0.27550E-02
    0.11314E+01,    0.39340E+02,    0.21616E-02
    0.12767E+01,    0.38995E+02,    0.28683E-02
    0.14789E+01,    0.39039E+02,    0.33075E-02
    0.27315E+01,    0.61573E+02,    0.49356E-02
    0.22925E+01,    0.61576E+02,    0.46867E-02
    0.51497E+00,    0.60957E+02,    0.22941E-02
    0.28978E+00,    0.61303E+02,    0.29894E-02
    0.53160E+00,    0.61201E+02,    0.31804E-02
    0.12244E+01,    0.61272E+02,    0.35565E-02
    0.98372E+00,    0.61225E+02,    0.33329E-02
    0.14792E+01,    0.60960E+02,    0.33082E-02
    0.12770E+01,    0.61004E+02,    0.28681E-02
    0.76756E+01,    0.58318E+02,    0.95011E-02
    0.87111E+01,    0.59169E+02,    0.91655E-02
    0.81294E+01,    0.58959E+02,    0.92485E-02
    0.97622E+01,    0.60382E+02,    0.92247E-02
    0.88182E+01,    0.59959E+02,    0.91714E-02
    0.81352E+01,    0.60373E+02,    0.87476E-02
    0.79260E+01,    0.61276E+02,    0.83137E-02
    0.99441E+01,    0.61681E+02,    0.92109E-02
    0.87909E+01,    0.62162E+02,    0.89359E-02
    0.42011E+01,    0.60850E+02,    0.56141E-02
    0.41638E+01,    0.61232E+02,    0.60856E-02
    0.39083E+01,    0.60665E+02,    0.56040E-02
    0.36260E+01,    0.60762E+02,    0.50732E-02
    0.37100E+01,    0.61381E+02,    0.55273E-02
    0.34649E+01,    0.61095E+02,    0.51603E-02
    0.43317E+01,    0.59955E+02,    0.60844E-02
    0.47009E+01,    0.60011E+02,    0.64752E-02
    0.45313E+01,    0.60109E+02,    0.58624E-02
    0.49670E+01,    0.60093E+02,    0.63460E-02
    0.51216E+01,    0.60409E+02,    0.67689E-02
    0.48851E+01,    0.60722E+02,    0.62007E-02
    0.45056E+01,    0.60635E+02,    0.62614E-02
    0.44324E+01,    0.60344E+02,    0.57999E-02
    0.12011E+02,    0.53418E+02,    0.11898E-01
    0.12497E+02,    0.53795E+02,    0.11842E-01
    0.99040E+01,    0.57450E+02,    0.10188E-01
    0.97726E+01,    0.56530E+02,    0.10826E-01
    0.10138E+02,    0.56873E+02,    0.10988E-01
    0.93210E+01,    0.57394E+02,    0.10504E-01
    0.55932E+01,    0.61288E+02,    0.68726E-02
    0.70641E+01,    0.61384E+02,    0.82929E-02
    0.65243E+01,    0.62307E+02,    0.75898E-02
    0.57477E+01,    0.62146E+02,    0.76138E-02
    0.67584E+01,    0.60658E+02,    0.76339E-02
    0.59106E+01,    0.41357E+02,    0.80513E-02
    0.59820E+01,    0.41429E+02,    0.83201E-02
    0.60721E+01,    0.41442E+02,    0.83353E-02
    0.59893E+01,    0.41143E+02,    0.80153E-02
    0.58726E+01,    0.41242E+02,    0.79683E-02
    0.63662E+01,    0.41114E+02,    0.81214E-02
    0.61749E+01,    0.41215E+02,    0.82605E-02
    0.61789E+01,    0.41371E+02,    0.82540E-02
    0.63432E+01,    0.41805E+02,    0.88582E-02
    0.75700E+01,    0.42419E+02,    0.98684E-02
    0.77415E+01,    0.42246E+02,    0.99610E-02
    0.79710E+01,    0.42367E+02,    0.10048E-01
    0.73126E+01,    0.42504E+02,    0.99357E-02
    0.65255E+01,    0.41800E+02,    0.89006E-02
    0.65930E+01,    0.41876E+02,    0.91437E-02
    0.64227E+01,    0.41842E+02,    0.89986E-02
    0.66152E+01,    0.41587E+02,    0.88551E-02
    0.68039E+01,    0.41236E+02,    0.84467E-02
    0.65515E+01,    0.41253E+02,    0.86175E-02
    0.65077E+01,    0.41440E+02,    0.84747E-02
    0.73251E+01,    0.42038E+02,    0.96594E-02
    0.72756E+01,    0.42235E+02,    0.95976E-02
    0.71340E+01,    0.42272E+02,    0.97335E-02
    0.51305E+01,    0.40159E+02,    0.67896E-02
    0.49714E+01,    0.39912E+02,    0.63527E-02
    0.70339E+01,    0.38606E+02,    0.82733E-02
    0.57325E+01,    0.37852E+02,    0.76019E-02
    0.64979E+01,    0.37682E+02,    0.75777E-02
    0.70320E+01,    0.39967E+02,    0.82861E-02
    0.67403E+01,    0.39352E+02,    0.76242E-02
    0.62496E+01,    0.39462E+02,    0.77302E-02
    0.48077E+01,    0.40809E+02,    0.67409E-02
    0.47646E+01,    0.40721E+02,    0.66060E-02
    0.45242E+01,    0.40481E+02,    0.61248E-02
    0.46229E+01,    0.40544E+02,    0.64734E-02
    0.10286E+02,    0.49525E+02,    0.14454E-01
