X, Y, campo
8.29275, 44.3959, 1.33918e-09
8.49545, 44.6855, 1.28826e-09
8.25449, 44.3306, 1.35265e-09
8.34547, 44.453, 1.32415e-09
8.22537, 44.2853, 1.35088e-09
8.2638, 44.332, 1.34566e-09
8.19788, 44.2139, 1.35813e-09
8.20965, 44.2275, 1.35833e-09
8.20387, 44.2426, 1.35875e-09
8.21161, 44.259, 1.35723e-09
8.48391, 44.6897, 1.29409e-09
8.47957, 44.6803, 1.29361e-09
8.43173, 44.6046, 1.30046e-09
8.47496, 44.6206, 1.28184e-09
8.6012, 44.8819, 1.26132e-09
8.79797, 45.203, 1.20631e-09
8.54575, 44.7899, 1.28129e-09
8.65057, 44.942, 1.2465e-09
8.52842, 44.7359, 1.28048e-09
8.57199, 44.8099, 1.26843e-09
8.50475, 44.6752, 1.28415e-09
8.53644, 44.743, 1.27874e-09
8.50915, 44.7042, 1.28489e-09
8.51596, 44.721, 1.28258e-09
8.7862, 45.2065, 1.21031e-09
8.78246, 45.1969, 1.20996e-09
8.73299, 45.1102, 1.2267e-09
8.77758, 45.1338, 1.20325e-09
8.89579, 45.4047, 1.17265e-09
9.07558, 45.7515, 1.1058e-09
8.84197, 45.3101, 1.1944e-09
8.94098, 45.4751, 1.15822e-09
8.82784, 45.2553, 1.19677e-09
8.867, 45.3317, 1.18544e-09
8.80784, 45.1932, 1.20152e-09
8.83541, 45.2628, 1.19716e-09
8.81055, 45.2224, 1.20402e-09
8.81637, 45.2396, 1.19942e-09
9.06361, 45.7543, 1.10921e-09
9.06046, 45.7444, 1.10974e-09
9.0164, 45.6549, 1.13192e-09
9.05946, 45.6812, 1.10953e-09
9.15917, 45.961, 1.06193e-09
9.31902, 46.316, 9.80611e-10
9.11291, 45.8612, 1.08641e-09
9.20163, 46.0319, 1.04581e-09
9.10218, 45.8055, 1.0929e-09
9.13658, 45.8842, 1.07669e-09
9.08603, 45.7423, 1.10328e-09
9.10927, 45.8135, 1.09183e-09
9.08693, 45.7716, 1.10168e-09
9.09169, 45.7892, 1.09672e-09
9.3069, 46.3181, 9.84173e-10
9.30437, 46.3081, 9.84589e-10
9.26588, 46.2159, 1.00932e-09
9.31616, 46.2716, 9.85189e-10
9.38029, 46.5091, 9.45671e-10
9.51302, 46.8506, 8.58848e-10
9.35755, 46.4343, 9.60485e-10
9.41723, 46.5747, 9.22543e-10
9.33947, 46.3644, 9.68292e-10
9.36627, 46.4378, 9.5621e-10
9.33001, 46.3075, 9.77156e-10
9.34606, 46.3728, 9.68527e-10
9.32819, 46.3344, 9.77334e-10
9.32413, 46.3429, 9.73771e-10
9.5235, 46.8768, 8.4989e-10
9.50881, 46.8762, 8.5309e-10
9.50081, 46.8519, 8.63357e-10
9.49882, 46.8418, 8.64565e-10
9.4673, 46.7525, 8.83935e-10
9.51246, 46.8062, 8.63786e-10
9.56246, 47.0445, 8.10201e-10
9.67236, 47.3805, 7.24332e-10
9.5448, 46.9708, 8.3316e-10
9.59632, 47.1144, 7.8994e-10
9.53007, 46.9191, 8.38632e-10
9.55331, 46.9749, 8.25451e-10
9.68005, 47.4023, 7.18045e-10
9.67073, 47.4061, 7.18058e-10
9.66009, 47.3811, 7.29152e-10
9.65865, 47.3709, 7.30524e-10
9.63485, 47.2846, 7.47689e-10
9.67159, 47.3124, 7.3102e-10
9.71653, 47.5991, 6.71538e-10
9.81164, 47.9634, 5.69737e-10
9.6902, 47.4949, 7.02156e-10
9.74635, 47.6709, 6.49956e-10
9.68927, 47.4383, 7.09481e-10
9.70949, 47.5217, 6.8717e-10
9.81804, 47.9857, 5.6392e-10
9.80854, 47.9889, 5.63683e-10
9.79936, 47.9634, 5.7178e-10
9.79857, 47.9531, 5.7337e-10
9.77639, 47.8558, 6.04007e-10
9.81221, 47.8913, 5.82689e-10
9.84667, 48.1849, 5.06684e-10
9.91806, 48.5689, 4.04486e-10
9.82263, 48.0788, 5.39051e-10
9.8695, 48.2654, 4.85971e-10
9.82504, 48.0222, 5.53284e-10
9.84034, 48.1066, 5.2807e-10
9.92308, 48.5915, 3.99022e-10
9.9134, 48.5942, 3.98921e-10
9.9058, 48.5681, 4.0677e-10
9.90564, 48.5578, 4.07953e-10
9.88948, 48.4593, 4.38404e-10
9.92305, 48.497, 4.1627e-10
9.93944, 48.7922, 3.4135e-10
9.98715, 49.1798, 2.33901e-10
9.92196, 48.6847, 3.74185e-10
9.95729, 48.8738, 3.19789e-10
9.92783, 48.6284, 3.88008e-10
9.93792, 48.7136, 3.63193e-10
10.0024, 49.2001, 2.25115e-10
9.98469, 49.2532, 2.16548e-10
9.97497, 49.1782, 2.35656e-10
9.97544, 49.1679, 2.37311e-10
9.96534, 49.0686, 2.69049e-10
9.99831, 49.0682, 2.64828e-10
9.98972, 49.3824, 1.78419e-10
10.0338, 49.8691, 3.50256e-11
9.98968, 49.3042, 2.01633e-10
10.0153, 49.4286, 1.63347e-10
10.0209, 50.3186, 9.26108e-11
10.0078, 49.7812, 6.21793e-11
10.005, 49.725, 7.9654e-11
10.0052, 50.3186, 9.2691e-11
10.0019, 49.6278, 1.07919e-10
10.0212, 49.5657, 1.25182e-10
10.0075, 50.1574, 4.3336e-11
9.99966, 50.4567, 1.31564e-10
10.0127, 49.8387, 4.54058e-11
10.0404, 49.1597, 2.28235e-10
8.55773, 55.1905, 1.25179e-09
8.34406, 55.5491, 1.3006e-09
8.61428, 55.0961, 1.23961e-09
8.52842, 55.2641, 1.2585e-09
8.65121, 55.0599, 1.22481e-09
8.60629, 55.133, 1.23786e-09
8.668, 55.037, 1.21367e-09
8.66856, 55.0477, 1.21621e-09
8.67825, 55.0193, 1.21539e-09
8.65851, 55.0419, 1.2208e-09
8.80541, 54.7807, 1.17943e-09
8.69875, 54.9837, 1.20641e-09
8.1675, 55.7851, 1.33423e-09
7.85711, 56.2162, 1.38148e-09
8.24428, 55.6873, 1.32361e-09
8.11806, 55.8772, 1.34344e-09
8.29417, 55.602, 1.31128e-09
8.23276, 55.7089, 1.32293e-09
8.32573, 55.5847, 1.30235e-09
8.29311, 55.6214, 1.30879e-09
8.33716, 55.5676, 1.30117e-09
8.31345, 55.5857, 1.30739e-09
8.33546, 55.5403, 1.30316e-09
8.34222, 55.5325, 1.30165e-09
8.39727, 55.4462, 1.2901e-09
8.37948, 55.5217, 1.28693e-09
8.9742, 54.4541, 1.11971e-09
8.70113, 54.9733, 1.20594e-09
9.04087, 54.2973, 1.09425e-09
8.91923, 54.5526, 1.13629e-09
9.06904, 54.2341, 1.08294e-09
9.02499, 54.355, 1.1042e-09
9.09598, 54.2015, 1.07214e-09
9.07329, 54.2503, 1.08292e-09
9.16243, 54.122, 1.04855e-09
9.14035, 54.1387, 1.05757e-09
9.11272, 54.1725, 1.0643e-09
9.10379, 54.1755, 1.07134e-09
9.10974, 54.1458, 1.06464e-09
9.11518, 54.1371, 1.06286e-09
9.2316, 53.8946, 1.01062e-09
9.14535, 54.1071, 1.04996e-09
7.4733, 56.6577, 1.42019e-09
7.48109, 56.6509, 1.41938e-09
7.5983, 56.5205, 1.40788e-09
7.45034, 56.7304, 1.40479e-09
7.25501, 56.895, 1.41751e-09
6.88279, 57.2849, 1.41834e-09
7.36861, 56.7857, 1.41098e-09
7.18925, 56.9827, 1.41028e-09
7.41941, 56.7366, 1.41686e-09
7.3368, 56.8225, 1.41249e-09
7.52817, 56.6468, 1.40238e-09
7.41021, 56.7421, 1.41166e-09
7.47692, 56.6936, 1.41138e-09
7.44513, 56.6995, 1.41854e-09
7.92569, 56.1122, 1.38017e-09
7.88368, 56.224, 1.37409e-09
7.72593, 56.3736, 1.38649e-09
7.5052, 56.6296, 1.416e-09
7.79424, 56.2873, 1.38548e-09
7.69635, 56.4173, 1.39145e-09
7.86639, 56.2707, 1.36477e-09
7.78024, 56.3122, 1.3832e-09
7.82146, 56.2533, 1.38347e-09
7.83097, 56.2331, 1.38427e-09
9.88948, 51.5407, 4.35193e-10
9.83246, 51.9336, 5.35304e-10
9.90849, 51.4491, 4.05362e-10
9.88493, 51.632, 4.54478e-10
9.92678, 51.3792, 3.85966e-10
9.91439, 51.4564, 4.08532e-10
9.94626, 51.325, 3.66755e-10
9.92843, 51.3898, 3.87912e-10
9.93155, 51.3476, 3.77316e-10
9.92386, 51.353, 3.84327e-10
9.92095, 51.3229, 3.73106e-10
9.92361, 51.3129, 3.71257e-10
9.94987, 51.0841, 3.06515e-10
9.96841, 51.2544, 3.52613e-10
9.76664, 52.2194, 6.15154e-10
9.65447, 52.6771, 7.28552e-10
9.80254, 52.0621, 5.67731e-10
9.75288, 52.3016, 6.33312e-10
9.822, 51.9929, 5.50329e-10
9.79294, 52.1151, 5.85332e-10
9.84629, 51.9324, 5.31169e-10
9.823, 52.0035, 5.5188e-10
9.82972, 51.9565, 5.39905e-10
9.82121, 51.964, 5.48025e-10
9.82116, 51.9288, 5.35286e-10
9.82442, 51.919, 5.33654e-10
9.84272, 51.8234, 5.06602e-10
9.86964, 51.862, 5.16966e-10
9.97962, 50.7631, 2.17399e-10
9.93158, 51.2817, 3.58943e-10
9.99079, 50.5997, 1.67992e-10
9.98458, 50.8675, 2.45617e-10
10.0032, 50.4632, 1.31756e-10
10.0046, 50.6429, 1.84e-10
10.0179, 49.7554, 6.85446e-11
10.0009, 50.5093, 1.46953e-10
10.019, 50.2536, 7.05012e-11
10.0028, 50.4965, 1.44619e-10
9.99786, 50.4668, 1.32837e-10
9.9999, 50.4516, 1.31606e-10
10.0111, 50.3021, 8.56191e-11
10.0238, 50.1717, 4.68083e-11
9.36756, 53.5531, 9.34736e-10
9.1467, 54.0965, 1.04883e-09
9.41854, 53.3904, 9.03647e-10
9.32252, 53.6565, 9.57039e-10
9.44309, 53.3326, 8.89071e-10
9.41281, 53.4414, 9.10221e-10
9.47412, 53.2783, 8.72467e-10
9.44745, 53.3409, 8.90289e-10
9.48083, 53.2589, 8.68762e-10
9.46251, 53.2824, 8.76599e-10
9.47223, 53.233, 8.66356e-10
9.47679, 53.2237, 8.64228e-10
9.53326, 53.0483, 8.22821e-10
9.50387, 53.1909, 8.52189e-10
9.59618, 52.8575, 7.77442e-10
9.50418, 53.1802, 8.51179e-10
9.62228, 52.7544, 7.50478e-10
9.58842, 52.9166, 7.86753e-10
9.649, 52.7207, 7.36304e-10
9.6209, 52.7953, 7.57908e-10
9.65452, 52.701, 7.34079e-10
9.6377, 52.7255, 7.43384e-10
9.67602, 52.5649, 7.06442e-10
9.66551, 52.6615, 7.22475e-10
0.350617, 39.9936, 1.32544e-10
0.479653, 40.0015, 1.79984e-10
0.28019, 39.994, 1.1094e-10
0.976584, 40.032, 3.30491e-10
0.902007, 40.0043, 3.00197e-10
0.916187, 40.0319, 3.12618e-10
0.137512, 60.0532, 6.04522e-11
0.952951, 40.0104, 3.17093e-10
0.181788, 39.9866, 8.96603e-11
0.209378, 39.9747, 9.75779e-11
0.258248, 39.9545, 1.03961e-10
0.895021, 40.0244, 3.00847e-10
0.757983, 40.02, 2.67627e-10
0.861601, 40.0246, 2.96252e-10
0.773285, 40.0212, 2.73464e-10
0.799566, 39.9976, 2.76065e-10
0.30221, 60.0142, 1.04061e-10
0.483002, 39.984, 1.8291e-10
0.715127, 40.0027, 2.5011e-10
0.749585, 40.0124, 2.63496e-10
0.188105, 39.9917, 9.09201e-11
0.743694, 40.0051, 2.64334e-10
0.673767, 40.0139, 2.38604e-10
0.733231, 40.0074, 2.60255e-10
0.663622, 40.0119, 2.36164e-10
0.621036, 39.976, 2.21952e-10
0.593464, 39.9849, 2.22042e-10
0.631238, 39.9974, 2.24633e-10
0.647386, 40.0053, 2.26267e-10
0.599691, 40.0092, 2.22733e-10
0.605643, 39.9958, 2.2275e-10
0.597761, 39.9984, 2.22654e-10
0.603743, 40.0056, 2.22936e-10
1.07153, 40.0474, 3.60171e-10
1.07538, 40.0237, 3.56021e-10
1.0485, 40.0463, 3.54106e-10
1.03844, 40.0439, 3.52457e-10
1.0062, 40.0277, 3.4036e-10
1.04991, 40.0205, 3.54574e-10
1.46429, 40.0937, 4.62433e-10
1.59317, 40.1066, 4.87307e-10
1.42076, 40.0818, 4.49985e-10
1.47164, 40.0878, 4.60726e-10
1.35554, 40.0574, 4.37379e-10
1.37101, 40.0578, 4.41233e-10
1.37804, 40.0727, 4.42433e-10
1.38342, 40.0804, 4.41654e-10
1.35334, 40.0831, 4.3791e-10
1.34336, 40.0804, 4.36774e-10
1.30514, 40.0767, 4.27523e-10
1.32784, 40.0519, 4.26173e-10
1.21812, 40.04, 4.03131e-10
1.3171, 40.0644, 4.27628e-10
1.13069, 40.0228, 3.8221e-10
1.27602, 40.0621, 4.19877e-10
1.24088, 40.0546, 4.07442e-10
1.24636, 40.0622, 4.06972e-10
1.21629, 40.0654, 4.02315e-10
1.20628, 40.0629, 4.00407e-10
1.16038, 40.0241, 3.80838e-10
1.17663, 40.0287, 3.90087e-10
1.17471, 40.0465, 3.92059e-10
1.19044, 40.0554, 3.92731e-10
1.14768, 40.0573, 3.84202e-10
1.13497, 40.0558, 3.83908e-10
1.13303, 40.039, 3.77525e-10
1.14176, 40.0528, 3.84165e-10
1.61166, 40.1205, 4.93212e-10
1.61681, 40.097, 4.88488e-10
1.58873, 40.1181, 4.89225e-10
1.57881, 40.1152, 4.874e-10
1.54751, 40.0973, 4.78422e-10
1.55787, 40.0972, 4.81711e-10
2.00129, 40.1881, 5.85153e-10
2.13681, 40.2096, 6.18644e-10
1.95849, 40.1738, 5.69311e-10
2.00896, 40.1826, 5.83078e-10
1.8947, 40.146, 5.52503e-10
1.77626, 40.1205, 5.29659e-10
1.91635, 40.1624, 5.57704e-10
1.9213, 40.1704, 5.57346e-10
1.8911, 40.1715, 5.54289e-10
1.88128, 40.1682, 5.5214e-10
1.84333, 40.1624, 5.43899e-10
1.86733, 40.139, 5.4105e-10
1.75837, 40.1211, 5.26501e-10
1.85595, 40.1508, 5.43062e-10
1.78555, 40.1343, 5.29545e-10
1.81505, 40.1463, 5.37363e-10
1.75522, 40.1463, 5.26648e-10
1.74537, 40.1433, 5.2536e-10
1.70166, 40.1021, 5.06972e-10
1.71763, 40.1076, 5.1629e-10
1.71472, 40.1252, 5.19062e-10
1.72997, 40.1349, 5.19607e-10
1.68716, 40.1345, 5.12152e-10
1.67455, 40.1323, 5.12018e-10
1.67353, 40.1154, 5.0573e-10
1.68149, 40.1296, 5.12031e-10
2.15451, 40.2245, 6.26468e-10
2.16095, 40.2013, 6.20275e-10
2.13174, 40.2209, 6.21141e-10
2.122, 40.2174, 6.18438e-10
2.09173, 40.1978, 6.04827e-10
2.10208, 40.1983, 6.1075e-10
2.52495, 40.3097, 7.30336e-10
2.65166, 40.3364, 7.60846e-10
2.47301, 40.2905, 7.10655e-10
2.53288, 40.3046, 7.28519e-10
2.42063, 40.2622, 6.97665e-10
2.43599, 40.2642, 7.01758e-10
2.4415, 40.2794, 7.03543e-10
2.44605, 40.2876, 7.03494e-10
2.41579, 40.2872, 6.99399e-10
2.40617, 40.2834, 6.97678e-10
2.37646, 40.2629, 6.86729e-10
2.38683, 40.2637, 6.92112e-10
2.35064, 40.2368, 6.736e-10
2.34199, 40.2529, 6.82939e-10
2.3199, 40.2461, 6.74714e-10
2.34657, 40.2631, 6.81539e-10
2.28894, 40.2565, 6.69866e-10
2.27928, 40.2529, 6.67904e-10
2.24408, 40.2129, 6.44354e-10
2.25723, 40.2187, 6.55151e-10
2.25466, 40.2343, 6.59077e-10
2.25936, 40.2425, 6.58896e-10
2.22912, 40.2426, 6.50836e-10
2.21665, 40.2398, 6.50362e-10
2.21656, 40.2229, 6.42503e-10
2.22372, 40.2375, 6.50597e-10
2.66861, 40.3522, 7.71214e-10
2.67617, 40.3293, 7.62767e-10
2.64602, 40.3473, 7.62375e-10
2.6365, 40.3434, 7.59988e-10
2.60729, 40.3221, 7.47797e-10
2.6298, 40.3127, 7.43582e-10
3.04135, 40.4591, 8.85301e-10
3.15917, 40.4902, 9.20168e-10
2.99051, 40.4373, 8.65233e-10
3.04954, 40.4545, 8.83132e-10
2.89311, 40.3787, 8.32535e-10
2.91331, 40.3963, 8.33725e-10
2.95962, 40.4244, 8.58788e-10
2.96372, 40.4329, 8.5866e-10
2.93354, 40.4308, 8.52153e-10
2.92414, 40.4265, 8.49898e-10
2.88702, 40.4167, 8.40461e-10
2.93975, 40.4062, 8.49439e-10
2.80192, 40.3652, 8.03048e-10
2.90082, 40.4064, 8.37811e-10
2.83928, 40.375, 8.157e-10
2.86069, 40.3976, 8.32224e-10
2.80852, 40.3934, 8.16809e-10
2.79908, 40.3892, 8.15043e-10
2.74316, 40.3424, 7.85237e-10
2.78024, 40.362, 8.03294e-10
2.7704, 40.3592, 7.90799e-10
2.78009, 40.3764, 8.02756e-10
2.74215, 40.3742, 7.91867e-10
2.73232, 40.3714, 7.92645e-10
2.74099, 40.3595, 7.89491e-10
2.73951, 40.3695, 7.9119e-10
3.17519, 40.5069, 9.31839e-10
3.18405, 40.4844, 9.21405e-10
3.15293, 40.5008, 9.22967e-10
3.14365, 40.4963, 9.21829e-10
3.11556, 40.4736, 9.03254e-10
3.13857, 40.4652, 8.98189e-10
3.55615, 40.6388, 1.02052e-09
3.67924, 40.6791, 1.04421e-09
3.50659, 40.6142, 1.00695e-09
3.56458, 40.6346, 1.01807e-09
3.33733, 40.5335, 9.82836e-10
3.45762, 40.5803, 9.98735e-10
3.4764, 40.5997, 1.00369e-09
3.48002, 40.6084, 1.00361e-09
3.45004, 40.6047, 1.00203e-09
3.44089, 40.5999, 1.00215e-09
3.41211, 40.5854, 9.97572e-10
3.42139, 40.5672, 9.9408e-10
3.36584, 40.5574, 9.89655e-10
3.42046, 40.5811, 9.95211e-10
3.34462, 40.5483, 9.83859e-10
3.37183, 40.5649, 9.90887e-10
3.31278, 40.5554, 9.81968e-10
3.30354, 40.5507, 9.78486e-10
3.24033, 40.4942, 9.46385e-10
3.26255, 40.5127, 9.46905e-10
3.27656, 40.5192, 9.52351e-10
3.28528, 40.537, 9.65404e-10
3.24264, 40.5311, 9.57153e-10
3.25196, 40.5197, 9.51129e-10
3.24367, 40.5201, 9.53581e-10
3.2475, 40.5287, 9.54219e-10
3.21844, 40.5188, 9.50571e-10
3.22429, 40.5135, 9.49391e-10
3.69433, 40.6966, 1.05221e-09
3.70435, 40.6747, 1.04361e-09
3.67244, 40.6893, 1.04701e-09
3.66341, 40.6843, 1.04725e-09
3.63662, 40.6601, 1.03258e-09
3.66006, 40.653, 1.02685e-09
4.06742, 40.8494, 1.11118e-09
4.18811, 40.8964, 1.12652e-09
4.0193, 40.822, 1.10109e-09
4.07607, 40.8457, 1.10864e-09
3.93682, 40.7704, 1.08834e-09
3.97227, 40.7855, 1.09307e-09
3.98996, 40.8059, 1.09872e-09
3.99309, 40.8148, 1.09866e-09
3.96336, 40.8094, 1.09712e-09
3.95449, 40.8041, 1.09723e-09
3.92655, 40.788, 1.09259e-09
3.98705, 40.79, 1.09614e-09
3.88746, 40.7654, 1.08495e-09
3.93513, 40.7842, 1.09e-09
3.83768, 40.7283, 1.07521e-09
3.85254, 40.7326, 1.07791e-09
3.85559, 40.7487, 1.08026e-09
3.85883, 40.7576, 1.08011e-09
3.82903, 40.7526, 1.08117e-09
3.82006, 40.7474, 1.07913e-09
3.7622, 40.6995, 1.06758e-09
3.79117, 40.6998, 1.06439e-09
3.79402, 40.7233, 1.07014e-09
3.80678, 40.736, 1.07088e-09
3.76033, 40.7245, 1.07367e-09
3.77028, 40.7136, 1.07014e-09
3.76197, 40.7136, 1.07147e-09
3.76532, 40.7224, 1.07249e-09
4.22513, 40.8987, 1.13272e-09
4.2887, 40.9383, 1.1477e-09
4.2022, 40.9147, 1.13342e-09
4.21348, 40.8934, 1.12439e-09
4.18074, 40.9062, 1.12958e-09
4.17201, 40.9007, 1.13059e-09
4.14659, 40.8751, 1.11766e-09
4.1566, 40.8778, 1.12103e-09
4.59359, 41.1019, 1.20336e-09
4.72493, 41.163, 1.22284e-09
4.54035, 41.0653, 1.1886e-09
4.60243, 41.0987, 1.20058e-09
4.49537, 41.0292, 1.17833e-09
4.55088, 41.0672, 1.19251e-09
4.51198, 41.0505, 1.18454e-09
4.51461, 41.0595, 1.1846e-09
4.48519, 41.0525, 1.18379e-09
4.47663, 41.0467, 1.1821e-09
4.44971, 41.029, 1.17865e-09
4.43897, 40.9987, 1.16414e-09
4.40276, 40.9997, 1.16722e-09
4.45851, 41.0257, 1.17514e-09
4.27314, 40.9114, 1.14117e-09
4.34087, 40.9391, 1.1477e-09
4.37415, 40.9823, 1.16398e-09
4.3769, 40.9913, 1.16392e-09
4.34742, 40.9847, 1.16263e-09
4.33879, 40.9791, 1.16372e-09
4.30283, 40.9295, 1.13833e-09
4.32291, 40.944, 1.14963e-09
4.31136, 40.9384, 1.1416e-09
4.32616, 40.9669, 1.15378e-09
4.27816, 40.9516, 1.15048e-09
4.26657, 40.9462, 1.15058e-09
4.76168, 41.1677, 1.22755e-09
4.82275, 41.211, 1.24453e-09
4.7379, 41.1822, 1.22951e-09
4.75042, 41.1616, 1.21943e-09
4.71699, 41.1724, 1.22798e-09
4.70858, 41.1664, 1.22523e-09
4.67404, 41.1496, 1.21748e-09
4.67124, 41.111, 1.20307e-09
5.13058, 41.4003, 1.29097e-09
5.25793, 41.4694, 1.29812e-09
5.07307, 41.3567, 1.27911e-09
5.1396, 41.3976, 1.28806e-09
5.03037, 41.3179, 1.2712e-09
5.08346, 41.3592, 1.28212e-09
5.04563, 41.3401, 1.27727e-09
5.0477, 41.3493, 1.27729e-09
5.01877, 41.3405, 1.27691e-09
5.01058, 41.3342, 1.27573e-09
4.98478, 41.3149, 1.27446e-09
4.97365, 41.2828, 1.25939e-09
4.94194, 41.2841, 1.26504e-09
4.99378, 41.3121, 1.27003e-09
4.80896, 41.1831, 1.23624e-09
4.87512, 41.2144, 1.24361e-09
4.90551, 41.26, 1.26023e-09
4.9077, 41.2692, 1.26021e-09
4.87868, 41.2608, 1.26188e-09
4.87038, 41.2546, 1.25947e-09
4.83757, 41.2027, 1.23337e-09
4.85684, 41.2183, 1.24515e-09
4.84561, 41.2121, 1.23705e-09
4.85852, 41.2417, 1.24982e-09
4.81148, 41.2236, 1.24537e-09
4.80026, 41.2175, 1.24549e-09
5.26182, 41.4557, 1.29542e-09
5.31048, 41.4843, 1.30195e-09
5.2697, 41.4893, 1.3024e-09
5.28346, 41.4695, 1.29298e-09
5.24943, 41.4783, 1.30352e-09
5.2414, 41.4718, 1.30188e-09
5.20796, 41.4529, 1.29781e-09
5.20753, 41.4142, 1.28585e-09
5.61655, 41.7094, 1.33489e-09
5.73335, 41.7814, 1.34399e-09
5.57612, 41.6755, 1.32462e-09
5.62572, 41.7073, 1.33059e-09
5.5053, 41.6084, 1.30724e-09
5.54168, 41.6324, 1.31808e-09
5.54156, 41.6488, 1.32084e-09
5.54308, 41.6581, 1.32084e-09
5.51476, 41.6476, 1.32377e-09
5.50695, 41.6408, 1.32474e-09
5.47411, 41.6209, 1.3161e-09
5.47857, 41.5788, 1.29975e-09
5.44558, 41.5896, 1.30484e-09
5.49067, 41.619, 1.3139e-09
5.38217, 41.5294, 1.29825e-09
5.405, 41.546, 1.30402e-09
5.4193, 41.5689, 1.30627e-09
5.42097, 41.5782, 1.30621e-09
5.39244, 41.5681, 1.3095e-09
5.38453, 41.5615, 1.30845e-09
5.33802, 41.4694, 1.28392e-09
5.35542, 41.4924, 1.29377e-09
5.36311, 41.5331, 1.30438e-09
5.3735, 41.5478, 1.30408e-09
5.32977, 41.5284, 1.30789e-09
5.34144, 41.5194, 1.30383e-09
5.76938, 41.7903, 1.34773e-09
5.87123, 41.8793, 1.36813e-09
5.79303, 41.8048, 1.34564e-09
5.81305, 41.8439, 1.35893e-09
5.74399, 41.8019, 1.35131e-09
5.75887, 41.7829, 1.33998e-09
5.72437, 41.7898, 1.34757e-09
5.71674, 41.7829, 1.34875e-09
5.68441, 41.7621, 1.34016e-09
5.70187, 41.7278, 1.32677e-09
6.07169, 42.0368, 1.39332e-09
6.17824, 42.1104, 1.3991e-09
6.03118, 41.9991, 1.38442e-09
6.08096, 42.0352, 1.38985e-09
5.89247, 41.8732, 1.36657e-09
6.10507, 42.0205, 1.38086e-09
6.00636, 41.9766, 1.38384e-09
6.00736, 41.9859, 1.38377e-09
5.97967, 41.9739, 1.38392e-09
5.97226, 41.9667, 1.3843e-09
5.9488, 41.9446, 1.38123e-09
5.87612, 41.8659, 1.36402e-09
5.9124, 41.9046, 1.37327e-09
5.95803, 41.9428, 1.37739e-09
5.89462, 41.8899, 1.36779e-09
5.916, 41.9135, 1.37438e-09
5.8621, 41.8876, 1.37365e-09
5.85457, 41.8805, 1.37179e-09
6.18773, 42.1315, 1.40583e-09
6.20363, 42.1133, 1.39333e-09
6.1688, 42.1183, 1.40312e-09
6.16158, 42.1109, 1.40549e-09
6.14277, 42.0801, 1.39314e-09
7.78876, 43.6589, 1.38982e-09
6.50197, 42.3841, 1.41952e-09
6.60429, 42.4635, 1.42104e-09
6.4636, 42.3442, 1.41323e-09
6.51131, 42.383, 1.4159e-09
6.4289, 42.2958, 1.40898e-09
6.33205, 42.2108, 1.40527e-09
6.44006, 42.3203, 1.41439e-09
6.44054, 42.3297, 1.41422e-09
6.41356, 42.3162, 1.4158e-09
6.40656, 42.3086, 1.41675e-09
6.38435, 42.2852, 1.41545e-09
6.3992, 42.2712, 1.40775e-09
6.35021, 42.2433, 1.40903e-09
6.39367, 42.284, 1.41155e-09
6.33327, 42.2276, 1.40436e-09
6.35331, 42.2524, 1.41e-09
6.30093, 42.2235, 1.41502e-09
6.2938, 42.216, 1.41494e-09
6.25755, 42.1197, 1.38212e-09
6.27226, 42.1445, 1.39431e-09
6.2757, 42.1855, 1.40944e-09
6.28432, 42.2013, 1.40924e-09
6.24307, 42.177, 1.41582e-09
6.25569, 42.1694, 1.40862e-09
6.24774, 42.167, 1.41169e-09
6.24845, 42.1764, 1.41289e-09
6.22306, 42.1611, 1.40999e-09
6.23171, 42.1543, 1.40694e-09
6.6126, 42.485, 1.4273e-09
6.62948, 42.4678, 1.41446e-09
6.59443, 42.4708, 1.42517e-09
6.58762, 42.463, 1.42796e-09
6.57055, 42.4312, 1.41647e-09
6.59503, 42.4324, 1.40622e-09
6.91242, 42.7545, 1.42899e-09
7.0102, 42.8395, 1.42914e-09
6.87631, 42.7126, 1.42342e-09
6.9218, 42.754, 1.42511e-09
7.01691, 42.8271, 1.42344e-09
6.84434, 42.6624, 1.42068e-09
6.85412, 42.6875, 1.42548e-09
6.85409, 42.6969, 1.42518e-09
6.82789, 42.6819, 1.42759e-09
6.82132, 42.6739, 1.42901e-09
6.80044, 42.6494, 1.42945e-09
6.79841, 42.6176, 1.41807e-09
6.73687, 42.5632, 1.42581e-09
6.80981, 42.6486, 1.4254e-09
6.71711, 42.543, 1.42024e-09
6.77126, 42.6149, 1.42805e-09
6.74686, 42.5884, 1.42774e-09
6.74694, 42.5978, 1.42765e-09
6.72055, 42.5831, 1.43453e-09
6.71385, 42.5752, 1.43412e-09
6.68297, 42.4771, 1.40196e-09
6.69629, 42.5027, 1.41319e-09
6.69746, 42.5438, 1.42775e-09
6.7052, 42.56, 1.42735e-09
6.66535, 42.5335, 1.43523e-09
6.67837, 42.5266, 1.42768e-09
6.67055, 42.5238, 1.43115e-09
6.67075, 42.5332, 1.43218e-09
6.64624, 42.5165, 1.42992e-09
6.65526, 42.5102, 1.42676e-09
7.01731, 42.8614, 1.43481e-09
7.03502, 42.8452, 1.42278e-09
6.99996, 42.8463, 1.4332e-09
6.99358, 42.8381, 1.43624e-09
6.97829, 42.8054, 1.42512e-09
6.98679, 42.8114, 1.42823e-09
