  x,     y,   camp
    0.63048E+01,    0.65054E+02,    0.81139E-02
    0.12630E+02,    0.61458E+02,    0.98846E-02
    0.13802E+02,    0.66113E+02,    0.96260E-02
    0.16147E+02,    0.63913E+02,    0.99174E-02
    0.14956E+02,    0.61504E+02,    0.97943E-02
    0.83551E+01,    0.41902E+02,    0.10006E-01
    0.80842E+01,    0.41590E+02,    0.92836E-02
    0.76102E+01,    0.42017E+02,    0.94191E-02
    0.76997E+01,    0.41713E+02,    0.95633E-02
    0.73360E+01,    0.41112E+02,    0.86259E-02
    0.74497E+01,    0.41488E+02,    0.90351E-02
    0.71951E+01,    0.41633E+02,    0.92084E-02
    0.26765E+01,    0.38393E+02,    0.48502E-02
    0.29796E+01,    0.38006E+02,    0.54335E-02
    0.25522E+01,    0.36131E+02,    0.63739E-02
    0.31289E+01,    0.36754E+02,    0.65509E-02
    0.27116E+01,    0.37513E+02,    0.56070E-02
    0.21456E+01,    0.37615E+02,    0.55084E-02
    0.22158E+01,    0.38430E+02,    0.45787E-02
    0.19529E+01,    0.38145E+02,    0.44230E-02
    0.35102E+00,    0.36846E+02,    0.57315E-02
    0.88221E+00,    0.36298E+02,    0.60648E-02
    0.16668E+01,    0.36544E+02,    0.63886E-02
    0.16774E+01,    0.37268E+02,    0.51806E-02
    0.49950E+01,    0.38797E+02,    0.68565E-02
    0.45826E+01,    0.38502E+02,    0.61579E-02
    0.41485E+01,    0.38772E+02,    0.60452E-02
    0.42089E+01,    0.39172E+02,    0.56213E-02
    0.27806E+01,    0.38751E+02,    0.44627E-02
    0.34144E+01,    0.38819E+02,    0.51792E-02
    0.30244E+01,    0.39173E+02,    0.43530E-02
    0.30557E+01,    0.38849E+02,    0.51127E-02
    0.10758E+02,    0.43382E+02,    0.10684E-01
    0.10199E+02,    0.43149E+02,    0.11010E-01
    0.98245E+01,    0.43476E+02,    0.10858E-01
    0.25730E+01,    0.63921E+02,    0.64153E-02
    0.31553E+01,    0.63295E+02,    0.65844E-02
    0.16707E+01,    0.63510E+02,    0.64306E-02
    0.46343E+01,    0.63460E+02,    0.69621E-02
    0.38355E+01,    0.63168E+02,    0.69398E-02
    0.12161E+02,    0.52734E+02,    0.12354E-01
    0.17491E+02,    0.51709E+02,    0.10770E-01
    0.19370E+02,    0.51535E+02,    0.10766E-01
    0.17613E+02,    0.48016E+02,    0.10721E-01
    0.19910E+02,    0.47907E+02,    0.10700E-01
    0.20834E+02,    0.49620E+02,    0.10455E-01
    0.13624E+02,    0.58400E+02,    0.10073E-01
    0.13519E+02,    0.57042E+02,    0.10834E-01
    0.19697E+02,    0.58004E+02,    0.10238E-01
    0.17068E+02,    0.58468E+02,    0.10231E-01
    0.19843E+02,    0.55398E+02,    0.10551E-01
    0.14545E+02,    0.56097E+02,    0.10676E-01
    0.16234E+02,    0.56364E+02,    0.10688E-01
    0.16504E+02,    0.53369E+02,    0.11060E-01
    0.17338E+02,    0.54900E+02,    0.10562E-01
    0.12262E+02,    0.43399E+02,    0.10620E-01
    0.11292E+02,    0.42087E+02,    0.10044E-01
    0.11431E+02,    0.42931E+02,    0.10925E-01
    0.13425E+02,    0.42923E+02,    0.10830E-01
    0.12219E+02,    0.41179E+02,    0.10390E-01
    0.13520E+02,    0.41546E+02,    0.10067E-01
    0.12090E+02,    0.45330E+02,    0.11513E-01
    0.12576E+02,    0.44816E+02,    0.11383E-01
    0.14440E+02,    0.47523E+02,    0.11477E-01
    0.13361E+02,    0.47210E+02,    0.11831E-01
    0.13156E+02,    0.46396E+02,    0.11558E-01
    0.24061E+00,    0.62252E+02,    0.46743E-02
    0.17845E+00,    0.61609E+02,    0.36810E-02
    0.41906E+00,    0.61865E+02,    0.38982E-02
    0.64784E+01,    0.62323E+02,    0.75549E-02
    0.69643E+01,    0.63538E+02,    0.84314E-02
    0.89023E+01,    0.41882E+02,    0.96150E-02
    0.91853E+01,    0.41330E+02,    0.98694E-02
    0.99702E+01,    0.42550E+02,    0.10224E-01
    0.10390E+02,    0.41940E+02,    0.10431E-01
    0.99830E+01,    0.41241E+02,    0.96152E-02
    0.48750E+01,    0.39287E+02,    0.61733E-02
    0.45231E+01,    0.39393E+02,    0.62514E-02
    0.69850E+01,    0.41476E+02,    0.88109E-02
    0.70104E+01,    0.41125E+02,    0.88224E-02
    0.61970E+01,    0.39438E+02,    0.76874E-02
    0.66813E+01,    0.39373E+02,    0.75948E-02
    0.69607E+01,    0.40034E+02,    0.82578E-02
    0.66513E+01,    0.40441E+02,    0.81069E-02
    0.17697E+00,    0.38394E+02,    0.36913E-02
    0.30585E+00,    0.38673E+02,    0.29769E-02
    0.58163E+00,    0.38776E+02,    0.31740E-02
    0.83491E+00,    0.38608E+02,    0.31565E-02
    0.15158E+01,    0.38270E+02,    0.43835E-02
    0.17902E+01,    0.39141E+02,    0.30607E-02
    0.20612E+01,    0.38759E+02,    0.37810E-02
    0.17894E+01,    0.38876E+02,    0.37799E-02
    0.28542E+01,    0.39347E+02,    0.43149E-02
    0.26441E+01,    0.39370E+02,    0.41057E-02
    0.11504E+02,    0.46029E+02,    0.12010E-01
    0.12024E+02,    0.46808E+02,    0.12199E-01
    0.12415E+02,    0.46296E+02,    0.11803E-01
    0.12103E+02,    0.45878E+02,    0.11990E-01
    0.99477E+01,    0.45425E+02,    0.12674E-01
    0.10571E+02,    0.45458E+02,    0.12451E-01
    0.11458E+02,    0.45226E+02,    0.11765E-01
    0.11216E+02,    0.45669E+02,    0.12132E-01
    0.10838E+02,    0.45702E+02,    0.12217E-01
    0.10090E+02,    0.45612E+02,    0.12677E-01
    0.10305E+02,    0.45653E+02,    0.12405E-01
    0.57097E+01,    0.62153E+02,    0.75785E-02
    0.51030E+01,    0.62628E+02,    0.70810E-02
    0.14523E+02,    0.51601E+02,    0.11623E-01
    0.12748E+02,    0.52419E+02,    0.11970E-01
    0.15377E+02,    0.50960E+02,    0.11164E-01
    0.16701E+02,    0.50619E+02,    0.11187E-01
    0.14896E+02,    0.50010E+02,    0.11675E-01
    0.15382E+02,    0.49020E+02,    0.11180E-01
    0.16730E+02,    0.49190E+02,    0.11191E-01
    0.12015E+02,    0.53191E+02,    0.12195E-01
    0.10450E+02,    0.59734E+02,    0.98500E-02
    0.11809E+02,    0.59910E+02,    0.96333E-02
    0.12275E+02,    0.58797E+02,    0.10410E-01
    0.13335E+02,    0.52760E+02,    0.11846E-01
    0.15055E+02,    0.53383E+02,    0.11026E-01
    0.14392E+02,    0.52432E+02,    0.11501E-01
    0.13774E+02,    0.44967E+02,    0.11041E-01
    0.14072E+02,    0.45833E+02,    0.11441E-01
    0.14449E+02,    0.43855E+02,    0.10663E-01
    0.16022E+02,    0.43525E+02,    0.10699E-01
    0.15077E+02,    0.46569E+02,    0.10986E-01
    0.16611E+02,    0.46490E+02,    0.11036E-01
    0.17277E+02,    0.44916E+02,    0.10510E-01
    0.83564E+01,    0.63542E+02,    0.84588E-02
    0.11434E+02,    0.62592E+02,    0.93914E-02
    0.94935E+01,    0.65328E+02,    0.92357E-02
    0.11414E+02,    0.64838E+02,    0.92871E-02
    0.70048E+01,    0.61393E+02,    0.82418E-02
    0.47972E+01,    0.40697E+02,    0.67637E-02
    0.48967E+01,    0.40610E+02,    0.65718E-02
    0.54759E+01,    0.39581E+02,    0.68009E-02
    0.51177E+01,    0.39601E+02,    0.67556E-02
    0.42782E+01,    0.39779E+02,    0.58840E-02
    0.44892E+01,    0.39702E+02,    0.58165E-02
    0.68142E+01,    0.41598E+02,    0.89604E-02
    0.66456E+01,    0.41515E+02,    0.87836E-02
    0.59679E+01,    0.41134E+02,    0.81295E-02
    0.24056E+00,    0.37755E+02,    0.46726E-02
    0.59159E+00,    0.37393E+02,    0.49069E-02
    0.41753E+00,    0.38145E+02,    0.38794E-02
    0.79969E+00,    0.38256E+02,    0.41240E-02
    0.11335E+01,    0.37569E+02,    0.51935E-02
    0.11646E+01,    0.38042E+02,    0.41083E-02
    0.12888E+00,    0.38845E+02,    0.28541E-02
    0.91168E-01,    0.39163E+02,    0.21683E-02
    0.22005E+00,    0.39043E+02,    0.22415E-02
    0.16112E+01,    0.39252E+02,    0.30690E-02
    0.14063E+01,    0.39214E+02,    0.26604E-02
    0.15482E+01,    0.38827E+02,    0.33713E-02
    0.13973E+01,    0.38612E+02,    0.35113E-02
    0.13441E+01,    0.39054E+02,    0.30480E-02
    0.10868E+01,    0.39012E+02,    0.26385E-02
    0.10813E+01,    0.38737E+02,    0.34848E-02
    0.18300E+01,    0.39509E+02,    0.30004E-02
    0.18542E+01,    0.39643E+02,    0.26853E-02
    0.42825E+01,    0.40357E+02,    0.60555E-02
    0.42912E+01,    0.40012E+02,    0.56698E-02
    0.42930E+01,    0.40476E+02,    0.59232E-02
    0.25241E+01,    0.39252E+02,    0.37571E-02
    0.25178E+01,    0.38990E+02,    0.43551E-02
    0.22591E+01,    0.38960E+02,    0.39737E-02
    0.40868E+01,    0.39766E+02,    0.57036E-02
    0.35157E+01,    0.39114E+02,    0.49102E-02
    0.32549E+01,    0.39247E+02,    0.49341E-02
    0.92383E+01,    0.44265E+02,    0.11878E-01
    0.87141E+01,    0.43191E+02,    0.10721E-01
    0.94187E+01,    0.43329E+02,    0.11172E-01
    0.86498E+01,    0.44071E+02,    0.11873E-01
    0.91338E+01,    0.44073E+02,    0.11557E-01
    0.92821E+01,    0.43872E+02,    0.11603E-01
    0.91970E+01,    0.43615E+02,    0.11047E-01
    0.99630E+01,    0.45216E+02,    0.12114E-01
    0.98694E+01,    0.44727E+02,    0.12190E-01
    0.98284E+01,    0.43871E+02,    0.11356E-01
    0.10016E+02,    0.44148E+02,    0.11633E-01
    0.95076E+01,    0.43981E+02,    0.11398E-01
    0.94515E+01,    0.44239E+02,    0.11679E-01
    0.97926E+01,    0.44464E+02,    0.11641E-01
    0.95493E+01,    0.44444E+02,    0.12007E-01
    0.11285E+02,    0.44341E+02,    0.11156E-01
    0.11141E+02,    0.44874E+02,    0.11781E-01
    0.10786E+02,    0.44012E+02,    0.11436E-01
    0.10353E+02,    0.44275E+02,    0.11329E-01
    0.10631E+02,    0.45072E+02,    0.11777E-01
    0.10298E+02,    0.44965E+02,    0.12218E-01
    0.10244E+02,    0.44685E+02,    0.11723E-01
    0.10381E+02,    0.45931E+02,    0.12746E-01
    0.10247E+02,    0.46134E+02,    0.12889E-01
    0.10679E+02,    0.45990E+02,    0.12461E-01
    0.10741E+02,    0.46252E+02,    0.12797E-01
    0.11328E+02,    0.46400E+02,    0.12489E-01
    0.10969E+02,    0.46444E+02,    0.12519E-01
    0.11535E+02,    0.46761E+02,    0.12435E-01
    0.10318E+02,    0.46358E+02,    0.13089E-01
    0.10514E+02,    0.46417E+02,    0.12807E-01
    0.11320E+02,    0.52616E+02,    0.12944E-01
    0.11748E+02,    0.52455E+02,    0.12530E-01
    0.11780E+02,    0.52109E+02,    0.12855E-01
    0.12767E+02,    0.47547E+02,    0.11952E-01
    0.12693E+02,    0.48099E+02,    0.12410E-01
    0.12172E+02,    0.47246E+02,    0.12343E-01
    0.11757E+02,    0.47528E+02,    0.12524E-01
    0.13583E+02,    0.48885E+02,    0.11904E-01
    0.12939E+02,    0.48644E+02,    0.12159E-01
    0.99963E+01,    0.58798E+02,    0.95883E-02
    0.16727E+01,    0.62799E+02,    0.52507E-02
    0.11227E+01,    0.62482E+02,    0.52467E-02
    0.57892E+01,    0.60824E+02,    0.72372E-02
    0.55570E+01,    0.61298E+02,    0.68163E-02
    0.12130E+02,    0.51818E+02,    0.12408E-01
    0.12685E+02,    0.51848E+02,    0.12435E-01
    0.11935E+02,    0.51478E+02,    0.12841E-01
    0.10203E+02,    0.55897E+02,    0.11260E-01
    0.11124E+02,    0.55252E+02,    0.11733E-01
    0.92730E-01,    0.60840E+02,    0.21678E-02
    0.60500E+00,    0.61232E+02,    0.31759E-02
    0.22706E+00,    0.60960E+02,    0.22504E-02
    0.13433E+00,    0.61156E+02,    0.28381E-02
    0.31278E+00,    0.61332E+02,    0.29732E-02
    0.85504E+00,    0.61406E+02,    0.31759E-02
    0.80343E+00,    0.61761E+02,    0.41431E-02
    0.11600E+01,    0.62000E+02,    0.41700E-02
    0.15232E+01,    0.61812E+02,    0.45379E-02
    0.42163E+00,    0.60884E+02,    0.24083E-02
    0.62112E+00,    0.60980E+02,    0.23510E-02
    0.98788E+01,    0.61764E+02,    0.91743E-02
    0.87218E+01,    0.62223E+02,    0.89136E-02
    0.97164E+01,    0.60453E+02,    0.92025E-02
    0.78561E+01,    0.61290E+02,    0.82749E-02
    0.82117E+01,    0.42289E+02,    0.98654E-02
    0.83993E+01,    0.42589E+02,    0.10458E-01
    0.73335E+01,    0.42594E+02,    0.10117E-01
    0.47181E+01,    0.40677E+02,    0.65306E-02
    0.45779E+01,    0.40627E+02,    0.64685E-02
    0.46698E+01,    0.40576E+02,    0.63079E-02
    0.49863E+01,    0.40672E+02,    0.69712E-02
    0.50554E+01,    0.40842E+02,    0.70855E-02
    0.49692E+01,    0.40793E+02,    0.68155E-02
    0.49897E+01,    0.39950E+02,    0.63637E-02
    0.49041E+01,    0.40445E+02,    0.67519E-02
    0.47564E+01,    0.40432E+02,    0.65222E-02
    0.61792E+01,    0.41124E+02,    0.79980E-02
    0.62412E+01,    0.41261E+02,    0.83154E-02
    0.62969E+01,    0.40919E+02,    0.83159E-02
    0.66305E+01,    0.40818E+02,    0.79769E-02
    0.67603E+01,    0.41052E+02,    0.86056E-02
    0.65663E+01,    0.41319E+02,    0.83531E-02
    0.63912E+01,    0.41339E+02,    0.85553E-02
    0.61523E+01,    0.41485E+02,    0.83634E-02
    0.61174E+01,    0.41373E+02,    0.82048E-02
    0.60031E+01,    0.41382E+02,    0.83254E-02
    0.60629E+01,    0.41542E+02,    0.85058E-02
    0.59863E+01,    0.41487E+02,    0.82653E-02
    0.62510E+01,    0.41844E+02,    0.89314E-02
    0.56502E+01,    0.39935E+02,    0.72452E-02
    0.60564E+01,    0.39955E+02,    0.72876E-02
    0.62312E+01,    0.40296E+02,    0.78411E-02
    0.56702E+01,    0.41177E+02,    0.77317E-02
    0.54729E+01,    0.41045E+02,    0.75997E-02
    0.56245E+01,    0.41598E+02,    0.82417E-02
    0.92603E+00,    0.39922E+02,    0.13451E-02
    0.15619E+00,    0.39303E+02,    0.16507E-02
    0.19446E+01,    0.39684E+02,    0.30246E-02
    0.12485E+01,    0.39627E+02,    0.20952E-02
    0.12878E+01,    0.39364E+02,    0.23989E-02
    0.16093E+01,    0.39422E+02,    0.25916E-02
    0.17103E+01,    0.39508E+02,    0.27490E-02
    0.41485E+01,    0.40082E+02,    0.58032E-02
    0.40187E+01,    0.39971E+02,    0.53188E-02
    0.42840E+01,    0.40643E+02,    0.61749E-02
    0.42680E+01,    0.40703E+02,    0.61311E-02
    0.42260E+01,    0.40711E+02,    0.61465E-02
    0.20594E+01,    0.39636E+02,    0.30364E-02
    0.23304E+01,    0.39612E+02,    0.33644E-02
    0.21565E+01,    0.39181E+02,    0.35069E-02
    0.19594E+01,    0.39245E+02,    0.34512E-02
    0.19456E+01,    0.39427E+02,    0.29744E-02
    0.20846E+01,    0.39512E+02,    0.33128E-02
    0.23030E+01,    0.39338E+02,    0.37110E-02
    0.22448E+01,    0.39487E+02,    0.34263E-02
    0.37185E+01,    0.39925E+02,    0.50353E-02
    0.32139E+01,    0.39590E+02,    0.45511E-02
    0.33115E+01,    0.39465E+02,    0.46718E-02
    0.39620E+01,    0.39645E+02,    0.52022E-02
    0.39515E+01,    0.39358E+02,    0.56124E-02
    0.36961E+01,    0.39298E+02,    0.52449E-02
    0.37478E+01,    0.39757E+02,    0.53708E-02
    0.35918E+01,    0.39680E+02,    0.48840E-02
    0.35505E+01,    0.39508E+02,    0.50376E-02
    0.82457E+01,    0.42837E+02,    0.10352E-01
    0.97379E+01,    0.45121E+02,    0.12527E-01
    0.94970E+01,    0.44888E+02,    0.12386E-01
    0.96982E+01,    0.44911E+02,    0.12140E-01
    0.92003E+01,    0.44934E+02,    0.12504E-01
    0.93947E+01,    0.44769E+02,    0.12299E-01
    0.93980E+01,    0.44613E+02,    0.11957E-01
    0.92374E+01,    0.44824E+02,    0.12335E-01
    0.92610E+01,    0.43005E+02,    0.10513E-01
    0.90616E+01,    0.42299E+02,    0.10384E-01
    0.94379E+01,    0.42553E+02,    0.10487E-01
    0.87021E+01,    0.42620E+02,    0.10130E-01
    0.88628E+01,    0.42976E+02,    0.10833E-01
    0.84536E+01,    0.43168E+02,    0.10906E-01
    0.82910E+01,    0.43050E+02,    0.10778E-01
    0.88083E+01,    0.43432E+02,    0.11165E-01
    0.86325E+01,    0.43559E+02,    0.11148E-01
    0.89539E+01,    0.43607E+02,    0.11352E-01
    0.86723E+01,    0.43760E+02,    0.11536E-01
    0.88421E+01,    0.43816E+02,    0.11323E-01
    0.89847E+01,    0.44096E+02,    0.11757E-01
    0.88666E+01,    0.43985E+02,    0.11737E-01
    0.87479E+01,    0.44096E+02,    0.11714E-01
    0.87530E+01,    0.44235E+02,    0.11998E-01
    0.10836E+02,    0.46737E+02,    0.12871E-01
    0.10572E+02,    0.46676E+02,    0.13103E-01
    0.11081E+02,    0.47577E+02,    0.13070E-01
    0.11331E+02,    0.47388E+02,    0.12923E-01
    0.11258E+02,    0.47059E+02,    0.12709E-01
    0.10917E+02,    0.46991E+02,    0.13022E-01
    0.12128E+02,    0.48130E+02,    0.12390E-01
    0.11457E+02,    0.48065E+02,    0.12996E-01
    0.11787E+02,    0.47861E+02,    0.12832E-01
    0.10705E+02,    0.48068E+02,    0.13683E-01
    0.10809E+02,    0.47911E+02,    0.13399E-01
    0.11058E+02,    0.47855E+02,    0.13367E-01
    0.11174E+02,    0.48052E+02,    0.13117E-01
    0.10191E+02,    0.46534E+02,    0.13208E-01
    0.11320E+02,    0.53638E+02,    0.12471E-01
    0.11532E+02,    0.53249E+02,    0.12435E-01
    0.10909E+02,    0.53038E+02,    0.13029E-01
    0.11251E+02,    0.52953E+02,    0.12695E-01
    0.11227E+02,    0.54415E+02,    0.12066E-01
    0.11499E+02,    0.54020E+02,    0.12019E-01
    0.11485E+02,    0.54860E+02,    0.11750E-01
    0.11056E+02,    0.52176E+02,    0.13362E-01
    0.11057E+02,    0.52445E+02,    0.13059E-01
    0.10781E+02,    0.52502E+02,    0.13232E-01
    0.10392E+02,    0.52327E+02,    0.13832E-01
    0.11552E+02,    0.51563E+02,    0.12964E-01
    0.11185E+02,    0.51946E+02,    0.13136E-01
    0.11453E+02,    0.51902E+02,    0.13011E-01
    0.11474E+02,    0.49974E+02,    0.13138E-01
    0.11389E+02,    0.49469E+02,    0.13233E-01
    0.11172E+02,    0.49279E+02,    0.13581E-01
    0.11061E+02,    0.49739E+02,    0.13548E-01
    0.11307E+02,    0.49732E+02,    0.13548E-01
    0.11018E+02,    0.48307E+02,    0.13524E-01
    0.12475E+02,    0.49040E+02,    0.12470E-01
    0.11695E+02,    0.49376E+02,    0.13162E-01
    0.13927E+02,    0.50191E+02,    0.11688E-01
    0.13458E+02,    0.49705E+02,    0.12172E-01
    0.13626E+02,    0.51069E+02,    0.11963E-01
    0.12964E+02,    0.51266E+02,    0.12131E-01
    0.87684E+01,    0.60006E+02,    0.91093E-02
    0.80652E+01,    0.60383E+02,    0.87224E-02
    0.91892E+01,    0.58715E+02,    0.98482E-02
    0.86953E+01,    0.59203E+02,    0.91887E-02
    0.10364E+02,    0.58103E+02,    0.10460E-01
    0.11283E+02,    0.57926E+02,    0.10027E-01
    0.14525E+01,    0.61450E+02,    0.35441E-02
    0.11408E+01,    0.61282E+02,    0.35507E-02
    0.27262E+01,    0.62544E+02,    0.56803E-02
    0.21459E+01,    0.62458E+02,    0.55721E-02
    0.19591E+01,    0.61954E+02,    0.45358E-02
    0.30226E+01,    0.60866E+02,    0.43522E-02
    0.32510E+01,    0.60766E+02,    0.49477E-02
    0.45390E+01,    0.62070E+02,    0.67336E-02
    0.39363E+01,    0.62304E+02,    0.61599E-02
    0.12049E+02,    0.51109E+02,    0.12735E-01
