 X,    Y,   COH  
    0.44000E+02,    0.38000E+02,    0.36820E+66
    0.46000E+02,    0.38000E+02,    0.54599E+66
    0.48000E+02,    0.38000E+02,    0.82518E+66
    0.50000E+02,    0.38000E+02,    0.12611E+67
    0.00000E+00,    0.40000E+02,    0.70376E+64
    0.20000E+01,    0.40000E+02,    0.61186E+64
    0.40000E+01,    0.40000E+02,    0.59395E+64
    0.60000E+01,    0.40000E+02,    0.59785E+64
    0.80000E+01,    0.40000E+02,    0.61618E+64
    0.10000E+02,    0.40000E+02,    0.64676E+64
    0.12000E+02,    0.40000E+02,    0.68900E+64
    0.14000E+02,    0.40000E+02,    0.74312E+64
    0.16000E+02,    0.40000E+02,    0.80987E+64
    0.18000E+02,    0.40000E+02,    0.89050E+64
    0.20000E+02,    0.40000E+02,    0.98672E+64
    0.22000E+02,    0.40000E+02,    0.11009E+65
    0.24000E+02,    0.40000E+02,    0.12364E+65
    0.26000E+02,    0.40000E+02,    0.13982E+65
    0.28000E+02,    0.40000E+02,    0.15943E+65
    0.30000E+02,    0.40000E+02,    0.18387E+65
    0.32000E+02,    0.40000E+02,    0.21550E+65
    0.34000E+02,    0.40000E+02,    0.25849E+65
    0.36000E+02,    0.40000E+02,    0.31993E+65
    0.38000E+02,    0.40000E+02,    0.41162E+65
    0.40000E+02,    0.40000E+02,    0.55269E+65
    0.42000E+02,    0.40000E+02,    0.77345E+65
    0.44000E+02,    0.40000E+02,    0.11210E+66
    0.46000E+02,    0.40000E+02,    0.16676E+66
    0.48000E+02,    0.40000E+02,    0.25236E+66
    0.50000E+02,    0.40000E+02,    0.38572E+66
    0.00000E+00,    0.42000E+02,    0.20158E+64
    0.20000E+01,    0.42000E+02,    0.17524E+64
    0.40000E+01,    0.42000E+02,    0.17009E+64
    0.60000E+01,    0.42000E+02,    0.17118E+64
    0.80000E+01,    0.42000E+02,    0.17639E+64
    0.10000E+02,    0.42000E+02,    0.18510E+64
    0.12000E+02,    0.42000E+02,    0.19716E+64
    0.14000E+02,    0.42000E+02,    0.21263E+64
    0.16000E+02,    0.42000E+02,    0.23171E+64
    0.18000E+02,    0.42000E+02,    0.25478E+64
    0.20000E+02,    0.42000E+02,    0.28235E+64
    0.22000E+02,    0.42000E+02,    0.31512E+64
    0.24000E+02,    0.42000E+02,    0.35413E+64
    0.26000E+02,    0.42000E+02,    0.40097E+64
    0.28000E+02,    0.42000E+02,    0.45825E+64
    0.30000E+02,    0.42000E+02,    0.53040E+64
    0.32000E+02,    0.42000E+02,    0.62510E+64
    0.34000E+02,    0.42000E+02,    0.75552E+64
    0.36000E+02,    0.42000E+02,    0.94384E+64
    0.38000E+02,    0.42000E+02,    0.12266E+65
    0.40000E+02,    0.42000E+02,    0.16626E+65
    0.42000E+02,    0.42000E+02,    0.23444E+65
    0.44000E+02,    0.42000E+02,    0.34151E+65
    0.46000E+02,    0.42000E+02,    0.50948E+65
    0.48000E+02,    0.42000E+02,    0.77190E+65
    0.50000E+02,    0.42000E+02,    0.11800E+66
    0.00000E+00,    0.44000E+02,    0.57734E+63
    0.20000E+01,    0.44000E+02,    0.50189E+63
    0.40000E+01,    0.44000E+02,    0.48708E+63
    0.60000E+01,    0.44000E+02,    0.49010E+63
    0.80000E+01,    0.44000E+02,    0.50493E+63
    0.10000E+02,    0.44000E+02,    0.52978E+63
    0.12000E+02,    0.44000E+02,    0.56421E+63
    0.14000E+02,    0.44000E+02,    0.60840E+63
    0.16000E+02,    0.44000E+02,    0.66299E+63
    0.18000E+02,    0.44000E+02,    0.72903E+63
    0.20000E+02,    0.44000E+02,    0.80804E+63
    0.22000E+02,    0.44000E+02,    0.90220E+63
    0.24000E+02,    0.44000E+02,    0.10147E+64
    0.26000E+02,    0.44000E+02,    0.11507E+64
    0.28000E+02,    0.44000E+02,    0.13185E+64
    0.30000E+02,    0.44000E+02,    0.15324E+64
    0.32000E+02,    0.44000E+02,    0.18168E+64
    0.34000E+02,    0.44000E+02,    0.22133E+64
    0.36000E+02,    0.44000E+02,    0.27912E+64
    0.38000E+02,    0.44000E+02,    0.36634E+64
    0.40000E+02,    0.44000E+02,    0.50101E+64
    0.42000E+02,    0.44000E+02,    0.71136E+64
    0.44000E+02,    0.44000E+02,    0.10410E+65
    0.46000E+02,    0.44000E+02,    0.15570E+65
    0.48000E+02,    0.44000E+02,    0.23614E+65
    0.50000E+02,    0.44000E+02,    0.36105E+65
    0.00000E+00,    0.46000E+02,    0.16535E+63
    0.20000E+01,    0.46000E+02,    0.14374E+63
    0.40000E+01,    0.46000E+02,    0.13948E+63
    0.60000E+01,    0.46000E+02,    0.14032E+63
    0.80000E+01,    0.46000E+02,    0.14454E+63
    0.10000E+02,    0.46000E+02,    0.15163E+63
    0.12000E+02,    0.46000E+02,    0.16146E+63
    0.14000E+02,    0.46000E+02,    0.17409E+63
    0.16000E+02,    0.46000E+02,    0.18971E+63
    0.18000E+02,    0.46000E+02,    0.20862E+63
    0.20000E+02,    0.46000E+02,    0.23129E+63
    0.22000E+02,    0.46000E+02,    0.25838E+63
    0.24000E+02,    0.46000E+02,    0.29090E+63
    0.26000E+02,    0.46000E+02,    0.33047E+63
    0.28000E+02,    0.46000E+02,    0.37979E+63
    0.30000E+02,    0.46000E+02,    0.44341E+63
    0.32000E+02,    0.46000E+02,    0.52910E+63
    0.34000E+02,    0.46000E+02,    0.64991E+63
    0.36000E+02,    0.46000E+02,    0.82738E+63
    0.38000E+02,    0.46000E+02,    0.10963E+64
    0.40000E+02,    0.46000E+02,    0.15119E+64
    0.42000E+02,    0.46000E+02,    0.21605E+64
    0.44000E+02,    0.46000E+02,    0.31749E+64
    0.46000E+02,    0.46000E+02,    0.47590E+64
    0.48000E+02,    0.46000E+02,    0.72244E+64
    0.50000E+02,    0.46000E+02,    0.11047E+65
    0.00000E+00,    0.48000E+02,    0.47354E+62
    0.20000E+01,    0.48000E+02,    0.41162E+62
    0.40000E+01,    0.48000E+02,    0.39938E+62
    0.60000E+01,    0.48000E+02,    0.40173E+62
    0.80000E+01,    0.48000E+02,    0.41375E+62
    0.10000E+02,    0.48000E+02,    0.43397E+62
    0.12000E+02,    0.48000E+02,    0.46206E+62
    0.14000E+02,    0.48000E+02,    0.49817E+62
    0.16000E+02,    0.48000E+02,    0.54286E+62
    0.18000E+02,    0.48000E+02,    0.59706E+62
    0.20000E+02,    0.48000E+02,    0.66215E+62
    0.22000E+02,    0.48000E+02,    0.74020E+62
    0.24000E+02,    0.48000E+02,    0.83439E+62
    0.26000E+02,    0.48000E+02,    0.94989E+62
    0.28000E+02,    0.48000E+02,    0.10953E+63
    0.30000E+02,    0.48000E+02,    0.12852E+63
    0.32000E+02,    0.48000E+02,    0.15440E+63
    0.34000E+02,    0.48000E+02,    0.19127E+63
    0.36000E+02,    0.48000E+02,    0.24579E+63
    0.38000E+02,    0.48000E+02,    0.32869E+63
    0.40000E+02,    0.48000E+02,    0.45688E+63
    0.42000E+02,    0.48000E+02,    0.65668E+63
    0.44000E+02,    0.48000E+02,    0.96861E+63
    0.46000E+02,    0.48000E+02,    0.14548E+64
    0.48000E+02,    0.48000E+02,    0.22103E+64
    0.50000E+02,    0.48000E+02,    0.33805E+64
    0.00000E+00,    0.50000E+02,    0.13561E+62
    0.20000E+01,    0.50000E+02,    0.11787E+62
    0.40000E+01,    0.50000E+02,    0.11436E+62
    0.60000E+01,    0.50000E+02,    0.11501E+62
    0.80000E+01,    0.50000E+02,    0.11843E+62
    0.10000E+02,    0.50000E+02,    0.12421E+62
    0.12000E+02,    0.50000E+02,    0.13223E+62
    0.14000E+02,    0.50000E+02,    0.14256E+62
    0.16000E+02,    0.50000E+02,    0.15535E+62
    0.18000E+02,    0.50000E+02,    0.17090E+62
    0.20000E+02,    0.50000E+02,    0.18961E+62
    0.22000E+02,    0.50000E+02,    0.21213E+62
    0.24000E+02,    0.50000E+02,    0.23947E+62
    0.26000E+02,    0.50000E+02,    0.27328E+62
    0.28000E+02,    0.50000E+02,    0.31629E+62
    0.30000E+02,    0.50000E+02,    0.37313E+62
    0.32000E+02,    0.50000E+02,    0.45150E+62
    0.34000E+02,    0.50000E+02,    0.56414E+62
    0.36000E+02,    0.50000E+02,    0.73171E+62
    0.38000E+02,    0.50000E+02,    0.98716E+62
    0.40000E+02,    0.50000E+02,    0.13823E+63
    0.42000E+02,    0.50000E+02,    0.19974E+63
    0.44000E+02,    0.50000E+02,    0.29561E+63
    0.46000E+02,    0.50000E+02,    0.44479E+63
    0.48000E+02,    0.50000E+02,    0.67628E+63
    0.50000E+02,    0.50000E+02,    0.10344E+64
    0.00000E+00,    0.52000E+02,    0.38833E+61
    0.20000E+01,    0.52000E+02,    0.33752E+61
    0.40000E+01,    0.52000E+02,    0.32743E+61
    0.60000E+01,    0.52000E+02,    0.32927E+61
    0.80000E+01,    0.52000E+02,    0.33902E+61
    0.10000E+02,    0.52000E+02,    0.35550E+61
    0.12000E+02,    0.52000E+02,    0.37843E+61
    0.14000E+02,    0.52000E+02,    0.40797E+61
    0.16000E+02,    0.52000E+02,    0.44463E+61
    0.18000E+02,    0.52000E+02,    0.48923E+61
    0.20000E+02,    0.52000E+02,    0.54308E+61
    0.22000E+02,    0.52000E+02,    0.60819E+61
    0.24000E+02,    0.52000E+02,    0.68775E+61
    0.26000E+02,    0.52000E+02,    0.78698E+61
    0.28000E+02,    0.52000E+02,    0.91462E+61
    0.30000E+02,    0.52000E+02,    0.10852E+62
    0.32000E+02,    0.52000E+02,    0.13230E+62
    0.34000E+02,    0.52000E+02,    0.16675E+62
    0.36000E+02,    0.52000E+02,    0.21826E+62
    0.38000E+02,    0.52000E+02,    0.29694E+62
    0.40000E+02,    0.52000E+02,    0.41864E+62
    0.42000E+02,    0.52000E+02,    0.60790E+62
    0.44000E+02,    0.52000E+02,    0.90241E+62
    0.46000E+02,    0.52000E+02,    0.13600E+63
    0.48000E+02,    0.52000E+02,    0.20692E+63
    0.50000E+02,    0.52000E+02,    0.31654E+63
    0.00000E+00,    0.54000E+02,    0.11120E+61
    0.20000E+01,    0.54000E+02,    0.96646E+60
    0.40000E+01,    0.54000E+02,    0.93747E+60
    0.60000E+01,    0.54000E+02,    0.94265E+60
    0.80000E+01,    0.54000E+02,    0.97043E+60
    0.10000E+02,    0.54000E+02,    0.10175E+61
    0.12000E+02,    0.54000E+02,    0.10830E+61
    0.14000E+02,    0.54000E+02,    0.11676E+61
    0.16000E+02,    0.54000E+02,    0.12726E+61
    0.18000E+02,    0.54000E+02,    0.14008E+61
    0.20000E+02,    0.54000E+02,    0.15560E+61
    0.22000E+02,    0.54000E+02,    0.17445E+61
    0.24000E+02,    0.54000E+02,    0.19766E+61
    0.26000E+02,    0.54000E+02,    0.22688E+61
    0.28000E+02,    0.54000E+02,    0.26486E+61
    0.30000E+02,    0.54000E+02,    0.31620E+61
    0.32000E+02,    0.54000E+02,    0.38846E+61
    0.34000E+02,    0.54000E+02,    0.49392E+61
    0.36000E+02,    0.54000E+02,    0.65225E+61
    0.38000E+02,    0.54000E+02,    0.89451E+61
    0.40000E+02,    0.54000E+02,    0.12692E+62
    0.42000E+02,    0.54000E+02,    0.18511E+62
    0.44000E+02,    0.54000E+02,    0.27555E+62
    0.46000E+02,    0.54000E+02,    0.41586E+62
    0.48000E+02,    0.54000E+02,    0.63308E+62
    0.50000E+02,    0.54000E+02,    0.96858E+62
    0.00000E+00,    0.56000E+02,    0.31840E+60
    0.20000E+01,    0.56000E+02,    0.27673E+60
    0.40000E+01,    0.56000E+02,    0.26841E+60
    0.60000E+01,    0.56000E+02,    0.26986E+60
    0.80000E+01,    0.56000E+02,    0.27778E+60
    0.10000E+02,    0.56000E+02,    0.29122E+60
    0.12000E+02,    0.56000E+02,    0.30997E+60
    0.14000E+02,    0.56000E+02,    0.33418E+60
    0.16000E+02,    0.56000E+02,    0.36431E+60
    0.18000E+02,    0.56000E+02,    0.40115E+60
    0.20000E+02,    0.56000E+02,    0.44595E+60
    0.22000E+02,    0.56000E+02,    0.50067E+60
    0.24000E+02,    0.56000E+02,    0.56854E+60
    0.26000E+02,    0.56000E+02,    0.65479E+60
    0.28000E+02,    0.56000E+02,    0.76816E+60
    0.30000E+02,    0.56000E+02,    0.92302E+60
    0.32000E+02,    0.56000E+02,    0.11429E+61
    0.34000E+02,    0.56000E+02,    0.14659E+61
    0.36000E+02,    0.56000E+02,    0.19526E+61
    0.38000E+02,    0.56000E+02,    0.26982E+61
    0.40000E+02,    0.56000E+02,    0.38509E+61
    0.42000E+02,    0.56000E+02,    0.56394E+61
    0.44000E+02,    0.56000E+02,    0.84152E+61
    0.46000E+02,    0.56000E+02,    0.12717E+62
    0.48000E+02,    0.56000E+02,    0.19369E+62
    0.50000E+02,    0.56000E+02,    0.29637E+62
    0.00000E+00,    0.58000E+02,    0.91167E+59
    0.20000E+01,    0.58000E+02,    0.79232E+59
    0.40000E+01,    0.58000E+02,    0.76844E+59
    0.60000E+01,    0.58000E+02,    0.77253E+59
    0.80000E+01,    0.58000E+02,    0.79512E+59
    0.10000E+02,    0.58000E+02,    0.83353E+59
    0.12000E+02,    0.58000E+02,    0.88717E+59
    0.14000E+02,    0.58000E+02,    0.95653E+59
    0.16000E+02,    0.58000E+02,    0.10430E+60
    0.18000E+02,    0.58000E+02,    0.11491E+60
    0.20000E+02,    0.58000E+02,    0.12786E+60
    0.22000E+02,    0.58000E+02,    0.14378E+60
    0.24000E+02,    0.58000E+02,    0.16367E+60
    0.26000E+02,    0.58000E+02,    0.18921E+60
    0.28000E+02,    0.58000E+02,    0.22313E+60
    0.30000E+02,    0.58000E+02,    0.26994E+60
    0.32000E+02,    0.58000E+02,    0.33696E+60
    0.34000E+02,    0.58000E+02,    0.43594E+60
    0.36000E+02,    0.58000E+02,    0.58551E+60
    0.38000E+02,    0.58000E+02,    0.81487E+60
    0.40000E+02,    0.58000E+02,    0.11693E+61
    0.42000E+02,    0.58000E+02,    0.17188E+61
    0.44000E+02,    0.58000E+02,    0.25705E+61
    0.46000E+02,    0.58000E+02,    0.38889E+61
    0.48000E+02,    0.58000E+02,    0.59260E+61
    0.50000E+02,    0.58000E+02,    0.90682E+61
    0.00000E+00,    0.60000E+02,    0.26103E+59
    0.20000E+01,    0.60000E+02,    0.22685E+59
    0.40000E+01,    0.60000E+02,    0.22000E+59
    0.60000E+01,    0.60000E+02,    0.22115E+59
    0.80000E+01,    0.60000E+02,    0.22760E+59
    0.10000E+02,    0.60000E+02,    0.23858E+59
    0.12000E+02,    0.60000E+02,    0.25393E+59
    0.14000E+02,    0.60000E+02,    0.27382E+59
    0.16000E+02,    0.60000E+02,    0.29867E+59
    0.18000E+02,    0.60000E+02,    0.32924E+59
    0.20000E+02,    0.60000E+02,    0.36674E+59
    0.22000E+02,    0.60000E+02,    0.41314E+59
    0.24000E+02,    0.60000E+02,    0.47163E+59
    0.26000E+02,    0.60000E+02,    0.54745E+59
    0.28000E+02,    0.60000E+02,    0.64920E+59
    0.30000E+02,    0.60000E+02,    0.79094E+59
    0.32000E+02,    0.60000E+02,    0.99538E+59
    0.34000E+02,    0.60000E+02,    0.12988E+60
    0.36000E+02,    0.60000E+02,    0.17584E+60
    0.38000E+02,    0.60000E+02,    0.24637E+60
    0.40000E+02,    0.60000E+02,    0.35532E+60
    0.42000E+02,    0.60000E+02,    0.52403E+60
    0.44000E+02,    0.60000E+02,    0.78527E+60
    0.46000E+02,    0.60000E+02,    0.11893E+61
    0.48000E+02,    0.60000E+02,    0.18130E+61
    0.50000E+02,    0.60000E+02,    0.27746E+61
    0.00000E+00,    0.62000E+02,    0.74736E+58
    0.20000E+01,    0.62000E+02,    0.64948E+58
    0.40000E+01,    0.62000E+02,    0.62983E+58
    0.60000E+01,    0.62000E+02,    0.63308E+58
    0.80000E+01,    0.62000E+02,    0.65149E+58
    0.10000E+02,    0.62000E+02,    0.68289E+58
    0.12000E+02,    0.62000E+02,    0.72686E+58
    0.14000E+02,    0.62000E+02,    0.78391E+58
    0.16000E+02,    0.62000E+02,    0.85538E+58
    0.18000E+02,    0.62000E+02,    0.94363E+58
    0.20000E+02,    0.62000E+02,    0.10525E+59
    0.22000E+02,    0.62000E+02,    0.11880E+59
    0.24000E+02,    0.62000E+02,    0.13604E+59
    0.26000E+02,    0.62000E+02,    0.15861E+59
    0.28000E+02,    0.62000E+02,    0.18920E+59
    0.30000E+02,    0.62000E+02,    0.23219E+59
    0.32000E+02,    0.62000E+02,    0.29461E+59
    0.34000E+02,    0.62000E+02,    0.38764E+59
    0.36000E+02,    0.62000E+02,    0.52886E+59
    0.38000E+02,    0.62000E+02,    0.74564E+59
    0.40000E+02,    0.62000E+02,    0.10804E+60
    0.42000E+02,    0.62000E+02,    0.15982E+60
    0.44000E+02,    0.62000E+02,    0.23993E+60
    0.46000E+02,    0.62000E+02,    0.36370E+60
    0.48000E+02,    0.62000E+02,    0.55466E+60
    0.50000E+02,    0.62000E+02,    0.84890E+60
    0.00000E+00,    0.64000E+02,    0.21397E+58
    0.20000E+01,    0.64000E+02,    0.18594E+58
    0.40000E+01,    0.64000E+02,    0.18031E+58
    0.60000E+01,    0.64000E+02,    0.18123E+58
    0.80000E+01,    0.64000E+02,    0.18649E+58
    0.10000E+02,    0.64000E+02,    0.19547E+58
    0.12000E+02,    0.64000E+02,    0.20807E+58
    0.14000E+02,    0.64000E+02,    0.22445E+58
    0.16000E+02,    0.64000E+02,    0.24503E+58
    0.18000E+02,    0.64000E+02,    0.27055E+58
    0.20000E+02,    0.64000E+02,    0.30219E+58
    0.22000E+02,    0.64000E+02,    0.34189E+58
    0.24000E+02,    0.64000E+02,    0.39284E+58
    0.26000E+02,    0.64000E+02,    0.46018E+58
    0.28000E+02,    0.64000E+02,    0.55234E+58
    0.30000E+02,    0.64000E+02,    0.68291E+58
    0.32000E+02,    0.64000E+02,    0.87363E+58
    0.34000E+02,    0.64000E+02,    0.11589E+59
    0.36000E+02,    0.64000E+02,    0.15927E+59
    0.38000E+02,    0.64000E+02,    0.22588E+59
    0.40000E+02,    0.64000E+02,    0.32867E+59
    0.42000E+02,    0.64000E+02,    0.48758E+59
    0.44000E+02,    0.64000E+02,    0.73315E+59
    0.46000E+02,    0.64000E+02,    0.11123E+60
    0.48000E+02,    0.64000E+02,    0.16969E+60
    0.50000E+02,    0.64000E+02,    0.25972E+60
    0.00000E+00,    0.66000E+02,    0.61259E+57
    0.20000E+01,    0.66000E+02,    0.53234E+57
    0.40000E+01,    0.66000E+02,    0.51619E+57
    0.60000E+01,    0.66000E+02,    0.51879E+57
    0.80000E+01,    0.66000E+02,    0.53382E+57
    0.10000E+02,    0.66000E+02,    0.55955E+57
    0.12000E+02,    0.66000E+02,    0.59568E+57
    0.14000E+02,    0.66000E+02,    0.64276E+57
    0.16000E+02,    0.66000E+02,    0.70210E+57
    0.18000E+02,    0.66000E+02,    0.77599E+57
    0.20000E+02,    0.66000E+02,    0.86817E+57
    0.22000E+02,    0.66000E+02,    0.98474E+57
    0.24000E+02,    0.66000E+02,    0.11357E+58
    0.26000E+02,    0.66000E+02,    0.13371E+58
    0.28000E+02,    0.66000E+02,    0.16153E+58
    0.30000E+02,    0.66000E+02,    0.20124E+58
    0.32000E+02,    0.66000E+02,    0.25954E+58
    0.34000E+02,    0.66000E+02,    0.34704E+58
    0.36000E+02,    0.66000E+02,    0.48025E+58
    0.38000E+02,    0.66000E+02,    0.68485E+58
    0.40000E+02,    0.66000E+02,    0.10004E+59
    0.42000E+02,    0.66000E+02,    0.14878E+59
    0.44000E+02,    0.66000E+02,    0.22405E+59
    0.46000E+02,    0.66000E+02,    0.34017E+59
    0.48000E+02,    0.66000E+02,    0.51910E+59
    0.50000E+02,    0.66000E+02,    0.79458E+59
    0.00000E+00,    0.68000E+02,    0.17538E+57
    0.20000E+01,    0.68000E+02,    0.15240E+57
    0.40000E+01,    0.68000E+02,    0.14777E+57
    0.60000E+01,    0.68000E+02,    0.14851E+57
    0.80000E+01,    0.68000E+02,    0.15281E+57
    0.10000E+02,    0.68000E+02,    0.16018E+57
    0.12000E+02,    0.68000E+02,    0.17055E+57
    0.14000E+02,    0.68000E+02,    0.18410E+57
    0.16000E+02,    0.68000E+02,    0.20123E+57
    0.18000E+02,    0.68000E+02,    0.22267E+57
    0.20000E+02,    0.68000E+02,    0.24958E+57
    0.22000E+02,    0.68000E+02,    0.28389E+57
    0.24000E+02,    0.68000E+02,    0.32871E+57
    0.26000E+02,    0.68000E+02,    0.38910E+57
    0.28000E+02,    0.68000E+02,    0.47321E+57
    0.30000E+02,    0.68000E+02,    0.59409E+57
    0.32000E+02,    0.68000E+02,    0.77244E+57
    0.34000E+02,    0.68000E+02,    0.10408E+58
    0.36000E+02,    0.68000E+02,    0.14498E+58
    0.38000E+02,    0.68000E+02,    0.20780E+58
    0.40000E+02,    0.68000E+02,    0.30465E+58
    0.42000E+02,    0.68000E+02,    0.45412E+58
    0.44000E+02,    0.68000E+02,    0.68475E+58
    0.46000E+02,    0.68000E+02,    0.10403E+59
    0.48000E+02,    0.68000E+02,    0.15880E+59
    0.50000E+02,    0.68000E+02,    0.24308E+59
    0.00000E+00,    0.70000E+02,    0.50208E+56
    0.20000E+01,    0.70000E+02,    0.43630E+56
    0.40000E+01,    0.70000E+02,    0.42303E+56
    0.60000E+01,    0.70000E+02,    0.42513E+56
    0.80000E+01,    0.70000E+02,    0.43744E+56
    0.10000E+02,    0.70000E+02,    0.45858E+56
    0.12000E+02,    0.70000E+02,    0.48837E+56
    0.14000E+02,    0.70000E+02,    0.52739E+56
    0.16000E+02,    0.70000E+02,    0.57693E+56
    0.18000E+02,    0.70000E+02,    0.63923E+56
    0.20000E+02,    0.70000E+02,    0.71799E+56
    0.22000E+02,    0.70000E+02,    0.81921E+56
    0.24000E+02,    0.70000E+02,    0.95265E+56
    0.26000E+02,    0.70000E+02,    0.11341E+57
    0.28000E+02,    0.70000E+02,    0.13888E+57
    0.30000E+02,    0.70000E+02,    0.17571E+57
    0.32000E+02,    0.70000E+02,    0.23028E+57
    0.34000E+02,    0.70000E+02,    0.31258E+57
    0.36000E+02,    0.70000E+02,    0.43814E+57
    0.38000E+02,    0.70000E+02,    0.63098E+57
    0.40000E+02,    0.70000E+02,    0.92809E+57
    0.42000E+02,    0.70000E+02,    0.13863E+58
    0.44000E+02,    0.70000E+02,    0.20929E+58
    0.46000E+02,    0.70000E+02,    0.31816E+58
    0.48000E+02,    0.70000E+02,    0.48577E+58
    0.50000E+02,    0.70000E+02,    0.74364E+58
    0.00000E+00,    0.72000E+02,    0.14374E+56
    0.20000E+01,    0.72000E+02,    0.12490E+56
    0.40000E+01,    0.72000E+02,    0.12110E+56
    0.60000E+01,    0.72000E+02,    0.12170E+56
    0.80000E+01,    0.72000E+02,    0.12523E+56
    0.10000E+02,    0.72000E+02,    0.13129E+56
    0.12000E+02,    0.72000E+02,    0.13986E+56
    0.14000E+02,    0.72000E+02,    0.15112E+56
    0.16000E+02,    0.72000E+02,    0.16547E+56
    0.18000E+02,    0.72000E+02,    0.18361E+56
    0.20000E+02,    0.72000E+02,    0.20671E+56
    0.22000E+02,    0.72000E+02,    0.23664E+56
    0.24000E+02,    0.72000E+02,    0.27646E+56
    0.26000E+02,    0.72000E+02,    0.33107E+56
    0.28000E+02,    0.72000E+02,    0.40830E+56
    0.30000E+02,    0.72000E+02,    0.52063E+56
    0.32000E+02,    0.72000E+02,    0.68767E+56
    0.34000E+02,    0.72000E+02,    0.94006E+56
    0.36000E+02,    0.72000E+02,    0.13254E+57
    0.38000E+02,    0.72000E+02,    0.19171E+57
    0.40000E+02,    0.72000E+02,    0.28284E+57
    0.42000E+02,    0.72000E+02,    0.42330E+57
    0.44000E+02,    0.72000E+02,    0.63973E+57
    0.46000E+02,    0.72000E+02,    0.97303E+57
    0.48000E+02,    0.72000E+02,    0.14860E+58
    0.50000E+02,    0.72000E+02,    0.22749E+58
    0.00000E+00,    0.74000E+02,    0.41149E+55
    0.20000E+01,    0.74000E+02,    0.35756E+55
    0.40000E+01,    0.74000E+02,    0.34668E+55
    0.60000E+01,    0.74000E+02,    0.34840E+55
    0.80000E+01,    0.74000E+02,    0.35852E+55
    0.10000E+02,    0.74000E+02,    0.37594E+55
    0.12000E+02,    0.74000E+02,    0.40061E+55
    0.14000E+02,    0.74000E+02,    0.43312E+55
    0.16000E+02,    0.74000E+02,    0.47474E+55
    0.18000E+02,    0.74000E+02,    0.52770E+55
    0.20000E+02,    0.74000E+02,    0.59560E+55
    0.22000E+02,    0.74000E+02,    0.68434E+55
    0.24000E+02,    0.74000E+02,    0.80342E+55
    0.26000E+02,    0.74000E+02,    0.96806E+55
    0.28000E+02,    0.74000E+02,    0.12026E+56
    0.30000E+02,    0.74000E+02,    0.15454E+56
    0.32000E+02,    0.74000E+02,    0.20567E+56
    0.34000E+02,    0.74000E+02,    0.28307E+56
    0.36000E+02,    0.74000E+02,    0.40130E+56
    0.38000E+02,    0.74000E+02,    0.58284E+56
    0.40000E+02,    0.74000E+02,    0.86227E+56
    0.42000E+02,    0.74000E+02,    0.12927E+57
    0.44000E+02,    0.74000E+02,    0.19555E+57
    0.46000E+02,    0.74000E+02,    0.29758E+57
    0.48000E+02,    0.74000E+02,    0.45454E+57
    0.50000E+02,    0.74000E+02,    0.69589E+57
    0.00000E+00,    0.76000E+02,    0.11780E+55
    0.20000E+01,    0.76000E+02,    0.10236E+55
    0.40000E+01,    0.76000E+02,    0.99246E+54
    0.60000E+01,    0.76000E+02,    0.99739E+54
    0.80000E+01,    0.76000E+02,    0.10265E+55
    0.10000E+02,    0.76000E+02,    0.10766E+55
    0.12000E+02,    0.76000E+02,    0.11477E+55
    0.14000E+02,    0.76000E+02,    0.12417E+55
    0.16000E+02,    0.76000E+02,    0.13627E+55
    0.18000E+02,    0.76000E+02,    0.15176E+55
    0.20000E+02,    0.76000E+02,    0.17176E+55
    0.22000E+02,    0.76000E+02,    0.19813E+55
    0.24000E+02,    0.76000E+02,    0.23381E+55
    0.26000E+02,    0.76000E+02,    0.28354E+55
    0.28000E+02,    0.76000E+02,    0.35482E+55
    0.30000E+02,    0.76000E+02,    0.45948E+55
    0.32000E+02,    0.76000E+02,    0.61607E+55
    0.34000E+02,    0.76000E+02,    0.85341E+55
    0.36000E+02,    0.76000E+02,    0.12161E+56
    0.38000E+02,    0.76000E+02,    0.17729E+56
    0.40000E+02,    0.76000E+02,    0.26295E+56
    0.42000E+02,    0.76000E+02,    0.39482E+56
    0.44000E+02,    0.76000E+02,    0.59780E+56
    0.46000E+02,    0.76000E+02,    0.91010E+56
    0.48000E+02,    0.76000E+02,    0.13904E+57
    0.50000E+02,    0.76000E+02,    0.21287E+57
    0.00000E+00,    0.78000E+02,    0.33723E+54
    0.20000E+01,    0.78000E+02,    0.29304E+54
    0.40000E+01,    0.78000E+02,    0.28412E+54
    0.60000E+01,    0.78000E+02,    0.28555E+54
    0.80000E+01,    0.78000E+02,    0.29390E+54
    0.10000E+02,    0.78000E+02,    0.30832E+54
    0.12000E+02,    0.78000E+02,    0.32885E+54
    0.14000E+02,    0.78000E+02,    0.35610E+54
    0.16000E+02,    0.78000E+02,    0.39133E+54
    0.18000E+02,    0.78000E+02,    0.43672E+54
    0.20000E+02,    0.78000E+02,    0.49581E+54
    0.22000E+02,    0.78000E+02,    0.57432E+54
    0.24000E+02,    0.78000E+02,    0.68146E+54
    0.26000E+02,    0.78000E+02,    0.83187E+54
    0.28000E+02,    0.78000E+02,    0.10487E+55
    0.30000E+02,    0.78000E+02,    0.13685E+55
    0.32000E+02,    0.78000E+02,    0.18480E+55
    0.34000E+02,    0.78000E+02,    0.25757E+55
    0.36000E+02,    0.78000E+02,    0.36881E+55
    0.38000E+02,    0.78000E+02,    0.53954E+55
