    0.54426E+01    0.40783E+02    0.25907E+00    0.17101E-17
    0.44042E+01    0.40722E+02    0.10158E+00    0.18774E-17
    0.45668E+01    0.40920E+02    0.61740E-01    0.18544E-17
    0.48173E+01    0.40931E+02    0.10190E+00    0.18955E-17
    0.49829E+01    0.40763E+02    0.18517E+00    0.17854E-17
    0.52332E+01    0.40925E+02    0.17922E+00    0.17836E-17
    0.67092E+01    0.41428E+02    0.33259E+00    0.17562E-17
    0.39513E+01    0.39903E+02    0.29684E+00    0.16568E-17
    0.53505E+01    0.40514E+02    0.32201E+00    0.16967E-17
    0.50358E+01    0.40533E+02    0.26370E+00    0.16678E-17
    0.48665E+01    0.40325E+02    0.29793E+00    0.16895E-17
    0.44398E+01    0.40484E+02    0.18485E+00    0.17542E-17
    0.45988E+01    0.40308E+02    0.26250E+00    0.16524E-17
    0.44316E+01    0.40047E+02    0.31719E+00    0.16615E-17
    0.41823E+01    0.40354E+02    0.18811E+00    0.17542E-17
    0.41768E+01    0.40105E+02    0.26467E+00    0.16432E-17
    0.10725E+02    0.48098E+02    0.42493E+00    0.22228E-17
    0.10352E+02    0.46612E+02    0.40475E+00    0.21334E-17
    0.10097E+02    0.46049E+02    0.37593E+00    0.20900E-17
    0.71171E+01    0.41730E+02    0.34590E+00    0.17750E-17
    0.71303E+01    0.41966E+02    0.28604E+00    0.18076E-17
    0.68536E+01    0.41654E+02    0.30447E+00    0.17312E-17
    0.72683E+01    0.42088E+02    0.28812E+00    0.18020E-17
    0.75356E+01    0.42334E+02    0.29323E+00    0.18290E-17
    0.75217E+01    0.42094E+02    0.35156E+00    0.18020E-17
    0.76658E+01    0.42465E+02    0.29462E+00    0.18316E-17
    0.79062E+01    0.42479E+02    0.35673E+00    0.18297E-17
    0.94858E+01    0.44650E+02    0.37759E+00    0.19957E-17
    0.41095E+01    0.40769E+02    0.39874E-01    0.18494E-17
    0.39972E+01    0.40525E+02    0.10484E+00    0.18383E-17
    0.62932E+01    0.41116E+02    0.32885E+00    0.17337E-17
    0.61128E+01    0.41536E+02    0.17078E+00    0.18223E-17
    0.63581E+01    0.41581E+02    0.21202E+00    0.18659E-17
    0.64549E+01    0.41372E+02    0.29235E+00    0.17124E-17
    0.57167E+01    0.41212E+02    0.18477E+00    0.17798E-17
    0.56481E+01    0.40905E+02    0.26108E+00    0.17367E-17
    0.58646E+01    0.40821E+02    0.32677E+00    0.17126E-17
    0.59680E+01    0.41287E+02    0.21340E+00    0.18420E-17
    0.60514E+01    0.41077E+02    0.29114E+00    0.16931E-17
    0.79966E+00    0.39188E+02    0.28742E+00    0.16038E-17
    0.33883E+01    0.39648E+02    0.31091E+00    0.16315E-17
    0.27008E+01    0.40197E+02    0.61437E-01    0.17923E-17
    0.28785E+01    0.39555E+02    0.28990E+00    0.16298E-17
    0.30762E+01    0.39720E+02    0.25687E+00    0.16064E-17
    0.35858E+01    0.40502E+02    0.56495E-01    0.18236E-17
    0.37757E+01    0.40384E+02    0.12146E+00    0.18179E-17
    0.37353E+01    0.40011E+02    0.23690E+00    0.16553E-17
    0.35111E+01    0.39877E+02    0.25278E+00    0.16473E-17
    0.10756E+02    0.48707E+02    0.40558E+00    0.22970E-17
    0.10445E+02    0.47121E+02    0.38617E+00    0.21767E-17
    0.10280E+02    0.46924E+02    0.33827E+00    0.21224E-17
    0.10123E+02    0.46489E+02    0.32620E+00    0.21204E-17
    0.99886E+01    0.46265E+02    0.30241E+00    0.21275E-17
    0.82701E+01    0.42882E+02    0.36198E+00    0.18571E-17
    0.76840E+01    0.43433E+02    0.46302E-01    0.20915E-17
    0.12258E+00    0.60665E+02    0.45238E+00    0.31890E-17
    0.12258E+00    0.60332E+02    0.23126E+00    0.34473E-17
    0.10153E+01    0.60631E+02    0.46212E+00    0.31279E-17
    0.98265E+00    0.60299E+02    0.24129E+00    0.34850E-17
    0.56276E+00    0.60662E+02    0.46036E+00    0.31395E-17
    0.79957E+00    0.60812E+02    0.56484E+00    0.31592E-17
    0.30250E+00    0.60828E+02    0.55855E+00    0.31754E-17
    0.28614E+00    0.60161E+02    0.11639E+00    0.34555E-17
    0.54641E+00    0.60329E+02    0.23933E+00    0.34841E-17
    0.75055E+00    0.60147E+02    0.12298E+00    0.34505E-17
    0.37758E+01    0.59616E+02    0.22743E+00    0.33856E-17
    0.37355E+01    0.59988E+02    0.44529E+00    0.31278E-17
