tita, campo[?]
7.378239, 1.483700e-18
7.402337, 1.525200e-18
7.431114, 1.594100e-18
7.475763, 1.565600e-18
7.543998, 1.613900e-18
7.548945, 1.485700e-18
7.566047, 1.501100e-18
7.620119, 1.529400e-18
7.635572, 1.592000e-18
7.687232, 1.614000e-18
7.691488, 1.484900e-18
7.710097, 1.505100e-18
7.752077, 1.562600e-18
7.792935, 1.591300e-18
7.846504, 1.487000e-18
7.878216, 1.611800e-18
7.906643, 1.527100e-18
7.937469, 1.483000e-18
7.938725, 1.504600e-18
7.966011, 1.588300e-18
7.976843, 1.565900e-18
7.999556, 1.610700e-18
8.006276, 1.490000e-18
8.060988, 1.540200e-18
8.080906, 1.512900e-18
8.122288, 1.480100e-18
8.161217, 1.590600e-18
8.165258, 1.494200e-18
8.172001, 1.610300e-18
8.212630, 1.567100e-18
8.269798, 1.481700e-18
8.276251, 1.596600e-18
8.284643, 1.611500e-18
8.367068, 1.492100e-18
8.380975, 1.513500e-18
8.430036, 1.540800e-18
8.437379, 1.571400e-18
8.440645, 1.479000e-18
8.452548, 1.594200e-18
8.465532, 1.613100e-18
8.500824, 1.495900e-18
8.570137, 1.552600e-18
8.574405, 1.518500e-18
8.607525, 1.481500e-18
8.617809, 1.594400e-18
8.618442, 1.609200e-18
8.628105, 1.572400e-18
8.753143, 1.498500e-18
8.786676, 1.478500e-18
8.789095, 1.611000e-18
8.800838, 1.590600e-18
8.843848, 1.548400e-18
8.852534, 1.574900e-18
8.901571, 1.521600e-18
8.959811, 1.607600e-18
8.960703, 1.496300e-18
8.967624, 1.480700e-18
8.991673, 1.592900e-18
9.033972, 1.571100e-18
9.077015, 1.550200e-18
9.105505, 1.609500e-18
9.124115, 1.520500e-18
9.124898, 1.592000e-18
9.152369, 1.477600e-18
9.177749, 1.499100e-18
9.250156, 1.573200e-18
9.286430, 1.607100e-18
9.289428, 1.592900e-18
9.303335, 1.548200e-18
9.325879, 1.479200e-18
9.387781, 1.604000e-18
9.397989, 1.495800e-18
9.404995, 1.589600e-18
9.415250, 1.571100e-18
9.465063, 1.524500e-18
9.503371, 1.475900e-18
9.533870, 1.551400e-18
9.550684, 1.491800e-18
9.555978, 1.605500e-18
9.557138, 1.506900e-18
9.582209, 1.585600e-18
9.648981, 1.533700e-18
9.669866, 1.476900e-18
9.672507, 1.574400e-18
9.689488, 1.603900e-18
9.738111, 1.490400e-18
9.738203, 1.553900e-18
9.757212, 1.585200e-18
9.839063, 1.473100e-18
9.853482, 1.512700e-18
9.859767, 1.485600e-18
9.872263, 1.605300e-18
9.880215, 1.493100e-18
9.914491, 1.580900e-18
9.925007, 1.531600e-18
9.975099, 1.557500e-18
10.013297, 1.475100e-18
10.027229, 1.601700e-18
10.042936, 1.481900e-18
10.077044, 1.496500e-18
10.099285, 1.507200e-18
10.121879, 1.582500e-18
10.126983, 1.530000e-18
10.139303, 1.475500e-18
10.205997, 1.604700e-18
10.244101, 1.552300e-18
10.259781, 1.587100e-18
10.285692, 1.476300e-18
10.291834, 1.492100e-18
10.300041, 1.575400e-18
10.341256, 1.508300e-18
10.375068, 1.601600e-18
10.393606, 1.472900e-18
10.398286, 1.525100e-18
10.403994, 1.483400e-18
10.466235, 1.549300e-18
10.478252, 1.588400e-18
10.542126, 1.572000e-18
10.542200, 1.602400e-18
10.577828, 1.469900e-18
10.578023, 1.486500e-18
10.606729, 1.502500e-18
10.636062, 1.524500e-18
10.714991, 1.598600e-18
10.730046, 1.471200e-18
10.750840, 1.575700e-18
10.774776, 1.483000e-18
10.775359, 1.547000e-18
10.824798, 1.500600e-18
10.845816, 1.518900e-18
10.868144, 1.600700e-18
10.889833, 1.563900e-18
10.895971, 1.581500e-18
10.904213, 1.467500e-18
10.916629, 1.536200e-18
10.946569, 1.481500e-18
11.052405, 1.598000e-18
11.071508, 1.469100e-18
11.080664, 1.582600e-18
11.087144, 1.521100e-18
11.127856, 1.495700e-18
11.157961, 1.538600e-18
11.158119, 1.479900e-18
11.170526, 1.595000e-18
11.179163, 1.558700e-18
11.225373, 1.578300e-18
11.233179, 1.466300e-18
11.240282, 1.510200e-18
11.287795, 1.484700e-18
11.336239, 1.594900e-18
11.374247, 1.533000e-18
11.400794, 1.575700e-18
11.401649, 1.557000e-18
11.411780, 1.468500e-18
11.452404, 1.595100e-18
11.530540, 1.486500e-18
11.540455, 1.507200e-18
11.566151, 1.577400e-18
11.578473, 1.465200e-18
11.603629, 1.532700e-18
11.645449, 1.597100e-18
11.677364, 1.550500e-18
11.693023, 1.579400e-18
11.710903, 1.570100e-18
11.732212, 1.482700e-18
11.749528, 1.506800e-18
11.768869, 1.466900e-18
11.794101, 1.593500e-18
11.885109, 1.528600e-18
11.892848, 1.581800e-18
11.929369, 1.563800e-18
11.930897, 1.552500e-18
11.944136, 1.463000e-18
11.955951, 1.483400e-18
11.972796, 1.595900e-18
12.002945, 1.503200e-18
12.022328, 1.580200e-18
12.075248, 1.527800e-18
12.130033, 1.464300e-18
12.132006, 1.591700e-18
12.150469, 1.568600e-18
12.158668, 1.479200e-18
12.184948, 1.547000e-18
12.226051, 1.581500e-18
12.228556, 1.507200e-18
12.274351, 1.487500e-18
12.292390, 1.592300e-18
12.313218, 1.460500e-18
12.316645, 1.570800e-18
12.330304, 1.476500e-18
12.363817, 1.527300e-18
12.454086, 1.507900e-18
12.465286, 1.588500e-18
12.488974, 1.462200e-18
12.492393, 1.553700e-18
12.508871, 1.490800e-18
12.518607, 1.472500e-18
12.541448, 1.571900e-18
12.577997, 1.533800e-18
12.624701, 1.588600e-18
12.671706, 1.458600e-18
12.683232, 1.512000e-18
12.683598, 1.474200e-18
12.684531, 1.565000e-18
12.693205, 1.488200e-18
12.814961, 1.585300e-18
12.838469, 1.460400e-18
12.857997, 1.470800e-18
12.876232, 1.489800e-18
12.929407, 1.539000e-18
12.936052, 1.562300e-18
12.943465, 1.508200e-18
12.983626, 1.586700e-18
13.039639, 1.456600e-18
13.046825, 1.474100e-18
13.089137, 1.485900e-18
13.149288, 1.564800e-18
13.165066, 1.506900e-18
13.176711, 1.583400e-18
13.181389, 1.535600e-18
13.205936, 1.476300e-18
13.208026, 1.458200e-18
13.356332, 1.585200e-18
13.376598, 1.561400e-18
13.392447, 1.455400e-18
13.419946, 1.478500e-18
13.455581, 1.504500e-18
13.496054, 1.466000e-18
13.505031, 1.539600e-18
13.539666, 1.581400e-18
13.543452, 1.455200e-18
13.593078, 1.486700e-18
13.624096, 1.514500e-18
13.625842, 1.564500e-18
13.711061, 1.583400e-18
13.712493, 1.469400e-18
13.722246, 1.541500e-18
13.726341, 1.451800e-18
13.777906, 1.565800e-18
13.859074, 1.490200e-18
13.882789, 1.579800e-18
13.893325, 1.453600e-18
13.902380, 1.467500e-18
13.982289, 1.516500e-18
13.994279, 1.564600e-18
14.013524, 1.543800e-18
14.045941, 1.581200e-18
14.071834, 1.450000e-18
14.079650, 1.491900e-18
14.093585, 1.469500e-18
14.138776, 1.565000e-18
14.154454, 1.523500e-18
14.171362, 1.546800e-18
14.224652, 1.577400e-18
14.240119, 1.451200e-18
14.284879, 1.466500e-18
14.353821, 1.561400e-18
14.357186, 1.496300e-18
14.388061, 1.578500e-18
14.407166, 1.473900e-18
14.418047, 1.447300e-18
14.418189, 1.547500e-18
14.439460, 1.462600e-18
14.447348, 1.522000e-18
14.505819, 1.560200e-18
14.555863, 1.539100e-18
14.577870, 1.574500e-18
14.591034, 1.448900e-18
14.619914, 1.491600e-18
14.622100, 1.458800e-18
14.628581, 1.476800e-18
14.656210, 1.516700e-18
14.707341, 1.556800e-18
14.743853, 1.575500e-18
14.755538, 1.445000e-18
14.765098, 1.458500e-18
14.806842, 1.471800e-18
14.825677, 1.536600e-18
14.847941, 1.490000e-18
14.890474, 1.556000e-18
14.930537, 1.446900e-18
14.932338, 1.571500e-18
14.938494, 1.454500e-18
14.942253, 1.510400e-18
14.974188, 1.468200e-18
15.003826, 1.533000e-18
15.045544, 1.447300e-18
15.083463, 1.486600e-18
15.117259, 1.550000e-18
15.122801, 1.573400e-18
15.179453, 1.464900e-18
15.193917, 1.447000e-18
15.207903, 1.513900e-18
15.247307, 1.476300e-18
15.249545, 1.491000e-18
15.291994, 1.454800e-18
15.307329, 1.569000e-18
15.312630, 1.443500e-18
15.315332, 1.529300e-18
15.364367, 1.549700e-18
15.452900, 1.513700e-18
15.481000, 1.456800e-18
15.493412, 1.472400e-18
15.500313, 1.440300e-18
15.505417, 1.570000e-18
15.528696, 1.493600e-18
15.566904, 1.543400e-18
15.613785, 1.462100e-18
15.655514, 1.441500e-18
15.666912, 1.565200e-18
15.708672, 1.516100e-18
15.740899, 1.487900e-18
15.813012, 1.544500e-18
15.817249, 1.463900e-18
15.824549, 1.438000e-18
15.856545, 1.567100e-18
15.890623, 1.449800e-18
15.936981, 1.510000e-18
15.940160, 1.550800e-18
15.964410, 1.488400e-18
15.978134, 1.531100e-18
15.985372, 1.464800e-18
15.989529, 1.438300e-18
16.008811, 1.564400e-18
16.087570, 1.451100e-18
16.138832, 1.435200e-18
16.162376, 1.549100e-18
16.180402, 1.483800e-18
16.185928, 1.508700e-18
16.191260, 1.467700e-18
16.194973, 1.565600e-18
16.218512, 1.450000e-18
16.261787, 1.525600e-18
16.320867, 1.543700e-18
16.321772, 1.436800e-18
16.358525, 1.561000e-18
16.376358, 1.464400e-18
16.386563, 1.451500e-18
16.387282, 1.483600e-18
16.438554, 1.435600e-18
16.459599, 1.502000e-18
16.495216, 1.523200e-18
16.527333, 1.448700e-18
16.535129, 1.563200e-18
16.535501, 1.539100e-18
16.544221, 1.464500e-18
16.588882, 1.478600e-18
16.599962, 1.549400e-18
16.606944, 1.435500e-18
16.656399, 1.495900e-18
16.663461, 1.447600e-18
16.700340, 1.559400e-18
16.724892, 1.432900e-18
16.734527, 1.539000e-18
16.752238, 1.516200e-18
16.758050, 1.460900e-18
16.790151, 1.476500e-18
16.809854, 1.444900e-18
16.825264, 1.548500e-18
16.876486, 1.560100e-18
16.887923, 1.456000e-18
16.915771, 1.535900e-18
16.918886, 1.429800e-18
16.930488, 1.495200e-18
16.948424, 1.443800e-18
17.008197, 1.470300e-18
17.028521, 1.519900e-18
17.051473, 1.555500e-18
17.068780, 1.430300e-18
17.082855, 1.457500e-18
17.110644, 1.494500e-18
17.116878, 1.440300e-18
17.145632, 1.538200e-18
17.223218, 1.557300e-18
17.239095, 1.517700e-18
17.257630, 1.426800e-18
17.274682, 1.442400e-18
17.284698, 1.539700e-18
17.292619, 1.472200e-18
17.312037, 1.451000e-18
17.400716, 1.553200e-18
17.414934, 1.427800e-18
17.441697, 1.497100e-18
17.455144, 1.441300e-18
17.512488, 1.539100e-18
17.535351, 1.520500e-18
17.545893, 1.467100e-18
17.569989, 1.553400e-18
17.593965, 1.424700e-18
17.617303, 1.443700e-18
17.654409, 1.497100e-18
17.668501, 1.530700e-18
17.747068, 1.549200e-18
17.758000, 1.426000e-18
17.846652, 1.440500e-18
17.862677, 1.469600e-18
17.888935, 1.527500e-18
17.910924, 1.550400e-18
17.939940, 1.423100e-18
17.980952, 1.499100e-18
17.982766, 1.445200e-18
18.060824, 1.530300e-18
18.083143, 1.468100e-18
18.093643, 1.547000e-18
18.111701, 1.424600e-18
18.154741, 1.517500e-18
18.174914, 1.495200e-18
18.248135, 1.527800e-18
18.258172, 1.547700e-18
18.282436, 1.446600e-18
18.296185, 1.420600e-18
18.385561, 1.432900e-18
18.408549, 1.471400e-18
18.416152, 1.512300e-18
18.441236, 1.529900e-18
18.446706, 1.543500e-18
18.463021, 1.496300e-18
18.465369, 1.419500e-18
18.487859, 1.449200e-18
18.575558, 1.506200e-18
18.590084, 1.544200e-18
18.593910, 1.476700e-18
18.596560, 1.526800e-18
18.607846, 1.435000e-18
18.643641, 1.415300e-18
18.696385, 1.424800e-18
18.763574, 1.453400e-18
18.770387, 1.528700e-18
18.777600, 1.541500e-18
18.780643, 1.432400e-18
18.811759, 1.415900e-18
18.833310, 1.503500e-18
18.862132, 1.476000e-18
18.881682, 1.536700e-18
18.907096, 1.519200e-18
18.915896, 1.423600e-18
18.976683, 1.432600e-18
18.980112, 1.412000e-18
18.988024, 1.491500e-18
19.023166, 1.446800e-18
19.059763, 1.467900e-18
19.063588, 1.537800e-18
19.108850, 1.514900e-18
19.152297, 1.413800e-18
19.192887, 1.535900e-18
19.194697, 1.428000e-18
19.255878, 1.443100e-18
19.286860, 1.491700e-18
19.305318, 1.461100e-18
19.318693, 1.517600e-18
19.321561, 1.409300e-18
19.355606, 1.423000e-18
19.387329, 1.537200e-18
19.406704, 1.475800e-18
19.443639, 1.500300e-18
19.469457, 1.519700e-18
19.504595, 1.410300e-18
19.531976, 1.533500e-18
19.539547, 1.438500e-18
19.551480, 1.463400e-18
19.590949, 1.421000e-18
19.653899, 1.478400e-18
19.670836, 1.406300e-18
19.674820, 1.449300e-18
19.683223, 1.519300e-18
19.710967, 1.426400e-18
19.718505, 1.534200e-18
19.735488, 1.498000e-18
19.824289, 1.511400e-18
19.856386, 1.408000e-18
19.874845, 1.529300e-18
19.911149, 1.471600e-18
19.956002, 1.426600e-18
19.960729, 1.491100e-18
19.972280, 1.449000e-18
20.027863, 1.403300e-18
20.042482, 1.508000e-18
20.052484, 1.531000e-18
20.074104, 1.414600e-18
20.106413, 1.461800e-18
20.116166, 1.516700e-18
20.152717, 1.423800e-18
20.167512, 1.443100e-18
20.213256, 1.403900e-18
20.215987, 1.527100e-18
20.226706, 1.506400e-18
20.235531, 1.483300e-18
20.300921, 1.412900e-18
20.337160, 1.516100e-18
20.372174, 1.462700e-18
20.372916, 1.400700e-18
20.377246, 1.422400e-18
20.390813, 1.527300e-18
20.414375, 1.502600e-18
20.430206, 1.437600e-18
20.514930, 1.486200e-18
20.552462, 1.402400e-18
20.563675, 1.522700e-18
20.578469, 1.459900e-18
20.608180, 1.419000e-18
20.609425, 1.505200e-18
20.647998, 1.439100e-18
20.702566, 1.397700e-18
20.703845, 1.485100e-18
20.744600, 1.413400e-18
20.747132, 1.524000e-18
20.772126, 1.502900e-18
20.874992, 1.461300e-18
20.884040, 1.433500e-18
20.893031, 1.398100e-18
20.925162, 1.519500e-18
20.946018, 1.413900e-18
20.960570, 1.484300e-18
20.993100, 1.504000e-18
21.021661, 1.396600e-18
21.105960, 1.520200e-18
21.123461, 1.453500e-18
21.125187, 1.411900e-18
21.131458, 1.433400e-18
21.148946, 1.498600e-18
21.152079, 1.477800e-18
21.201656, 1.397400e-18
21.274135, 1.515300e-18
21.298813, 1.410100e-18
21.308075, 1.393100e-18
21.368576, 1.499700e-18
21.404042, 1.427000e-18
21.407632, 1.452700e-18
21.422397, 1.472000e-18
21.443484, 1.516900e-18
21.474851, 1.409700e-18
21.493423, 1.486700e-18
21.495318, 1.501100e-18
21.498533, 1.391100e-18
21.568518, 1.399600e-18
21.613886, 1.512900e-18
21.635528, 1.389700e-18
21.640577, 1.407800e-18
21.650284, 1.427600e-18
21.662059, 1.470500e-18
21.671570, 1.444700e-18
21.710480, 1.501100e-18
21.761150, 1.398900e-18
21.774898, 1.512900e-18
21.783544, 1.483900e-18
21.808524, 1.386400e-18
21.834116, 1.406200e-18
21.876264, 1.492900e-18
21.897178, 1.464500e-18
21.931692, 1.421000e-18
21.949941, 1.443800e-18
21.957519, 1.509000e-18
21.970426, 1.387800e-18
22.042741, 1.403100e-18
22.108593, 1.488200e-18
22.124191, 1.509300e-18
22.128912, 1.414800e-18
22.130748, 1.383400e-18
22.164833, 1.435700e-18
22.174672, 1.395900e-18
22.200798, 1.468100e-18
22.278424, 1.445000e-18
22.308746, 1.383800e-18
22.314902, 1.505100e-18
22.318308, 1.490300e-18
22.381181, 1.395600e-18
22.407398, 1.468400e-18
22.410907, 1.412700e-18
22.429541, 1.436700e-18
22.456062, 1.380000e-18
22.481218, 1.506000e-18
22.502627, 1.487700e-18
22.531226, 1.396500e-18
22.544602, 1.446900e-18
22.563754, 1.418700e-18
22.646525, 1.381100e-18
22.665724, 1.501500e-18
22.696164, 1.468200e-18
22.700711, 1.490300e-18
22.735232, 1.398800e-18
22.777557, 1.378900e-18
22.793767, 1.440900e-18
22.797665, 1.497600e-18
22.805716, 1.476400e-18
22.869356, 1.455400e-18
22.885494, 1.418700e-18
22.934833, 1.394800e-18
22.943947, 1.496100e-18
22.957201, 1.379800e-18
23.002907, 1.430400e-18
23.030972, 1.473700e-18
23.035165, 1.405600e-18
23.046686, 1.497000e-18
23.061325, 1.375200e-18
23.068353, 1.386800e-18
23.072487, 1.487600e-18
23.150009, 1.451000e-18
23.202972, 1.468400e-18
23.228819, 1.498300e-18
23.240240, 1.482000e-18
23.243026, 1.388300e-18
23.248191, 1.372900e-18
23.296215, 1.426000e-18
23.321106, 1.405600e-18
23.367950, 1.444700e-18
23.384951, 1.493700e-18
23.390904, 1.373500e-18
23.394828, 1.386900e-18
23.416696, 1.481900e-18
23.417954, 1.463100e-18
23.464543, 1.411900e-18
23.557285, 1.495100e-18
23.564210, 1.369900e-18
23.573515, 1.388000e-18
23.577078, 1.477200e-18
23.637298, 1.438700e-18
23.637534, 1.465000e-18
23.726348, 1.490500e-18
23.727979, 1.370000e-18
23.746343, 1.412500e-18
23.766229, 1.384300e-18
23.776999, 1.480500e-18
23.833988, 1.462500e-18
23.870831, 1.394400e-18
23.874493, 1.488600e-18
23.888288, 1.365600e-18
23.897121, 1.439800e-18
23.916988, 1.378500e-18
23.946747, 1.412000e-18
24.053863, 1.485600e-18
24.056332, 1.465200e-18
24.066794, 1.365900e-18
24.111549, 1.376700e-18
24.134638, 1.434100e-18
24.135265, 1.395700e-18
24.165123, 1.454900e-18
24.197028, 1.485700e-18
24.200287, 1.363000e-18
24.204133, 1.468800e-18
24.226992, 1.378000e-18
24.282594, 1.415700e-18
24.346310, 1.393100e-18
24.391516, 1.363700e-18
24.396499, 1.436700e-18
24.400440, 1.482900e-18
24.407351, 1.471300e-18
24.418667, 1.452600e-18
24.421334, 1.379100e-18
24.495406, 1.415300e-18
24.498770, 1.361600e-18
24.512800, 1.462800e-18
24.518868, 1.479400e-18
24.550395, 1.440800e-18
24.581276, 1.375200e-18
24.595935, 1.395200e-18
24.678746, 1.360600e-18
24.722260, 1.461300e-18
24.726850, 1.479300e-18
24.736895, 1.373500e-18
24.793963, 1.416800e-18
24.797880, 1.439700e-18
24.808201, 1.357900e-18
24.826757, 1.473400e-18
24.859845, 1.389800e-18
24.875463, 1.456100e-18
24.928797, 1.371100e-18
24.940670, 1.428100e-18
24.961049, 1.403800e-18
24.987305, 1.354400e-18
25.025512, 1.474900e-18
25.035748, 1.379800e-18
25.051378, 1.363500e-18
25.060128, 1.452100e-18
25.142323, 1.353800e-18
25.161827, 1.471700e-18
25.225555, 1.427400e-18
25.250279, 1.454200e-18
25.256769, 1.363400e-18
25.269488, 1.400400e-18
25.277057, 1.380100e-18
25.309114, 1.349500e-18
25.352666, 1.472800e-18
25.355152, 1.437000e-18
25.372202, 1.361700e-18
25.385453, 1.414500e-18
25.406690, 1.453200e-18
25.445697, 1.375500e-18
25.462796, 1.393400e-18
25.480780, 1.350900e-18
25.505376, 1.468100e-18
25.585660, 1.362100e-18
25.618739, 1.455500e-18
25.620206, 1.434800e-18
25.641697, 1.346100e-18
25.665586, 1.375300e-18
25.684873, 1.468800e-18
25.710027, 1.358100e-18
25.710777, 1.413200e-18
25.727938, 1.449300e-18
25.735770, 1.389100e-18
25.816917, 1.428400e-18
25.824975, 1.347000e-18
25.841604, 1.464200e-18
25.866327, 1.369000e-18
25.867454, 1.398700e-18
25.918974, 1.381700e-18
25.922390, 1.358800e-18
25.959644, 1.448500e-18
25.981235, 1.343200e-18
26.009954, 1.464100e-18
26.025069, 1.361700e-18
26.081279, 1.422400e-18
26.119477, 1.444000e-18
26.171872, 1.344300e-18
26.176215, 1.399800e-18
26.185486, 1.459600e-18
26.190152, 1.377500e-18
26.221531, 1.360400e-18
26.319191, 1.339100e-18
