tita, campo[?]
86.889874, 3.106200e-01
87.124930, 3.106200e-01
87.241856, 2.745200e-01
87.476656, 2.744300e-01
87.594871, 2.375100e-01
87.829746, 2.375100e-01
87.946017, 2.015300e-01
88.180790, 2.014400e-01
88.299495, 1.643500e-01
88.529733, 1.649700e-01
88.648881, 1.277400e-01
88.883544, 1.277400e-01
89.004647, 9.236500e-02
89.239228, 9.227000e-02
89.353103, 5.456100e-02
89.588136, 5.650900e-02
89.708028, 1.793100e-02
89.942750, 1.793100e-02
90.057199, 2.385100e-02
90.291739, 2.392700e-02
90.412193, 5.533100e-02
90.646897, 5.533100e-02
90.760772, 9.305700e-02
90.995353, 9.314900e-02
91.116456, 1.285200e-01
91.350040, 1.294200e-01
91.465719, 1.651100e-01
91.700505, 1.651100e-01
91.819210, 2.021900e-01
92.053983, 2.022800e-01
92.170254, 2.382600e-01
92.408804, 2.387700e-01
92.525461, 2.748300e-01
92.760430, 2.748300e-01
92.878401, 3.116800e-01
93.113200, 3.117700e-01
93.230512, 3.479200e-01
93.462762, 3.482800e-01
93.580370, 3.844400e-01
93.815560, 3.844400e-01
93.932789, 4.211400e-01
94.167899, 4.212300e-01
94.286170, 4.574400e-01
94.517815, 4.577200e-01
94.636466, 4.939000e-01
94.871991, 4.939000e-01
94.988472, 5.304900e-01
95.223948, 5.305800e-01
95.343285, 5.667900e-01
95.580140, 5.670300e-01
95.694130, 6.032200e-01
95.930862, 6.034400e-01
96.045204, 6.395900e-01
96.281270, 6.395900e-01
96.396917, 6.760900e-01
96.632911, 6.761800e-01
96.753716, 7.123000e-01
96.984420, 7.123000e-01
97.105364, 7.487100e-01
97.336019, 7.488000e-01
97.457546, 7.848800e-01
97.693677, 7.850600e-01
97.809900, 8.211500e-01
98.041206, 8.211500e-01
98.161489, 8.574600e-01
98.392767, 8.575500e-01
98.515480, 8.936000e-01
98.747120, 8.936000e-01
98.867060, 9.298400e-01
99.098772, 9.299300e-01
99.216586, 9.659200e-01
99.454417, 9.659200e-01
99.568397, 1.002100e+00
99.806218, 1.002200e+00
99.919168, 1.038100e+00
100.157379, 1.038100e+00
100.276708, 1.074200e+00
100.506697, 1.074100e+00
100.625734, 1.110100e+00
100.858737, 1.110200e+00
100.978612, 1.146000e+00
101.212029, 1.146000e+00
101.330798, 1.182000e+00
101.568047, 1.181900e+00
101.681141, 1.217800e+00
101.920533, 1.217900e+00
102.036021, 1.253500e+00
102.270246, 1.253500e+00
102.388715, 1.289300e+00
102.622074, 1.289300e+00
102.740375, 1.325000e+00
102.975024, 1.325100e+00
103.091893, 1.360600e+00
103.326994, 1.360600e+00
103.445096, 1.396200e+00
103.680237, 1.396200e+00
103.798179, 1.431800e+00
104.033746, 1.431900e+00
104.146351, 1.467200e+00
104.382532, 1.467200e+00
104.500310, 1.502600e+00
104.736575, 1.502700e+00
104.855599, 1.538000e+00
105.086964, 1.538000e+00
105.204449, 1.573300e+00
105.441594, 1.573400e+00
105.555981, 1.608400e+00
105.793628, 1.608400e+00
105.910982, 1.643700e+00
106.144976, 1.643700e+00
106.262195, 1.678800e+00
106.494936, 1.678900e+00
106.616336, 1.713900e+00
106.849599, 1.713900e+00
106.966723, 1.748800e+00
107.202734, 1.748800e+00
107.319731, 1.783800e+00
107.553645, 1.783900e+00
107.670954, 1.818600e+00
107.905411, 1.818600e+00
108.022345, 1.853400e+00
108.260433, 1.853400e+00
108.377247, 1.888100e+00
108.612576, 1.888200e+00
108.725696, 1.922700e+00
108.961593, 1.922700e+00
109.078377, 1.957300e+00
109.313011, 1.957300e+00
109.429881, 1.991800e+00
109.666329, 1.991800e+00
109.786488, 2.026200e+00
110.018127, 2.026200e+00
110.134997, 2.060600e+00
110.371851, 2.060600e+00
110.488427, 2.094800e+00
110.726426, 2.094900e+00
110.842689, 2.128900e+00
111.075736, 2.128900e+00
111.192544, 2.163100e+00
111.426137, 2.163100e+00
111.548187, 2.196900e+00
111.782290, 2.197000e+00
111.899849, 2.230900e+00
112.134575, 2.230900e+00
112.251141, 2.264700e+00
112.486324, 2.264800e+00
112.604893, 2.298500e+00
112.835431, 2.298500e+00
112.957346, 2.332100e+00
113.188150, 2.332100e+00
113.307738, 2.365600e+00
113.544446, 2.365600e+00
113.661180, 2.399200e+00
113.893142, 2.399300e+00
114.013756, 2.432700e+00
114.246383, 2.432700e+00
114.363004, 2.465900e+00
114.598411, 2.465900e+00
114.715214, 2.499100e+00
114.948851, 2.499200e+00
115.071018, 2.532200e+00
115.305086, 2.532200e+00
115.422030, 2.565300e+00
115.656641, 2.565400e+00
115.774696, 2.598200e+00
116.009997, 2.598200e+00
116.126854, 2.631000e+00
116.361004, 2.631000e+00
116.478077, 2.663600e+00
116.713031, 2.663700e+00
116.830068, 2.696200e+00
117.067202, 2.696300e+00
117.182075, 2.728700e+00
117.414578, 2.728700e+00
117.531820, 2.761200e+00
117.769996, 2.761300e+00
117.885991, 2.793500e+00
118.119835, 2.793500e+00
118.237026, 2.825700e+00
118.471221, 2.825800e+00
118.593372, 2.857700e+00
118.823284, 2.857700e+00
118.940708, 2.889700e+00
119.176279, 2.889700e+00
119.294541, 2.921500e+00
119.530581, 2.921500e+00
119.648250, 2.953200e+00
119.880651, 2.953300e+00
119.998314, 2.984900e+00
120.236534, 2.984900e+00
120.354470, 3.016300e+00
120.587352, 3.016400e+00
120.702984, 3.047900e+00
120.941568, 3.047900e+00
121.054598, 3.079100e+00
121.290507, 3.079100e+00
121.408442, 3.110300e+00
121.645231, 3.110300e+00
121.763464, 3.141400e+00
121.994166, 3.141500e+00
122.111581, 3.172300e+00
122.347943, 3.172300e+00
122.466191, 3.203200e+00
122.700829, 3.203200e+00
122.819394, 3.233900e+00
123.051972, 3.234000e+00
123.171177, 3.264500e+00
123.404581, 3.264500e+00
123.523174, 3.295000e+00
123.755485, 3.295000e+00
123.874415, 3.325300e+00
124.109218, 3.325400e+00
124.225170, 3.355400e+00
124.460492, 3.355400e+00
124.579786, 3.385600e+00
124.815874, 3.385600e+00
124.932740, 3.415600e+00
125.164989, 3.415600e+00
125.284335, 3.445300e+00
125.516381, 3.445300e+00
125.635757, 3.475100e+00
125.869160, 3.475100e+00
125.987893, 3.504600e+00
126.222168, 3.504600e+00
126.341938, 3.533900e+00
126.576561, 3.533900e+00
126.691773, 3.563400e+00
126.927556, 3.563400e+00
127.043251, 3.592500e+00
127.279228, 3.592500e+00
127.394906, 3.621500e+00
127.632119, 3.621500e+00
127.748206, 3.650300e+00
127.985703, 3.650400e+00
128.102984, 3.679100e+00
128.336870, 3.679100e+00
128.453090, 3.707700e+00
128.688419, 3.707800e+00
128.804708, 3.736300e+00
129.040196, 3.736400e+00
129.159062, 3.764500e+00
129.394736, 3.764500e+00
129.511523, 3.792800e+00
129.743683, 3.792900e+00
129.863843, 3.820800e+00
130.096575, 3.820800e+00
130.213886, 3.848700e+00
130.449160, 3.848800e+00
130.566550, 3.876500e+00
130.800581, 3.876600e+00
130.917988, 3.904200e+00
131.152965, 3.904200e+00
131.270516, 3.931600e+00
131.506421, 3.931600e+00
131.624411, 3.959000e+00
131.860879, 3.959000e+00
131.974712, 3.986200e+00
132.212126, 3.986300e+00
132.327219, 4.013100e+00
132.564815, 4.013100e+00
132.679256, 4.040000e+00
132.917795, 4.040100e+00
133.033883, 4.066900e+00
133.268807, 4.066900e+00
133.383477, 4.093300e+00
133.618217, 4.093300e+00
133.737538, 4.119800e+00
133.973829, 4.119800e+00
134.091596, 4.146100e+00
134.324763, 4.146100e+00
134.444266, 4.172400e+00
134.677369, 4.172400e+00
134.792906, 4.198300e+00
135.031169, 4.198300e+00
135.146822, 4.224100e+00
135.382222, 4.224200e+00
135.497930, 4.249700e+00
135.733935, 4.249700e+00
135.850244, 4.275400e+00
136.086957, 4.275400e+00
136.203388, 4.300700e+00
136.436841, 4.300700e+00
136.553818, 4.325900e+00
136.792058, 4.325900e+00
136.909368, 4.350900e+00
137.144289, 4.350900e+00
137.261512, 4.375700e+00
137.494054, 4.375700e+00
137.611415, 4.400400e+00
137.847822, 4.400500e+00
137.966833, 4.425000e+00
138.200017, 4.425000e+00
138.317629, 4.449300e+00
138.552775, 4.449300e+00
138.670945, 4.473400e+00
138.905657, 4.473400e+00
139.022167, 4.497400e+00
139.257506, 4.497400e+00
139.372212, 4.521300e+00
139.608660, 4.521400e+00
139.726192, 4.545100e+00
139.959132, 4.545100e+00
140.078274, 4.568600e+00
140.312345, 4.568700e+00
140.430891, 4.591900e+00
140.665158, 4.591900e+00
140.781389, 4.615300e+00
141.018329, 4.615300e+00
141.134277, 4.638200e+00
141.370118, 4.638200e+00
141.486822, 4.661100e+00
141.723293, 4.661100e+00
141.840010, 4.683500e+00
142.073643, 4.683600e+00
142.190943, 4.706100e+00
142.425683, 4.706100e+00
142.542736, 4.728500e+00
142.779751, 4.728500e+00
142.897414, 4.750600e+00
143.129874, 4.750700e+00
143.248492, 4.772400e+00
143.481623, 4.772400e+00
143.599167, 4.794300e+00
143.836877, 4.794300e+00
143.953139, 4.815800e+00
144.187202, 4.815800e+00
144.305530, 4.837100e+00
144.539919, 4.837100e+00
144.658408, 4.858400e+00
144.894018, 4.858400e+00
145.009386, 4.879400e+00
145.246025, 4.879400e+00
145.360680, 4.900400e+00
145.597972, 4.900400e+00
145.713725, 4.921200e+00
145.948529, 4.921300e+00
146.067482, 4.941400e+00
146.302470, 4.941400e+00
146.419080, 4.961800e+00
146.655294, 4.961900e+00
146.771657, 4.982100e+00
147.004933, 4.982100e+00
147.121934, 5.001800e+00
147.359559, 5.001800e+00
147.476998, 5.021500e+00
147.711720, 5.021500e+00
147.829095, 5.041000e+00
148.061734, 5.041000e+00
148.179307, 5.060600e+00
148.415750, 5.060600e+00
148.533504, 5.079600e+00
148.767456, 5.079700e+00
148.883568, 5.098600e+00
149.117736, 5.098600e+00
149.236368, 5.117500e+00
149.471672, 5.117500e+00
149.587589, 5.136000e+00
149.823672, 5.136000e+00
149.942672, 5.154500e+00
150.176224, 5.154500e+00
150.293534, 5.172500e+00
150.527795, 5.172500e+00
150.647169, 5.190400e+00
150.881728, 5.190400e+00
150.997332, 5.208200e+00
151.232597, 5.208200e+00
151.349595, 5.226000e+00
151.585656, 5.226100e+00
151.701881, 5.243200e+00
151.937271, 5.243200e+00
152.054305, 5.260400e+00
152.288362, 5.260400e+00
152.405999, 5.277500e+00
152.642287, 5.277500e+00
152.760127, 5.294300e+00
152.992891, 5.294400e+00
153.110815, 5.310800e+00
153.346879, 5.310800e+00
153.462577, 5.327200e+00
153.699448, 5.327200e+00
153.815410, 5.343500e+00
154.049941, 5.343500e+00
154.168611, 5.359500e+00
154.404475, 5.359600e+00
154.521050, 5.375300e+00
154.755553, 5.375300e+00
154.872433, 5.390900e+00
155.108471, 5.390900e+00
155.225858, 5.406300e+00
155.459011, 5.406300e+00
155.576639, 5.421600e+00
155.811638, 5.421700e+00
155.929395, 5.436700e+00
156.165096, 5.436700e+00
156.282651, 5.451500e+00
156.515975, 5.451500e+00
156.633765, 5.466100e+00
156.869663, 5.466100e+00
156.985432, 5.480600e+00
157.220231, 5.480600e+00
157.339622, 5.494800e+00
157.573475, 5.494800e+00
157.690427, 5.508800e+00
157.926451, 5.508800e+00
158.042978, 5.522300e+00
158.277195, 5.522300e+00
158.395263, 5.535900e+00
158.629679, 5.535900e+00
158.746710, 5.549500e+00
158.981997, 5.549500e+00
159.100095, 5.562700e+00
159.334065, 5.562700e+00
159.451052, 5.575400e+00
159.687372, 5.575400e+00
159.804573, 5.588400e+00
160.039667, 5.588400e+00
160.156632, 5.600900e+00
160.391694, 5.600900e+00
160.509391, 5.613300e+00
160.743428, 5.613300e+00
160.860981, 5.625400e+00
161.095454, 5.625400e+00
161.213295, 5.637400e+00
161.447557, 5.637400e+00
161.565956, 5.648800e+00
161.801095, 5.648800e+00
161.917710, 5.660500e+00
162.153043, 5.660500e+00
162.270147, 5.671500e+00
162.504634, 5.671600e+00
162.621317, 5.682900e+00
162.857708, 5.682900e+00
162.975322, 5.693700e+00
163.210358, 5.693800e+00
163.327623, 5.704200e+00
163.561223, 5.704200e+00
163.678797, 5.714600e+00
163.913288, 5.714600e+00
164.031111, 5.725000e+00
164.265653, 5.725000e+00
164.383774, 5.734800e+00
164.618505, 5.734800e+00
164.735299, 5.744700e+00
164.970940, 5.744800e+00
165.087575, 5.754300e+00
165.323396, 5.754300e+00
165.440177, 5.763600e+00
165.674672, 5.763600e+00
165.792279, 5.772700e+00
166.027020, 5.772700e+00
166.144538, 5.781600e+00
166.380019, 5.781600e+00
166.497592, 5.790200e+00
166.731541, 5.790200e+00
166.849624, 5.798700e+00
167.083779, 5.798700e+00
167.201869, 5.807000e+00
167.436945, 5.807000e+00
167.553779, 5.815100e+00
167.788492, 5.815100e+00
167.905323, 5.822700e+00
168.141061, 5.822700e+00
168.258170, 5.830400e+00
168.492625, 5.830400e+00
168.610352, 5.837600e+00
168.845008, 5.837600e+00
168.962113, 5.844700e+00
169.197694, 5.844700e+00
169.315427, 5.851700e+00
169.549438, 5.851700e+00
169.667452, 5.858400e+00
169.901615, 5.858400e+00
170.019523, 5.864900e+00
170.254622, 5.864900e+00
170.371652, 5.871400e+00
170.606383, 5.871400e+00
170.724242, 5.877400e+00
170.958977, 5.877400e+00
171.076035, 5.883200e+00
171.311415, 5.883200e+00
171.429323, 5.888800e+00
171.663698, 5.888800e+00
171.780917, 5.893900e+00
172.016228, 5.893900e+00
172.133350, 5.899100e+00
172.368125, 5.899100e+00
172.484993, 5.904000e+00
172.720476, 5.904000e+00
172.837237, 5.908700e+00
173.071964, 5.908700e+00
173.189712, 5.913300e+00
173.424830, 5.913300e+00
173.542032, 5.917400e+00
173.776706, 5.917400e+00
173.894409, 5.921300e+00
174.129469, 5.921300e+00
174.246684, 5.925200e+00
174.481375, 5.925200e+00
174.598642, 5.928700e+00
174.833764, 5.928700e+00
174.950920, 5.932200e+00
