X, Y, corriente
10.0216, 49.8394, 2.88774e-09
10.0252, 49.9871, 2.88577e-09
8.675, 54.9982, 2.45524e-09
8.68127, 54.9811, 2.46032e-09
8.33263, 55.5446, 2.36936e-09
8.33729, 55.5569, 2.36744e-09
9.10762, 54.1505, 2.58779e-09
9.11418, 54.1619, 2.58601e-09
7.551, 56.6276, 2.15894e-09
7.46649, 56.6654, 2.14672e-09
7.48057, 56.6676, 2.14737e-09
7.84512, 56.2263, 2.24051e-09
9.93161, 51.305, 2.84896e-09
9.92653, 51.3198, 2.84786e-09
9.82919, 51.9434, 2.7981e-09
9.8329, 51.9115, 2.79661e-09
9.99983, 50.4234, 2.88765e-09
10.0025, 50.4337, 2.88233e-09
9.47823, 53.2485, 2.69986e-09
9.48785, 53.2126, 2.70061e-09
9.64611, 52.6814, 2.75457e-09
9.64793, 52.6633, 2.75991e-09
12.7515, 33.0135, 1.94039e-09
0.087066, 39.9847, 6.05546e-11
0.0442603, 60.039, 4.89605e-11
0.546709, 39.9941, 2.01939e-10
0.190634, 60.007, 7.23032e-11
0.304649, 39.9897, 1.20407e-10
0.661404, 39.9873, 2.34926e-10
0.745103, 39.986, 2.71783e-10
0.842425, 39.9778, 2.86283e-10
0.702587, 39.9987, 2.49897e-10
0.763084, 40.0204, 2.74089e-10
0.811558, 40.0242, 2.86363e-10
0.801471, 40.022, 2.85727e-10
0.83564, 40.0124, 2.937e-10
0.841443, 40.0198, 2.92441e-10
0.868583, 40.0183, 2.9976e-10
0.543486, 40.006, 2.01648e-10
0.533337, 40.0041, 2.00111e-10
0.448989, 40.0002, 1.70417e-10
0.442361, 39.9773, 1.72233e-10
0.740131, 40.0186, 2.67385e-10
1.09048, 40.0387, 3.70641e-10
0.670271, 40.0085, 2.42053e-10
0.815101, 40.0124, 2.86724e-10
0.618253, 39.9996, 2.26994e-10
0.677136, 40.0021, 2.41403e-10
0.518672, 39.9861, 2.00854e-10
0.578004, 39.9857, 2.22308e-10
0.567789, 39.9851, 2.09178e-10
0.581023, 39.9998, 2.14727e-10
0.922915, 40.0287, 3.18596e-10
1.05231, 40.0346, 3.57873e-10
0.528228, 40.0039, 1.96962e-10
1.08665, 40.0504, 3.70079e-10
1.07662, 40.048, 3.68239e-10
0.987554, 40.0386, 3.41352e-10
1.0269, 40.0143, 3.46724e-10
1.28229, 40.0737, 4.308e-10
1.63106, 40.1129, 5.0723e-10
1.21309, 40.0598, 4.08821e-10
1.3575, 40.0715, 4.44075e-10
1.14284, 40.0432, 3.89746e-10
1.2203, 40.0538, 4.07951e-10
1.0881, 40.025, 3.75225e-10
1.15336, 40.0413, 3.94328e-10
1.11108, 40.0392, 3.79462e-10
1.11669, 40.0468, 3.78459e-10
1.62659, 40.1243, 5.07039e-10
1.61671, 40.1213, 5.05727e-10
1.52829, 40.1071, 4.86165e-10
1.56889, 40.0851, 4.88392e-10
1.82068, 40.1582, 5.53428e-10
2.1743, 40.218, 6.51332e-10
1.75233, 40.1406, 5.38875e-10
1.8959, 40.1602, 5.66922e-10
1.6831, 40.1202, 5.23044e-10
1.75983, 40.135, 5.38184e-10
1.62944, 40.0991, 5.10697e-10
1.69371, 40.1189, 5.26949e-10
1.65158, 40.1145, 5.14252e-10
1.65677, 40.1223, 5.13746e-10
2.1692, 40.2291, 6.51111e-10
2.1595, 40.2256, 6.49213e-10
2.072, 40.2065, 6.21422e-10
2.11375, 40.1868, 6.26352e-10
2.35648, 40.2711, 7.09902e-10
2.68874, 40.3467, 8.09745e-10
2.28638, 40.2506, 6.93176e-10
2.42116, 40.2761, 7.24752e-10
2.22585, 40.2282, 6.71816e-10
2.29418, 40.2454, 6.92453e-10
2.17344, 40.2041, 6.55112e-10
2.23652, 40.2274, 6.76758e-10
2.19469, 40.2207, 6.60394e-10
2.19945, 40.2288, 6.6011e-10
2.68303, 40.3576, 8.10331e-10
2.67354, 40.3535, 8.09605e-10
2.59206, 40.3312, 7.80363e-10
2.65148, 40.3225, 7.99512e-10
2.86986, 40.4115, 8.81116e-10
3.1956, 40.5024, 9.97746e-10
2.80628, 40.3874, 8.5706e-10
2.93951, 40.4201, 8.96768e-10
2.74756, 40.3646, 8.27964e-10
2.81436, 40.3826, 8.56181e-10
2.68853, 40.3328, 8.134e-10
2.72105, 40.3451, 8.25921e-10
2.7112, 40.3424, 8.15615e-10
2.72099, 40.3595, 8.21461e-10
3.18933, 40.513, 9.98089e-10
3.18004, 40.5085, 9.94283e-10
3.09989, 40.4819, 9.58604e-10
3.21379, 40.4926, 1.01091e-09
3.3803, 40.5793, 1.06386e-09
3.71495, 40.6932, 1.1445e-09
3.31085, 40.5492, 1.04621e-09
3.45659, 40.5943, 1.07302e-09
3.26063, 40.5299, 1.01779e-09
3.31918, 40.5448, 1.04501e-09
3.15977, 40.4762, 9.82551e-10
3.19622, 40.4885, 1.00261e-09
3.21803, 40.5081, 1.01061e-09
3.23398, 40.5168, 1.01262e-09
3.70811, 40.7035, 1.14562e-09
3.69908, 40.6985, 1.14298e-09
3.61576, 40.6656, 1.11567e-09
3.68062, 40.6651, 1.13507e-09
3.89512, 40.7802, 1.19016e-09
4.22298, 40.9125, 1.26121e-09
3.82744, 40.7464, 1.17576e-09
3.97047, 40.7994, 1.20127e-09
3.78099, 40.7213, 1.16557e-09
3.836, 40.7425, 1.17432e-09
3.71627, 40.6795, 1.1477e-09
3.7473, 40.6952, 1.15986e-09
3.73782, 40.6914, 1.15019e-09
3.74566, 40.7096, 1.15579e-09
4.24926, 40.9228, 1.26774e-09
4.24155, 40.9302, 1.2685e-09
4.21558, 40.9223, 1.26241e-09
4.20684, 40.9168, 1.26002e-09
4.12546, 40.8794, 1.23704e-09
4.17039, 40.8692, 1.23669e-09
4.41872, 41.0195, 1.31643e-09
4.75873, 41.1812, 1.40934e-09
4.32204, 40.9725, 1.29489e-09
4.49284, 41.0429, 1.33075e-09
4.2781, 40.9368, 1.2777e-09
4.35496, 40.975, 1.29768e-09
4.77986, 41.1907, 1.41713e-09
4.77624, 41.2, 1.41826e-09
4.75078, 41.1906, 1.40974e-09
4.7424, 41.1846, 1.40808e-09
4.65365, 41.1389, 1.38117e-09
4.70391, 41.1344, 1.384e-09
4.95077, 41.297, 1.46696e-09
5.29055, 41.4897, 1.54443e-09
4.85406, 41.2471, 1.44567e-09
5.02701, 41.3314, 1.48359e-09
4.81229, 41.2088, 1.42748e-09
4.88679, 41.2515, 1.45074e-09
5.31106, 41.5003, 1.54915e-09
5.30687, 41.5095, 1.55026e-09
5.28204, 41.4985, 1.54496e-09
5.27405, 41.492, 1.54406e-09
5.18827, 41.4409, 1.52659e-09
5.2387, 41.4395, 1.52654e-09
5.45482, 41.6083, 1.58161e-09
5.76483, 41.8035, 1.66588e-09
5.39196, 41.5617, 1.56278e-09
5.52353, 41.6389, 1.59344e-09
5.35062, 41.5288, 1.55549e-09
5.40106, 41.5593, 1.56174e-09
5.80026, 41.8123, 1.67528e-09
5.80803, 41.8488, 1.6901e-09
5.75581, 41.8118, 1.66763e-09
5.74818, 41.8049, 1.66463e-09
5.66968, 41.7519, 1.63867e-09
5.73793, 41.7681, 1.65603e-09
5.92002, 41.9297, 1.72235e-09
6.20845, 42.1341, 1.80488e-09
5.83923, 41.8711, 1.69661e-09
5.98891, 41.9658, 1.73598e-09
6.19899, 42.142, 1.80671e-09
6.19175, 42.1346, 1.80374e-09
6.1212, 42.0795, 1.77906e-09
6.15188, 42.0851, 1.78223e-09
6.35644, 42.2688, 1.84395e-09
6.63314, 42.4888, 1.91825e-09
6.30118, 42.2171, 1.82931e-09
6.42323, 42.3086, 1.85494e-09
6.26378, 42.1798, 1.82191e-09
6.3105, 42.2158, 1.82774e-09
6.18354, 42.0974, 1.79499e-09
6.21372, 42.1213, 1.80754e-09
6.22763, 42.1471, 1.81068e-09
6.23972, 42.1607, 1.81499e-09
6.62326, 42.4961, 1.92023e-09
6.61644, 42.4884, 1.91722e-09
6.54904, 42.4294, 1.89334e-09
6.6103, 42.4507, 1.90848e-09
6.77347, 42.6314, 1.9557e-09
7.03761, 42.8664, 2.02905e-09
6.72116, 42.5767, 1.94501e-09
6.83797, 42.6748, 1.96396e-09
6.68587, 42.5375, 1.93494e-09
6.73054, 42.5759, 1.94333e-09
6.63911, 42.4762, 1.92077e-09
6.65372, 42.4868, 1.92365e-09
6.65158, 42.5028, 1.92362e-09
6.6629, 42.517, 1.92793e-09
7.02734, 42.8731, 2.03155e-09
7.02096, 42.865, 2.02856e-09
6.95692, 42.8024, 2.00449e-09
7.00267, 42.8079, 2.00227e-09
7.18588, 43.0331, 2.08123e-09
7.45151, 43.2999, 2.13988e-09
7.11066, 42.9563, 2.06347e-09
7.24778, 43.08, 2.09213e-09
7.08133, 42.9078, 2.04607e-09
7.14082, 42.9697, 2.06502e-09
7.04417, 42.8542, 2.03109e-09
7.09078, 42.9129, 2.04606e-09
7.05939, 42.8736, 2.03349e-09
7.05956, 42.8934, 2.03767e-09
2.3014, 59.7406, 7.07678e-10
1.91601, 59.8359, 6.01856e-10
2.39343, 59.7237, 7.29974e-10
2.38888, 59.7319, 7.30452e-10
2.465, 59.7143, 7.4972e-10
2.59721, 59.683, 7.81436e-10
2.65657, 59.6669, 7.98269e-10
2.65595, 59.6889, 8.05914e-10
2.49614, 59.7067, 7.57817e-10
2.48821, 59.7017, 7.59837e-10
2.51499, 59.6876, 7.66334e-10
2.52523, 59.6863, 7.67952e-10
2.78484, 59.6168, 8.38707e-10
2.55716, 59.6819, 7.74792e-10
1.62645, 59.8827, 5.22451e-10
1.5451, 59.901, 4.93663e-10
1.78569, 59.8566, 5.64776e-10
1.73302, 59.8677, 5.52704e-10
1.85713, 59.8486, 5.8294e-10
2.04937, 59.8485, 6.39964e-10
2.05721, 59.8295, 6.42335e-10
2.087, 59.8278, 6.61946e-10
1.8937, 59.842, 5.92577e-10
1.87548, 59.8424, 5.89155e-10
1.91621, 59.8236, 6.02709e-10
1.92651, 59.8229, 6.04871e-10
2.22011, 59.7697, 6.88734e-10
2.0241, 59.802, 6.38732e-10
3.12376, 59.5088, 9.36002e-10
3.01044, 59.5579, 9.08377e-10
3.28906, 59.4544, 9.73788e-10
3.23683, 59.4836, 9.64092e-10
3.37549, 59.4224, 9.94629e-10
3.34573, 59.4457, 9.85637e-10
3.5913, 59.36, 1.04878e-09
3.59302, 59.3767, 1.05454e-09
3.4377, 59.4175, 1.00365e-09
3.4079, 59.418, 9.96464e-10
3.45244, 59.3945, 1.01017e-09
3.4625, 59.3922, 1.01177e-09
4.35957, 59.0228, 1.24804e-09
3.71683, 59.3046, 1.0783e-09
0.576708, 59.9921, 1.91957e-10
0.587, 59.9929, 1.9409e-10
1.16029, 59.9513, 3.70752e-10
0.7621, 59.9835, 2.5413e-10
0.728557, 60.0178, 2.47461e-10
0.745387, 60.0192, 2.60232e-10
0.554486, 60.0072, 1.84929e-10
0.5477, 60.0007, 1.85903e-10
1.26159, 59.9359, 4.12828e-10
1.35648, 59.9566, 4.38581e-10
0.956213, 59.9699, 3.16499e-10
0.619173, 59.9948, 2.03917e-10
1.07648, 59.9507, 3.46583e-10
0.913485, 59.9805, 3.01243e-10
1.30097, 59.9405, 4.16779e-10
1.03808, 59.9648, 3.34953e-10
1.13811, 59.9604, 3.6762e-10
1.10907, 59.9541, 3.57229e-10
5.92001, 58.0703, 1.71345e-09
5.58535, 58.3198, 1.58183e-09
6.01656, 57.9985, 1.74967e-09
5.86482, 58.1228, 1.6894e-09
6.06436, 57.9642, 1.76716e-09
5.99401, 58.0218, 1.73662e-09
6.12336, 57.938, 1.77148e-09
6.12477, 57.9546, 1.7734e-09
6.11291, 57.9581, 1.77264e-09
6.08089, 57.9584, 1.76732e-09
6.11629, 57.9226, 1.7773e-09
6.13233, 57.914, 1.7747e-09
6.32869, 57.7539, 1.83587e-09
6.21014, 57.8971, 1.78649e-09
5.32534, 58.4862, 1.48378e-09
4.88018, 58.7498, 1.39533e-09
5.4403, 58.4093, 1.52657e-09
5.23605, 58.544, 1.4641e-09
5.51902, 58.3496, 1.56308e-09
5.42139, 58.4249, 1.51518e-09
5.6281, 58.3076, 1.59207e-09
5.51063, 58.3671, 1.55331e-09
5.57191, 58.3343, 1.57537e-09
5.54308, 58.3419, 1.56927e-09
5.58076, 58.3084, 1.58363e-09
5.59, 58.3038, 1.58599e-09
5.68131, 58.2446, 1.62155e-09
5.65975, 58.2857, 1.60636e-09
6.82976, 57.3164, 1.95879e-09
6.83814, 57.3104, 1.9602e-09
7.02678, 57.1409, 2.00209e-09
6.92002, 57.2795, 1.97279e-09
6.59059, 57.5326, 1.90182e-09
6.15992, 57.9057, 1.78027e-09
6.71294, 57.4237, 1.93101e-09
6.51705, 57.6139, 1.87173e-09
6.75709, 57.3905, 1.9357e-09
6.67721, 57.4721, 1.92063e-09
6.43093, 57.7299, 1.84053e-09
6.75701, 57.3999, 1.93575e-09
6.82512, 57.3433, 1.9526e-09
6.79787, 57.3554, 1.94848e-09
4.06416, 59.1465, 1.17384e-09
3.51352, 59.3861, 1.0268e-09
4.21094, 59.089, 1.21501e-09
3.96984, 59.2024, 1.13697e-09
4.26668, 59.0649, 1.22431e-09
4.16746, 59.1109, 1.20279e-09
4.30076, 59.0453, 1.2361e-09
4.41151, 59.0217, 1.25102e-09
4.4982, 58.9954, 1.27778e-09
4.43637, 58.9903, 1.26522e-09
4.34187, 59.0333, 1.23973e-09
4.3331, 59.0298, 1.24255e-09
4.35663, 59.0108, 1.24897e-09
4.36642, 59.0076, 1.2505e-09
4.50832, 58.9479, 1.29911e-09
4.54484, 58.9721, 1.30688e-09
4.69874, 58.8451, 1.34599e-09
4.39688, 58.997, 1.25661e-09
4.79346, 58.7941, 1.36733e-09
4.65469, 58.8741, 1.33616e-09
4.90173, 58.7672, 1.40324e-09
4.77244, 58.809, 1.36113e-09
4.83305, 58.7704, 1.38172e-09
4.84958, 58.7554, 1.3869e-09
4.98333, 58.68, 1.4316e-09
4.89902, 58.7467, 1.398e-09
7.44086, 43.3061, 2.14105e-09
7.435, 43.2976, 2.14072e-09
7.36683, 43.2247, 2.12988e-09
7.41568, 43.2373, 2.12674e-09
7.59233, 43.4762, 2.18893e-09
7.84834, 43.7695, 2.26656e-09
7.51907, 43.394, 2.16514e-09
7.65352, 43.5316, 2.20601e-09
7.49265, 43.3439, 2.14935e-09
7.54841, 43.4092, 2.17014e-09
7.45885, 43.2881, 2.14119e-09
7.50176, 43.3495, 2.14995e-09
7.46822, 43.3159, 2.1427e-09
7.47788, 43.3314, 2.14686e-09
7.83734, 43.7749, 2.26773e-09
7.83201, 43.7661, 2.26638e-09
7.76844, 43.6891, 2.24722e-09
7.83272, 43.7278, 2.25894e-09
7.96303, 43.9365, 2.32316e-09
8.18917, 44.2247, 2.38127e-09
7.91954, 43.8715, 2.30141e-09
8.01741, 43.9885, 2.32895e-09
7.88196, 43.8099, 2.28227e-09
7.92891, 43.8723, 2.3002e-09
7.85639, 43.7582, 2.2686e-09
7.89071, 43.816, 2.28452e-09
7.86246, 43.7844, 2.27301e-09
7.86104, 43.7937, 2.2752e-09
8.17787, 44.2295, 2.38401e-09
8.17302, 44.2204, 2.38156e-09
8.11694, 44.1441, 2.36563e-09
8.17574, 44.1824, 2.37474e-09
8.29275, 44.3959, 2.40783e-09
8.49545, 44.6855, 2.4484e-09
8.25449, 44.3306, 2.39985e-09
8.34547, 44.453, 2.41076e-09
8.22537, 44.2853, 2.38968e-09
8.2638, 44.332, 2.39799e-09
8.19788, 44.2139, 2.38271e-09
8.20965, 44.2275, 2.3829e-09
8.20387, 44.2426, 2.38289e-09
8.21161, 44.259, 2.38513e-09
8.48391, 44.6897, 2.45136e-09
8.47957, 44.6803, 2.44876e-09
8.43173, 44.6046, 2.43238e-09
8.47496, 44.6206, 2.42691e-09
8.6012, 44.8819, 2.48046e-09
8.79797, 45.203, 2.53999e-09
8.54575, 44.7899, 2.47138e-09
8.65057, 44.942, 2.48786e-09
8.52842, 44.7359, 2.45949e-09
8.57199, 44.8099, 2.47017e-09
8.50475, 44.6752, 2.44974e-09
8.53644, 44.743, 2.4579e-09
8.50915, 44.7042, 2.45143e-09
8.51596, 44.721, 2.4554e-09
8.7862, 45.2065, 2.54131e-09
8.78246, 45.1969, 2.54038e-09
8.73299, 45.1102, 2.52362e-09
8.77758, 45.1338, 2.52032e-09
8.89579, 45.4047, 2.57367e-09
9.07558, 45.7515, 2.62675e-09
8.84197, 45.3101, 2.56388e-09
8.94098, 45.4751, 2.5838e-09
8.82784, 45.2553, 2.5519e-09
8.867, 45.3317, 2.56657e-09
8.80784, 45.1932, 2.54147e-09
8.83541, 45.2628, 2.55227e-09
8.81055, 45.2224, 2.54451e-09
8.81637, 45.2396, 2.54919e-09
9.06361, 45.7543, 2.62823e-09
9.06046, 45.7444, 2.62809e-09
9.0164, 45.6549, 2.61948e-09
9.05946, 45.6812, 2.61486e-09
9.15917, 45.961, 2.65382e-09
9.31902, 46.316, 2.68825e-09
9.11291, 45.8612, 2.64207e-09
9.20163, 46.0319, 2.65989e-09
9.10218, 45.8055, 2.63293e-09
9.13658, 45.8842, 2.64387e-09
9.08603, 45.7423, 2.62748e-09
9.10927, 45.8135, 2.63189e-09
9.08693, 45.7716, 2.62825e-09
9.09169, 45.7892, 2.63196e-09
9.3069, 46.3181, 2.6899e-09
9.30437, 46.3081, 2.68929e-09
9.26588, 46.2159, 2.68043e-09
9.31616, 46.2716, 2.68373e-09
9.38029, 46.5091, 2.72604e-09
9.51302, 46.8506, 2.75164e-09
9.35755, 46.4343, 2.70956e-09
9.41723, 46.5747, 2.72474e-09
9.33947, 46.3644, 2.69761e-09
9.36627, 46.4378, 2.70849e-09
9.33001, 46.3075, 2.6892e-09
9.34606, 46.3728, 2.69785e-09
9.32819, 46.3344, 2.69163e-09
9.32413, 46.3429, 2.69465e-09
9.5235, 46.8768, 2.74983e-09
9.50881, 46.8762, 2.75304e-09
9.50081, 46.8519, 2.75503e-09
9.49882, 46.8418, 2.75297e-09
9.4673, 46.7525, 2.74421e-09
9.51246, 46.8062, 2.74771e-09
9.56246, 47.0445, 2.76582e-09
9.67236, 47.3805, 2.79328e-09
9.5448, 46.9708, 2.75961e-09
9.59632, 47.1144, 2.76743e-09
9.53007, 46.9191, 2.75659e-09
9.55331, 46.9749, 2.75766e-09
9.68005, 47.4023, 2.79361e-09
9.67073, 47.4061, 2.79506e-09
9.66009, 47.3811, 2.79694e-09
9.65865, 47.3709, 2.79459e-09
9.63485, 47.2846, 2.78539e-09
9.67159, 47.3124, 2.77839e-09
9.71653, 47.5991, 2.81352e-09
9.81164, 47.9634, 2.81876e-09
9.6902, 47.4949, 2.81e-09
9.74635, 47.6709, 2.81389e-09
9.68927, 47.4383, 2.80001e-09
9.70949, 47.5217, 2.80787e-09
9.81804, 47.9857, 2.81714e-09
9.80854, 47.9889, 2.81985e-09
9.79936, 47.9634, 2.82057e-09
9.79857, 47.9531, 2.82112e-09
9.77639, 47.8558, 2.82429e-09
9.81221, 47.8913, 2.81514e-09
9.84667, 48.1849, 2.82196e-09
9.91806, 48.5689, 2.85272e-09
9.82263, 48.0788, 2.82184e-09
9.8695, 48.2654, 2.82986e-09
9.82504, 48.0222, 2.8185e-09
9.84034, 48.1066, 2.82184e-09
9.92308, 48.5915, 2.85311e-09
9.9134, 48.5942, 2.8558e-09
9.9058, 48.5681, 2.85443e-09
9.90564, 48.5578, 2.85447e-09
9.88948, 48.4593, 2.85142e-09
9.92305, 48.497, 2.84358e-09
9.93944, 48.7922, 2.86296e-09
9.98715, 49.1798, 2.88006e-09
9.92196, 48.6847, 2.86119e-09
9.95729, 48.8738, 2.86965e-09
9.92783, 48.6284, 2.8563e-09
9.93792, 48.7136, 2.86175e-09
10.0024, 49.2001, 2.88102e-09
9.98469, 49.2532, 2.88547e-09
9.97497, 49.1782, 2.88211e-09
9.97544, 49.1679, 2.8822e-09
9.96534, 49.0686, 2.88168e-09
9.99831, 49.0682, 2.87561e-09
9.98972, 49.3824, 2.89765e-09
10.0338, 49.8691, 2.88611e-09
9.98968, 49.3042, 2.88553e-09
10.0153, 49.4286, 2.88897e-09
10.0209, 50.3186, 2.86996e-09
10.0078, 49.7812, 2.88934e-09
10.005, 49.725, 2.89086e-09
10.0052, 50.3186, 2.87793e-09
10.0019, 49.6278, 2.89976e-09
10.0212, 49.5657, 2.89084e-09
10.0075, 50.1574, 2.88115e-09
9.99966, 50.4567, 2.88016e-09
10.0127, 49.8387, 2.88761e-09
10.0404, 49.1597, 2.86873e-09
8.55773, 55.1905, 2.43133e-09
8.34406, 55.5491, 2.36749e-09
8.61428, 55.0961, 2.44816e-09
8.52842, 55.2641, 2.41836e-09
8.65121, 55.0599, 2.44296e-09
8.60629, 55.133, 2.43503e-09
8.668, 55.037, 2.43966e-09
8.66856, 55.0477, 2.43802e-09
8.67825, 55.0193, 2.44817e-09
8.65851, 55.0419, 2.4455e-09
8.80541, 54.7807, 2.49013e-09
8.69875, 54.9837, 2.44984e-09
8.1675, 55.7851, 2.32437e-09
7.85711, 56.2162, 2.24346e-09
8.24428, 55.6873, 2.3453e-09
8.11806, 55.8772, 2.3096e-09
8.29417, 55.602, 2.36014e-09
8.23276, 55.7089, 2.34232e-09
8.32573, 55.5847, 2.35699e-09
8.29311, 55.6214, 2.35014e-09
8.33716, 55.5676, 2.36274e-09
8.31345, 55.5857, 2.36102e-09
8.33546, 55.5403, 2.3695e-09
8.34222, 55.5325, 2.37106e-09
8.39727, 55.4462, 2.39032e-09
8.37948, 55.5217, 2.37305e-09
8.9742, 54.4541, 2.53806e-09
8.70113, 54.9733, 2.45561e-09
9.04087, 54.2973, 2.56289e-09
8.91923, 54.5526, 2.5217e-09
9.06904, 54.2341, 2.57384e-09
9.02499, 54.355, 2.55593e-09
9.09598, 54.2015, 2.5759e-09
9.07329, 54.2503, 2.56711e-09
9.16243, 54.122, 2.5885e-09
9.14035, 54.1387, 2.58905e-09
9.11272, 54.1725, 2.5809e-09
9.10379, 54.1755, 2.58451e-09
9.10974, 54.1458, 2.58803e-09
9.11518, 54.1371, 2.58949e-09
9.2316, 53.8946, 2.61767e-09
9.14535, 54.1071, 2.58769e-09
7.4733, 56.6577, 2.14888e-09
7.48109, 56.6509, 2.15033e-09
7.5983, 56.5205, 2.17579e-09
7.45034, 56.7304, 2.12849e-09
7.25501, 56.895, 2.07169e-09
6.88279, 57.2849, 1.96931e-09
7.36861, 56.7857, 2.09856e-09
7.18925, 56.9827, 2.04469e-09
7.41941, 56.7366, 2.12459e-09
7.3368, 56.8225, 2.09001e-09
7.52817, 56.6468, 2.15029e-09
7.41021, 56.7421, 2.11685e-09
7.47692, 56.6936, 2.14311e-09
7.44513, 56.6995, 2.13752e-09
7.92569, 56.1122, 2.27368e-09
7.88368, 56.224, 2.24738e-09
7.72593, 56.3736, 2.19535e-09
7.5052, 56.6296, 2.15519e-09
7.79424, 56.2873, 2.2229e-09
7.69635, 56.4173, 2.18585e-09
7.86639, 56.2707, 2.22447e-09
7.78024, 56.3122, 2.21307e-09
7.82146, 56.2533, 2.23391e-09
7.83097, 56.2331, 2.23797e-09
9.88948, 51.5407, 2.83333e-09
9.83246, 51.9336, 2.7962e-09
9.90849, 51.4491, 2.8372e-09
9.88493, 51.632, 2.81818e-09
9.92678, 51.3792, 2.84191e-09
9.91439, 51.4564, 2.83633e-09
9.94626, 51.325, 2.84608e-09
9.92843, 51.3898, 2.83816e-09
9.93155, 51.3476, 2.84356e-09
9.92386, 51.353, 2.84747e-09
9.92095, 51.3229, 2.84924e-09
9.92361, 51.3129, 2.85025e-09
9.94987, 51.0841, 2.86116e-09
9.96841, 51.2544, 2.85001e-09
9.76664, 52.2194, 2.7911e-09
9.65447, 52.6771, 2.74852e-09
9.80254, 52.0621, 2.78936e-09
9.75288, 52.3016, 2.78303e-09
9.822, 51.9929, 2.7942e-09
9.79294, 52.1151, 2.79182e-09
9.84629, 51.9324, 2.79528e-09
9.823, 52.0035, 2.79077e-09
9.82972, 51.9565, 2.79375e-09
9.82121, 51.964, 2.79681e-09
9.82116, 51.9288, 2.79795e-09
9.82442, 51.919, 2.79829e-09
9.84272, 51.8234, 2.79839e-09
9.86964, 51.862, 2.7937e-09
9.97962, 50.7631, 2.87379e-09
9.93158, 51.2817, 2.852e-09
9.99079, 50.5997, 2.8814e-09
9.98458, 50.8675, 2.86903e-09
10.0032, 50.4632, 2.87921e-09
10.0046, 50.6429, 2.87445e-09
10.0179, 49.7554, 2.88918e-09
10.0009, 50.5093, 2.87944e-09
10.019, 50.2536, 2.87947e-09
10.0028, 50.4965, 2.87884e-09
9.99786, 50.4668, 2.88024e-09
9.9999, 50.4516, 2.8803e-09
10.0111, 50.3021, 2.87763e-09
10.0238, 50.1717, 2.87671e-09
9.36756, 53.5531, 2.65807e-09
9.1467, 54.0965, 2.59346e-09
9.41854, 53.3904, 2.68208e-09
9.32252, 53.6565, 2.64594e-09
9.44309, 53.3326, 2.68644e-09
9.41281, 53.4414, 2.67713e-09
9.47412, 53.2783, 2.69095e-09
9.44745, 53.3409, 2.68607e-09
9.48083, 53.2589, 2.69568e-09
9.46251, 53.2824, 2.69466e-09
9.47223, 53.233, 2.70075e-09
9.47679, 53.2237, 2.7022e-09
9.53326, 53.0483, 2.71909e-09
9.50387, 53.1909, 2.7032e-09
9.59618, 52.8575, 2.73455e-09
9.50418, 53.1802, 2.70643e-09
9.62228, 52.7544, 2.74395e-09
9.58842, 52.9166, 2.72963e-09
9.649, 52.7207, 2.74246e-09
9.6209, 52.7953, 2.73714e-09
9.65452, 52.701, 2.74663e-09
9.6377, 52.7255, 2.74909e-09
9.67602, 52.5649, 2.76328e-09
9.66551, 52.6615, 2.74879e-09
0.350617, 39.9936, 1.34522e-10
0.479653, 40.0015, 1.82357e-10
0.28019, 39.994, 1.13307e-10
0.976584, 40.032, 3.35273e-10
0.902007, 40.0043, 3.06904e-10
0.916187, 40.0319, 3.16414e-10
0.137512, 60.0532, 7.81259e-11
0.952951, 40.0104, 3.25274e-10
0.181788, 39.9866, 9.22716e-11
0.209378, 39.9747, 1.0395e-10
0.258248, 39.9545, 1.1617e-10
0.895021, 40.0244, 3.04744e-10
0.757983, 40.02, 2.7042e-10
0.861601, 40.0246, 2.9941e-10
0.773285, 40.0212, 2.76226e-10
0.799566, 39.9976, 2.81924e-10
0.30221, 60.0142, 1.0691e-10
0.483002, 39.984, 1.87601e-10
0.715127, 40.0027, 2.55004e-10
0.749585, 40.0124, 2.66891e-10
0.188105, 39.9917, 9.35768e-11
0.743694, 40.0051, 2.67988e-10
0.673767, 40.0139, 2.41074e-10
0.733231, 40.0074, 2.64475e-10
0.663622, 40.0119, 2.38891e-10
0.621036, 39.976, 2.27095e-10
0.593464, 39.9849, 2.27147e-10
0.631238, 39.9974, 2.27588e-10
0.647386, 40.0053, 2.29524e-10
0.599691, 40.0092, 2.24915e-10
0.605643, 39.9958, 2.25625e-10
0.597761, 39.9984, 2.25564e-10
0.603743, 40.0056, 2.25091e-10
1.07153, 40.0474, 3.64843e-10
1.07538, 40.0237, 3.64019e-10
1.0485, 40.0463, 3.58503e-10
1.03844, 40.0439, 3.56952e-10
1.0062, 40.0277, 3.45772e-10
1.04991, 40.0205, 3.62588e-10
1.46429, 40.0937, 4.70436e-10
1.59317, 40.1066, 4.97501e-10
1.42076, 40.0818, 4.58648e-10
1.47164, 40.0878, 4.6951e-10
1.35554, 40.0574, 4.47341e-10
1.37101, 40.0578, 4.5077e-10
1.37804, 40.0727, 4.50261e-10
1.38342, 40.0804, 4.49162e-10
1.35334, 40.0831, 4.44739e-10
1.34336, 40.0804, 4.43706e-10
1.30514, 40.0767, 4.33941e-10
