tita, campo[?]
39.923828, 1.531900e+00
40.039887, 1.524100e+00
40.272436, 1.524100e+00
40.392773, 1.516200e+00
40.625163, 1.516100e+00
40.744931, 1.508100e+00
40.979890, 1.508100e+00
41.094753, 1.500100e+00
41.279040, 1.500000e+00
41.393428, 1.494100e+00
41.395118, 1.497100e+00
41.513274, 1.492000e+00
41.682616, 1.492000e+00
41.799910, 1.483800e+00
42.037217, 1.483800e+00
42.153316, 1.475500e+00
42.387242, 1.475500e+00
42.503355, 1.467300e+00
42.738722, 1.467300e+00
42.857657, 1.459000e+00
43.090942, 1.458900e+00
43.209007, 1.450600e+00
43.443369, 1.450600e+00
43.563520, 1.442100e+00
43.796972, 1.442100e+00
43.913236, 1.433600e+00
44.149655, 1.433600e+00
44.265489, 1.425100e+00
44.501326, 1.425100e+00
44.617694, 1.416500e+00
44.851653, 1.416500e+00
44.972114, 1.407800e+00
45.206516, 1.407800e+00
45.323720, 1.399200e+00
45.495256, 1.399100e+00
45.611592, 1.393000e+00
45.611814, 1.397100e+00
45.790523, 1.384400e+00
45.792929, 1.396100e+00
45.970735, 1.383600e+00
45.971557, 1.387800e+00
46.091493, 1.381600e+00
46.261394, 1.381600e+00
46.380471, 1.372800e+00
46.615991, 1.372700e+00
46.733207, 1.363800e+00
46.967747, 1.363800e+00
47.085078, 1.354900e+00
47.319419, 1.354800e+00
47.436433, 1.345800e+00
47.669413, 1.345800e+00
47.789589, 1.336800e+00
48.022364, 1.336700e+00
48.139592, 1.327600e+00
48.374036, 1.327600e+00
48.491760, 1.318400e+00
48.675157, 1.318400e+00
48.792327, 1.311200e+00
48.792649, 1.315600e+00
48.977787, 1.315200e+00
48.979316, 1.303200e+00
49.148209, 1.300800e+00
49.149560, 1.306800e+00
49.340062, 1.305800e+00
49.341072, 1.294100e+00
49.505337, 1.296000e+00
49.507281, 1.292300e+00
49.625068, 1.290700e+00
49.783543, 1.290600e+00
49.902443, 1.281300e+00
50.135305, 1.281300e+00
50.253336, 1.271900e+00
50.489702, 1.271900e+00
50.606860, 1.262500e+00
50.842646, 1.262400e+00
50.961367, 1.252900e+00
51.191491, 1.252900e+00
51.311700, 1.243400e+00
51.547634, 1.243300e+00
51.662500, 1.233800e+00
51.900252, 1.233800e+00
52.014990, 1.224100e+00
52.252291, 1.224100e+00
52.369533, 1.214500e+00
52.531642, 1.214400e+00
52.646677, 1.212300e+00
52.648388, 1.208900e+00
52.822045, 1.209700e+00
52.822467, 1.199600e+00
53.011303, 1.202000e+00
53.011551, 1.198200e+00
53.126792, 1.194900e+00
53.307749, 1.194900e+00
53.423179, 1.185000e+00
53.657736, 1.185000e+00
53.776045, 1.175300e+00
54.009679, 1.175200e+00
