  x,     y,   camp
    0.13961E+02,    0.69945E+02,    0.96432E-02
    0.10639E+02,    0.71426E+02,    0.95327E-02
    0.49213E+00,    0.65780E+02,    0.76494E-02
    0.19941E+02,    0.63780E+02,    0.99498E-02
    0.97159E+01,    0.39529E+02,    0.91881E-02
    0.10419E+02,    0.40198E+02,    0.98269E-02
    0.79521E+01,    0.38738E+02,    0.83888E-02
    0.71060E+01,    0.38612E+02,    0.82852E-02
    0.14135E+02,    0.45749E+02,    0.11382E-01
    0.13209E+02,    0.46268E+02,    0.11416E-01
    0.23439E+02,    0.50056E+02,    0.10408E-01
    0.19339E+02,    0.41507E+02,    0.10206E-01
    0.16863E+02,    0.41333E+02,    0.10237E-01
    0.19604E+02,    0.44064E+02,    0.10537E-01
    0.17290E+02,    0.44867E+02,    0.10498E-01
    0.16037E+02,    0.43458E+02,    0.10672E-01
    0.11250E+02,    0.41965E+02,    0.99938E-02
    0.13518E+02,    0.41465E+02,    0.10050E-01
    0.12211E+02,    0.41085E+02,    0.10360E-01
    0.63664E+01,    0.65711E+02,    0.85823E-02
    0.13914E+02,    0.66182E+02,    0.96349E-02
    0.16231E+02,    0.63962E+02,    0.99246E-02
    0.14993E+02,    0.61548E+02,    0.97902E-02
    0.10130E+01,    0.69254E+02,    0.85649E-02
    0.55032E+01,    0.69714E+02,    0.90077E-02
    0.10130E+01,    0.71712E+02,    0.91323E-02
    0.34312E+01,    0.72123E+02,    0.90514E-02
    0.49213E+00,    0.64547E+02,    0.68324E-02
    0.12662E+02,    0.61496E+02,    0.98924E-02
    0.16525E+02,    0.53402E+02,    0.11040E-01
    0.21849E+02,    0.60107E+02,    0.10206E-01
    0.20907E+02,    0.53707E+02,    0.10404E-01
    0.23507E+02,    0.52977E+02,    0.10318E-01
    0.26543E+02,    0.54475E+02,    0.10269E-01
    0.26039E+02,    0.58435E+02,    0.10119E-01
    0.10357E+02,    0.41801E+02,    0.10370E-01
    0.99644E+01,    0.41136E+02,    0.95614E-02
    0.98510E+01,    0.42386E+02,    0.10048E-01
    0.92367E+01,    0.42308E+02,    0.10430E-01
    0.89428E+01,    0.41854E+02,    0.96744E-02
    0.91640E+01,    0.41268E+02,    0.97994E-02
    0.58583E+01,    0.38017E+02,    0.76791E-02
    0.52342E+01,    0.36476E+02,    0.77255E-02
    0.42912E+01,    0.36076E+02,    0.73070E-02
    0.52649E+01,    0.37499E+02,    0.69911E-02
    0.46011E+01,    0.37879E+02,    0.68638E-02
    0.10873E+02,    0.45796E+02,    0.12272E-01
    0.11302E+02,    0.45832E+02,    0.12078E-01
    0.11551E+02,    0.45376E+02,    0.11732E-01
    0.12467E+02,    0.46013E+02,    0.11803E-01
    0.12203E+02,    0.45385E+02,    0.11589E-01
    0.14445E+02,    0.47489E+02,    0.11437E-01
    0.14535E+02,    0.48352E+02,    0.11612E-01
    0.13355E+02,    0.47119E+02,    0.11807E-01
    0.89390E+01,    0.42671E+02,    0.10186E-01
    0.90286E+01,    0.43009E+02,    0.10826E-01
    0.45461E+01,    0.39921E+02,    0.59380E-02
    0.47127E+01,    0.39985E+02,    0.65444E-02
    0.66310E+01,    0.39278E+02,    0.76122E-02
    0.19911E+02,    0.47896E+02,    0.10688E-01
    0.20836E+02,    0.49617E+02,    0.10447E-01
    0.17612E+02,    0.47995E+02,    0.10710E-01
    0.19379E+02,    0.51546E+02,    0.10750E-01
    0.17510E+02,    0.51724E+02,    0.10756E-01
    0.11345E+02,    0.42841E+02,    0.10839E-01
    0.13395E+02,    0.42822E+02,    0.10802E-01
    0.14435E+02,    0.43759E+02,    0.10638E-01
    0.13814E+02,    0.44846E+02,    0.11016E-01
    0.12624E+02,    0.44737E+02,    0.11213E-01
    0.12033E+02,    0.44145E+02,    0.11276E-01
    0.12183E+02,    0.43317E+02,    0.10572E-01
    0.23242E+00,    0.37779E+02,    0.46746E-02
    0.48956E+00,    0.35451E+02,    0.67822E-02
    0.98256E+00,    0.33607E+02,    0.77219E-02
    0.14721E+01,    0.34524E+02,    0.73268E-02
    0.19902E+01,    0.32065E+02,    0.84547E-02
    0.25587E+01,    0.34910E+02,    0.75919E-02
    0.37662E+01,    0.34869E+02,    0.75867E-02
    0.47440E+01,    0.33699E+02,    0.82368E-02
    0.40546E+01,    0.32003E+02,    0.84905E-02
    0.43054E+01,    0.63902E+02,    0.73015E-02
    0.96021E+01,    0.65319E+02,    0.92736E-02
    0.11520E+02,    0.64887E+02,    0.93114E-02
    0.11506E+02,    0.62615E+02,    0.93998E-02
    0.85006E+01,    0.63455E+02,    0.84816E-02
    0.14818E+01,    0.66190E+02,    0.75189E-02
    0.20027E+01,    0.67922E+02,    0.84469E-02
    0.25729E+01,    0.65078E+02,    0.75966E-02
    0.37827E+01,    0.65110E+02,    0.75926E-02
    0.47637E+01,    0.66271E+02,    0.82337E-02
    0.40747E+01,    0.67971E+02,    0.84840E-02
    0.33045E+00,    0.63163E+02,    0.57456E-02
    0.82258E+00,    0.63838E+02,    0.62779E-02
    0.66993E+01,    0.62102E+02,    0.76245E-02
    0.52471E+01,    0.63492E+02,    0.77248E-02
    0.71866E+01,    0.63277E+02,    0.85298E-02
    0.63272E+01,    0.64141E+02,    0.79211E-02
    0.71084E+01,    0.61319E+02,    0.82839E-02
    0.13930E+02,    0.50200E+02,    0.11662E-01
    0.17351E+02,    0.54948E+02,    0.10548E-01
    0.19864E+02,    0.55431E+02,    0.10538E-01
    0.19721E+02,    0.58039E+02,    0.10229E-01
    0.14155E+02,    0.54191E+02,    0.11405E-01
    0.15079E+02,    0.53400E+02,    0.11002E-01
    0.86579E+01,    0.40805E+02,    0.91962E-02
    0.87550E+01,    0.40005E+02,    0.91459E-02
    0.80703E+01,    0.39627E+02,    0.87021E-02
    0.46314E+01,    0.38504E+02,    0.62139E-02
    0.41882E+01,    0.38743E+02,    0.61328E-02
    0.10654E+02,    0.45486E+02,    0.12274E-01
    0.10037E+02,    0.42909E+02,    0.10895E-01
    0.10638E+02,    0.43199E+02,    0.10628E-01
    0.10524E+02,    0.43738E+02,    0.11053E-01
    0.12011E+02,    0.46460E+02,    0.11983E-01
    0.11499E+02,    0.46288E+02,    0.12272E-01
    0.12762E+02,    0.47421E+02,    0.11893E-01
    0.12159E+02,    0.47017E+02,    0.12247E-01
    0.11805E+02,    0.47300E+02,    0.12407E-01
    0.13458E+02,    0.49703E+02,    0.12133E-01
    0.13579E+02,    0.48862E+02,    0.11865E-01
    0.85347E+01,    0.42613E+02,    0.10529E-01
    0.49848E+01,    0.39947E+02,    0.65127E-02
    0.57998E+01,    0.40033E+02,    0.73401E-02
    0.55507E+01,    0.40306E+02,    0.68975E-02
    0.50295E+01,    0.40200E+02,    0.64143E-02
    0.68507E+01,    0.39826E+02,    0.81515E-02
    0.74354E+01,    0.40569E+02,    0.84396E-02
    0.74439E+01,    0.40050E+02,    0.84754E-02
    0.54690E+01,    0.40791E+02,    0.74440E-02
    0.57320E+01,    0.40541E+02,    0.75651E-02
    0.56485E+01,    0.40771E+02,    0.73489E-02
    0.10840E+00,    0.38868E+02,    0.28555E-02
    0.17067E+00,    0.38425E+02,    0.36878E-02
    0.27906E+00,    0.38678E+02,    0.30748E-02
    0.40309E+00,    0.38152E+02,    0.39544E-02
    0.34198E+01,    0.38840E+02,    0.52836E-02
    0.37176E+01,    0.38554E+02,    0.55779E-02
    0.26690E+01,    0.38322E+02,    0.50246E-02
    0.32910E+00,    0.36836E+02,    0.57372E-02
    0.56152E+00,    0.37361E+02,    0.50536E-02
    0.81867E+00,    0.36160E+02,    0.62861E-02
    0.37119E+01,    0.63156E+02,    0.67134E-02
    0.26507E+01,    0.62562E+02,    0.56409E-02
    0.29280E+01,    0.63235E+02,    0.65741E-02
    0.23117E+01,    0.63950E+02,    0.64382E-02
    0.15510E+01,    0.63630E+02,    0.64986E-02
    0.56358E+00,    0.62639E+02,    0.50521E-02
    0.52753E+01,    0.62471E+02,    0.69821E-02
    0.58680E+01,    0.61944E+02,    0.76759E-02
    0.79510E+01,    0.61197E+02,    0.83801E-02
    0.88558E+01,    0.62158E+02,    0.89703E-02
    0.99435E+01,    0.61750E+02,    0.92196E-02
    0.66404E+01,    0.60663E+02,    0.76437E-02
    0.80829E+01,    0.60325E+02,    0.87518E-02
    0.13857E+02,    0.55104E+02,    0.11015E-01
    0.14893E+02,    0.50007E+02,    0.11647E-01
    0.15377E+02,    0.49000E+02,    0.11160E-01
    0.16727E+02,    0.49173E+02,    0.11170E-01
    0.16711E+02,    0.50616E+02,    0.11162E-01
    0.15389E+02,    0.50964E+02,    0.11144E-01
    0.13202E+02,    0.53679E+02,    0.11424E-01
    0.12465E+02,    0.53948E+02,    0.11835E-01
    0.34276E+01,    0.39577E+02,    0.48066E-02
    0.35311E+01,    0.39158E+02,    0.49714E-02
    0.33330E+01,    0.39345E+02,    0.48355E-02
    0.43529E+01,    0.40127E+02,    0.61359E-02
    0.42419E+01,    0.39155E+02,    0.56906E-02
    0.42157E+01,    0.39757E+02,    0.59390E-02
    0.44636E+01,    0.39690E+02,    0.58785E-02
    0.45513E+01,    0.39380E+02,    0.63284E-02
    0.10736E+02,    0.45112E+02,    0.11751E-01
    0.11202E+02,    0.44965E+02,    0.11800E-01
    0.11264E+02,    0.44383E+02,    0.11114E-01
    0.10743E+02,    0.44163E+02,    0.11550E-01
    0.10296E+02,    0.44517E+02,    0.11391E-01
    0.10350E+02,    0.44882E+02,    0.12097E-01
    0.92916E+01,    0.43268E+02,    0.11004E-01
    0.96665E+01,    0.43297E+02,    0.10686E-01
    0.99295E+01,    0.43741E+02,    0.11261E-01
    0.14535E+02,    0.51623E+02,    0.11598E-01
    0.14414E+02,    0.52443E+02,    0.11456E-01
    0.13630E+02,    0.51094E+02,    0.11925E-01
    0.12968E+02,    0.51305E+02,    0.12089E-01
    0.12684E+02,    0.51918E+02,    0.12388E-01
    0.12730E+02,    0.52525E+02,    0.11922E-01
    0.13331E+02,    0.52825E+02,    0.11833E-01
    0.12534E+02,    0.50902E+02,    0.12406E-01
    0.12072E+02,    0.51127E+02,    0.12659E-01
    0.11428E+02,    0.47188E+02,    0.12597E-01
    0.11481E+02,    0.47879E+02,    0.12744E-01
    0.11836E+02,    0.47742E+02,    0.12737E-01
    0.87316E+01,    0.43207E+02,    0.10672E-01
    0.76500E+01,    0.42498E+02,    0.10097E-01
    0.83760E+01,    0.42865E+02,    0.10372E-01
    0.84833E+01,    0.43121E+02,    0.10891E-01
    0.83407E+01,    0.43260E+02,    0.10834E-01
    0.76427E+01,    0.42672E+02,    0.10231E-01
    0.46651E+01,    0.40230E+02,    0.60930E-02
    0.48017E+01,    0.40315E+02,    0.66622E-02
    0.59901E+01,    0.39242E+02,    0.75920E-02
    0.56633E+01,    0.39705E+02,    0.69571E-02
    0.51710E+01,    0.39673E+02,    0.68196E-02
    0.49348E+01,    0.39318E+02,    0.62940E-02
    0.56317E+01,    0.38747E+02,    0.68690E-02
    0.50687E+01,    0.38854E+02,    0.69168E-02
    0.53367E+01,    0.40395E+02,    0.71005E-02
    0.51381E+01,    0.40343E+02,    0.68879E-02
    0.53385E+01,    0.40650E+02,    0.69479E-02
    0.59963E+01,    0.40523E+02,    0.74883E-02
    0.61286E+01,    0.40774E+02,    0.79399E-02
    0.61272E+01,    0.40189E+02,    0.78005E-02
    0.65084E+01,    0.40203E+02,    0.77223E-02
    0.59753E+01,    0.40961E+02,    0.77931E-02
    0.56854E+01,    0.41086E+02,    0.76186E-02
    0.57596E+01,    0.40940E+02,    0.77967E-02
    0.15334E+01,    0.40045E+02,    0.22239E-02
    0.15054E+01,    0.40072E+02,    0.22832E-02
    0.10587E+00,    0.39188E+02,    0.21163E-02
    0.21426E+00,    0.39043E+02,    0.24248E-02
    0.39770E+01,    0.37615E+02,    0.63207E-02
    0.35368E+01,    0.38051E+02,    0.59050E-02
    0.29821E+01,    0.37949E+02,    0.55643E-02
    0.36979E+01,    0.36835E+02,    0.67101E-02
    0.30594E+01,    0.38802E+02,    0.50236E-02
    0.27822E+01,    0.38636E+02,    0.46148E-02
    0.29069E+01,    0.39093E+02,    0.45487E-02
    0.10709E+01,    0.37495E+02,    0.52925E-02
    0.39886E+01,    0.62375E+02,    0.63127E-02
    0.46103E+01,    0.62100E+02,    0.68646E-02
    0.23312E+00,    0.62221E+02,    0.46761E-02
    0.15701E+01,    0.62821E+02,    0.52991E-02
    0.10748E+01,    0.62505E+02,    0.52920E-02
    0.20534E+01,    0.62468E+02,    0.56348E-02
    0.87761E+01,    0.59972E+02,    0.91465E-02
    0.97319E+01,    0.60435E+02,    0.92058E-02
    0.12225E+02,    0.56659E+02,    0.10567E-01
    0.11371E+02,    0.57144E+02,    0.10844E-01
    0.10763E+02,    0.55841E+02,    0.11540E-01
    0.16236E+02,    0.56423E+02,    0.10666E-01
    0.14524E+02,    0.56175E+02,    0.10652E-01
    0.15491E+02,    0.59613E+02,    0.10339E-01
    0.17081E+02,    0.58522E+02,    0.10225E-01
    0.13607E+02,    0.58461E+02,    0.10057E-01
    0.13484E+02,    0.57122E+02,    0.10809E-01
    0.11279E+02,    0.58008E+02,    0.10000E-01
    0.11809E+02,    0.59962E+02,    0.96190E-02
    0.12256E+02,    0.58863E+02,    0.10381E-01
    0.10442E+02,    0.59767E+02,    0.98435E-02
    0.10364E+02,    0.58182E+02,    0.10386E-01
    0.99744E+01,    0.58842E+02,    0.95632E-02
    0.11988E+02,    0.53513E+02,    0.11983E-01
    0.12124E+02,    0.52943E+02,    0.12282E-01
    0.36149E+01,    0.39588E+02,    0.51361E-02
    0.40392E+01,    0.39644E+02,    0.53709E-02
    0.37369E+01,    0.39320E+02,    0.53526E-02
    0.39777E+01,    0.39352E+02,    0.56432E-02
    0.33896E+01,    0.39948E+02,    0.46977E-02
    0.36885E+01,    0.39780E+02,    0.51345E-02
    0.38721E+01,    0.39804E+02,    0.54427E-02
    0.10065E+02,    0.45072E+02,    0.11988E-01
    0.91324E+01,    0.43581E+02,    0.10966E-01
    0.91841E+01,    0.43859E+02,    0.11496E-01
    0.88286E+01,    0.43486E+02,    0.11229E-01
    0.10243E+02,    0.45825E+02,    0.12639E-01
    0.10339E+02,    0.45555E+02,    0.12297E-01
    0.99363E+01,    0.45478E+02,    0.12438E-01
    0.10135E+02,    0.45370E+02,    0.12467E-01
    0.10670E+02,    0.46063E+02,    0.12451E-01
    0.10355E+02,    0.46022E+02,    0.12737E-01
    0.11768E+02,    0.52661E+02,    0.12440E-01
    0.11399E+02,    0.52798E+02,    0.12626E-01
    0.11172E+02,    0.52516E+02,    0.12868E-01
    0.11195E+02,    0.52232E+02,    0.13125E-01
    0.12774E+02,    0.49951E+02,    0.12156E-01
    0.12484E+02,    0.50419E+02,    0.12646E-01
    0.11197E+02,    0.47718E+02,    0.13100E-01
    0.11175E+02,    0.47469E+02,    0.12868E-01
    0.11545E+02,    0.48443E+02,    0.12888E-01
    0.11395E+02,    0.48186E+02,    0.13170E-01
    0.12934E+02,    0.48608E+02,    0.12121E-01
    0.12694E+02,    0.48024E+02,    0.12354E-01
    0.12123E+02,    0.48062E+02,    0.12346E-01
    0.11919E+02,    0.48457E+02,    0.12814E-01
    0.73622E+01,    0.41288E+02,    0.89140E-02
    0.73900E+01,    0.41606E+02,    0.91717E-02
    0.76960E+01,    0.40946E+02,    0.90852E-02
    0.81107E+01,    0.41111E+02,    0.91733E-02
    0.80217E+01,    0.42435E+02,    0.10108E-01
    0.78294E+01,    0.42322E+02,    0.10021E-01
    0.83242E+01,    0.42329E+02,    0.98964E-02
    0.84345E+01,    0.41933E+02,    0.99241E-02
    0.81084E+01,    0.41653E+02,    0.94102E-02
    0.76875E+01,    0.42088E+02,    0.95885E-02
    0.77215E+01,    0.41805E+02,    0.95288E-02
    0.81585E+01,    0.43190E+02,    0.10965E-01
    0.51932E+01,    0.40727E+02,    0.71137E-02
    0.45135E+01,    0.40474E+02,    0.61285E-02
    0.43673E+01,    0.40293E+02,    0.59520E-02
    0.45129E+01,    0.40333E+02,    0.62760E-02
    0.47548E+01,    0.40481E+02,    0.63334E-02
    0.46784E+01,    0.40716E+02,    0.66028E-02
    0.46187E+01,    0.40537E+02,    0.64840E-02
    0.46042E+01,    0.40648E+02,    0.63398E-02
    0.64035E+01,    0.40836E+02,    0.80492E-02
    0.70113E+01,    0.41122E+02,    0.85955E-02
    0.69862E+01,    0.40741E+02,    0.84901E-02
    0.66525E+01,    0.40599E+02,    0.81505E-02
    0.71533E+01,    0.41958E+02,    0.92171E-02
    0.71400E+01,    0.41735E+02,    0.91488E-02
    0.67802E+01,    0.41259E+02,    0.86400E-02
    0.63657E+01,    0.41254E+02,    0.82817E-02
    0.65061E+01,    0.41115E+02,    0.83924E-02
    0.61668E+01,    0.41227E+02,    0.83591E-02
    0.60251E+01,    0.41133E+02,    0.79620E-02
    0.54078E+01,    0.41540E+02,    0.80150E-02
    0.33009E+01,    0.39854E+02,    0.45593E-02
    0.32939E+01,    0.39719E+02,    0.48267E-02
    0.30463E+01,    0.39899E+02,    0.42503E-02
    0.31698E+01,    0.39933E+02,    0.46067E-02
    0.98500E+01,    0.57610E+02,    0.10048E-01
    0.54204E+01,    0.58749E+02,    0.76656E-02
    0.57463E+01,    0.59067E+02,    0.77753E-02
    0.37148E+01,    0.61446E+02,    0.55569E-02
    0.29884E+01,    0.62062E+02,    0.55732E-02
    0.35424E+01,    0.61954E+02,    0.59271E-02
    0.50870E+00,    0.38772E+02,    0.32381E-02
    0.44390E+00,    0.39010E+02,    0.25175E-02
    0.53708E+00,    0.39158E+02,    0.22249E-02
    0.77392E+00,    0.38249E+02,    0.41855E-02
    0.11126E+01,    0.38009E+02,    0.42232E-02
    0.77113E+00,    0.38616E+02,    0.32055E-02
    0.95544E+00,    0.38767E+02,    0.33722E-02
    0.20460E+01,    0.37533E+02,    0.56323E-02
    0.15641E+01,    0.37178E+02,    0.52996E-02
    0.29160E+01,    0.36762E+02,    0.65713E-02
    0.26404E+01,    0.37440E+02,    0.56391E-02
    0.23018E+01,    0.36044E+02,    0.64470E-02
    0.15443E+01,    0.36367E+02,    0.65097E-02
    0.17100E+00,    0.61575E+02,    0.36884E-02
    0.40413E+00,    0.61848E+02,    0.39549E-02
    0.12067E+02,    0.55841E+02,    0.11277E-01
    0.12659E+02,    0.55233E+02,    0.11237E-01
    0.11226E+02,    0.55035E+02,    0.11789E-01
    0.11286E+02,    0.55616E+02,    0.11102E-01
    0.12220E+02,    0.54590E+02,    0.11587E-01
    0.11568E+02,    0.54616E+02,    0.11746E-01
    0.10533E+02,    0.56263E+02,    0.11058E-01
    0.10643E+02,    0.56797E+02,    0.10623E-01
    0.10037E+02,    0.57089E+02,    0.10901E-01
    0.39252E+01,    0.40301E+02,    0.56462E-02
    0.39200E+01,    0.39995E+02,    0.53574E-02
    0.40513E+01,    0.40268E+02,    0.56063E-02
    0.41179E+01,    0.39984E+02,    0.55106E-02
    0.41725E+01,    0.40122E+02,    0.57428E-02
    0.37479E+01,    0.40331E+02,    0.54282E-02
    0.38381E+01,    0.40252E+02,    0.52587E-02
    0.38159E+01,    0.40110E+02,    0.54106E-02
    0.77038E+01,    0.43184E+02,    0.10868E-01
    0.77154E+01,    0.43574E+02,    0.11397E-01
    0.77083E+01,    0.43541E+02,    0.11319E-01
    0.76746E+01,    0.43526E+02,    0.11336E-01
    0.94011E+01,    0.44027E+02,    0.11457E-01
    0.93552E+01,    0.44310E+02,    0.11818E-01
    0.97593E+01,    0.44029E+02,    0.11340E-01
    0.99068E+01,    0.44380E+02,    0.11875E-01
    0.96049E+01,    0.44512E+02,    0.11797E-01
    0.98014E+01,    0.45017E+02,    0.12191E-01
    0.91626E+01,    0.44386E+02,    0.11851E-01
    0.90121E+01,    0.44300E+02,    0.12002E-01
    0.89748E+01,    0.44616E+02,    0.12278E-01
    0.91336E+01,    0.44587E+02,    0.12112E-01
    0.88957E+01,    0.44528E+02,    0.12170E-01
    0.89041E+01,    0.44413E+02,    0.11965E-01
    0.99127E+01,    0.45687E+02,    0.12778E-01
    0.10015E+02,    0.45848E+02,    0.12818E-01
    0.11222E+02,    0.46587E+02,    0.12432E-01
    0.11252E+02,    0.46943E+02,    0.12814E-01
    0.10750E+02,    0.54899E+02,    0.11741E-01
    0.11309E+02,    0.54161E+02,    0.12062E-01
    0.11484E+02,    0.53699E+02,    0.12315E-01
    0.99688E+01,    0.48770E+02,    0.14744E-01
    0.11808E+02,    0.52201E+02,    0.12777E-01
    0.11462E+02,    0.52053E+02,    0.12797E-01
    0.12117E+02,    0.51876E+02,    0.12362E-01
    0.11939E+02,    0.51488E+02,    0.12833E-01
    0.11543E+02,    0.51475E+02,    0.12858E-01
    0.11375E+02,    0.51716E+02,    0.13199E-01
    0.11097E+02,    0.51644E+02,    0.13203E-01
    0.10983E+02,    0.52079E+02,    0.13228E-01
    0.10971E+02,    0.51829E+02,    0.13489E-01
    0.10777E+02,    0.51774E+02,    0.13491E-01
    0.12433E+02,    0.49522E+02,    0.12635E-01
    0.12027E+02,    0.48831E+02,    0.12680E-01
    0.12471E+02,    0.49021E+02,    0.12435E-01
    0.10906E+02,    0.47368E+02,    0.13227E-01
    0.10519E+02,    0.47116E+02,    0.13156E-01
    0.10941E+02,    0.47085E+02,    0.12806E-01
    0.10739E+02,    0.46979E+02,    0.13146E-01
    0.75807E+01,    0.43199E+02,    0.10927E-01
    0.76367E+01,    0.43219E+02,    0.10894E-01
    0.86583E+01,    0.44127E+02,    0.11900E-01
    0.87620E+01,    0.44184E+02,    0.11795E-01
    0.89543E+01,    0.43972E+02,    0.11507E-01
    0.89240E+01,    0.44149E+02,    0.11730E-01
    0.87067E+01,    0.43633E+02,    0.11145E-01
    0.87807E+01,    0.43841E+02,    0.11519E-01
    0.69123E+01,    0.42717E+02,    0.10229E-01
    0.73074E+01,    0.43108E+02,    0.10808E-01
    0.73418E+01,    0.43120E+02,    0.10786E-01
    0.80477E+01,    0.43057E+02,    0.10602E-01
    0.79789E+01,    0.42724E+02,    0.10238E-01
    0.81226E+01,    0.42871E+02,    0.10634E-01
    0.78962E+01,    0.43089E+02,    0.10754E-01
    0.77792E+01,    0.42785E+02,    0.10470E-01
    0.43304E+01,    0.40783E+02,    0.62496E-02
    0.43543E+01,    0.40742E+02,    0.62519E-02
    0.45259E+01,    0.40764E+02,    0.63658E-02
    0.44576E+01,    0.40783E+02,    0.64326E-02
    0.44175E+01,    0.40740E+02,    0.62759E-02
    0.44565E+01,    0.40672E+02,    0.63280E-02
    0.45272E+01,    0.40688E+02,    0.64399E-02
    0.47876E+01,    0.40865E+02,    0.67378E-02
    0.44079E+01,    0.40627E+02,    0.61326E-02
    0.44114E+01,    0.40537E+02,    0.62462E-02
    0.43350E+01,    0.40675E+02,    0.62614E-02
    0.48427E+01,    0.40577E+02,    0.66908E-02
    0.49984E+01,    0.40553E+02,    0.66280E-02
    0.50516E+01,    0.40682E+02,    0.68685E-02
    0.49535E+01,    0.40795E+02,    0.68346E-02
