    0.87845E+00    0.54741E+01    0.64895E-01    0.22858E-02
    0.93254E+00    0.53557E+01    0.64616E-01    0.20314E-02
    0.97176E+00    0.52273E+01    0.64383E-01    0.17540E-02
    0.99368E+00    0.50921E+01    0.64215E-01    0.15749E-02
    0.16446E+00    0.59862E+01    0.67070E-01    0.41331E-02
    0.66036E-01    0.59976E+01    0.67142E-01    0.41717E-02
    0.11539E+00    0.59931E+01    0.67113E-01    0.41552E-02
    0.35552E+00    0.59344E+01    0.66757E-01    0.39065E-02
    0.32444E+00    0.59457E+01    0.66823E-01    0.38856E-02
    0.40139E+00    0.59157E+01    0.66651E-01    0.38293E-02
    0.37090E+00    0.59284E+01    0.66723E-01    0.38057E-02
    0.44627E+00    0.58947E+01    0.66535E-01    0.37452E-02
    0.41645E+00    0.59089E+01    0.66613E-01    0.37354E-02
    0.49005E+00    0.58715E+01    0.66411E-01    0.36377E-02
    0.46098E+00    0.58871E+01    0.66494E-01    0.36326E-02
    0.53264E+00    0.58461E+01    0.66281E-01    0.35399E-02
    0.50438E+00    0.58632E+01    0.66368E-01    0.35466E-02
    0.57391E+00    0.58187E+01    0.66147E-01    0.34308E-02
    0.54653E+00    0.58372E+01    0.66237E-01    0.34539E-02
    0.61377E+00    0.57892E+01    0.66009E-01    0.33164E-02
    0.58735E+00    0.58090E+01    0.66101E-01    0.33429E-02
    0.65213E+00    0.57578E+01    0.65869E-01    0.31954E-02
    0.62672E+00    0.57789E+01    0.65962E-01    0.32424E-02
    0.68960E+00    0.57239E+01    0.65725E-01    0.30949E-02
    0.66455E+00    0.57469E+01    0.65822E-01    0.31397E-02
    0.73966E+00    0.56709E+01    0.65520E-01    0.28951E-02
    0.70217E+00    0.57116E+01    0.65675E-01    0.30295E-02
    0.81257E+00    0.55801E+01    0.65204E-01    0.25978E-02
    0.76452E+00    0.56424E+01    0.65415E-01    0.28257E-02
    0.83570E+00    0.55462E+01    0.65098E-01    0.25818E-02
    0.89800E+00    0.54359E+01    0.64797E-01    0.23255E-02
    0.94744E+00    0.53138E+01    0.64531E-01    0.20897E-02
    0.98109E+00    0.51827E+01    0.64320E-01    0.18201E-02
    0.99684E+00    0.50460E+01    0.64174E-01    0.15992E-02
    0.16831E-01    0.40004E+01    0.65779E-01    0.26663E-02
    0.13425E+00    0.40093E+01    0.65737E-01    0.25993E-02
    0.67470E+00    0.42622E+01    0.64823E-01    0.18818E-02
    0.63659E+00    0.42291E+01    0.64917E-01    0.19588E-02
    0.59686E+00    0.41980E+01    0.65012E-01    0.20309E-02
    0.55561E+00    0.41689E+01    0.65107E-01    0.21015E-02
    0.51294E+00    0.41419E+01    0.65200E-01    0.21704E-02
    0.46896E+00    0.41171E+01    0.65290E-01    0.22405E-02
    0.42379E+00    0.40945E+01    0.65376E-01    0.23048E-02
    0.37753E+00    0.40743E+01    0.65456E-01    0.23724E-02
    0.33031E+00    0.40564E+01    0.65530E-01    0.24140E-02
    0.28225E+00    0.40409E+01    0.65595E-01    0.24839E-02
    0.23347E+00    0.40279E+01    0.65652E-01    0.25347E-02
    0.18410E+00    0.40173E+01    0.65700E-01    0.25758E-02
    0.99713E+00    0.49277E+01    0.64100E-01    0.14409E-02
    0.99904E+00    0.49630E+01    0.64114E-01    0.14831E-02
    0.99952E+00    0.49815E+01    0.64124E-01    0.14898E-02
    0.99221E+00    0.48774E+01    0.64089E-01    0.14079E-02
    0.99581E+00    0.49109E+01    0.64095E-01    0.14258E-02
    0.98476E+00    0.48275E+01    0.64087E-01    0.13933E-02
    0.99004E+00    0.48607E+01    0.64087E-01    0.13883E-02
    0.97479E+00    0.47780E+01    0.64095E-01    0.13806E-02
    0.98174E+00    0.48109E+01    0.64088E-01    0.13638E-02
    0.96234E+00    0.47291E+01    0.64112E-01    0.13795E-02
    0.97095E+00    0.47616E+01    0.64099E-01    0.13416E-02
    0.94744E+00    0.46808E+01    0.64139E-01    0.13781E-02
    0.95767E+00    0.47129E+01    0.64120E-01    0.13330E-02
    0.93011E+00    0.46334E+01    0.64175E-01    0.14040E-02
    0.94196E+00    0.46649E+01    0.64150E-01    0.13388E-02
    0.91042E+00    0.45869E+01    0.64220E-01    0.14337E-02
    0.92384E+00    0.46178E+01    0.64189E-01    0.13626E-02
    0.88840E+00    0.45415E+01    0.64273E-01    0.14651E-02
    0.90337E+00    0.45716E+01    0.64237E-01    0.13867E-02
    0.864
