    0.45000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.40000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.35000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.30000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.25000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.20000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.15000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.10000E+01,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.50000E+00,    0.10000E+02,    0.00000E+00,    0.00000E+00
    0.62089E-07,    0.95001E+01,    0.62089E-07,   -0.85880E-07
    0.49123E-07,    0.90002E+01,    0.49123E-07,   -0.90240E-07
    0.50387E-07,    0.85004E+01,    0.50387E-07,   -0.95466E-07
    0.67562E-07,    0.80005E+01,    0.67562E-07,   -0.61680E-07
   -0.15524E-08,    0.75170E+01,   -0.15524E-08,   -0.37666E-07
    0.38359E-08,    0.74506E+01,    0.38359E-08,   -0.70277E-07
    0.39596E-08,    0.74006E+01,    0.39596E-08,   -0.71977E-07
    0.41354E-08,    0.73507E+01,    0.41354E-08,   -0.76113E-07
    0.51073E-08,    0.73007E+01,    0.51073E-08,   -0.74071E-07
    0.33213E-08,    0.72507E+01,    0.33213E-08,   -0.72168E-07
    0.26200E-08,    0.72007E+01,    0.26200E-08,   -0.75410E-07
    0.55835E-08,    0.71507E+01,    0.55835E-08,   -0.72411E-07
    0.25884E-08,    0.71007E+01,    0.25884E-08,   -0.69194E-07
    0.45735E-08,    0.70507E+01,    0.45735E-08,   -0.71846E-07
    0.52111E-08,    0.70007E+01,    0.52111E-08,   -0.67540E-07
    0.29033E-08,    0.69508E+01,    0.29033E-08,   -0.65601E-07
    0.23976E-08,    0.69008E+01,    0.23976E-08,   -0.65739E-07
    0.34012E-08,    0.68508E+01,    0.34012E-08,   -0.62736E-07
    0.44251E-08,    0.68008E+01,    0.44251E-08,   -0.57719E-07
    0.31070E-08,    0.67508E+01,    0.31070E-08,   -0.53180E-07
    0.20325E-08,    0.67008E+01,    0.20325E-08,   -0.52786E-07
    0.31638E-08,    0.66508E+01,    0.31638E-08,   -0.48204E-07
    0.37575E-08,    0.66008E+01,    0.37575E-08,   -0.41697E-07
    0.22639E-08,    0.65509E+01,    0.22639E-08,   -0.35011E-07
    0.13432E-09,    0.65009E+01,    0.13432E-09,   -0.32329E-07
    0.21311E-08,    0.64509E+01,    0.21311E-08,   -0.27349E-07
    0.23762E-08,    0.64009E+01,    0.23762E-08,   -0.20307E-07
    0.16312E-08,    0.63509E+01,    0.16312E-08,   -0.12881E-07
    0.13471E-08,    0.63009E+01,    0.13471E-08,   -0.60026E-08
    0.13521E-08,    0.62509E+01,    0.13521E-08,    0.34073E-09
    0.89081E-09,    0.62010E+01,    0.89081E-09,    0.66783E-08
    0.82277E-09,    0.61510E+01,    0.82277E-09,    0.12111E-07
    0.20178E-09,    0.61010E+01,    0.20178E-09,    0.16437E-07
   -0.19946E-09,    0.60510E+01,   -0.19946E-09,    0.19430E-07
    0.99156E+00,    0.51372E+01,    0.16396E-06,    0.31992E-07
    0.96385E+00,    0.52702E+01,    0.16313E-06,    0.35381E-07
    0.91966E+00,    0.53953E+01,    0.15572E-06,    0.31125E-07
    0.86164E+00,    0.55095E+01,    0.14372E-06,    0.20183E-07
    0.79297E+00,    0.56109E+01,    0.13393E-06,    0.86110E-08
    0.71692E+00,    0.56986E+01,    0.12452E-06,    0.24079E-09
    0.67311E+00,    0.57409E+01,    0.11654E-06,   -0.23857E-08
    0.63589E+00,    0.57731E+01,    0.10746E-06,   -0.18315E-08
    0.59712E+00,    0.58034E+01,    0.98028E-07,   -0.35453E-08
    0.55692E+00,    0.58318E+01,    0.90543E-07,   -0.38592E-08
    0.51537E+00,    0.58581E+01,    0.82716E-07,   -0.40231E-08
    0.47257E+00,    0.58824E+01,    0.74738E-07,   -0.27776E-08
    0.42863E+00,    0.59046E+01,    0.66952E-07,   -0.19686E-08
    0.38365E+00,    0.59246E+01,    0.58820E-07,    0.15536E-09
    0.33775E+00,    0.59423E+01,    0.50643E-07,    0.22650E-08
    0.29103E+00,    0.59578E+01,    0.42638E-07,    0.54046E-08
    0.24361E+00,    0.59709E+01,    0.34466E-07,    0.82468E-08
    0.19560E+00,    0.59817E+01,    0.26965E-07,    0.11655E-07
    0.14711E+00,    0.59901E+01,    0.19584E-07,    0.14681E-07
    0.98273E-01,    0.59962E+01,    0.12579E-07,    0.17449E-07
    0.49196E-01,    0.59998E+01,    0.59096E-08,    0.19620E-07
    0.50537E-01,    0.40003E+01,    0.23723E-08,   -0.16888E-07
    0.10095E+00,    0.40041E+01,    0.57767E-08,   -0.13420E-07
    0.15110E+00,    0.40105E+01,    0.99968E-08,   -0.82792E-08
    0.20086E+00,    0.40194E+01,    0.15100E-07,   -0.24246E-08
    0.25011E+00,    0.40308E+01,    0.20686E-07,    0.39472E-08
    0.29873E+00,    0.40446E+01,    0.26670E-07,    0.10693E-07
    0.34658E+00,    0.40609E+01,    0.32888E-07,    0.17817E-07
    0.39355E+00,    0.40796E+01,    0.39406E-07,    0.25089E-07
    0.43952E+00,    0.41007E+01,    0.46269E-07,    0.32255E-07
    0.48436E+00,    0.41240E+01,    0.53746E-07,    0.39549E-07
    0.52797E+00,    0.41496E+01,    0.60976E-07,    0.46465E-07
    0.57023E+00,    0.41773E+01,    0.68846E-07,    0.53425E-07
    0.61104E+00,    0.42071E+01,    0.76206E-07,    0.60693E-07
    0.65029E+00,    0.42390E+01,    0.83777E-07,    0.66784E-07
    0.68788E+00,    0.42728E+01,    0.90804E-07,    0.72671E-07
    0.72372E+00,    0.43085E+01,    0.98461E-07,    0.78382E-07
    0.75771E+00,    0.43459E+01,    0.10606E-06,    0.83564E-07
    0.78977E+00,    0.43850E+01,    0.11315E-06,    0.87511E-07
    0.81981E+00,    0.44256E+01,    0.12030E-06,    0.90729E-07
    0.84776E+00,    0.44677E+01,    0.12756E-06,    0.94951E-07
    0.87355E+00,    0.45112E+01,    0.13307E-06,    0.97528E-07
    0.89712E+00,    0.45560E+01,    0.13937E-06,    0.98575E-07
    0.91839E+00,    0.46018E+01,    0.14572E-06,    0.98457E-07
    0.93732E+00,    0.46487E+01,    0.15047E-06,    0.97806E-07
    0.95387E+00,    0.46965E+01,    0.15343E-06,    0.92782E-07
    0.96797E+00,    0.47450E+01,    0.15855E-06,    0.88364E-07
    0.97961E+00,    0.47942E+01,    0.16236E-06,    0.84007E-07
    0.98876E+00,    0.48439E+01,    0.16406E-06,    0.74191E-07
    0.99538E+00,    0.48940E+01,    0.16623E-06,    0.59540E-07
    0.99946E+00,    0.49444E+01,    0.16671E-06,    0.38060E-07
    0.50487E-01,    0.40013E+01,    0.40602E-08,    0.13414E-07
    0.10084E+00,    0.40051E+01,    0.78406E-08,    0.16533E-07
    0.15095E+00,    0.40115E+01,    0.11631E-07,    0.20950E-07
    0.20066E+00,    0.40203E+01,    0.15496E-07,    0.26056E-07
    0.24986E+00,    0.40317E+01,    0.19268E-07,    0.31583E-07
    0.29843E+00,    0.40456E+01,    0.23092E-07,    0.37376E-07
    0.34624E+00,    0.40619E+01,    0.27046E-07,    0.43129E-07
    0.39316E+00,    0.40805E+01,    0.30885E-07,    0.48847E-07
    0.43908E+00,    0.41016E+01,    0.34963E-07,    0.54204E-07
    0.48388E+00,    0.41249E+01,    0.39190E-07,    0.59172E-07
    0.52744E+00,    0.41504E+01,    0.43514E-07,    0.63829E-07
    0.56966E+00,    0.41781E+01,    0.48015E-07,    0.67975E-07
    0.61043E+00,    0.42079E+01,    0.52447E-07,    0.71893E-07
    0.64964E+00,    0.42398E+01,    0.57267E-07,    0.75061E-07
    0.68719E+00,    0.42735E+01,    0.62184E-07,    0.77712E-07
    0.72300E+00,    0.43092E+01,    0.67374E-07,    0.79675E-07
    0.75695E+00,    0.43465E+01,    0.72773E-07,    0.81056E-07
    0.78898E+00,    0.43856E+01,    0.78400E-07,    0.81696E-07
    0.81899E+00,    0.44262E+01,    0.84435E-07,    0.81594E-07
    0.84692E+00,    0.44683E+01,    0.90175E-07,    0.81450E-07
    0.87268E+00,    0.45117E+01,    0.95689E-07,    0.80662E-07
    0.89622E+00,    0.45564E+01,    0.10168E-06,    0.78685E-07
    0.91747E+00,    0.46022E+01,    0.10787E-06,    0.75905E-07
    0.93639E+00,    0.46490E+01,    0.11321E-06,    0.72837E-07
    0.95291E+00,    0.46968E+01,    0.11796E-06,    0.68387E-07
    0.96701E+00,    0.47453E+01,    0.12365E-06,    0.62822E-07
    0.97864E+00,    0.47944E+01,    0.12798E-06,    0.56516E-07
    0.98777E+00,    0.48441E+01,    0.13148E-06,    0.47980E-07
    0.99438E+00,    0.48941E+01,    0.13444E-06,    0.37377E-07
    0.99846E+00,    0.49445E+01,    0.13845E-06,    0.19448E-07
    0.99042E+00,    0.51381E+01,    0.13606E-06,    0.24984E-07
    0.96233E+00,    0.52719E+01,    0.13545E-06,    0.28259E-07
    0.91755E+00,    0.53976E+01,    0.12648E-06,    0.27450E-07
    0.85882E+00,    0.55123E+01,    0.11308E-06,    0.19685E-07
    0.78937E+00,    0.56139E+01,    0.10010E-06,    0.10748E-07
    0.71475E+00,    0.56994E+01,    0.87379E-07,    0.11993E-08
    0.67696E+00,    0.57360E+01,    0.82547E-07,   -0.20041E-08
    0.63966E+00,    0.57687E+01,    0.75834E-07,   -0.57280E-08
    0.60078E+00,    0.57994E+01,    0.68869E-07,   -0.93795E-08
    0.56043E+00,    0.58282E+01,    0.62605E-07,   -0.11920E-07
    0.51870E+00,    0.58550E+01,    0.56712E-07,   -0.14078E-07
    0.47569E+00,    0.58796E+01,    0.51060E-07,   -0.15406E-07
    0.43152E+00,    0.59021E+01,    0.45440E-07,   -0.16334E-07
    0.38629E+00,    0.59224E+01,    0.40129E-07,   -0.16315E-07
    0.34010E+00,    0.59404E+01,    0.34841E-07,   -0.15894E-07
    0.29308E+00,    0.59561E+01,    0.29755E-07,   -0.14631E-07
    0.24535E+00,    0.59694E+01,    0.24714E-07,   -0.13037E-07
    0.19700E+00,    0.59804E+01,    0.19761E-07,   -0.11058E-07
    0.14818E+00,    0.59890E+01,    0.14803E-07,   -0.89969E-08
    0.98988E-01,    0.59951E+01,    0.98819E-08,   -0.69779E-08
    0.49555E-01,    0.59988E+01,    0.49064E-08,   -0.54308E-08
    0.95661E-11,    0.59500E+01,    0.95661E-11,   -0.53233E-08
    0.10435E-10,    0.59000E+01,    0.10435E-10,   -0.62736E-08
   -0.71424E-10,    0.58500E+01,   -0.71424E-10,   -0.69967E-08
   -0.63379E-11,    0.58000E+01,   -0.63379E-11,   -0.68797E-08
   -0.22544E-10,    0.57500E+01,   -0.22544E-10,   -0.64866E-08
    0.52926E-11,    0.57000E+01,    0.52926E-11,   -0.54559E-08
    0.21535E-10,    0.56500E+01,    0.21535E-10,   -0.39370E-08
   -0.24173E-10,    0.56000E+01,   -0.24173E-10,   -0.17612E-08
    0.57966E-11,    0.55500E+01,    0.57966E-11,    0.88834E-09
   -0.40675E-10,    0.55000E+01,   -0.40675E-10,    0.39059E-08
   -0.14901E-10,    0.54500E+01,   -0.14901E-10,    0.73733E-08
    0.90911E-11,    0.54000E+01,    0.90911E-11,    0.11083E-07
   -0.24318E-10,    0.53500E+01,   -0.24318E-10,    0.14925E-07
   -0.85256E-13,    0.53000E+01,   -0.85256E-13,    0.19006E-07
    0.33795E-11,    0.52500E+01,    0.33795E-11,    0.23095E-07
   -0.12960E-10,    0.52000E+01,   -0.12960E-10,    0.27178E-07
   -0.75968E-11,    0.51500E+01,   -0.75968E-11,    0.31190E-07
    0.28800E-10,    0.51000E+01,    0.28800E-10,    0.34963E-07
   -0.34883E-10,    0.50500E+01,   -0.34883E-10,    0.38501E-07
   -0.92813E-11,    0.50000E+01,   -0.92813E-11,    0.41643E-07
    0.10932E-10,    0.49500E+01,    0.10932E-10,    0.44462E-07
   -0.95611E-11,    0.49000E+01,   -0.95611E-11,    0.46930E-07
    0.62435E-10,    0.48500E+01,    0.62435E-10,    0.48724E-07
   -0.11574E-10,    0.48000E+01,   -0.11574E-10,    0.50434E-07
   -0.90720E-11,    0.47500E+01,   -0.90720E-11,    0.51394E-07
    0.49766E-10,    0.47000E+01,    0.49766E-10,    0.51905E-07
    0.36539E-10,    0.46500E+01,    0.36539E-10,    0.51800E-07
   -0.68964E-10,    0.46000E+01,   -0.68964E-10,    0.51326E-07
    0.61183E-10,    0.45500E+01,    0.61183E-10,    0.50641E-07
    0.45662E-11,    0.45000E+01,    0.45662E-11,    0.49108E-07
    0.34777E-11,    0.44500E+01,    0.34777E-11,    0.47296E-07
    0.27864E-11,    0.44000E+01,    0.27864E-11,    0.44954E-07
    0.73592E-10,    0.43500E+01,    0.73592E-10,    0.42000E-07
   -0.90049E-10,    0.43000E+01,   -0.90049E-10,    0.38653E-07
    0.10446E-09,    0.42500E+01,    0.10446E-09,    0.34907E-07
   -0.81820E-10,    0.42000E+01,   -0.81820E-10,    0.30725E-07
    0.26429E-10,    0.41500E+01,    0.26429E-10,    0.26204E-07
    0.11324E-10,    0.41000E+01,    0.11324E-10,    0.21472E-07
    0.35150E-10,    0.40500E+01,    0.35150E-10,    0.16278E-07
    0.37656E-07,    0.49988E+00,    0.37656E-07,    0.78019E-07
    0.22443E-07,    0.99975E+00,    0.22443E-07,    0.78416E-07
    0.73103E-07,    0.14996E+01,    0.73103E-07,    0.62942E-07
    0.85810E-07,    0.19995E+01,    0.85810E-07,    0.49057E-09
    0.36513E-07,    0.24830E+01,    0.36513E-07,   -0.55262E-07
   -0.87215E-08,    0.25494E+01,   -0.87215E-08,   -0.66422E-07
    0.74118E-08,    0.25993E+01,    0.74118E-08,   -0.54078E-07
    0.43262E-08,    0.26493E+01,    0.43262E-08,   -0.45637E-07
    0.32051E-08,    0.26993E+01,    0.32051E-08,   -0.39050E-07
    0.31793E-08,    0.27493E+01,    0.31793E-08,   -0.35817E-07
    0.40885E-08,    0.27993E+01,    0.40885E-08,   -0.33206E-07
    0.25349E-08,    0.28493E+01,    0.25349E-08,   -0.29933E-07
    0.53146E-08,    0.28993E+01,    0.53146E-08,   -0.28913E-07
    0.63728E-08,    0.29493E+01,    0.63728E-08,   -0.31244E-07
    0.59131E-08,    0.29992E+01,    0.59131E-08,   -0.33879E-07
    0.53743E-08,    0.30492E+01,    0.53743E-08,   -0.36439E-07
    0.18023E-08,    0.30992E+01,    0.18023E-08,   -0.34255E-07
    0.37644E-08,    0.31492E+01,    0.37644E-08,   -0.34103E-07
    0.55640E-08,    0.31992E+01,    0.55640E-08,   -0.36931E-07
    0.32379E-08,    0.32492E+01,    0.32379E-08,   -0.39198E-07
    0.40170E-08,    0.32992E+01,    0.40170E-08,   -0.37595E-07
    0.34752E-08,    0.33492E+01,    0.34752E-08,   -0.39579E-07
    0.22564E-08,    0.33991E+01,    0.22564E-08,   -0.38560E-07
    0.40888E-08,    0.34491E+01,    0.40888E-08,   -0.37574E-07
    0.53198E-08,    0.34991E+01,    0.53198E-08,   -0.39649E-07
    0.39935E-08,    0.35491E+01,    0.39935E-08,   -0.41862E-07
    0.19289E-08,    0.35991E+01,    0.19289E-08,   -0.42109E-07
    0.10037E-08,    0.36491E+01,    0.10037E-08,   -0.39737E-07
    0.16969E-08,    0.36991E+01,    0.16969E-08,   -0.38906E-07
    0.13690E-08,    0.37491E+01,    0.13690E-08,   -0.37026E-07
    0.12932E-08,    0.37990E+01,    0.12932E-08,   -0.35577E-07
    0.64499E-09,    0.38490E+01,    0.64499E-09,   -0.33099E-07
    0.44716E-09,    0.38990E+01,    0.44716E-09,   -0.29505E-07
    0.56474E-10,    0.39490E+01,    0.56474E-10,   -0.24847E-07
    0.47500E+01,    0.25000E+00,   -0.50061E-08,   -0.10771E-07
    0.43750E+01,    0.12500E+00,    0.11292E-08,   -0.39772E-08
    0.42500E+01,    0.75000E+00,    0.17573E-07,   -0.10189E-07
    0.36250E+01,    0.37500E+00,    0.22645E-07,   -0.60604E-08
    0.21744E+01,    0.23417E+01,    0.12880E-06,    0.14804E-07
    0.28997E+01,    0.13584E+01,    0.91944E-07,    0.61923E-08
    0.24498E+01,    0.67918E+00,    0.68750E-07,    0.84897E-08
    0.45000E+01,    0.97500E+01,   -0.17408E-08,    0.10335E-07
    0.47500E+01,    0.91250E+01,   -0.14239E-07,    0.13277E-07
    0.40000E+01,    0.90000E+01,    0.18833E-07,    0.10722E-07
    0.45000E+01,    0.87500E+01,    0.13456E-08,    0.13920E-07
    0.20000E+01,    0.82585E+01,    0.87587E-07,   -0.43775E-07
    0.35000E+01,    0.73793E+01,    0.69052E-07,    0.35892E-08
    0.42500E+01,    0.66896E+01,    0.47177E-07,    0.13758E-07
    0.46250E+01,    0.58448E+01,    0.33150E-07,    0.15188E-07
    0.28102E+01,    0.53694E+01,    0.11620E-06,    0.22391E-07
    0.18949E+01,    0.50818E+01,    0.13730E-06,    0.48013E-07
    0.39051E+01,    0.51847E+01,    0.74310E-07,    0.15132E-07
    0.14161E+01,    0.48652E+01,    0.15948E-06,    0.71934E-07
    0.11448E+01,    0.46882E+01,    0.17345E-06,    0.59976E-07
    0.24923E+01,    0.38556E+01,    0.13182E-06,    0.21378E-07
    0.44526E+01,    0.45924E+01,    0.46032E-07,    0.11792E-07
    0.96730E+00,    0.45366E+01,    0.14796E-06,    0.67520E-07
    0.18186E+01,    0.42719E+01,    0.14691E-06,    0.30670E-07
    0.12711E+01,    0.42902E+01,    0.15025E-06,    0.22433E-07
    0.94109E+00,    0.42487E+01,    0.12049E-06,    0.28684E-07
    0.19965E+01,    0.33068E+01,    0.13979E-06,    0.12399E-07
    0.47263E+01,    0.40462E+01,    0.29910E-07,    0.83859E-08
    0.71272E+00,    0.41863E+01,    0.86844E-07,    0.48812E-07
    0.99823E+00,    0.31780E+01,    0.10851E-06,   -0.38383E-09
    0.49911E+00,    0.31636E+01,    0.67222E-07,   -0.10514E-07
    0.46932E+00,    0.36321E+01,    0.56623E-07,   -0.43752E-08
    0.38402E+00,    0.38384E+01,    0.42617E-07,    0.43281E-08
    0.23466E+00,    0.35906E+01,    0.32634E-07,   -0.22018E-07
    0.26756E+00,    0.39244E+01,    0.26572E-07,   -0.24641E-09
    0.11733E+00,    0.36698E+01,    0.16730E-07,   -0.30909E-07
    0.13378E+00,    0.38867E+01,    0.13268E-07,   -0.19036E-07
    0.48631E+01,    0.35231E+01,    0.20956E-07,    0.44684E-08
    0.66890E-01,    0.39179E+01,    0.58419E-08,   -0.23801E-07
    0.25000E+00,    0.95001E+01,    0.31939E-07,   -0.75191E-07
    0.11250E+01,    0.88793E+01,    0.77385E-07,   -0.63855E-07
    0.13125E+01,    0.94396E+01,    0.58786E-07,   -0.38795E-07
    0.40000E+01,    0.80646E+01,    0.36618E-07,    0.87275E-08
    0.46250E+01,    0.11250E+01,    0.91298E-08,   -0.10251E-07
    0.50000E+00,    0.49988E+00,    0.46946E-07,    0.52733E-07
    0.25269E-01,    0.39746E+01,    0.14629E-08,   -0.21097E-07
    0.66890E-01,    0.38679E+01,    0.70265E-08,   -0.27437E-07
    0.58664E-01,    0.36345E+01,    0.95000E-08,   -0.36583E-07
    0.25068E+00,    0.37541E+01,    0.30634E-07,   -0.13324E-07
    0.11733E+00,    0.34949E+01,    0.19531E-07,   -0.33638E-07
    0.36689E+00,    0.33771E+01,    0.51159E-07,   -0.16809E-07
    0.18344E+00,    0.33131E+01,    0.30645E-07,   -0.28869E-07
    0.54837E+00,    0.40124E+01,    0.59689E-07,    0.28915E-07
    0.91721E-01,    0.32062E+01,    0.18108E-07,   -0.32859E-07
    0.74473E+00,    0.41305E+01,    0.87880E-07,    0.36059E-07
    0.24956E+00,    0.30064E+01,    0.40886E-07,   -0.21175E-07
    0.12478E+00,    0.28529E+01,    0.23499E-07,   -0.27138E-07
    0.62389E-01,    0.27011E+01,    0.11826E-07,   -0.35372E-07
    0.53031E+00,    0.29396E+01,    0.72137E-07,   -0.53680E-08
    0.15863E+01,    0.27599E+01,    0.13185E-06,    0.10997E-07
    0.29635E+00,    0.28203E+01,    0.46493E-07,   -0.14312E-07
    0.18717E+00,    0.29297E+01,    0.32663E-07,   -0.23843E-07
    0.10872E+01,    0.19207E+01,    0.11125E-06,    0.30289E-07
    0.17685E+01,    0.12999E+01,    0.11049E-06,    0.25002E-07
    0.25000E+00,    0.24994E+00,    0.21241E-07,    0.42103E-07
    0.14552E+00,    0.61793E+01,    0.25638E-07,   -0.49711E-08
    0.72758E-01,    0.62401E+01,    0.14421E-07,   -0.37879E-08
    0.36379E-01,    0.61955E+01,    0.74348E-08,    0.47810E-08
    0.72758E-01,    0.61402E+01,    0.12491E-07,    0.80118E-08
    0.60977E-01,    0.60700E+01,    0.88501E-08,    0.15181E-07
    0.24598E-01,    0.60254E+01,    0.31717E-08,    0.19763E-07
    0.10325E+00,    0.61247E+01,    0.16938E-07,    0.62257E-08
    0.17056E+00,    0.60805E+01,    0.26209E-07,    0.39410E-08
    0.25415E+00,    0.60114E+01,    0.37350E-07,    0.19641E-08
    0.28707E+00,    0.60420E+01,    0.43866E-07,   -0.68147E-08
    0.14354E+00,    0.63464E+01,    0.28388E-07,   -0.26017E-07
    0.35023E+00,    0.60891E+01,    0.55245E-07,   -0.24574E-07
    0.11751E+01,    0.71738E+01,    0.85788E-07,   -0.84456E-07
    0.94602E+00,    0.64362E+01,    0.82877E-07,   -0.87806E-07
    0.71768E-01,    0.63736E+01,    0.15954E-07,   -0.20735E-07
    0.35884E-01,    0.64373E+01,    0.86967E-08,   -0.25726E-07
    0.45000E+01,    0.77823E+01,    0.18285E-07,    0.14962E-07
    0.17942E-01,    0.64941E+01,    0.45700E-08,   -0.31175E-07
    0.24787E+00,    0.61342E+01,    0.40530E-07,   -0.14237E-07
    0.47301E+00,    0.65935E+01,    0.63961E-07,   -0.86104E-07
    0.41162E+00,    0.63413E+01,    0.62879E-07,   -0.66145E-07
    0.13783E+01,    0.52956E+01,    0.13122E-06,    0.61319E-07
    0.30000E+01,    0.81616E+01,    0.70337E-07,   -0.97638E-08
    0.58756E+00,    0.71872E+01,    0.65797E-07,   -0.95394E-07
    0.29378E+00,    0.71190E+01,    0.44684E-07,   -0.82976E-07
    0.11896E+01,    0.51478E+01,    0.13546E-06,    0.74630E-07
    0.53028E+00,    0.68904E+01,    0.64344E-07,   -0.93888E-07
    0.26514E+00,    0.68456E+01,    0.43673E-07,   -0.76665E-07
    0.13257E+00,    0.68982E+01,    0.26310E-07,   -0.69239E-07
    0.14689E+00,    0.72098E+01,    0.27570E-07,   -0.76801E-07
    0.18781E+01,    0.59028E+01,    0.12266E-06,    0.11307E-07
    0.73445E-01,    0.73052E+01,    0.15975E-07,   -0.75392E-07
    0.85628E+00,    0.80333E+01,    0.80204E-07,   -0.89378E-07
    0.42814E+00,    0.82668E+01,    0.60497E-07,   -0.89621E-07
    0.48125E+01,    0.81250E+00,   -0.81158E-08,   -0.11240E-07
    0.45000E+01,    0.50000E+00,    0.36325E-08,   -0.10964E-07
    0.41250E+01,    0.37500E+00,    0.13532E-07,   -0.71467E-08
    0.35872E+01,    0.24209E+01,    0.87070E-07,    0.51007E-08
    0.33125E+01,    0.18750E+00,    0.14657E-07,   -0.12163E-08
    0.42936E+01,    0.22104E+01,    0.47968E-07,   -0.14981E-08
    0.31061E+01,    0.77293E+00,    0.60729E-07,    0.89592E-09
    0.54359E+00,    0.17102E+01,    0.79557E-07,    0.35889E-07
    0.35748E+01,    0.10542E+01,    0.56564E-07,   -0.34396E-08
    0.39342E+01,    0.16323E+01,    0.56427E-07,   -0.28812E-08
    0.27249E+01,    0.33959E+00,    0.35692E-07,    0.16555E-08
    0.22249E+01,    0.33959E+00,    0.39437E-07,    0.86878E-08
    0.25370E+01,    0.18501E+01,    0.11610E-06,    0.13787E-07
    0.37500E+01,    0.95000E+01,    0.16692E-07,    0.91401E-08
    0.46250E+01,    0.94375E+01,   -0.11092E-07,    0.11171E-07
    0.41250E+01,    0.96250E+01,    0.84052E-08,    0.81504E-08
    0.27500E+01,    0.90808E+01,    0.54753E-07,   -0.99693E-08
    0.20313E+01,    0.92602E+01,    0.58335E-07,   -0.25601E-07
    0.43750E+01,    0.90625E+01,    0.25632E-08,    0.12673E-07
    0.45000E+01,    0.82662E+01,    0.97004E-08,    0.14404E-07
    0.42814E+00,    0.77751E+01,    0.62583E-07,   -0.98986E-07
    0.36722E-01,    0.74111E+01,    0.79337E-08,   -0.73381E-07
    0.47500E+01,    0.73912E+01,    0.11713E-07,    0.17848E-07
    0.23376E+01,    0.72765E+01,    0.95544E-07,   -0.24567E-07
    0.10767E+01,    0.52090E+01,    0.13932E-06,    0.64230E-07
    0.46250E+01,    0.68448E+01,    0.25431E-07,    0.17127E-07
    0.44375E+01,    0.62672E+01,    0.41221E-07,    0.15452E-07
