  x,     y,    Z,    camp
    0.24943E+01,    0.36130E+01,    0.00000E+00,    0.33955E-02
    0.27049E+01,    0.35513E+01,    0.00000E+00,    0.32238E-02
    0.26365E+01,    0.37265E+01,    0.00000E+00,    0.27902E-02
    0.26309E+01,    0.37606E+01,    0.00000E+00,    0.27638E-02
    0.24644E+01,    0.36443E+01,    0.00000E+00,    0.32502E-02
    0.22865E+01,    0.36557E+01,    0.00000E+00,    0.33194E-02
    0.22904E+01,    0.36820E+01,    0.00000E+00,    0.32973E-02
    0.23752E+01,    0.36084E+01,    0.00000E+00,    0.33908E-02
    0.23575E+01,    0.35965E+01,    0.00000E+00,    0.34803E-02
    0.23499E+01,    0.36349E+01,    0.00000E+00,    0.33356E-02
    0.23414E+01,    0.36134E+01,    0.00000E+00,    0.34262E-02
    0.23671E+01,    0.35713E+01,    0.00000E+00,    0.34788E-02
    0.23951E+01,    0.35607E+01,    0.00000E+00,    0.35577E-02
    0.24544E+01,    0.34982E+01,    0.00000E+00,    0.36279E-02
    0.24571E+01,    0.35480E+01,    0.00000E+00,    0.35301E-02
    0.24962E+01,    0.35177E+01,    0.00000E+00,    0.35944E-02
    0.24866E+01,    0.35429E+01,    0.00000E+00,    0.35986E-02
    0.24932E+01,    0.35648E+01,    0.00000E+00,    0.34984E-02
    0.24754E+01,    0.35975E+01,    0.00000E+00,    0.34588E-02
    0.24635E+01,    0.37724E+01,    0.00000E+00,    0.29600E-02
    0.26500E+01,    0.21413E+01,    0.00000E+00,    0.76014E-02
    0.26267E+01,    0.26961E+01,    0.00000E+00,    0.53812E-02
    0.26678E+01,    0.46754E+01,    0.00000E+00,    0.20943E-02
    0.26891E+01,    0.49864E+01,    0.00000E+00,    0.21321E-02
    0.25971E+01,    0.49011E+01,    0.00000E+00,    0.21440E-02
    0.26135E+01,    0.56047E+01,    0.00000E+00,    0.24529E-02
    0.28140E+01,    0.55173E+01,    0.00000E+00,    0.23673E-02
    0.27651E+01,    0.56454E+01,    0.00000E+00,    0.24808E-02
    0.23744E+01,    0.51542E+01,    0.00000E+00,    0.22841E-02
    0.28775E+01,    0.45983E+01,    0.00000E+00,    0.21046E-02
    0.33786E+01,    0.43713E+01,    0.00000E+00,    0.18637E-02
    0.34155E+01,    0.46183E+01,    0.00000E+00,    0.18405E-02
    0.36333E+01,    0.42923E+01,    0.00000E+00,    0.16116E-02
    0.38431E+01,    0.44816E+01,    0.00000E+00,    0.16208E-02
    0.36959E+01,    0.50894E+01,    0.00000E+00,    0.13590E-02
    0.34302E+01,    0.51580E+01,    0.00000E+00,    0.16391E-02
    0.37511E+01,    0.52992E+01,    0.00000E+00,    0.13660E-02
    0.35974E+01,    0.54138E+01,    0.00000E+00,    0.16296E-02
    0.49087E+01,    0.47654E+01,    0.00000E+00,    0.66850E-03
    0.47262E+01,    0.46295E+01,    0.00000E+00,    0.63780E-03
    0.48175E+01,    0.49891E+01,    0.00000E+00,    0.31283E-03
    0.45437E+01,    0.47853E+01,    0.00000E+00,    0.64181E-03
    0.47262E+01,    0.43795E+01,    0.00000E+00,    0.11190E-02
    0.77910E+00,    0.43605E+01,    0.00000E+00,    0.16800E-02
    0.80189E+00,    0.43625E+01,    0.00000E+00,    0.17155E-02
    0.77877E+00,    0.42983E+01,    0.00000E+00,    0.18577E-02
    0.78624E+00,    0.43249E+01,    0.00000E+00,    0.17773E-02
    0.82990E+00,    0.43000E+01,    0.00000E+00,    0.19108E-02
    0.80706E+00,    0.43397E+01,    0.00000E+00,    0.17750E-02
    0.73801E+00,    0.42963E+01,    0.00000E+00,    0.18446E-02
    0.74767E+00,    0.43212E+01,    0.00000E+00,    0.17456E-02
    0.77038E+00,    0.43347E+01,    0.00000E+00,    0.17657E-02
    0.87144E+00,    0.43564E+01,    0.00000E+00,    0.18019E-02
    0.87769E+00,    0.43124E+01,    0.00000E+00,    0.18898E-02
    0.84865E+00,    0.43544E+01,    0.00000E+00,    0.17293E-02
    0.83085E+00,    0.43353E+01,    0.00000E+00,    0.17971E-02
    0.86605E+00,    0.42605E+01,    0.00000E+00,    0.19836E-02
    0.92785E+00,    0.42855E+01,    0.00000E+00,    0.19565E-02
    0.83972E+00,    0.42212E+01,    0.00000E+00,    0.20964E-02
    0.86247E+00,    0.42353E+01,    0.00000E+00,    0.20764E-02
    0.82910E+00,    0.41845E+01,    0.00000E+00,    0.21886E-02
