  x,     y,    Z,    camp
    0.22640E+01,    0.13999E+01,    0.00000E+00,    0.59020E-01
    0.25561E+01,    0.98232E+00,    0.00000E+00,    0.59214E-01
    0.34883E+01,    0.40901E+00,    0.00000E+00,    0.59471E-01
    0.10324E+01,    0.39823E+01,    0.00000E+00,    0.58041E-01
    0.96074E+00,    0.41182E+01,    0.00000E+00,    0.60350E-01
    0.10871E+01,    0.40048E+01,    0.00000E+00,    0.57912E-01
    0.11235E+01,    0.41055E+01,    0.00000E+00,    0.60320E-01
    0.11786E+01,    0.40192E+01,    0.00000E+00,    0.59605E-01
    0.11696E+01,    0.40755E+01,    0.00000E+00,    0.60454E-01
    0.12761E+01,    0.40540E+01,    0.00000E+00,    0.60856E-01
    0.10864E+01,    0.40790E+01,    0.00000E+00,    0.60320E-01
    0.10486E+01,    0.41268E+01,    0.00000E+00,    0.60398E-01
    0.11219E+01,    0.41713E+01,    0.00000E+00,    0.63421E-01
    0.10827E+01,    0.42064E+01,    0.00000E+00,    0.63199E-01
    0.88434E+00,    0.39616E+01,    0.00000E+00,    0.51992E-01
    0.91146E+00,    0.38880E+01,    0.00000E+00,    0.51683E-01
    0.77773E+00,    0.39692E+01,    0.00000E+00,    0.51254E-01
    0.93587E+00,    0.39259E+01,    0.00000E+00,    0.55998E-01
    0.10118E+01,    0.39282E+01,    0.00000E+00,    0.54331E-01
    0.94626E+00,    0.38456E+01,    0.00000E+00,    0.54224E-01
    0.99846E+00,    0.37089E+01,    0.00000E+00,    0.53872E-01
    0.97059E+00,    0.37464E+01,    0.00000E+00,    0.52648E-01
    0.10417E+01,    0.37339E+01,    0.00000E+00,    0.54761E-01
    0.10138E+01,    0.37714E+01,    0.00000E+00,    0.53553E-01
    0.10382E+01,    0.38094E+01,    0.00000E+00,    0.55657E-01
    0.48027E+01,    0.30006E+01,    0.00000E+00,    0.60100E-01
    0.49014E+01,    0.27503E+01,    0.00000E+00,    0.60017E-01
    0.42610E+01,    0.28383E+01,    0.00000E+00,    0.60014E-01
    0.44826E+01,    0.27946E+01,    0.00000E+00,    0.60042E-01
    0.42608E+01,    0.24513E+01,    0.00000E+00,    0.59940E-01
    0.45066E+01,    0.25311E+01,    0.00000E+00,    0.59906E-01
    0.47282E+01,    0.24874E+01,    0.00000E+00,    0.59961E-01
    0.11036E+01,    0.18585E+01,    0.00000E+00,    0.57815E-01
    0.15762E+01,    0.18529E+01,    0.00000E+00,    0.58487E-01
    0.10601E+01,    0.15344E+01,    0.00000E+00,    0.58244E-01
    0.15089E+01,    0.12081E+01,    0.00000E+00,    0.58654E-01
    0.12713E+01,    0.14348E+01,    0.00000E+00,    0.58371E-01
    0.16612E+01,    0.14148E+01,    0.00000E+00,    0.58794E-01
    0.15323E+01,    0.16070E+01,    0.00000E+00,    0.58574E-01
    0.21127E+01,    0.25487E+01,    0.00000E+00,    0.59011E-01
    0.20606E+01,    0.24811E+01,    0.00000E+00,    0.58920E-01
    0.20751E+01,    0.25900E+01,    0.00000E+00,    0.58909E-01
    0.20258E+01,    0.25226E+01,    0.00000E+00,    0.58822E-01
    0.20520E+01,    0.24265E+01,    0.00000E+00,    0.58843E-01
    0.21055E+01,    0.24942E+01,    0.00000E+00,    0.58925E-01
    0.20896E+01,    0.23851E+01,    0.00000E+00,    0.58939E-01
    0.21445E+01,    0.24530E+01,    0.00000E+00,    0.59023E-01
    0.21778E+01,    0.23573E+01,    0.00000E+00,    0.59030E-01
    0.21173E+01,    0.23054E+01,    0.00000E+00,    0.58950E-01
    0.21650E+01,    0.23188E+01,    0.00000E+00,    0.58945E-01
    0.21289E+01,    0.21075E+01,    0.00000E+00,    0.59012E-01
    0.21765E+01,    0.21209E+01,    0.00000E+00,    0.59011E-01
    0.21373E+01,    0.23985E+01,    0.00000E+00,    0.58943E-01
    0.20824E+01,    0.23307E+01,    0.00000E+00,    0.58876E-01
    0.22329E+01,    0.23584E+01,    0.00000E+00,    0.59002E-01
    0.21996E+01,    0.24540E+01,    0.00000E+00,    0.59002E-01
    0.20383E+01,    0.27381E+01,    0.00000E+00,    0.58962E-01
    0.19945E+01,    0.26714E+01,    0.00000E+00,    0.58869E-01
    0.19980E+01,    0.27777E+01,    0.00000E+00,    0.58847E-01
    0.19516E+01,    0.27116E+01,    0.00000E+00,    0.58754E-01
    0.19941E+01,    0.26180E+01,    0.00000E+00,    0.58794E-01
    0.20392E+01,    0.26849E+01,    0.00000E+00,    0.58887E-01
    0.20330E+01,    0.25771E+01,    0.00000E+00,    0.58903E-01
    0.20809E+01,    0.26444E+01,    0.00000E+00,    0.59000E-01
    0.21664E+01,    0.25496E+01,    0.00000E+00,    0.58990E-01
    0.21331E+01,    0.26453E+01,    0.00000E+00,    0.58975E-01
    0.22475E+01,    0.24006E+01,    0.00000E+00,    0.59158E-01
    0.23100E+01,    0.23893E+01,    0.00000E+00,    0.59123E-01
    0.23802E+01,    0.21994E+01,    0.00000E+00,    0.59348E-01
    0.24317E+01,    0.22200E+01,    0.00000E+00,    0.59374E-01
    0.23872E+01,    0.24203E+01,    0.00000E+00,    0.59215E-01
    0.23247E+01,    0.24315E+01,    0.00000E+00,    0.59247E-01
    0.23540E+01,    0.25159E+01,    0.00000E+00,    0.59204E-01
    0.22914E+01,    0.25272E+01,    0.00000E+00,    0.59249E-01
    0.22768E+01,    0.24850E+01,    0.00000E+00,    0.59109E-01
    0.22143E+01,    0.24962E+01,    0.00000E+00,    0.59153E-01
    0.22435E+01,    0.25806E+01,    0.00000E+00,    0.59101E-01
    0.21810E+01,    0.25918E+01,    0.00000E+00,    0.59154E-01
    0.23207E+01,    0.26115E+01,    0.00000E+00,    0.59211E-01
    0.22582E+01,    0.26228E+01,    0.00000E+00,    0.59267E-01
    0.22875E+01,    0.27072E+01,    0.00000E+00,    0.59216E-01
    0.22249E+01,    0.27184E+01,    0.00000E+00,    0.59274E-01
    0.22103E+01,    0.26762E+01,    0.00000E+00,    0.59097E-01
    0.21478E+01,    0.26875E+01,    0.00000E+00,    0.59153E-01
    0.21770E+01,    0.27719E+01,    0.00000E+00,    0.59092E-01
    0.21256E+01,    0.27512E+01,    0.00000E+00,    0.59092E-01
    0.17799E+01,    0.20295E+01,    0.00000E+00,    0.58620E-01
    0.19479E+01,    0.28483E+01,    0.00000E+00,    0.58866E-01
    0.19957E+01,    0.28306E+01,    0.00000E+00,    0.58925E-01
    0.19223E+01,    0.28046E+01,    0.00000E+00,    0.58690E-01
    0.19560E+01,    0.27647E+01,    0.00000E+00,    0.58837E-01
    0.20835E+01,    0.27717E+01,    0.00000E+00,    0.59019E-01
    0.20817E+01,    0.28446E+01,    0.00000E+00,    0.59065E-01
    0.19182E+01,    0.28878E+01,    0.00000E+00,    0.58701E-01
    0.18499E+01,    0.28939E+01,    0.00000E+00,    0.58747E-01
    0.18677E+01,    0.28036E+01,    0.00000E+00,    0.58714E-01
    0.19527E+01,    0.18941E+01,    0.00000E+00,    0.58782E-01
    0.14926E+01,    0.22317E+01,    0.00000E+00,    0.58181E-01
    0.20124E+01,    0.15435E+01,    0.00000E+00,    0.58994E-01
    0.36966E+01,    0.53401E+00,    0.00000E+00,    0.59484E-01
    0.33189E+01,    0.53952E+00,    0.00000E+00,    0.59431E-01
    0.35677E+01,    0.17801E+01,    0.00000E+00,    0.59684E-01
    0.34189E+01,    0.21365E+01,    0.00000E+00,    0.59753E-01
    0.37832E+01,    0.18437E+01,    0.00000E+00,    0.59665E-01
    0.38555E+01,    0.21363E+01,    0.00000E+00,    0.59818E-01
    0.28958E+01,    0.19626E+01,    0.00000E+00,    0.59511E-01
    0.31248E+01,    0.18950E+01,    0.00000E+00,    0.59594E-01
    0.27232E+01,    0.17894E+01,    0.00000E+00,    0.59283E-01
    0.30688E+01,    0.16371E+01,    0.00000E+00,    0.59421E-01
    0.32583E+01,    0.14741E+01,    0.00000E+00,    0.59541E-01
    0.31222E+01,    0.10559E+01,    0.00000E+00,    0.59394E-01
    0.32628E+01,    0.12486E+01,    0.00000E+00,    0.59474E-01
    0.33241E+01,    0.82889E+00,    0.00000E+00,    0.59479E-01
    0.37903E+01,    0.14044E+01,    0.00000E+00,    0.59643E-01
    0.35343E+01,    0.15702E+01,    0.00000E+00,    0.59546E-01
    0.43958E+01,    0.13571E+01,    0.00000E+00,    0.59711E-01
    0.43190E+01,    0.10366E+01,    0.00000E+00,    0.59614E-01
    0.27435E+01,    0.11213E+00,    0.00000E+00,    0.59292E-01
    0.24739E+01,    0.44853E+00,    0.00000E+00,    0.59220E-01
    0.30143E+01,    0.17463E+00,    0.00000E+00,    0.59342E-01
    0.27694E+01,    0.59191E+00,    0.00000E+00,    0.59301E-01
    0.24869E+01,    0.22426E+00,    0.00000E+00,    0.59225E-01
    0.22435E+01,    0.11213E+00,    0.00000E+00,    0.59145E-01
    0.43333E+01,    0.99167E+01,    0.00000E+00,    0.59590E-01
    0.48333E+01,    0.97500E+01,    0.00000E+00,    0.59606E-01
    0.37500E+01,    0.98333E+01,    0.00000E+00,    0.59517E-01
    0.32917E+01,    0.99167E+01,    0.00000E+00,    0.59452E-01
    0.35417E+01,    0.97500E+01,    0.00000E+00,    0.59484E-01
    0.32812E+01,    0.95410E+01,    0.00000E+00,    0.59447E-01
    0.35104E+01,    0.95692E+01,    0.00000E+00,    0.59451E-01
    0.32812E+01,    0.93045E+01,    0.00000E+00,    0.59485E-01
    0.35104E+01,    0.93327E+01,    0.00000E+00,    0.59482E-01
    0.30625E+01,    0.91788E+01,    0.00000E+00,    0.59395E-01
    0.31458E+01,    0.97218E+01,    0.00000E+00,    0.59374E-01
    0.27214E+01,    0.98409E+01,    0.00000E+00,    0.59279E-01
    0.47083E+01,    0.95625E+01,    0.00000E+00,    0.59607E-01
    0.47917E+01,    0.93542E+01,    0.00000E+00,    0.59631E-01
    0.49167E+01,    0.92083E+01,    0.00000E+00,    0.59637E-01
    0.47500E+01,    0.89583E+01,    0.00000E+00,    0.59644E-01
    0.39583E+01,    0.97083E+01,    0.00000E+00,    0.59545E-01
    0.42083E+01,    0.97917E+01,    0.00000E+00,    0.59558E-01
    0.40000E+01,    0.92812E+01,    0.00000E+00,    0.59575E-01
    0.42917E+01,    0.95729E+01,    0.00000E+00,    0.59592E-01
    0.29896E+01,    0.84658E+01,    0.00000E+00,    0.59443E-01
    0.25521E+01,    0.85048E+01,    0.00000E+00,    0.59220E-01
    0.29062E+01,    0.87722E+01,    0.00000E+00,    0.59319E-01
    0.26354E+01,    0.87951E+01,    0.00000E+00,    0.59315E-01
    0.22917E+01,    0.83791E+01,    0.00000E+00,    0.59136E-01
    0.27604E+01,    0.83354E+01,    0.00000E+00,    0.59332E-01
    0.22396E+01,    0.80665E+01,    0.00000E+00,    0.59058E-01
    0.24793E+01,    0.78748E+01,    0.00000E+00,    0.59221E-01
    0.25052E+01,    0.89736E+01,    0.00000E+00,    0.59175E-01
    0.26016E+01,    0.92580E+01,    0.00000E+00,    0.59276E-01
    0.24401E+01,    0.94412E+01,    0.00000E+00,    0.59172E-01
    0.20104E+01,    0.97535E+01,    0.00000E+00,    0.59066E-01
    0.22552E+01,    0.98768E+01,    0.00000E+00,    0.59159E-01
    0.34010E+01,    0.82954E+01,    0.00000E+00,    0.59609E-01
    0.31797E+01,    0.81289E+01,    0.00000E+00,    0.59582E-01
    0.32969E+01,    0.84580E+01,    0.00000E+00,    0.59497E-01
    0.31406E+01,    0.83579E+01,    0.00000E+00,    0.59477E-01
    0.31042E+01,    0.89073E+01,    0.00000E+00,    0.59461E-01
    0.24766E+01,    0.97177E+01,    0.00000E+00,    0.59237E-01
    0.29089E+01,    0.96460E+01,    0.00000E+00,    0.59367E-01
    0.22292E+01,    0.93538E+01,    0.00000E+00,    0.59148E-01
    0.28255E+01,    0.93396E+01,    0.00000E+00,    0.59301E-01
    0.13750E+01,    0.88183E+01,    0.00000E+00,    0.58731E-01
    0.12917E+01,    0.91087E+01,    0.00000E+00,    0.58718E-01
    0.16562E+01,    0.87312E+01,    0.00000E+00,    0.58682E-01
    0.45417E+01,    0.89792E+01,    0.00000E+00,    0.59663E-01
    0.42917E+01,    0.89375E+01,    0.00000E+00,    0.59642E-01
    0.45833E+01,    0.92083E+01,    0.00000E+00,    0.59619E-01
    0.44583E+01,    0.95104E+01,    0.00000E+00,    0.59596E-01
    0.44167E+01,    0.92812E+01,    0.00000E+00,    0.59619E-01
    0.40417E+01,    0.94896E+01,    0.00000E+00,    0.59575E-01
    0.42083E+01,    0.91354E+01,    0.00000E+00,    0.59595E-01
    0.48333E+01,    0.87500E+01,    0.00000E+00,    0.59691E-01
    0.46667E+01,    0.85054E+01,    0.00000E+00,    0.59711E-01
    0.46667E+01,    0.80161E+01,    0.00000E+00,    0.59806E-01
    0.43333E+01,    0.85161E+01,    0.00000E+00,    0.59711E-01
    0.43333E+01,    0.80376E+01,    0.00000E+00,    0.59806E-01
    0.57827E+00,    0.79658E+01,    0.00000E+00,    0.57157E-01
    0.62078E+00,    0.74896E+01,    0.00000E+00,    0.55210E-01
    0.55208E+00,    0.74862E+01,    0.00000E+00,    0.55210E-01
    0.66310E+00,    0.76300E+01,    0.00000E+00,    0.56592E-01
    0.49021E+00,    0.75900E+01,    0.00000E+00,    0.55755E-01
    0.58890E+00,    0.72432E+01,    0.00000E+00,    0.54039E-01
    0.58075E+00,    0.72888E+01,    0.00000E+00,    0.54277E-01
    0.66037E+00,    0.72855E+01,    0.00000E+00,    0.54626E-01
    0.64375E+00,    0.73359E+01,    0.00000E+00,    0.54708E-01
    0.58744E+00,    0.71685E+01,    0.00000E+00,    0.53732E-01
    0.55617E+00,    0.72015E+01,    0.00000E+00,    0.53629E-01
    0.63791E+00,    0.71936E+01,    0.00000E+00,    0.53921E-01
    0.63188E+00,    0.72391E+01,    0.00000E+00,    0.54196E-01
    0.53809E+00,    0.73098E+01,    0.00000E+00,    0.54164E-01
    0.51563E+00,    0.72223E+01,    0.00000E+00,    0.53483E-01
    0.79591E+00,    0.73726E+01,    0.00000E+00,    0.55543E-01
    0.72655E+00,    0.73302E+01,    0.00000E+00,    0.55124E-01
    0.76659E+00,    0.74324E+01,    0.00000E+00,    0.55569E-01
    0.70358E+00,    0.73853E+01,    0.00000E+00,    0.55171E-01
    0.66377E+00,    0.73870E+01,    0.00000E+00,    0.55145E-01
    0.60712E+00,    0.73352E+01,    0.00000E+00,    0.54683E-01
    0.63169E+00,    0.74301E+01,    0.00000E+00,    0.55043E-01
    0.57960E+00,    0.74222E+01,    0.00000E+00,    0.55048E-01
    0.74804E+00,    0.69591E+01,    0.00000E+00,    0.53241E-01
    0.73379E+00,    0.70512E+01,    0.00000E+00,    0.53645E-01
    0.76140E+00,    0.72114E+01,    0.00000E+00,    0.54612E-01
    0.67782E+00,    0.71807E+01,    0.00000E+00,    0.54171E-01
    0.67866E+00,    0.71263E+01,    0.00000E+00,    0.53583E-01
    0.71228E+00,    0.70113E+01,    0.00000E+00,    0.52951E-01
    0.65798E+00,    0.70320E+01,    0.00000E+00,    0.52956E-01
    0.71549E+00,    0.71045E+01,    0.00000E+00,    0.53824E-01
    0.64267E+00,    0.70938E+01,    0.00000E+00,    0.53387E-01
    0.10413E+01,    0.74617E+01,    0.00000E+00,    0.56642E-01
    0.98334E+00,    0.74089E+01,    0.00000E+00,    0.56280E-01
    0.99314E+00,    0.75043E+01,    0.00000E+00,    0.56397E-01
    0.95537E+00,    0.74698E+01,    0.00000E+00,    0.56125E-01
    0.11703E+01,    0.74496E+01,    0.00000E+00,    0.57023E-01
    0.11137E+01,    0.73979E+01,    0.00000E+00,    0.56732E-01
    0.11221E+01,    0.74922E+01,    0.00000E+00,    0.56842E-01
    0.10843E+01,    0.74577E+01,    0.00000E+00,    0.56624E-01
    0.82641E+00,    0.74818E+01,    0.00000E+00,    0.55965E-01
    0.86418E+00,    0.75163E+01,    0.00000E+00,    0.56090E-01
    0.85574E+00,    0.74220E+01,    0.00000E+00,    0.55893E-01
    0.91238E+00,    0.74738E+01,    0.00000E+00,    0.56124E-01
    0.10771E+01,    0.76676E+01,    0.00000E+00,    0.57450E-01
    0.81142E+00,    0.76528E+01,    0.00000E+00,    0.56604E-01
    0.78343E+00,    0.74859E+01,    0.00000E+00,    0.56003E-01
    0.72360E+00,    0.74364E+01,    0.00000E+00,    0.55576E-01
    0.74272E+00,    0.75118E+01,    0.00000E+00,    0.55884E-01
    0.65285E+00,    0.74693E+01,    0.00000E+00,    0.55488E-01
    0.73294E+00,    0.76442E+01,    0.00000E+00,    0.56620E-01
    0.56574E+00,    0.77211E+01,    0.00000E+00,    0.56300E-01
    0.70495E+00,    0.74773E+01,    0.00000E+00,    0.55508E-01
    0.46533E+00,    0.70377E+01,    0.00000E+00,    0.51748E-01
    0.49577E+00,    0.71359E+01,    0.00000E+00,    0.52715E-01
    0.51846E+00,    0.70139E+01,    0.00000E+00,    0.51989E-01
    0.54511E+00,    0.70977E+01,    0.00000E+00,    0.52892E-01
    0.35495E+00,    0.70836E+01,    0.00000E+00,    0.51989E-01
    0.42332E+00,    0.70122E+01,    0.00000E+00,    0.51524E-01
    0.59135E+00,    0.71230E+01,    0.00000E+00,    0.53093E-01
    0.12993E+01,    0.74375E+01,    0.00000E+00,    0.57391E-01
    0.12413E+01,    0.73847E+01,    0.00000E+00,    0.57123E-01
    0.12511E+01,    0.74801E+01,    0.00000E+00,    0.57221E-01
    0.12133E+01,    0.74456E+01,    0.00000E+00,    0.57012E-01
    0.13825E+01,    0.72768E+01,    0.00000E+00,    0.57412E-01
    0.13555E+01,    0.73264E+01,    0.00000E+00,    0.57256E-01
    0.14318E+01,    0.73486E+01,    0.00000E+00,    0.57627E-01
    0.14048E+01,    0.73981E+01,    0.00000E+00,    0.57467E-01
    0.13667E+01,    0.73888E+01,    0.00000E+00,    0.57453E-01
    0.13398E+01,    0.74402E+01,    0.00000E+00,    0.57382E-01
    0.14758E+01,    0.74019E+01,    0.00000E+00,    0.57796E-01
    0.14325E+01,    0.74312E+01,    0.00000E+00,    0.57655E-01
    0.15332E+01,    0.75446E+01,    0.00000E+00,    0.58036E-01
    0.14673E+01,    0.75520E+01,    0.00000E+00,    0.58023E-01
    0.14127E+01,    0.75703E+01,    0.00000E+00,    0.57928E-01
    0.12491E+01,    0.76515E+01,    0.00000E+00,    0.57580E-01
    0.11631E+01,    0.76596E+01,    0.00000E+00,    0.57560E-01
    0.14525E+01,    0.70731E+01,    0.00000E+00,    0.57363E-01
    0.14797E+01,    0.70290E+01,    0.00000E+00,    0.57577E-01
    0.14032E+01,    0.69995E+01,    0.00000E+00,    0.57114E-01
    0.14300E+01,    0.69665E+01,    0.00000E+00,    0.57348E-01
    0.15454E+01,    0.70051E+01,    0.00000E+00,    0.57810E-01
    0.15181E+01,    0.70473E+01,    0.00000E+00,    0.57607E-01
    0.15947E+01,    0.70768E+01,    0.00000E+00,    0.57981E-01
    0.15674E+01,    0.71191E+01,    0.00000E+00,    0.57803E-01
    0.15292E+01,    0.71062E+01,    0.00000E+00,    0.57777E-01
    0.15020E+01,    0.71502E+01,    0.00000E+00,    0.57592E-01
    0.15783E+01,    0.71725E+01,    0.00000E+00,    0.57948E-01
    0.15511E+01,    0.72166E+01,    0.00000E+00,    0.57786E-01
    0.15349E+01,    0.73140E+01,    0.00000E+00,    0.57788E-01
    0.15620E+01,    0.72681E+01,    0.00000E+00,    0.57939E-01
    0.14859E+01,    0.72532E+01,    0.00000E+00,    0.57603E-01
    0.15131E+01,    0.72073E+01,    0.00000E+00,    0.57767E-01
    0.16163E+01,    0.71781E+01,    0.00000E+00,    0.57967E-01
    0.16648E+01,    0.72281E+01,    0.00000E+00,    0.58115E-01
    0.16434E+01,    0.71322E+01,    0.00000E+00,    0.58134E-01
    0.16920E+01,    0.71822E+01,    0.00000E+00,    0.58264E-01
    0.16270E+01,    0.72261E+01,    0.00000E+00,    0.58101E-01
    0.15999E+01,    0.72720E+01,    0.00000E+00,    0.57954E-01
    0.16820E+01,    0.72813E+01,    0.00000E+00,    0.58268E-01
    0.16613E+01,    0.73324E+01,    0.00000E+00,    0.58121E-01
    0.14969E+01,    0.73084E+01,    0.00000E+00,    0.57775E-01
    0.14698E+01,    0.73561E+01,    0.00000E+00,    0.57638E-01
    0.15521E+01,    0.73690E+01,    0.00000E+00,    0.57976E-01
    0.15201E+01,    0.74092E+01,    0.00000E+00,    0.57832E-01
    0.10380E+01,    0.78599E+01,    0.00000E+00,    0.57191E-01
    0.42986E-01,    0.72913E+01,    0.00000E+00,    0.53265E-01
    0.14329E-01,    0.73360E+01,    0.00000E+00,    0.53451E-01
    0.10030E+00,    0.73012E+01,    0.00000E+00,    0.53068E-01
    0.10030E+00,    0.73552E+01,    0.00000E+00,    0.53774E-01
    0.42986E-01,    0.73784E+01,    0.00000E+00,    0.53597E-01
    0.28658E-01,    0.74423E+01,    0.00000E+00,    0.54233E-01
    0.22274E+00,    0.74127E+01,    0.00000E+00,    0.54294E-01
    0.20874E+00,    0.73396E+01,    0.00000E+00,    0.53814E-01
    0.16087E+00,    0.74234E+01,    0.00000E+00,    0.54198E-01
    0.14915E+00,    0.73773E+01,    0.00000E+00,    0.53745E-01
    0.99969E-01,    0.74922E+01,    0.00000E+00,    0.54449E-01
    0.52428E-01,    0.74867E+01,    0.00000E+00,    0.54482E-01
    0.71311E-01,    0.76902E+01,    0.00000E+00,    0.56081E-01
    0.23770E-01,    0.76847E+01,    0.00000E+00,    0.56115E-01
    0.27547E+00,    0.76200E+01,    0.00000E+00,    0.55681E-01
    0.34343E+00,    0.75166E+01,    0.00000E+00,    0.55024E-01
    0.23154E+00,    0.72842E+01,    0.00000E+00,    0.53176E-01
    0.24195E+00,    0.73614E+01,    0.00000E+00,    0.53809E-01
    0.32084E+00,    0.72663E+01,    0.00000E+00,    0.53183E-01
    0.36317E+00,    0.72284E+01,    0.00000E+00,    0.53313E-01
    0.41266E+00,    0.72457E+01,    0.00000E+00,    0.53266E-01
    0.31521E+00,    0.74551E+01,    0.00000E+00,    0.54698E-01
    0.29371E+00,    0.75001E+01,    0.00000E+00,    0.55053E-01
    0.38530E+00,    0.74101E+01,    0.00000E+00,    0.54547E-01
    0.35078E+00,    0.74505E+01,    0.00000E+00,    0.54569E-01
    0.44905E+00,    0.74731E+01,    0.00000E+00,    0.54850E-01
    0.34593E+00,    0.74797E+01,    0.00000E+00,    0.54923E-01
    0.31264E+00,    0.75113E+01,    0.00000E+00,    0.55005E-01
    0.41592E+00,    0.74600E+01,    0.00000E+00,    0.54891E-01
    0.37672E+00,    0.74850E+01,    0.00000E+00,    0.54836E-01
    0.43097E+00,    0.75898E+01,    0.00000E+00,    0.55824E-01
    0.36455E+00,    0.76083E+01,    0.00000E+00,    0.55834E-01
    0.48827E+00,    0.74452E+01,    0.00000E+00,    0.54942E-01
    0.45653E+00,    0.73787E+01,    0.00000E+00,    0.54533E-01
    0.41965E+00,    0.74143E+01,    0.00000E+00,    0.54464E-01
    0.57504E+00,    0.73784E+01,    0.00000E+00,    0.54626E-01
    0.53206E+00,    0.74580E+01,    0.00000E+00,    0.54905E-01
    0.31998E+00,    0.73088E+01,    0.00000E+00,    0.53833E-01
    0.28620E+00,    0.73430E+01,    0.00000E+00,    0.53854E-01
    0.37208E+00,    0.73271E+01,    0.00000E+00,    0.53767E-01
    0.36434E+00,    0.73705E+01,    0.00000E+00,    0.54247E-01
    0.18039E+00,    0.77745E+01,    0.00000E+00,    0.55990E-01
    0.14523E+00,    0.74707E+01,    0.00000E+00,    0.54583E-01
    0.25237E+00,    0.74385E+01,    0.00000E+00,    0.54403E-01
    0.25692E+00,    0.74927E+01,    0.00000E+00,    0.55020E-01
    0.31452E+00,    0.73792E+01,    0.00000E+00,    0.54091E-01
    0.29991E+00,    0.74234E+01,    0.00000E+00,    0.54449E-01
    0.21166E+00,    0.75142E+01,    0.00000E+00,    0.54721E-01
    0.47500E+01,    0.75578E+01,    0.00000E+00,    0.59958E-01
    0.49167E+01,    0.72970E+01,    0.00000E+00,    0.60024E-01
    0.20470E+01,    0.79697E+01,    0.00000E+00,    0.58898E-01
    0.19950E+01,    0.77437E+01,    0.00000E+00,    0.58639E-01
    0.18491E+01,    0.80948E+01,    0.00000E+00,    0.58842E-01
    0.16981E+01,    0.79314E+01,    0.00000E+00,    0.58350E-01
    0.24586E+01,    0.73558E+01,    0.00000E+00,    0.59427E-01
    0.22671E+01,    0.73529E+01,    0.00000E+00,    0.59168E-01
    0.23045E+01,    0.73937E+01,    0.00000E+00,    0.59250E-01
    0.23296E+01,    0.72861E+01,    0.00000E+00,    0.59262E-01
    0.23670E+01,    0.73269E+01,    0.00000E+00,    0.59335E-01
    0.22763E+01,    0.75185E+01,    0.00000E+00,    0.59045E-01
    0.23856E+01,    0.75313E+01,    0.00000E+00,    0.59126E-01
    0.20276E+01,    0.69078E+01,    0.00000E+00,    0.59104E-01
    0.20295E+01,    0.69808E+01,    0.00000E+00,    0.58972E-01
    0.21827E+01,    0.70694E+01,    0.00000E+00,    0.59192E-01
