    0.99779E+01    0.48799E+02    0.48803E+00    0.23786E+00
    0.66538E+01    0.42451E+02    0.40639E+00    0.14941E+01
    0.66527E+01    0.42484E+02    0.44389E+00    0.14920E+01
    0.60972E+01    0.42058E+02    0.48013E+00    0.15843E+01
    0.60790E+01    0.42028E+02    0.46012E+00    0.15923E+01
    0.60942E+01    0.42009E+02    0.42048E+00    0.15789E+01
    0.99343E+01    0.48399E+02    0.48009E+00    0.31754E+00
    0.10040E+02    0.49321E+02    0.49156E+00    0.13509E+00
    0.10025E+02    0.49290E+02    0.49292E+00    0.14067E+00
    0.85928E+01    0.55188E+02    0.53873E+00    0.10325E+01
    0.71909E+01    0.57039E+02    0.58749E+00    0.13930E+01
    0.72041E+01    0.57008E+02    0.57015E+00    0.13844E+01
    0.72351E+01    0.56994E+02    0.58697E+00    0.13836E+01
    0.76114E+01    0.56582E+02    0.58168E+00    0.13008E+01
    0.85820E+01    0.55157E+02    0.51292E+00    0.10289E+01
    0.66207E+01    0.42489E+02    0.48119E+00    0.14971E+01
    0.66218E+01    0.42457E+02    0.44369E+00    0.15000E+01
    0.58784E+01    0.41833E+02    0.39862E+00    0.16165E+01
    0.59002E+01    0.41911E+02    0.47986E+00    0.16137E+01
    0.59296E+01    0.41870E+02    0.39929E+00    0.16087E+01
    0.59315E+01    0.41903E+02    0.43967E+00    0.16077E+01
    0.58815E+01    0.41882E+02    0.45946E+00    0.16217E+01
    0.58962E+01    0.41861E+02    0.41908E+00    0.16080E+01
    0.61287E+01    0.42051E+02    0.44068E+00    0.15781E+01
    0.61276E+01    0.42018E+02    0.40104E+00    0.15794E+01
    0.60470E+01    0.42020E+02    0.47993E+00    0.15922E+01
    0.71909E+01    0.42961E+02    0.41250E+00    0.13929E+01
    0.88993E+01    0.45303E+02    0.44162E+00    0.92948E+00
    0.85280E+01    0.44659E+02    0.43381E+00    0.10574E+01
    0.95735E+01    0.53017E+02    0.52255E+00    0.59818E+00
    0.95911E+01    0.53044E+02    0.53780E+00    0.60292E+00
    0.94930E+01    0.53337E+02    0.54144E+00    0.66101E+00
