 X,    Y,   COH  
    0.11240E+02,    0.42660E+02,    0.59031E+02
    0.12550E+02,    0.41860E+02,    0.57596E+02
    0.12400E+02,    0.43770E+02,    0.55529E+02
    0.12540E+02,    0.43220E+02,    0.55913E+02
    0.12570E+02,    0.42560E+02,    0.56688E+02
    0.12920E+02,    0.43800E+02,    0.55096E+02
    0.12490E+02,    0.41080E+02,    0.58557E+02
    0.11210E+02,    0.37600E+02,    0.62700E+02
    0.12280E+02,    0.37510E+02,    0.61503E+02
    0.11420E+02,    0.39460E+02,    0.61402E+02
    0.11330E+02,    0.38560E+02,    0.62097E+02
    0.12390E+02,    0.39390E+02,    0.60275E+02
    0.12340E+02,    0.38480E+02,    0.60955E+02
    0.11010E+02,    0.35310E+02,    0.63213E+02
    0.12180E+02,    0.35280E+02,    0.62135E+02
    0.11100E+02,    0.36510E+02,    0.63071E+02
    0.12240E+02,    0.36450E+02,    0.61889E+02
    0.85100E+01,    0.30220E+02,    0.63796E+02
    0.84500E+01,    0.31600E+02,    0.64319E+02
    0.84200E+01,    0.32860E+02,    0.65078E+02
    0.41200E+01,    0.30260E+02,    0.66069E+02
    0.39000E+01,    0.32260E+02,    0.68793E+02
    0.63800E+01,    0.30550E+02,    0.64916E+02
    0.57300E+01,    0.32460E+02,    0.67326E+02
    0.71200E+01,    0.32830E+02,    0.66512E+02
    0.73300E+01,    0.31650E+02,    0.65251E+02
    0.10770E+02,    0.30660E+02,    0.62496E+02
    0.10860E+02,    0.32560E+02,    0.62931E+02
    0.96400E+01,    0.32810E+02,    0.63915E+02
    0.96400E+01,    0.31690E+02,    0.63434E+02
    0.12060E+02,    0.32750E+02,    0.62280E+02
    0.12030E+02,    0.31650E+02,    0.62308E+02
    0.14380E+02,    0.39300E+02,    0.59077E+02
    0.15380E+02,    0.39250E+02,    0.58805E+02
    0.16410E+02,    0.39180E+02,    0.58690E+02
    0.17540E+02,    0.39130E+02,    0.58620E+02
    0.18690E+02,    0.39140E+02,    0.58606E+02
    0.19810E+02,    0.39180E+02,    0.58646E+02
    0.20850E+02,    0.39170E+02,    0.58705E+02
    0.14380E+02,    0.44030E+02,    0.54777E+02
    0.15170E+02,    0.43990E+02,    0.55116E+02
    0.15970E+02,    0.43960E+02,    0.55494E+02
    0.16800E+02,    0.43910E+02,    0.55916E+02
    0.17700E+02,    0.43860E+02,    0.56339E+02
    0.18610E+02,    0.43840E+02,    0.56717E+02
    0.19500E+02,    0.43810E+02,    0.57072E+02
    0.20330E+02,    0.43790E+02,    0.57358E+02
    0.21180E+02,    0.43570E+02,    0.57669E+02
    0.17750E+02,    0.44710E+02,    0.55949E+02
    0.17810E+02,    0.45550E+02,    0.55624E+02
    0.17930E+02,    0.46350E+02,    0.55421E+02
    0.18020E+02,    0.47110E+02,    0.55260E+02
    0.16000E+02,    0.44720E+02,    0.54964E+02
    0.15980E+02,    0.45470E+02,    0.54435E+02
    0.15850E+02,    0.46110E+02,    0.53970E+02
    0.15880E+02,    0.46740E+02,    0.53690E+02
    0.15990E+02,    0.47360E+02,    0.53543E+02
    0.14450E+02,    0.46050E+02,    0.53059E+02
    0.15160E+02,    0.46110E+02,    0.53459E+02
    0.14290E+02,    0.47740E+02,    0.52463E+02
    0.14290E+02,    0.47220E+02,    0.52491E+02
    0.14410E+02,    0.46690E+02,    0.52672E+02
    0.15370E+02,    0.47490E+02,    0.52980E+02
    0.15110E+02,    0.46850E+02,    0.53015E+02
    0.14820E+02,    0.47670E+02,    0.52596E+02
    0.14750E+02,    0.47250E+02,    0.52691E+02
    0.14440E+02,    0.44710E+02,    0.54146E+02
    0.15210E+02,    0.44700E+02,    0.54530E+02
    0.15200E+02,    0.45410E+02,    0.53976E+02
    0.14470E+02,    0.45390E+02,    0.53565E+02
    0.17280E+02,    0.47180E+02,    0.54675E+02
    0.17150E+02,    0.46460E+02,    0.54806E+02
    0.16840E+02,    0.45670E+02,    0.54938E+02
    0.16850E+02,    0.44740E+02,    0.55445E+02
    0.16630E+02,    0.47270E+02,    0.54107E+02
    0.16510E+02,    0.46650E+02,    0.54242E+02
    0.16410E+02,    0.46140E+02,    0.54417E+02
    0.19530E+02,    0.44650E+02,    0.56818E+02
    0.19560E+02,    0.45470E+02,    0.56601E+02
    0.19570E+02,    0.46290E+02,    0.56415E+02
    0.19550E+02,    0.47020E+02,    0.56260E+02
    0.18690E+02,    0.45500E+02,    0.56154E+02
    0.18750E+02,    0.46290E+02,    0.55952E+02
    0.18790E+02,    0.47050E+02,    0.55797E+02
    0.18650E+02,    0.44660E+02,    0.56422E+02
    0.20440E+02,    0.45490E+02,    0.56992E+02
    0.21380E+02,    0.45520E+02,    0.57358E+02
    0.20410E+02,    0.46340E+02,    0.56817E+02
    0.20270E+02,    0.47050E+02,    0.56650E+02
    0.21350E+02,    0.46590E+02,    0.57221E+02
    0.20860E+02,    0.47100E+02,    0.56951E+02
    0.20410E+02,    0.44610E+02,    0.57174E+02
    0.21330E+02,    0.44560E+02,    0.57511E+02
    0.17560E+02,    0.40150E+02,    0.58179E+02
    0.17560E+02,    0.41140E+02,    0.57702E+02
    0.17550E+02,    0.42110E+02,    0.57181E+02
    0.17630E+02,    0.43020E+02,    0.56738E+02
    0.16450E+02,    0.41130E+02,    0.57598E+02
    0.15400E+02,    0.41060E+02,    0.57599E+02
    0.14400E+02,    0.41030E+02,    0.57736E+02
    0.15410E+02,    0.40160E+02,    0.58237E+02
    0.14400E+02,    0.40180E+02,    0.58431E+02
    0.16460E+02,    0.40160E+02,    0.58170E+02
    0.14290E+02,    0.43320E+02,    0.55451E+02
    0.14300E+02,    0.42590E+02,    0.56239E+02
    0.14370E+02,    0.41840E+02,    0.56993E+02
    0.16360E+02,    0.42190E+02,    0.56883E+02
    0.15320E+02,    0.41920E+02,    0.56917E+02
    0.16670E+02,    0.43080E+02,    0.56383E+02
    0.15900E+02,    0.43250E+02,    0.56005E+02
    0.15130E+02,    0.43290E+02,    0.55740E+02
    0.15140E+02,    0.42620E+02,    0.56330E+02
    0.15800E+02,    0.42680E+02,    0.56449E+02
    0.20870E+02,    0.41290E+02,    0.58162E+02
    0.19760E+02,    0.41220E+02,    0.57992E+02
    0.18660E+02,    0.41160E+02,    0.57839E+02
    0.19790E+02,    0.40180E+02,    0.58333E+02
    0.20880E+02,    0.40210E+02,    0.58448E+02
    0.18680E+02,    0.40160E+02,    0.58235E+02
    0.18600E+02,    0.42990E+02,    0.57059E+02
    0.18630E+02,    0.42130E+02,    0.57438E+02
    0.20810E+02,    0.42530E+02,    0.57831E+02
    0.19680E+02,    0.42220E+02,    0.57637E+02
    0.19500E+02,    0.43040E+02,    0.57326E+02
    0.20220E+02,    0.43100E+02,    0.57533E+02
    0.14500E+02,    0.32730E+02,    0.61008E+02
    0.15820E+02,    0.32480E+02,    0.60664E+02
    0.17360E+02,    0.32500E+02,    0.60345E+02
    0.18960E+02,    0.32630E+02,    0.60104E+02
    0.20480E+02,    0.32630E+02,    0.59905E+02
    0.17480E+02,    0.38060E+02,    0.59029E+02
    0.17390E+02,    0.36860E+02,    0.59436E+02
    0.17400E+02,    0.35500E+02,    0.59835E+02
    0.17420E+02,    0.34060E+02,    0.60115E+02
    0.18870E+02,    0.35580E+02,    0.59600E+02
    0.20340E+02,    0.35710E+02,    0.59460E+02
    0.18710E+02,    0.38080E+02,    0.58953E+02
    0.18780E+02,    0.36910E+02,    0.59293E+02
    0.20150E+02,    0.37120E+02,    0.59172E+02
    0.19860E+02,    0.38170E+02,    0.58933E+02
    0.20780E+02,    0.38330E+02,    0.58923E+02
    0.20470E+02,    0.34230E+02,    0.59701E+02
    0.18910E+02,    0.34110E+02,    0.59878E+02
    0.14630E+02,    0.35360E+02,    0.60625E+02
    0.15970E+02,    0.35470E+02,    0.60158E+02
    0.14350E+02,    0.38410E+02,    0.59643E+02
    0.14360E+02,    0.37540E+02,    0.60083E+02
    0.14570E+02,    0.36580E+02,    0.60319E+02
    0.15870E+02,    0.36940E+02,    0.59722E+02
    0.15290E+02,    0.38370E+02,    0.59296E+02
    0.16270E+02,    0.38140E+02,    0.59189E+02
    0.15180E+02,    0.37620E+02,    0.59710E+02
    0.14620E+02,    0.34060E+02,    0.60862E+02
    0.15930E+02,    0.34020E+02,    0.60449E+02
    0.19460E+02,    0.29520E+02,    0.60257E+02
    0.19020E+02,    0.31060E+02,    0.60263E+02
    0.15390E+02,    0.30520E+02,    0.60842E+02
    0.17400E+02,    0.30920E+02,    0.60524E+02
    0.17720E+02,    0.29350E+02,    0.60562E+02
    0.14380E+02,    0.31610E+02,    0.61097E+02
    0.20420E+02,    0.31350E+02,    0.60050E+02
    0.23610E+02,    0.36220E+02,    0.59352E+02
    0.25430E+02,    0.36830E+02,    0.59319E+02
    0.27680E+02,    0.36140E+02,    0.59463E+02
    0.30320E+02,    0.36120E+02,    0.59596E+02
    0.32940E+02,    0.36790E+02,    0.59651E+02
    0.36140E+02,    0.37040E+02,    0.59685E+02
    0.32330E+02,    0.39790E+02,    0.59550E+02
    0.32410E+02,    0.42140E+02,    0.59478E+02
    0.32520E+02,    0.44340E+02,    0.59452E+02
    0.23200E+02,    0.42300E+02,    0.58378E+02
    0.24290E+02,    0.42170E+02,    0.58574E+02
    0.25420E+02,    0.42030E+02,    0.58761E+02
    0.26690E+02,    0.41840E+02,    0.58951E+02
    0.28020E+02,    0.41810E+02,    0.59110E+02
    0.29350E+02,    0.41910E+02,    0.59236E+02
    0.30670E+02,    0.42350E+02,    0.59325E+02
    0.28110E+02,    0.43160E+02,    0.59056E+02
    0.28380E+02,    0.44490E+02,    0.59040E+02
    0.28290E+02,    0.45700E+02,    0.59010E+02
    0.26990E+02,    0.44560E+02,    0.58838E+02
    0.25610E+02,    0.44770E+02,    0.58597E+02
    0.24420E+02,    0.44490E+02,    0.58346E+02
    0.23360E+02,    0.44460E+02,    0.58109E+02
    0.25570E+02,    0.43330E+02,    0.58664E+02
    0.26830E+02,    0.43250E+02,    0.58872E+02
    0.24400E+02,    0.43370E+02,    0.58454E+02
    0.23300E+02,    0.43380E+02,    0.58232E+02
    0.23400E+02,    0.46370E+02,    0.57950E+02
    0.24310E+02,    0.46290E+02,    0.58214E+02
    0.25160E+02,    0.46210E+02,    0.58426E+02
    0.26030E+02,    0.45940E+02,    0.58619E+02
    0.27130E+02,    0.45790E+02,    0.58827E+02
    0.23360E+02,    0.45420E+02,    0.58006E+02
    0.24280E+02,    0.45430E+02,    0.58247E+02
    0.25020E+02,    0.45460E+02,    0.58429E+02
    0.30150E+02,    0.44490E+02,    0.59306E+02
    0.29300E+02,    0.45700E+02,    0.59172E+02
    0.29190E+02,    0.43200E+02,    0.59164E+02
    0.27930E+02,    0.38480E+02,    0.59326E+02
    0.27990E+02,    0.40230E+02,    0.59205E+02
    0.23180E+02,    0.39010E+02,    0.58912E+02
    0.24550E+02,    0.39330E+02,    0.58976E+02
    0.26100E+02,    0.38700E+02,    0.59163E+02
    0.26470E+02,    0.40400E+02,    0.59044E+02
    0.23100E+02,    0.41170E+02,    0.58552E+02
    0.23050E+02,    0.40140E+02,    0.58722E+02
    0.25150E+02,    0.40670E+02,    0.58866E+02
    0.24120E+02,    0.41070E+02,    0.58695E+02
    0.23910E+02,    0.40140E+02,    0.58817E+02
    0.23200E+02,    0.37730E+02,    0.59119E+02
    0.24400E+02,    0.37900E+02,    0.59168E+02
    0.29530E+02,    0.40430E+02,    0.59336E+02
    0.30030E+02,    0.38630E+02,    0.59451E+02
    0.30840E+02,    0.40810E+02,    0.59427E+02
    0.36730E+02,    0.43350E+02,    0.59709E+02
    0.35540E+02,    0.40420E+02,    0.59674E+02
    0.38960E+02,    0.42690E+02,    0.59766E+02
    0.38420E+02,    0.39950E+02,    0.59795E+02
    0.34620E+02,    0.44080E+02,    0.59597E+02
    0.34180E+02,    0.42220E+02,    0.59589E+02
    0.30750E+02,    0.32650E+02,    0.59766E+02
    0.35350E+02,    0.34070E+02,    0.59829E+02
    0.34360E+02,    0.31130E+02,    0.59834E+02
    0.37900E+02,    0.33980E+02,    0.59804E+02
    0.37630E+02,    0.30990E+02,    0.59863E+02
    0.32990E+02,    0.34580E+02,    0.59764E+02
    0.24400E+02,    0.32630E+02,    0.59712E+02
    0.27010E+02,    0.33480E+02,    0.59638E+02
    0.23880E+02,    0.34570E+02,    0.59555E+02
    0.25440E+02,    0.34870E+02,    0.59530E+02
    0.24560E+02,    0.30370E+02,    0.59885E+02
    0.26880E+02,    0.30670E+02,    0.59849E+02
    0.41700E+01,    0.71970E+02,    0.33502E+02
    0.62600E+01,    0.71990E+02,    0.39937E+02
    0.83700E+01,    0.72130E+02,    0.47779E+02
    0.10570E+02,    0.72400E+02,    0.55230E+02
    0.13030E+02,    0.73290E+02,    0.60077E+02
    0.16080E+02,    0.73080E+02,    0.62816E+02
    0.19000E+02,    0.72950E+02,    0.63127E+02
    0.22000E+02,    0.72620E+02,    0.62506E+02
    0.25150E+02,    0.72300E+02,    0.61880E+02
    0.28670E+02,    0.71810E+02,    0.61378E+02
    0.33330E+02,    0.71790E+02,    0.60694E+02
    0.39500E+01,    0.81790E+02,    0.51988E+02
    0.57900E+01,    0.81740E+02,    0.53220E+02
    0.74400E+01,    0.81780E+02,    0.54571E+02
    0.93100E+01,    0.82420E+02,    0.56641E+02
    0.12080E+02,    0.81720E+02,    0.58239E+02
    0.15550E+02,    0.82170E+02,    0.59672E+02
    0.18890E+02,    0.82280E+02,    0.60411E+02
    0.22290E+02,    0.82060E+02,    0.60752E+02
    0.25710E+02,    0.81630E+02,    0.60854E+02
    0.29380E+02,    0.81050E+02,    0.60800E+02
    0.33760E+02,    0.79030E+02,    0.60603E+02
    0.18690E+02,    0.86140E+02,    0.59999E+02
    0.29350E+02,    0.85380E+02,    0.60586E+02
    0.33940E+02,    0.84640E+02,    0.60708E+02
    0.25680E+02,    0.85160E+02,    0.60562E+02
    0.22160E+02,    0.85340E+02,    0.60445E+02
    0.22060E+02,    0.88240E+02,    0.60202E+02
    0.25370E+02,    0.88030E+02,    0.60577E+02
    0.46900E+01,    0.87420E+02,    0.56432E+02
    0.67600E+01,    0.86310E+02,    0.56513E+02
    0.83700E+01,    0.85210E+02,    0.56743E+02
    0.96400E+01,    0.84300E+02,    0.57165E+02
    0.11300E+02,    0.85360E+02,    0.58633E+02
    0.15030E+02,    0.85500E+02,    0.59428E+02
    0.53200E+01,    0.90050E+02,    0.57861E+02
    0.10320E+02,    0.88820E+02,    0.58306E+02
    0.79300E+01,    0.87890E+02,    0.57230E+02
    0.91700E+01,    0.86120E+02,    0.57300E+02
    0.14670E+02,    0.88560E+02,    0.59291E+02
    0.47100E+01,    0.92760E+02,    0.58270E+02
    0.41200E+01,    0.91510E+02,    0.57859E+02
    0.76900E+01,    0.83840E+02,    0.55819E+02
    0.70100E+01,    0.83030E+02,    0.54773E+02
    0.57300E+01,    0.83280E+02,    0.54315E+02
    0.40200E+01,    0.83610E+02,    0.53726E+02
    0.42400E+01,    0.85390E+02,    0.55186E+02
    0.61500E+01,    0.84760E+02,    0.55471E+02
    0.22180E+02,    0.75680E+02,    0.61852E+02
    0.22260E+02,    0.78740E+02,    0.61254E+02
    0.10040E+02,    0.74360E+02,    0.54252E+02
    0.98400E+01,    0.76220E+02,    0.54531E+02
    0.96600E+01,    0.78230E+02,    0.55103E+02
    0.94200E+01,    0.80160E+02,    0.55452E+02
    0.61500E+01,    0.74060E+02,    0.43777E+02
    0.60500E+01,    0.76030E+02,    0.46931E+02
    0.59700E+01,    0.78030E+02,    0.49560E+02
    0.58600E+01,    0.79910E+02,    0.51595E+02
    0.40200E+01,    0.77980E+02,    0.46860E+02
    0.39800E+01,    0.79940E+02,    0.49754E+02
    0.41200E+01,    0.74000E+02,    0.38774E+02
    0.40700E+01,    0.76020E+02,    0.43234E+02
    0.78400E+01,    0.78070E+02,    0.52420E+02
    0.81500E+01,    0.74130E+02,    0.49362E+02
    0.79900E+01,    0.76140E+02,    0.50982E+02
    0.76900E+01,    0.80030E+02,    0.53618E+02
    0.16030E+02,    0.78930E+02,    0.60387E+02
    0.16200E+02,    0.76020E+02,    0.61391E+02
    0.19100E+02,    0.79010E+02,    0.61051E+02
    0.19120E+02,    0.75850E+02,    0.61977E+02
    0.13540E+02,    0.76050E+02,    0.59757E+02
    0.13300E+02,    0.78800E+02,    0.58921E+02
    0.11610E+02,    0.76330E+02,    0.57352E+02
    0.11400E+02,    0.78310E+02,    0.57263E+02
    0.11020E+02,    0.80120E+02,    0.56942E+02
    0.11570E+02,    0.74600E+02,    0.57144E+02
    0.28400E+02,    0.74980E+02,    0.61258E+02
    0.28620E+02,    0.77890E+02,    0.61052E+02
    0.25490E+02,    0.78460E+02,    0.61192E+02
    0.25320E+02,    0.75310E+02,    0.61565E+02
    0.31130E+02,    0.77260E+02,    0.60959E+02
    0.30990E+02,    0.74650E+02,    0.60948E+02
    0.22700E+02,    0.48270E+02,    0.57666E+02
    0.22800E+02,    0.49170E+02,    0.57732E+02
    0.22930E+02,    0.50100E+02,    0.57853E+02
    0.23030E+02,    0.51060E+02,    0.58012E+02
    0.23080E+02,    0.52050E+02,    0.58204E+02
    0.23040E+02,    0.53030E+02,    0.58403E+02
    0.22790E+02,    0.54100E+02,    0.58657E+02
    0.23000E+02,    0.55190E+02,    0.59015E+02
    0.23320E+02,    0.56240E+02,    0.59431E+02
    0.23470E+02,    0.57470E+02,    0.59877E+02
    0.23570E+02,    0.58820E+02,    0.60380E+02
    0.23860E+02,    0.60170E+02,    0.60825E+02
    0.24140E+02,    0.61630E+02,    0.61230E+02
    0.24310E+02,    0.63070E+02,    0.61553E+02
    0.24060E+02,    0.64750E+02,    0.62005E+02
    0.23930E+02,    0.66880E+02,    0.62382E+02
    0.24610E+02,    0.69270E+02,    0.62236E+02
    0.44300E+01,    0.63720E+02,    0.11932E+02
    0.63200E+01,    0.63840E+02,    0.20746E+02
    0.81600E+01,    0.63650E+02,    0.34606E+02
    0.10090E+02,    0.62880E+02,    0.52453E+02
    0.12380E+02,    0.62900E+02,    0.65732E+02
    0.14280E+02,    0.62690E+02,    0.68232E+02
    0.16140E+02,    0.62600E+02,    0.66626E+02
    0.17860E+02,    0.62600E+02,    0.64650E+02
    0.19560E+02,    0.62550E+02,    0.63189E+02
    0.21230E+02,    0.62380E+02,    0.62290E+02
    0.22670E+02,    0.61870E+02,    0.61624E+02
    0.13370E+02,    0.70170E+02,    0.62093E+02
    0.13570E+02,    0.67270E+02,    0.64591E+02
    0.12720E+02,    0.64940E+02,    0.64777E+02
    0.17990E+02,    0.64220E+02,    0.65246E+02
    0.18100E+02,    0.65820E+02,    0.65476E+02
    0.18540E+02,    0.67630E+02,    0.65170E+02
    0.18810E+02,    0.70110E+02,    0.64320E+02
    0.16090E+02,    0.70300E+02,    0.64731E+02
    0.16100E+02,    0.67750E+02,    0.66245E+02
    0.16310E+02,    0.65940E+02,    0.66669E+02
    0.16200E+02,    0.64280E+02,    0.66794E+02
    0.14510E+02,    0.64460E+02,    0.67455E+02
    0.14760E+02,    0.65860E+02,    0.66818E+02
    0.21110E+02,    0.66780E+02,    0.63354E+02
    0.21830E+02,    0.64220E+02,    0.62743E+02
    0.19740E+02,    0.64130E+02,    0.63827E+02
    0.19660E+02,    0.65590E+02,    0.64291E+02
    0.22940E+02,    0.63060E+02,    0.61826E+02
    0.21630E+02,    0.69720E+02,    0.63076E+02
    0.10840E+02,    0.67530E+02,    0.55772E+02
    0.85300E+01,    0.67710E+02,    0.42560E+02
    0.63500E+01,    0.67780E+02,    0.29952E+02
    0.42500E+01,    0.67830E+02,    0.21569E+02
    0.42900E+01,    0.65750E+02,    0.16102E+02
    0.63400E+01,    0.65740E+02,    0.24791E+02
    0.83700E+01,    0.65560E+02,    0.38601E+02
    0.10520E+02,    0.65240E+02,    0.54301E+02
    0.85100E+01,    0.69910E+02,    0.45532E+02
    0.42100E+01,    0.69900E+02,    0.27582E+02
    0.63300E+01,    0.69910E+02,    0.35285E+02
    0.10830E+02,    0.70020E+02,    0.55635E+02
    0.14320E+02,    0.48910E+02,    0.52784E+02
    0.14420E+02,    0.49550E+02,    0.53202E+02
    0.14530E+02,    0.50210E+02,    0.53765E+02
    0.14640E+02,    0.50880E+02,    0.54446E+02
    0.14730E+02,    0.51580E+02,    0.55294E+02
    0.14810E+02,    0.52300E+02,    0.56275E+02
    0.14870E+02,    0.53060E+02,    0.57432E+02
    0.14890E+02,    0.53840E+02,    0.58744E+02
    0.14910E+02,    0.54650E+02,    0.60155E+02
    0.15030E+02,    0.55470E+02,    0.61223E+02
    0.15340E+02,    0.56250E+02,    0.61705E+02
    0.15540E+02,    0.57220E+02,    0.62676E+02
    0.15660E+02,    0.58170E+02,    0.63641E+02
    0.15640E+02,    0.59260E+02,    0.65042E+02
    0.16140E+02,    0.60740E+02,    0.65631E+02
    0.11060E+02,    0.49110E+02,    0.90395E+02
    0.11120E+02,    0.49630E+02,    0.89098E+02
    0.11160E+02,    0.50160E+02,    0.87764E+02
    0.11200E+02,    0.50710E+02,    0.85930E+02
    0.11210E+02,    0.51290E+02,    0.84092E+02
    0.11200E+02,    0.51920E+02,    0.81941E+02
    0.11160E+02,    0.52650E+02,    0.79370E+02
    0.11350E+02,    0.53370E+02,    0.76410E+02
    0.11590E+02,    0.54030E+02,    0.74699E+02
    0.11700E+02,    0.54680E+02,    0.73784E+02
    0.11790E+02,    0.55430E+02,    0.72999E+02
    0.11930E+02,    0.56150E+02,    0.72030E+02
    0.11980E+02,    0.56930E+02,    0.71434E+02
    0.12100E+02,    0.57740E+02,    0.70616E+02
    0.12130E+02,    0.58580E+02,    0.69837E+02
    0.12450E+02,    0.59570E+02,    0.69427E+02
    0.12370E+02,    0.61010E+02,    0.67968E+02
    0.10980E+02,    0.58530E+02,    0.65333E+02
    0.98200E+01,    0.59210E+02,    0.53043E+02
    0.85300E+01,    0.59570E+02,    0.35984E+02
    0.75400E+01,    0.60100E+02,    0.24919E+02
    0.65800E+01,    0.60290E+02,    0.16456E+02
    0.55700E+01,    0.60230E+02,    0.98402E+01
    0.42800E+01,    0.60460E+02,    0.60480E+01
    0.28700E+01,    0.60800E+02,    0.42967E+01
    0.53000E+01,    0.59620E+02,    0.77749E+01
    0.11080E+02,    0.56900E+02,    0.68656E+02
    0.10260E+02,    0.57500E+02,    0.60109E+02
    0.92500E+01,    0.57990E+02,    0.45327E+02
    0.84700E+01,    0.58520E+02,    0.33821E+02
    0.77500E+01,    0.58550E+02,    0.24008E+02
    0.71200E+01,    0.58880E+02,    0.17909E+02
    0.65100E+01,    0.59090E+02,    0.13179E+02
    0.58900E+01,    0.59220E+02,    0.94767E+01
    0.69000E+01,    0.58410E+02,    0.14384E+02
    0.64400E+01,    0.58660E+02,    0.11492E+02
    0.60600E+01,    0.58810E+02,    0.95023E+01
    0.73700E+01,    0.58110E+02,    0.18128E+02
    0.10470E+02,    0.53130E+02,    0.72851E+02
    0.10850E+02,    0.53270E+02,    0.76000E+02
    0.82900E+01,    0.57950E+02,    0.30022E+02
    0.80800E+01,    0.57510E+02,    0.25287E+02
    0.10990E+02,    0.55540E+02,    0.70475E+02
    0.10460E+02,    0.56180E+02,    0.64225E+02
    0.97100E+01,    0.56500E+02,    0.52382E+02
    0.90200E+01,    0.57040E+02,    0.39992E+02
    0.84900E+01,    0.57240E+02,    0.31007E+02
    0.11080E+02,    0.54760E+02,    0.72482E+02
    0.10510E+02,    0.54610E+02,    0.67836E+02
    0.10030E+02,    0.54470E+02,    0.59739E+02
    0.10710E+02,    0.53640E+02,    0.73166E+02
    0.10620E+02,    0.54100E+02,    0.70608E+02
    0.10320E+02,    0.53530E+02,    0.68530E+02
    0.10180E+02,    0.53960E+02,    0.64141E+02
    0.11080E+02,    0.54130E+02,    0.74117E+02
    0.11050E+02,    0.53720E+02,    0.74965E+02
    0.10040E+02,    0.55680E+02,    0.58301E+02
    0.96400E+01,    0.55430E+02,    0.50433E+02
    0.10350E+02,    0.55220E+02,    0.64304E+02
    0.98400E+01,    0.54950E+02,    0.54992E+02
    0.94800E+01,    0.55750E+02,    0.47045E+02
    0.97500E+01,    0.56000E+02,    0.52506E+02
    0.86900E+01,    0.57740E+02,    0.35912E+02
    0.11340E+02,    0.56220E+02,    0.70598E+02
    0.77100E+01,    0.57760E+02,    0.20946E+02
    0.79300E+01,    0.58100E+02,    0.25136E+02
    0.10870E+02,    0.52910E+02,    0.77430E+02
    0.10590E+02,    0.52850E+02,    0.75456E+02
    0.11390E+02,    0.57740E+02,    0.68415E+02
    0.66100E+01,    0.59630E+02,    0.15330E+02
    0.72900E+01,    0.59440E+02,    0.21159E+02
    0.78700E+01,    0.59190E+02,    0.27268E+02
    0.60200E+01,    0.59700E+02,    0.11425E+02
    0.32100E+01,    0.60330E+02,    0.42629E+01
    0.36900E+01,    0.60210E+02,    0.47634E+01
    0.47100E+01,    0.59840E+02,    0.62606E+01
    0.18200E+01,    0.60720E+02,    0.36474E+01
    0.22800E+01,    0.60590E+02,    0.37741E+01
    0.77200E+01,    0.61100E+02,    0.28261E+02
    0.78000E+01,    0.62250E+02,    0.30348E+02
    0.48200E+01,    0.61920E+02,    0.10014E+02
    0.33200E+01,    0.62030E+02,    0.61966E+01
    0.63900E+01,    0.62310E+02,    0.18579E+02
    0.65900E+01,    0.61190E+02,    0.18244E+02
    0.56600E+01,    0.61120E+02,    0.12204E+02
    0.10520E+02,    0.60720E+02,    0.57805E+02
    0.89300E+01,    0.60840E+02,    0.41558E+02
    0.89500E+01,    0.62000E+02,    0.42076E+02
    0.11310E+02,    0.59610E+02,    0.65243E+02
    0.14090E+02,    0.52370E+02,    0.58454E+02
    0.13390E+02,    0.52420E+02,    0.62121E+02
    0.12690E+02,    0.52490E+02,    0.67610E+02
    0.11960E+02,    0.52570E+02,    0.74458E+02
    0.13830E+02,    0.50330E+02,    0.55405E+02
    0.13150E+02,    0.50460E+02,    0.59005E+02
    0.12480E+02,    0.50570E+02,    0.65416E+02
    0.11830E+02,    0.50660E+02,    0.74810E+02
    0.12180E+02,    0.48920E+02,    0.64101E+02
    0.12290E+02,    0.49430E+02,    0.64340E+02
    0.12400E+02,    0.49990E+02,    0.64706E+02
    0.11700E+02,    0.49540E+02,    0.74683E+02
    0.11770E+02,    0.50090E+02,    0.74773E+02
    0.11620E+02,    0.49020E+02,    0.74559E+02
    0.13710E+02,    0.49680E+02,    0.54686E+02
    0.13040E+02,    0.49850E+02,    0.58240E+02
    0.12900E+02,    0.49270E+02,    0.57807E+02
    0.13550E+02,    0.48970E+02,    0.54011E+02
    0.12710E+02,    0.48800E+02,    0.58116E+02
    0.13140E+02,    0.48690E+02,    0.55274E+02
    0.13320E+02,    0.51750E+02,    0.61017E+02
    0.13240E+02,    0.51090E+02,    0.59958E+02
    0.14020E+02,    0.51670E+02,    0.57292E+02
    0.13930E+02,    0.50990E+02,    0.56281E+02
    0.12620E+02,    0.51820E+02,    0.66934E+02
    0.11920E+02,    0.51890E+02,    0.74655E+02
    0.12560E+02,    0.51190E+02,    0.66115E+02
    0.11880E+02,    0.51250E+02,    0.74762E+02
    0.14630E+02,    0.57430E+02,    0.65367E+02
    0.13770E+02,    0.57750E+02,    0.68136E+02
    0.12910E+02,    0.57710E+02,    0.70319E+02
    0.12770E+02,    0.53160E+02,    0.68086E+02
    0.12880E+02,    0.53820E+02,    0.68265E+02
    0.12990E+02,    0.54440E+02,    0.68318E+02
    0.13240E+02,    0.55080E+02,    0.67775E+02
    0.13430E+02,    0.55890E+02,    0.67799E+02
    0.13610E+02,    0.56760E+02,    0.67927E+02
    0.12510E+02,    0.55280E+02,    0.71263E+02
    0.12790E+02,    0.56870E+02,    0.70557E+02
    0.12670E+02,    0.56050E+02,    0.70867E+02
