 X,    Y,   CH  
    0.11240E+02,    0.42660E+02,    0.84051E+02
    0.12550E+02,    0.41860E+02,    0.70578E+02
    0.12400E+02,    0.43770E+02,    0.89633E+02
    0.12540E+02,    0.43220E+02,    0.81396E+02
    0.12570E+02,    0.42560E+02,    0.75151E+02
    0.12920E+02,    0.43800E+02,    0.82577E+02
    0.12490E+02,    0.41080E+02,    0.66878E+02
    0.11210E+02,    0.37600E+02,    0.57385E+02
    0.12280E+02,    0.37510E+02,    0.59300E+02
    0.11420E+02,    0.39460E+02,    0.60150E+02
    0.11330E+02,    0.38560E+02,    0.58318E+02
    0.12390E+02,    0.39390E+02,    0.61753E+02
    0.12340E+02,    0.38480E+02,    0.60258E+02
    0.11010E+02,    0.35310E+02,    0.58208E+02
    0.12180E+02,    0.35280E+02,    0.58784E+02
    0.11100E+02,    0.36510E+02,    0.57431E+02
    0.12240E+02,    0.36450E+02,    0.58839E+02
    0.85100E+01,    0.30220E+02,    0.78730E+02
    0.84500E+01,    0.31600E+02,    0.85317E+02
    0.84200E+01,    0.32860E+02,    0.86501E+02
    0.41200E+01,    0.30260E+02,    0.21388E+03
    0.39000E+01,    0.32260E+02,    0.31802E+03
    0.63800E+01,    0.30550E+02,    0.12470E+03
    0.57300E+01,    0.32460E+02,    0.19909E+03
    0.71200E+01,    0.32830E+02,    0.12999E+03
    0.73300E+01,    0.31650E+02,    0.11840E+03
    0.10770E+02,    0.30660E+02,    0.60808E+02
    0.10860E+02,    0.32560E+02,    0.61018E+02
    0.96400E+01,    0.32810E+02,    0.67067E+02
    0.96400E+01,    0.31690E+02,    0.68632E+02
    0.12060E+02,    0.32750E+02,    0.59544E+02
    0.12030E+02,    0.31650E+02,    0.59900E+02
    0.14380E+02,    0.39300E+02,    0.61398E+02
    0.15380E+02,    0.39250E+02,    0.60592E+02
    0.16410E+02,    0.39180E+02,    0.59887E+02
    0.17540E+02,    0.39130E+02,    0.59412E+02
    0.18690E+02,    0.39140E+02,    0.59165E+02
    0.19810E+02,    0.39180E+02,    0.59076E+02
    0.20850E+02,    0.39170E+02,    0.59104E+02
    0.14380E+02,    0.44030E+02,    0.65474E+02
    0.15170E+02,    0.43990E+02,    0.60653E+02
    0.15970E+02,    0.43960E+02,    0.58202E+02
    0.16800E+02,    0.43910E+02,    0.57149E+02
    0.17700E+02,    0.43860E+02,    0.56871E+02
    0.18610E+02,    0.43840E+02,    0.56961E+02
    0.19500E+02,    0.43810E+02,    0.57185E+02
    0.20330E+02,    0.43790E+02,    0.57435E+02
    0.21180E+02,    0.43570E+02,    0.57726E+02
    0.17750E+02,    0.44710E+02,    0.56398E+02
    0.17810E+02,    0.45550E+02,    0.55970E+02
    0.17930E+02,    0.46350E+02,    0.55634E+02
    0.18020E+02,    0.47110E+02,    0.55391E+02
    0.16000E+02,    0.44720E+02,    0.57641E+02
    0.15980E+02,    0.45470E+02,    0.57127E+02
    0.15850E+02,    0.46110E+02,    0.56934E+02
    0.15880E+02,    0.46740E+02,    0.56255E+02
    0.15990E+02,    0.47360E+02,    0.55513E+02
    0.14450E+02,    0.46050E+02,    0.66342E+02
    0.15160E+02,    0.46110E+02,    0.59761E+02
    0.14290E+02,    0.47740E+02,    0.67674E+02
    0.14290E+02,    0.47220E+02,    0.68621E+02
    0.14410E+02,    0.46690E+02,    0.66817E+02
    0.15370E+02,    0.47490E+02,    0.57233E+02
    0.15110E+02,    0.46850E+02,    0.58985E+02
    0.14820E+02,    0.47670E+02,    0.60603E+02
    0.14750E+02,    0.47250E+02,    0.62355E+02
    0.14440E+02,    0.44710E+02,    0.65710E+02
    0.15210E+02,    0.44700E+02,    0.60294E+02
    0.15200E+02,    0.45410E+02,    0.60009E+02
    0.14470E+02,    0.45390E+02,    0.65911E+02
    0.17280E+02,    0.47180E+02,    0.55068E+02
    0.17150E+02,    0.46460E+02,    0.55434E+02
    0.16840E+02,    0.45670E+02,    0.55870E+02
    0.16850E+02,    0.44740E+02,    0.56561E+02
    0.16630E+02,    0.47270E+02,    0.55021E+02
    0.16510E+02,    0.46650E+02,    0.55489E+02
    0.16410E+02,    0.46140E+02,    0.56003E+02
    0.19530E+02,    0.44650E+02,    0.56888E+02
    0.19560E+02,    0.45470E+02,    0.56627E+02
    0.19570E+02,    0.46290E+02,    0.56389E+02
    0.19550E+02,    0.47020E+02,    0.56203E+02
    0.18690E+02,    0.45500E+02,    0.56268E+02
    0.18750E+02,    0.46290E+02,    0.56014E+02
    0.18790E+02,    0.47050E+02,    0.55805E+02
    0.18650E+02,    0.44660E+02,    0.56600E+02
    0.20440E+02,    0.45490E+02,    0.56965E+02
    0.21380E+02,    0.45520E+02,    0.57292E+02
    0.20410E+02,    0.46340E+02,    0.56749E+02
    0.20270E+02,    0.47050E+02,    0.56532E+02
    0.21350E+02,    0.46590E+02,    0.57069E+02
    0.20860E+02,    0.47100E+02,    0.56770E+02
    0.20410E+02,    0.44610E+02,    0.57201E+02
    0.21330E+02,    0.44560E+02,    0.57502E+02
    0.17560E+02,    0.40150E+02,    0.58917E+02
    0.17560E+02,    0.41140E+02,    0.58409E+02
    0.17550E+02,    0.42110E+02,    0.57894E+02
    0.17630E+02,    0.43020E+02,    0.57353E+02
    0.16450E+02,    0.41130E+02,    0.59005E+02
    0.15400E+02,    0.41060E+02,    0.60296E+02
    0.14400E+02,    0.41030E+02,    0.62221E+02
    0.15410E+02,    0.40160E+02,    0.60420E+02
    0.14400E+02,    0.40180E+02,    0.61737E+02
    0.16460E+02,    0.40160E+02,    0.59453E+02
    0.14290E+02,    0.43320E+02,    0.65103E+02
    0.14300E+02,    0.42590E+02,    0.64063E+02
    0.14370E+02,    0.41840E+02,    0.62955E+02
    0.16360E+02,    0.42190E+02,    0.58466E+02
    0.15320E+02,    0.41920E+02,    0.60357E+02
    0.16670E+02,    0.43080E+02,    0.57791E+02
    0.15900E+02,    0.43250E+02,    0.58749E+02
    0.15130E+02,    0.43290E+02,    0.60854E+02
    0.15140E+02,    0.42620E+02,    0.60843E+02
    0.15800E+02,    0.42680E+02,    0.59281E+02
    0.20870E+02,    0.41290E+02,    0.58377E+02
    0.19760E+02,    0.41220E+02,    0.58263E+02
    0.18660E+02,    0.41160E+02,    0.58237E+02
    0.19790E+02,    0.40180E+02,    0.58683E+02
    0.20880E+02,    0.40210E+02,    0.58742E+02
    0.18680E+02,    0.40160E+02,    0.58706E+02
    0.18600E+02,    0.42990E+02,    0.57366E+02
    0.18630E+02,    0.42130E+02,    0.57768E+02
    0.20810E+02,    0.42530E+02,    0.57956E+02
    0.19680E+02,    0.42220E+02,    0.57848E+02
    0.19500E+02,    0.43040E+02,    0.57481E+02
    0.20220E+02,    0.43100E+02,    0.57614E+02
    0.14500E+02,    0.32730E+02,    0.61421E+02
    0.15820E+02,    0.32480E+02,    0.61910E+02
    0.17360E+02,    0.32500E+02,    0.62041E+02
    0.18960E+02,    0.32630E+02,    0.61704E+02
    0.20480E+02,    0.32630E+02,    0.61383E+02
    0.17480E+02,    0.38060E+02,    0.59911E+02
    0.17390E+02,    0.36860E+02,    0.60460E+02
    0.17400E+02,    0.35500E+02,    0.60977E+02
    0.17420E+02,    0.34060E+02,    0.61493E+02
    0.18870E+02,    0.35580E+02,    0.60594E+02
    0.20340E+02,    0.35710E+02,    0.60323E+02
    0.18710E+02,    0.38080E+02,    0.59620E+02
    0.18780E+02,    0.36910E+02,    0.60079E+02
    0.20150E+02,    0.37120E+02,    0.59820E+02
    0.19860E+02,    0.38170E+02,    0.59444E+02
    0.20780E+02,    0.38330E+02,    0.59351E+02
    0.20470E+02,    0.34230E+02,    0.60827E+02
    0.18910E+02,    0.34110E+02,    0.61156E+02
    0.14630E+02,    0.35360E+02,    0.61097E+02
    0.15970E+02,    0.35470E+02,    0.61263E+02
    0.14350E+02,    0.38410E+02,    0.61161E+02
    0.14360E+02,    0.37540E+02,    0.60970E+02
    0.14570E+02,    0.36580E+02,    0.60981E+02
    0.15870E+02,    0.36940E+02,    0.60913E+02
    0.15290E+02,    0.38370E+02,    0.60790E+02
    0.16270E+02,    0.38140E+02,    0.60320E+02
    0.15180E+02,    0.37620E+02,    0.60897E+02
    0.14620E+02,    0.34060E+02,    0.61256E+02
    0.15930E+02,    0.34020E+02,    0.61661E+02
    0.19460E+02,    0.29520E+02,    0.62549E+02
    0.19020E+02,    0.31060E+02,    0.62172E+02
    0.15390E+02,    0.30520E+02,    0.62884E+02
    0.17400E+02,    0.30920E+02,    0.62556E+02
    0.17720E+02,    0.29350E+02,    0.62709E+02
    0.14380E+02,    0.31610E+02,    0.61467E+02
    0.20420E+02,    0.31350E+02,    0.61683E+02
    0.23610E+02,    0.36220E+02,    0.60036E+02
    0.25430E+02,    0.36830E+02,    0.60016E+02
    0.27680E+02,    0.36140E+02,    0.60036E+02
    0.30320E+02,    0.36120E+02,    0.60098E+02
    0.32940E+02,    0.36790E+02,    0.60147E+02
    0.36140E+02,    0.37040E+02,    0.60192E+02
    0.32330E+02,    0.39790E+02,    0.59825E+02
    0.32410E+02,    0.42140E+02,    0.59572E+02
    0.32520E+02,    0.44340E+02,    0.59430E+02
    0.23200E+02,    0.42300E+02,    0.58489E+02
    0.24290E+02,    0.42170E+02,    0.58706E+02
    0.25420E+02,    0.42030E+02,    0.58902E+02
    0.26690E+02,    0.41840E+02,    0.59089E+02
    0.28020E+02,    0.41810E+02,    0.59243E+02
    0.29350E+02,    0.41910E+02,    0.59385E+02
    0.30670E+02,    0.42350E+02,    0.59470E+02
    0.28110E+02,    0.43160E+02,    0.59079E+02
    0.28380E+02,    0.44490E+02,    0.58984E+02
    0.28290E+02,    0.45700E+02,    0.58844E+02
    0.26990E+02,    0.44560E+02,    0.58767E+02
    0.25610E+02,    0.44770E+02,    0.58512E+02
    0.24420E+02,    0.44490E+02,    0.58310E+02
    0.23360E+02,    0.44460E+02,    0.58072E+02
    0.25570E+02,    0.43330E+02,    0.58707E+02
    0.26830E+02,    0.43250E+02,    0.58908E+02
    0.24400E+02,    0.43370E+02,    0.58498E+02
    0.23300E+02,    0.43380E+02,    0.58273E+02
    0.23400E+02,    0.46370E+02,    0.57775E+02
    0.24310E+02,    0.46290E+02,    0.58026E+02
    0.25160E+02,    0.46210E+02,    0.58241E+02
    0.26030E+02,    0.45940E+02,    0.58450E+02
    0.27130E+02,    0.45790E+02,    0.58659E+02
    0.23360E+02,    0.45420E+02,    0.57907E+02
    0.24280E+02,    0.45430E+02,    0.58129E+02
    0.25020E+02,    0.45460E+02,    0.58282E+02
    0.30150E+02,    0.44490E+02,    0.59250E+02
    0.29300E+02,    0.45700E+02,    0.58970E+02
    0.29190E+02,    0.43200E+02,    0.59209E+02
    0.27930E+02,    0.38480E+02,    0.59713E+02
    0.27990E+02,    0.40230E+02,    0.59462E+02
    0.23180E+02,    0.39010E+02,    0.59289E+02
    0.24550E+02,    0.39330E+02,    0.59376E+02
    0.26100E+02,    0.38700E+02,    0.59559E+02
    0.26470E+02,    0.40400E+02,    0.59300E+02
    0.23100E+02,    0.41170E+02,    0.58740E+02
    0.23050E+02,    0.40140E+02,    0.58977E+02
    0.25150E+02,    0.40670E+02,    0.59111E+02
    0.24120E+02,    0.41070E+02,    0.58916E+02
    0.23910E+02,    0.40140E+02,    0.59063E+02
    0.23200E+02,    0.37730E+02,    0.59617E+02
    0.24400E+02,    0.37900E+02,    0.59601E+02
    0.29530E+02,    0.40430E+02,    0.59548E+02
    0.30030E+02,    0.38630E+02,    0.59803E+02
    0.30840E+02,    0.40810E+02,    0.59578E+02
    0.36730E+02,    0.43350E+02,    0.59736E+02
    0.35540E+02,    0.40420E+02,    0.59837E+02
    0.38960E+02,    0.42690E+02,    0.59859E+02
    0.38420E+02,    0.39950E+02,    0.59896E+02
    0.34620E+02,    0.44080E+02,    0.59591E+02
    0.34180E+02,    0.42220E+02,    0.59631E+02
    0.30750E+02,    0.32650E+02,    0.60686E+02
    0.35350E+02,    0.34070E+02,    0.60302E+02
    0.34360E+02,    0.31130E+02,    0.60547E+02
    0.37900E+02,    0.33980E+02,    0.60309E+02
    0.37630E+02,    0.30990E+02,    0.60391E+02
    0.32990E+02,    0.34580E+02,    0.60210E+02
    0.24400E+02,    0.32630E+02,    0.60858E+02
    0.27010E+02,    0.33480E+02,    0.60724E+02
    0.23880E+02,    0.34570E+02,    0.60412E+02
    0.25440E+02,    0.34870E+02,    0.60263E+02
    0.24560E+02,    0.30370E+02,    0.61372E+02
    0.26880E+02,    0.30670E+02,    0.61023E+02
    0.41700E+01,    0.71970E+02,    0.64581E+02
    0.62600E+01,    0.71990E+02,    0.63926E+02
    0.83700E+01,    0.72130E+02,    0.63122E+02
    0.10570E+02,    0.72400E+02,    0.62295E+02
    0.13030E+02,    0.73290E+02,    0.61496E+02
    0.16080E+02,    0.73080E+02,    0.60938E+02
    0.19000E+02,    0.72950E+02,    0.60509E+02
    0.22000E+02,    0.72620E+02,    0.60221E+02
    0.25150E+02,    0.72300E+02,    0.60036E+02
    0.28670E+02,    0.71810E+02,    0.59844E+02
    0.33330E+02,    0.71790E+02,    0.59848E+02
    0.39500E+01,    0.81790E+02,    0.61222E+02
    0.57900E+01,    0.81740E+02,    0.61167E+02
    0.74400E+01,    0.81780E+02,    0.61083E+02
    0.93100E+01,    0.82420E+02,    0.60931E+02
    0.12080E+02,    0.81720E+02,    0.60763E+02
    0.15550E+02,    0.82170E+02,    0.60533E+02
    0.18890E+02,    0.82280E+02,    0.60417E+02
    0.22290E+02,    0.82060E+02,    0.60308E+02
    0.25710E+02,    0.81630E+02,    0.60176E+02
    0.29380E+02,    0.81050E+02,    0.60126E+02
    0.33760E+02,    0.79030E+02,    0.59997E+02
    0.18690E+02,    0.86140E+02,    0.60354E+02
    0.29350E+02,    0.85380E+02,    0.60181E+02
    0.33940E+02,    0.84640E+02,    0.60131E+02
    0.25680E+02,    0.85160E+02,    0.60157E+02
    0.22160E+02,    0.85340E+02,    0.60320E+02
    0.22060E+02,    0.88240E+02,    0.60339E+02
    0.25370E+02,    0.88030E+02,    0.60142E+02
    0.46900E+01,    0.87420E+02,    0.60583E+02
    0.67600E+01,    0.86310E+02,    0.60690E+02
    0.83700E+01,    0.85210E+02,    0.60767E+02
    0.96400E+01,    0.84300E+02,    0.60702E+02
    0.11300E+02,    0.85360E+02,    0.60555E+02
    0.15030E+02,    0.85500E+02,    0.60402E+02
    0.53200E+01,    0.90050E+02,    0.60409E+02
    0.10320E+02,    0.88820E+02,    0.60486E+02
    0.79300E+01,    0.87890E+02,    0.60591E+02
    0.91700E+01,    0.86120E+02,    0.60668E+02
    0.14670E+02,    0.88560E+02,    0.60253E+02
    0.47100E+01,    0.92760E+02,    0.60308E+02
    0.41200E+01,    0.91510E+02,    0.60343E+02
    0.76900E+01,    0.83840E+02,    0.60886E+02
    0.70100E+01,    0.83030E+02,    0.60971E+02
    0.57300E+01,    0.83280E+02,    0.60975E+02
    0.40200E+01,    0.83610E+02,    0.60968E+02
    0.42400E+01,    0.85390E+02,    0.60767E+02
    0.61500E+01,    0.84760E+02,    0.60819E+02
    0.22180E+02,    0.75680E+02,    0.60281E+02
    0.22260E+02,    0.78740E+02,    0.60304E+02
    0.10040E+02,    0.74360E+02,    0.62029E+02
    0.98400E+01,    0.76220E+02,    0.61700E+02
    0.96600E+01,    0.78230E+02,    0.61379E+02
    0.94200E+01,    0.80160E+02,    0.61154E+02
    0.61500E+01,    0.74060E+02,    0.62992E+02
    0.60500E+01,    0.76030E+02,    0.62329E+02
    0.59700E+01,    0.78030E+02,    0.61826E+02
    0.58600E+01,    0.79910E+02,    0.61451E+02
    0.40200E+01,    0.77980E+02,    0.61985E+02
    0.39800E+01,    0.79940E+02,    0.61542E+02
    0.41200E+01,    0.74000E+02,    0.63407E+02
    0.40700E+01,    0.76020E+02,    0.62577E+02
    0.78400E+01,    0.78070E+02,    0.61634E+02
    0.81500E+01,    0.74130E+02,    0.62505E+02
    0.79900E+01,    0.76140E+02,    0.62013E+02
    0.76900E+01,    0.80030E+02,    0.61328E+02
    0.16030E+02,    0.78930E+02,    0.60642E+02
    0.16200E+02,    0.76020E+02,    0.60778E+02
    0.19100E+02,    0.79010E+02,    0.60464E+02
    0.19120E+02,    0.75850E+02,    0.60503E+02
    0.13540E+02,    0.76050E+02,    0.61088E+02
    0.13300E+02,    0.78800E+02,    0.60913E+02
    0.11610E+02,    0.76330E+02,    0.61392E+02
    0.11400E+02,    0.78310E+02,    0.61148E+02
    0.11020E+02,    0.80120E+02,    0.60971E+02
    0.11570E+02,    0.74600E+02,    0.61729E+02
    0.28400E+02,    0.74980E+02,    0.60065E+02
    0.28620E+02,    0.77890E+02,    0.60087E+02
    0.25490E+02,    0.78460E+02,    0.60168E+02
    0.25320E+02,    0.75310E+02,    0.60115E+02
    0.31130E+02,    0.77260E+02,    0.59982E+02
    0.30990E+02,    0.74650E+02,    0.59986E+02
    0.22700E+02,    0.48270E+02,    0.57355E+02
    0.22800E+02,    0.49170E+02,    0.57335E+02
    0.22930E+02,    0.50100E+02,    0.57361E+02
    0.23030E+02,    0.51060E+02,    0.57408E+02
    0.23080E+02,    0.52050E+02,    0.57477E+02
    0.23040E+02,    0.53030E+02,    0.57551E+02
    0.22790E+02,    0.54100E+02,    0.57617E+02
    0.23000E+02,    0.55190E+02,    0.57832E+02
    0.23320E+02,    0.56240E+02,    0.58064E+02
    0.23470E+02,    0.57470E+02,    0.58303E+02
    0.23570E+02,    0.58820E+02,    0.58545E+02
    0.23860E+02,    0.60170E+02,    0.58824E+02
    0.24140E+02,    0.61630E+02,    0.59070E+02
    0.24310E+02,    0.63070E+02,    0.59268E+02
    0.24060E+02,    0.64750E+02,    0.59463E+02
    0.23930E+02,    0.66880E+02,    0.59707E+02
    0.24610E+02,    0.69270E+02,    0.59888E+02
    0.44300E+01,    0.63720E+02,    0.83247E+02
    0.63200E+01,    0.63840E+02,    0.73979E+02
    0.81600E+01,    0.63650E+02,    0.69440E+02
    0.10090E+02,    0.62880E+02,    0.65567E+02
    0.12380E+02,    0.62900E+02,    0.62334E+02
    0.14280E+02,    0.62690E+02,    0.60850E+02
    0.16140E+02,    0.62600E+02,    0.60017E+02
    0.17860E+02,    0.62600E+02,    0.59513E+02
    0.19560E+02,    0.62550E+02,    0.59260E+02
    0.21230E+02,    0.62380E+02,    0.59166E+02
    0.22670E+02,    0.61870E+02,    0.59071E+02
    0.13370E+02,    0.70170E+02,    0.61835E+02
    0.13570E+02,    0.67270E+02,    0.61837E+02
    0.12720E+02,    0.64940E+02,    0.62372E+02
    0.17990E+02,    0.64220E+02,    0.59908E+02
    0.18100E+02,    0.65820E+02,    0.60198E+02
    0.18540E+02,    0.67630E+02,    0.60329E+02
    0.18810E+02,    0.70110E+02,    0.60467E+02
    0.16090E+02,    0.70300E+02,    0.61014E+02
    0.16100E+02,    0.67750E+02,    0.60871E+02
    0.16310E+02,    0.65940E+02,    0.60639E+02
    0.16200E+02,    0.64280E+02,    0.60452E+02
    0.14510E+02,    0.64460E+02,    0.61248E+02
    0.14760E+02,    0.65860E+02,    0.61341E+02
    0.21110E+02,    0.66780E+02,    0.59895E+02
    0.21830E+02,    0.64220E+02,    0.59487E+02
    0.19740E+02,    0.64130E+02,    0.59589E+02
    0.19660E+02,    0.65590E+02,    0.59915E+02
    0.22940E+02,    0.63060E+02,    0.59309E+02
    0.21630E+02,    0.69720E+02,    0.60126E+02
    0.10840E+02,    0.67530E+02,    0.63486E+02
    0.85300E+01,    0.67710E+02,    0.65277E+02
    0.63500E+01,    0.67780E+02,    0.67315E+02
    0.42500E+01,    0.67830E+02,    0.68953E+02
    0.42900E+01,    0.65750E+02,    0.76580E+02
    0.63400E+01,    0.65740E+02,    0.70606E+02
    0.83700E+01,    0.65560E+02,    0.67144E+02
    0.10520E+02,    0.65240E+02,    0.64450E+02
    0.85100E+01,    0.69910E+02,    0.64043E+02
    0.42100E+01,    0.69900E+02,    0.66395E+02
    0.63300E+01,    0.69910E+02,    0.65261E+02
    0.10830E+02,    0.70020E+02,    0.62797E+02
    0.14320E+02,    0.48910E+02,    0.63391E+02
    0.14420E+02,    0.49550E+02,    0.59884E+02
    0.14530E+02,    0.50210E+02,    0.56746E+02
    0.14640E+02,    0.50880E+02,    0.54420E+02
    0.14730E+02,    0.51580E+02,    0.53138E+02
    0.14810E+02,    0.52300E+02,    0.52665E+02
    0.14870E+02,    0.53060E+02,    0.52788E+02
    0.14890E+02,    0.53840E+02,    0.53286E+02
    0.14910E+02,    0.54650E+02,    0.54019E+02
    0.15030E+02,    0.55470E+02,    0.54958E+02
    0.15340E+02,    0.56250E+02,    0.55854E+02
    0.15540E+02,    0.57220E+02,    0.56809E+02
    0.15660E+02,    0.58170E+02,    0.57571E+02
    0.15640E+02,    0.59260E+02,    0.58259E+02
    0.16140E+02,    0.60740E+02,    0.59206E+02
    0.11060E+02,    0.49110E+02,    0.60145E+03
    0.11120E+02,    0.49630E+02,    0.65364E+03
    0.11160E+02,    0.50160E+02,    0.68510E+03
    0.11200E+02,    0.50710E+02,    0.67093E+03
    0.11210E+02,    0.51290E+02,    0.61442E+03
    0.11200E+02,    0.51920E+02,    0.49199E+03
    0.11160E+02,    0.52650E+02,    0.31260E+03
    0.11350E+02,    0.53370E+02,    0.13651E+03
    0.11590E+02,    0.54030E+02,    0.64274E+02
    0.11700E+02,    0.54680E+02,    0.48644E+02
    0.11790E+02,    0.55430E+02,    0.47030E+02
    0.11930E+02,    0.56150E+02,    0.50379E+02
    0.11980E+02,    0.56930E+02,    0.53897E+02
    0.12100E+02,    0.57740E+02,    0.56868E+02
    0.12130E+02,    0.58580E+02,    0.58723E+02
    0.12450E+02,    0.59570E+02,    0.60007E+02
    0.12370E+02,    0.61010E+02,    0.61195E+02
    0.10980E+02,    0.58530E+02,    0.58126E+02
    0.98200E+01,    0.59210E+02,    0.57945E+02
    0.85300E+01,    0.59570E+02,    0.49390E+02
    0.75400E+01,    0.60100E+02,    0.29830E+02
    0.65800E+01,    0.60290E+02,    0.00000E+00
    0.55700E+01,    0.60230E+02,    0.00000E+00
    0.42800E+01,    0.60460E+02,    0.00000E+00
    0.28700E+01,    0.60800E+02,    0.00000E+00
    0.53000E+01,    0.59620E+02,    0.00000E+00
    0.11080E+02,    0.56900E+02,    0.48852E+02
    0.10260E+02,    0.57500E+02,    0.47497E+02
    0.92500E+01,    0.57990E+02,    0.31456E+02
    0.84700E+01,    0.58520E+02,    0.28637E+01
    0.77500E+01,    0.58550E+02,    0.00000E+00
    0.71200E+01,    0.58880E+02,    0.00000E+00
    0.65100E+01,    0.59090E+02,    0.00000E+00
    0.58900E+01,    0.59220E+02,    0.00000E+00
    0.69000E+01,    0.58410E+02,    0.00000E+00
    0.64400E+01,    0.58660E+02,    0.00000E+00
    0.60600E+01,    0.58810E+02,    0.00000E+00
    0.73700E+01,    0.58110E+02,    0.00000E+00
    0.10470E+02,    0.53130E+02,    0.74586E+03
    0.10850E+02,    0.53270E+02,    0.32992E+03
    0.82900E+01,    0.57950E+02,    0.00000E+00
    0.80800E+01,    0.57510E+02,    0.00000E+00
    0.10990E+02,    0.55540E+02,    0.37533E+02
    0.10460E+02,    0.56180E+02,    0.29061E+02
    0.97100E+01,    0.56500E+02,    0.00000E+00
    0.90200E+01,    0.57040E+02,    0.00000E+00
    0.84900E+01,    0.57240E+02,    0.00000E+00
    0.11080E+02,    0.54760E+02,    0.47207E+02
    0.10510E+02,    0.54610E+02,    0.66887E+02
    0.10030E+02,    0.54470E+02,    0.14409E+03
    0.10710E+02,    0.53640E+02,    0.27120E+03
    0.10620E+02,    0.54100E+02,    0.15197E+03
    0.10320E+02,    0.53530E+02,    0.62486E+03
    0.10180E+02,    0.53960E+02,    0.38937E+03
    0.11080E+02,    0.54130E+02,    0.86235E+02
    0.11050E+02,    0.53720E+02,    0.15540E+03
    0.10040E+02,    0.55680E+02,    0.72498E+01
    0.96400E+01,    0.55430E+02,    0.00000E+00
    0.10350E+02,    0.55220E+02,    0.26326E+02
    0.98400E+01,    0.54950E+02,    0.11774E+02
    0.94800E+01,    0.55750E+02,    0.00000E+00
    0.97500E+01,    0.56000E+02,    0.00000E+00
    0.86900E+01,    0.57740E+02,    0.00000E+00
    0.11340E+02,    0.56220E+02,    0.45565E+02
    0.77100E+01,    0.57760E+02,    0.00000E+00
    0.79300E+01,    0.58100E+02,    0.00000E+00
    0.10870E+02,    0.52910E+02,    0.49704E+03
    0.10590E+02,    0.52850E+02,    0.83598E+03
    0.11390E+02,    0.57740E+02,    0.55629E+02
    0.66100E+01,    0.59630E+02,    0.00000E+00
    0.72900E+01,    0.59440E+02,    0.00000E+00
    0.78700E+01,    0.59190E+02,    0.00000E+00
    0.60200E+01,    0.59700E+02,    0.00000E+00
    0.32100E+01,    0.60330E+02,    0.00000E+00
    0.36900E+01,    0.60210E+02,    0.00000E+00
    0.47100E+01,    0.59840E+02,    0.00000E+00
    0.18200E+01,    0.60720E+02,    0.00000E+00
    0.22800E+01,    0.60590E+02,    0.00000E+00
    0.77200E+01,    0.61100E+02,    0.60142E+02
    0.78000E+01,    0.62250E+02,    0.68569E+02
    0.48200E+01,    0.61920E+02,    0.00000E+00
    0.33200E+01,    0.62030E+02,    0.00000E+00
    0.63900E+01,    0.62310E+02,    0.65973E+02
    0.65900E+01,    0.61190E+02,    0.23047E+02
    0.56600E+01,    0.61120E+02,    0.00000E+00
    0.10520E+02,    0.60720E+02,    0.63956E+02
    0.89300E+01,    0.60840E+02,    0.64514E+02
    0.89500E+01,    0.62000E+02,    0.66863E+02
    0.11310E+02,    0.59610E+02,    0.61057E+02
    0.14090E+02,    0.52370E+02,    0.53158E+02
    0.13390E+02,    0.52420E+02,    0.56910E+02
    0.12690E+02,    0.52490E+02,    0.70837E+02
    0.11960E+02,    0.52570E+02,    0.12007E+03
    0.13830E+02,    0.50330E+02,    0.65563E+02
    0.13150E+02,    0.50460E+02,    0.89739E+02
    0.12480E+02,    0.50570E+02,    0.15380E+03
    0.11830E+02,    0.50660E+02,    0.31259E+03
    0.12180E+02,    0.48920E+02,    0.23264E+03
    0.12290E+02,    0.49430E+02,    0.21270E+03
    0.12400E+02,    0.49990E+02,    0.18419E+03
    0.11700E+02,    0.49540E+02,    0.37586E+03
    0.11770E+02,    0.50090E+02,    0.35422E+03
    0.11620E+02,    0.49020E+02,    0.37877E+03
    0.13710E+02,    0.49680E+02,    0.73993E+02
    0.13040E+02,    0.49850E+02,    0.10714E+03
    0.12900E+02,    0.49270E+02,    0.12634E+03
    0.13550E+02,    0.48970E+02,    0.82609E+02
    0.12710E+02,    0.48800E+02,    0.15076E+03
    0.13140E+02,    0.48690E+02,    0.11247E+03
    0.13320E+02,    0.51750E+02,    0.63930E+02
    0.13240E+02,    0.51090E+02,    0.75149E+02
    0.14020E+02,    0.51670E+02,    0.55346E+02
    0.13930E+02,    0.50990E+02,    0.59429E+02
    0.12620E+02,    0.51820E+02,    0.92259E+02
    0.11920E+02,    0.51890E+02,    0.18089E+03
    0.12560E+02,    0.51190E+02,    0.12006E+03
    0.11880E+02,    0.51250E+02,    0.25141E+03
    0.14630E+02,    0.57430E+02,    0.56834E+02
    0.13770E+02,    0.57750E+02,    0.57179E+02
    0.12910E+02,    0.57710E+02,    0.57056E+02
    0.12770E+02,    0.53160E+02,    0.58269E+02
    0.12880E+02,    0.53820E+02,    0.52504E+02
    0.12990E+02,    0.54440E+02,    0.51326E+02
    0.13240E+02,    0.55080E+02,    0.52325E+02
    0.13430E+02,    0.55890E+02,    0.54060E+02
    0.13610E+02,    0.56760E+02,    0.55740E+02
    0.12510E+02,    0.55280E+02,    0.50690E+02
    0.12790E+02,    0.56870E+02,    0.55294E+02
    0.12670E+02,    0.56050E+02,    0.52975E+02
