tita, campo[?]
6.026093, 3.027000e-01
6.058676, 3.069600e-01
6.092901, 3.000200e-01
6.129226, 3.231600e-01
6.138055, 3.181900e-01
6.141778, 2.980000e-01
6.150178, 3.034100e-01
6.157255, 3.119900e-01
6.261254, 3.005000e-01
6.269263, 3.076900e-01
6.294368, 3.149100e-01
6.294380, 2.973600e-01
6.303898, 3.237500e-01
6.316663, 3.190000e-01
6.366235, 3.037900e-01
6.409083, 3.002300e-01
6.480630, 2.977500e-01
6.503324, 3.231800e-01
6.526279, 3.085700e-01
6.530802, 3.033800e-01
6.551519, 3.197100e-01
6.567508, 3.139300e-01
6.569475, 3.007500e-01
6.608557, 2.975600e-01
6.684954, 3.237500e-01
6.719934, 3.192800e-01
6.749747, 3.002500e-01
6.754570, 3.039500e-01
6.776238, 2.977300e-01
6.803725, 3.077200e-01
6.830593, 3.147700e-01
6.860947, 3.231200e-01
6.873863, 2.998200e-01
6.882378, 2.972900e-01
6.944786, 3.040200e-01
6.947335, 3.097900e-01
6.951913, 3.197400e-01
7.035036, 3.237400e-01
7.044893, 3.000400e-01
7.045668, 3.154000e-01
7.063771, 2.968300e-01
7.090697, 3.203900e-01
7.163175, 3.049000e-01
7.191958, 3.001000e-01
7.205926, 3.231200e-01
7.211935, 2.972200e-01
7.304789, 3.204300e-01
7.310156, 3.157200e-01
7.327120, 3.099200e-01
7.366303, 3.234500e-01
7.376653, 3.005000e-01
7.378239, 2.967400e-01
7.402337, 3.050400e-01
7.431114, 3.188100e-01
7.475763, 3.131200e-01
7.543998, 3.227800e-01
7.548945, 2.971400e-01
7.566047, 3.002300e-01
7.620119, 3.058800e-01
7.635572, 3.184000e-01
7.687232, 3.228000e-01
7.691488, 2.969700e-01
7.710097, 3.010200e-01
7.752077, 3.125300e-01
7.792935, 3.182600e-01
7.846504, 2.974000e-01
7.878216, 3.223700e-01
7.906643, 3.054200e-01
7.937469, 2.966000e-01
7.938725, 3.009200e-01
7.966011, 3.176500e-01
7.976843, 3.131800e-01
7.999556, 3.221400e-01
8.006276, 2.979900e-01
8.060988, 3.080400e-01
8.080906, 3.025800e-01
8.122288, 2.960100e-01
8.161217, 3.181200e-01
8.165258, 2.988300e-01
8.172001, 3.220600e-01
8.212630, 3.134100e-01
8.269798, 2.963400e-01
8.276251, 3.193200e-01
8.284643, 3.223000e-01
8.367068, 2.984100e-01
8.380975, 3.027000e-01
8.430036, 3.081600e-01
8.437379, 3.142900e-01
8.440645, 2.958000e-01
8.452548, 3.188300e-01
8.465532, 3.226100e-01
8.500824, 2.991800e-01
8.570137, 3.105100e-01
8.574405, 3.037100e-01
8.607525, 2.963100e-01
8.617809, 3.188900e-01
8.618442, 3.218300e-01
8.628105, 3.144800e-01
8.753143, 2.997000e-01
8.786676, 2.956900e-01
8.789095, 3.222100e-01
8.800838, 3.181200e-01
8.843848, 3.096800e-01
8.852534, 3.149700e-01
8.901571, 3.043200e-01
8.959811, 3.215100e-01
8.960703, 2.992600e-01
8.967624, 2.961300e-01
8.991673, 3.185800e-01
9.033972, 3.142100e-01
9.077015, 3.100400e-01
9.105505, 3.218900e-01
9.124115, 3.041000e-01
9.124898, 3.184000e-01
9.152369, 2.955200e-01
9.177749, 2.998300e-01
9.250156, 3.146500e-01
9.286430, 3.214200e-01
9.289428, 3.185800e-01
9.303335, 3.096500e-01
9.325879, 2.958400e-01
9.387781, 3.208000e-01
9.397989, 2.991700e-01
9.404995, 3.179100e-01
9.415250, 3.142200e-01
9.465063, 3.049100e-01
9.503371, 2.951800e-01
9.533870, 3.102800e-01
9.550684, 2.983500e-01
9.555978, 3.211100e-01
9.557138, 3.013700e-01
9.582209, 3.171200e-01
9.648981, 3.067300e-01
9.669866, 2.953700e-01
9.672507, 3.148800e-01
9.689488, 3.207700e-01
9.738111, 2.980700e-01
9.738203, 3.107900e-01
9.757212, 3.170500e-01
9.839063, 2.946200e-01
9.853482, 3.025400e-01
9.859767, 2.971200e-01
9.872263, 3.210700e-01
9.880215, 2.986300e-01
9.914491, 3.161800e-01
9.925007, 3.063300e-01
9.975099, 3.115000e-01
10.013297, 2.950300e-01
10.027229, 3.203500e-01
10.042936, 2.963700e-01
10.077044, 2.992900e-01
10.099285, 3.014400e-01
10.121879, 3.164900e-01
10.126983, 3.060100e-01
10.139303, 2.951000e-01
10.205997, 3.209400e-01
10.244101, 3.104600e-01
10.259781, 3.174300e-01
10.285692, 2.952600e-01
10.291834, 2.984100e-01
10.300041, 3.150800e-01
10.341256, 3.016500e-01
10.375068, 3.203200e-01
10.393606, 2.945800e-01
10.398286, 3.050200e-01
10.403994, 2.966800e-01
10.466235, 3.098600e-01
10.478252, 3.176800e-01
10.542126, 3.144000e-01
10.542200, 3.204800e-01
10.577828, 2.939800e-01
10.578023, 2.973000e-01
10.606729, 3.005000e-01
10.636062, 3.049000e-01
10.714991, 3.197100e-01
10.730046, 2.942400e-01
10.750840, 3.151400e-01
10.774776, 2.966000e-01
10.775359, 3.093900e-01
10.824798, 3.001300e-01
10.845816, 3.037700e-01
10.868144, 3.201500e-01
10.889833, 3.127700e-01
10.895971, 3.163000e-01
10.904213, 2.935100e-01
10.916629, 3.072500e-01
10.946569, 2.963000e-01
11.052405, 3.196100e-01
11.071508, 2.938100e-01
11.080664, 3.165200e-01
11.087144, 3.042200e-01
11.127856, 2.991400e-01
11.157961, 3.077300e-01
11.158119, 2.959800e-01
11.170526, 3.190000e-01
11.179163, 3.117300e-01
11.225373, 3.156600e-01
11.233179, 2.932600e-01
11.240282, 3.020500e-01
11.287795, 2.969300e-01
11.336239, 3.189800e-01
11.374247, 3.066000e-01
11.400794, 3.151400e-01
11.401649, 3.113900e-01
11.411780, 2.937000e-01
11.452404, 3.190300e-01
11.530540, 2.972900e-01
11.540455, 3.014300e-01
11.566151, 3.154800e-01
11.578473, 2.930300e-01
11.603629, 3.065500e-01
11.645449, 3.194200e-01
11.677364, 3.101000e-01
11.693023, 3.158800e-01
11.710903, 3.140100e-01
11.732212, 2.965300e-01
11.749528, 3.013700e-01
11.768869, 2.933800e-01
11.794101, 3.187000e-01
11.885109, 3.057200e-01
11.892848, 3.163500e-01
11.929369, 3.127700e-01
11.930897, 3.105100e-01
11.944136, 2.926000e-01
11.955951, 2.966800e-01
11.972796, 3.191800e-01
12.002945, 3.006400e-01
12.022328, 3.160400e-01
12.075248, 3.055600e-01
12.130033, 2.928600e-01
12.132006, 3.183300e-01
12.150469, 3.137100e-01
12.158668, 2.958300e-01
12.184948, 3.093900e-01
12.226051, 3.163000e-01
12.228556, 3.014400e-01
12.274351, 2.975000e-01
12.292390, 3.184700e-01
12.313218, 2.920900e-01
12.316645, 3.141600e-01
12.330304, 2.953100e-01
12.363817, 3.054600e-01
12.454086, 3.015800e-01
12.465286, 3.177000e-01
12.488974, 2.924400e-01
12.492393, 3.107400e-01
12.508871, 2.981600e-01
12.518607, 2.945100e-01
12.541448, 3.143800e-01
12.577997, 3.067500e-01
12.624701, 3.177200e-01
12.671706, 2.917300e-01
12.683232, 3.023900e-01
12.683598, 2.948400e-01
12.684531, 3.130000e-01
12.693205, 2.976400e-01
12.814961, 3.170500e-01
12.838469, 2.920700e-01
12.857997, 2.941700e-01
12.876232, 2.979600e-01
12.929407, 3.078000e-01
12.936052, 3.124600e-01
12.943465, 3.016400e-01
12.983626, 3.173400e-01
13.039639, 2.913100e-01
13.046825, 2.948200e-01
13.089137, 2.971800e-01
13.149288, 3.129500e-01
13.165066, 3.013900e-01
13.176711, 3.166800e-01
13.181389, 3.071100e-01
13.205936, 2.952500e-01
13.208026, 2.916400e-01
13.356332, 3.170400e-01
13.376598, 3.122700e-01
13.392447, 2.910700e-01
13.419946, 2.957000e-01
13.455581, 3.009100e-01
13.496054, 2.932000e-01
13.505031, 3.079300e-01
13.539666, 3.162900e-01
13.543452, 2.910400e-01
13.593078, 2.973500e-01
13.624096, 3.029000e-01
13.625842, 3.129000e-01
13.711061, 3.166900e-01
13.712493, 2.938700e-01
13.722246, 3.083000e-01
13.726341, 2.903500e-01
13.777906, 3.131500e-01
13.859074, 2.980400e-01
13.882789, 3.159600e-01
13.893325, 2.907200e-01
13.902380, 2.935000e-01
13.982289, 3.033000e-01
13.994279, 3.129200e-01
14.013524, 3.087500e-01
14.045941, 3.162400e-01
14.071834, 2.900000e-01
14.079650, 2.983700e-01
14.093585, 2.939100e-01
14.138776, 3.130100e-01
14.154454, 3.046900e-01
14.171362, 3.093700e-01
14.224652, 3.154800e-01
14.240119, 2.902300e-01
14.284879, 2.932900e-01
14.353821, 3.122800e-01
14.357186, 2.992600e-01
14.388061, 3.156900e-01
14.407166, 2.947700e-01
14.418047, 2.894700e-01
14.418189, 3.095000e-01
14.439460, 2.925300e-01
14.447348, 3.044000e-01
14.505819, 3.120400e-01
14.555863, 3.078200e-01
14.577870, 3.149000e-01
14.591034, 2.897700e-01
14.619914, 2.983200e-01
14.622100, 2.917700e-01
14.628581, 2.953600e-01
14.656210, 3.033300e-01
14.707341, 3.113600e-01
14.743853, 3.151000e-01
14.755538, 2.890000e-01
14.765098, 2.917000e-01
14.806842, 2.943500e-01
14.825677, 3.073200e-01
14.847941, 2.980000e-01
14.890474, 3.112000e-01
14.930537, 2.893700e-01
14.932338, 3.143000e-01
14.938494, 2.909000e-01
14.942253, 3.020700e-01
14.974188, 2.936500e-01
15.003826, 3.066000e-01
15.045544, 2.894700e-01
15.083463, 2.973200e-01
15.117259, 3.100000e-01
15.122801, 3.146700e-01
15.179453, 2.929800e-01
15.193917, 2.894000e-01
15.207903, 3.027900e-01
15.247307, 2.952600e-01
15.249545, 2.982000e-01
15.291994, 2.909600e-01
15.307329, 3.138000e-01
15.312630, 2.887000e-01
15.315332, 3.058700e-01
15.364367, 3.099400e-01
15.452900, 3.027500e-01
15.481000, 2.913700e-01
15.493412, 2.944900e-01
15.500313, 2.880600e-01
15.505417, 3.140000e-01
15.528696, 2.987100e-01
15.566904, 3.086700e-01
15.613785, 2.924200e-01
15.655514, 2.882900e-01
15.666912, 3.130300e-01
15.708672, 3.032300e-01
15.740899, 2.975700e-01
15.813012, 3.089000e-01
15.817249, 2.927800e-01
15.824549, 2.876000e-01
15.856545, 3.134100e-01
15.890623, 2.899500e-01
15.936981, 3.020000e-01
15.940160, 3.101500e-01
15.964410, 2.976900e-01
15.978134, 3.062300e-01
15.985372, 2.929600e-01
15.989529, 2.876500e-01
16.008811, 3.128700e-01
16.087570, 2.902100e-01
16.138832, 2.870400e-01
16.162376, 3.098100e-01
16.180402, 2.967600e-01
16.185928, 3.017400e-01
16.191260, 2.935500e-01
16.194973, 3.131200e-01
16.218512, 2.900000e-01
16.261787, 3.051200e-01
16.320867, 3.087400e-01
16.321772, 2.873600e-01
16.358525, 3.122000e-01
16.376358, 2.928800e-01
16.386563, 2.903000e-01
16.387282, 2.967200e-01
16.438554, 2.871200e-01
16.459599, 3.004100e-01
16.495216, 3.046500e-01
16.527333, 2.897500e-01
16.535129, 3.126300e-01
16.535501, 3.078100e-01
16.544221, 2.929100e-01
16.588882, 2.957200e-01
16.599962, 3.098900e-01
16.606944, 2.870900e-01
16.656399, 2.991800e-01
16.663461, 2.895200e-01
16.700340, 3.118800e-01
16.724892, 2.865900e-01
16.734527, 3.078100e-01
16.752238, 3.032500e-01
16.758050, 2.921800e-01
16.790151, 2.953000e-01
16.809854, 2.889900e-01
16.825264, 3.096900e-01
16.876486, 3.120300e-01
16.887923, 2.912000e-01
16.915771, 3.071700e-01
16.918886, 2.859500e-01
16.930488, 2.990400e-01
16.948424, 2.887600e-01
17.008197, 2.940500e-01
17.028521, 3.039700e-01
17.051473, 3.110900e-01
17.068780, 2.860600e-01
17.082855, 2.914900e-01
17.110644, 2.989000e-01
17.116878, 2.880700e-01
17.145632, 3.076400e-01
17.223218, 3.114600e-01
17.239095, 3.035500e-01
17.257630, 2.853600e-01
17.274682, 2.884700e-01
17.284698, 3.079500e-01
17.292619, 2.944300e-01
17.312037, 2.902000e-01
17.400716, 3.106400e-01
17.414934, 2.855700e-01
17.441697, 2.994100e-01
17.455144, 2.882600e-01
17.512488, 3.078300e-01
17.535351, 3.041000e-01
17.545893, 2.934300e-01
17.569989, 3.106900e-01
17.593965, 2.849400e-01
17.617303, 2.887400e-01
17.654409, 2.994300e-01
17.668501, 3.061400e-01
17.747068, 3.098400e-01
17.758000, 2.852100e-01
17.846652, 2.881000e-01
17.862677, 2.939200e-01
17.888935, 3.055000e-01
17.910924, 3.100800e-01
17.939940, 2.846200e-01
17.980952, 2.998200e-01
17.982766, 2.890400e-01
18.060824, 3.060600e-01
18.083143, 2.936100e-01
18.093643, 3.094000e-01
18.111701, 2.849100e-01
18.154741, 3.035000e-01
18.174914, 2.990400e-01
18.248135, 3.055700e-01
18.258172, 3.095300e-01
18.282436, 2.893200e-01
18.296185, 2.841200e-01
18.385561, 2.865800e-01
18.408549, 2.942900e-01
18.416152, 3.024500e-01
18.441236, 3.059900e-01
18.446706, 3.087000e-01
18.463021, 2.992600e-01
18.465369, 2.839100e-01
18.487859, 2.898400e-01
18.575558, 3.012400e-01
18.590084, 3.088500e-01
18.593910, 2.953400e-01
18.596560, 3.053500e-01
18.607846, 2.870100e-01
18.643641, 2.830600e-01
18.696385, 2.849600e-01
18.763574, 2.906800e-01
18.770387, 3.057500e-01
18.777600, 3.083000e-01
18.780643, 2.864800e-01
18.811759, 2.831700e-01
18.833310, 3.006900e-01
18.862132, 2.952000e-01
18.881682, 3.073400e-01
18.907096, 3.038400e-01
18.915896, 2.847100e-01
18.976683, 2.865100e-01
18.980112, 2.823900e-01
18.988024, 2.982900e-01
19.023166, 2.893600e-01
19.059763, 2.935900e-01
19.063588, 3.075600e-01
19.108850, 3.029800e-01
19.152297, 2.827700e-01
19.192887, 3.071800e-01
19.194697, 2.856000e-01
19.255878, 2.886300e-01
19.286860, 2.983400e-01
19.305318, 2.922200e-01
19.318693, 3.035300e-01
19.321561, 2.818600e-01
19.355606, 2.846000e-01
19.387329, 3.074500e-01
19.406704, 2.951500e-01
19.443639, 3.000600e-01
19.469457, 3.039400e-01
19.504595, 2.820600e-01
19.531976, 3.067000e-01
19.539547, 2.876900e-01
19.551480, 2.926700e-01
19.590949, 2.841900e-01
19.653899, 2.956900e-01
19.670836, 2.812700e-01
19.674820, 2.898700e-01
19.683223, 3.038700e-01
19.710967, 2.852800e-01
19.718505, 3.068500e-01
19.735488, 2.996100e-01
19.824289, 3.022900e-01
19.856386, 2.816000e-01
19.874845, 3.058500e-01
19.911149, 2.943300e-01
19.956002, 2.853200e-01
19.960729, 2.982200e-01
19.972280, 2.898000e-01
20.027863, 2.806600e-01
20.042482, 3.016100e-01
20.052484, 3.062100e-01
20.074104, 2.829100e-01
20.106413, 2.923500e-01
20.116166, 3.033300e-01
20.152717, 2.847600e-01
20.167512, 2.886100e-01
20.213256, 2.807800e-01
20.215987, 3.054100e-01
20.226706, 3.012900e-01
20.235531, 2.966600e-01
20.300921, 2.825800e-01
20.337160, 3.032300e-01
20.372174, 2.925400e-01
20.372916, 2.801500e-01
20.377246, 2.844800e-01
20.390813, 3.054600e-01
20.414375, 3.005200e-01
20.430206, 2.875200e-01
20.514930, 2.972500e-01
20.552462, 2.804700e-01
20.563675, 3.045400e-01
20.578469, 2.919700e-01
20.608180, 2.838000e-01
20.609425, 3.010400e-01
20.647998, 2.878100e-01
20.702566, 2.795500e-01
20.703845, 2.970300e-01
20.744600, 2.826700e-01
20.747132, 3.048000e-01
20.772126, 3.005800e-01
20.874992, 2.922600e-01
20.884040, 2.867000e-01
20.893031, 2.796300e-01
20.925162, 3.038900e-01
20.946018, 2.827800e-01
20.960570, 2.968700e-01
20.993100, 3.008000e-01
21.021661, 2.793300e-01
21.105960, 3.040300e-01
21.123461, 2.907000e-01
21.125187, 2.823700e-01
21.131458, 2.866700e-01
21.148946, 2.997100e-01
21.152079, 2.955600e-01
21.201656, 2.794700e-01
21.274135, 3.030600e-01
21.298813, 2.820100e-01
21.308075, 2.786200e-01
21.368576, 2.999500e-01
21.404042, 2.854100e-01
21.407632, 2.905500e-01
21.422397, 2.944000e-01
21.443484, 3.033800e-01
21.474851, 2.819500e-01
21.493423, 2.973400e-01
21.495318, 3.002200e-01
21.498533, 2.782300e-01
21.568518, 2.799100e-01
21.613886, 3.025900e-01
21.635528, 2.779400e-01
21.640577, 2.815700e-01
21.650284, 2.855200e-01
21.662059, 2.940900e-01
21.671570, 2.889400e-01
21.710480, 3.002300e-01
21.761150, 2.797900e-01
21.774898, 3.025800e-01
21.783544, 2.967700e-01
21.808524, 2.772700e-01
21.834116, 2.812300e-01
21.876264, 2.985800e-01
21.897178, 2.929100e-01
21.931692, 2.842000e-01
21.949941, 2.887600e-01
21.957519, 3.018000e-01
21.970426, 2.775700e-01
22.042741, 2.806200e-01
22.108593, 2.976400e-01
22.124191, 3.018700e-01
22.128912, 2.829600e-01
22.130748, 2.766700e-01
22.164833, 2.871400e-01
22.174672, 2.791800e-01
22.200798, 2.936300e-01
22.278424, 2.890000e-01
22.308746, 2.767500e-01
22.314902, 3.010200e-01
22.318308, 2.980600e-01
22.381181, 2.791300e-01
22.407398, 2.936800e-01
22.410907, 2.825400e-01
22.429541, 2.873500e-01
22.456062, 2.760000e-01
22.481218, 3.012100e-01
22.502627, 2.975300e-01
22.531226, 2.793100e-01
22.544602, 2.893900e-01
22.563754, 2.837300e-01
22.646525, 2.762200e-01
22.665724, 3.002900e-01
22.696164, 2.936400e-01
22.700711, 2.980600e-01
22.735232, 2.797500e-01
22.777557, 2.757800e-01
22.793767, 2.881800e-01
22.797665, 2.995200e-01
22.805716, 2.952800e-01
22.869356, 2.910900e-01
22.885494, 2.837400e-01
22.934833, 2.789600e-01
22.943947, 2.992100e-01
22.957201, 2.759500e-01
23.002907, 2.860900e-01
23.030972, 2.947400e-01
23.035165, 2.811100e-01
23.046686, 2.994000e-01
23.061325, 2.750400e-01
23.068353, 2.773600e-01
23.072487, 2.975300e-01
23.150009, 2.901900e-01
23.202972, 2.936800e-01
23.228819, 2.996700e-01
23.240240, 2.963900e-01
23.243026, 2.776600e-01
23.248191, 2.745800e-01
23.296215, 2.851900e-01
23.321106, 2.811100e-01
23.367950, 2.889500e-01
23.384951, 2.987500e-01
23.390904, 2.747100e-01
23.394828, 2.773800e-01
23.416696, 2.963900e-01
23.417954, 2.926200e-01
23.464543, 2.823700e-01
23.557285, 2.990300e-01
23.564210, 2.739900e-01
23.573515, 2.776000e-01
23.577078, 2.954500e-01
23.637298, 2.877400e-01
23.637534, 2.930100e-01
23.726348, 2.980900e-01
23.727979, 2.740000e-01
23.746343, 2.824900e-01
23.766229, 2.768700e-01
23.776999, 2.960900e-01
23.833988, 2.925000e-01
23.870831, 2.788900e-01
23.874493, 2.977200e-01
23.888288, 2.731100e-01
23.897121, 2.879700e-01
23.916988, 2.756900e-01
23.946747, 2.824000e-01
24.053863, 2.971200e-01
24.056332, 2.930500e-01
24.066794, 2.731900e-01
24.111549, 2.753500e-01
24.134638, 2.868300e-01
24.135265, 2.791400e-01
24.165123, 2.909800e-01
24.197028, 2.971400e-01
24.200287, 2.726000e-01
24.204133, 2.937700e-01
24.226992, 2.755900e-01
24.282594, 2.831400e-01
24.346310, 2.786200e-01
24.391516, 2.727300e-01
24.396499, 2.873400e-01
24.400440, 2.965900e-01
24.407351, 2.942600e-01
24.418667, 2.905200e-01
24.421334, 2.758200e-01
24.495406, 2.830600e-01
24.498770, 2.723100e-01
24.512800, 2.925600e-01
24.518868, 2.958800e-01
24.550395, 2.881500e-01
24.581276, 2.750300e-01
24.595935, 2.790300e-01
24.678746, 2.721100e-01
24.722260, 2.922600e-01
24.726850, 2.958500e-01
24.736895, 2.747000e-01
24.793963, 2.833600e-01
24.797880, 2.879400e-01
24.808201, 2.715700e-01
24.826757, 2.946800e-01
24.859845, 2.779700e-01
24.875463, 2.912200e-01
24.928797, 2.742100e-01
24.940670, 2.856200e-01
24.961049, 2.807700e-01
24.987305, 2.708800e-01
25.025512, 2.949800e-01
25.035748, 2.759600e-01
25.051378, 2.726900e-01
25.060128, 2.904300e-01
25.142323, 2.707600e-01
25.161827, 2.943400e-01
25.225555, 2.854800e-01
25.250279, 2.908500e-01
25.256769, 2.726800e-01
25.269488, 2.800900e-01
25.277057, 2.760200e-01
25.309114, 2.699100e-01
25.352666, 2.945500e-01
25.355152, 2.874000e-01
25.372202, 2.723300e-01
25.385453, 2.828900e-01
25.406690, 2.906500e-01
25.445697, 2.751000e-01
25.462796, 2.786800e-01
25.480780, 2.701800e-01
25.505376, 2.936200e-01
25.585660, 2.724300e-01
25.618739, 2.910900e-01
25.620206, 2.869500e-01
25.641697, 2.692300e-01
25.665586, 2.750600e-01
25.684873, 2.937700e-01
25.710027, 2.716200e-01
25.710777, 2.826400e-01
25.727938, 2.898500e-01
25.735770, 2.778100e-01
25.816917, 2.856900e-01
25.824975, 2.694000e-01
25.841604, 2.928300e-01
25.866327, 2.738100e-01
25.867454, 2.797300e-01
25.918974, 2.763400e-01
25.922390, 2.717700e-01
25.959644, 2.897000e-01
25.981235, 2.686400e-01
26.009954, 2.928100e-01
26.025069, 2.723300e-01
26.081279, 2.844800e-01
26.119477, 2.887900e-01
26.171872, 2.688600e-01
26.176215, 2.799700e-01
26.185486, 2.919200e-01
26.190152, 2.755000e-01
26.221531, 2.720700e-01
26.319191, 2.678300e-01
