  x,     y,    Z,    camp
    0.50000E+00,    0.16667E+00,    0.00000E+00,    0.10541E+01
    0.83333E+00,    0.50000E+00,    0.00000E+00,    0.66667E+00
    0.50000E+00,    0.83333E+00,    0.00000E+00,    0.10541E+01
    0.16667E+00,    0.50000E+00,    0.00000E+00,    0.13333E+01
