0.000000e+00, 0.000000e+00
1.000000e-03, 1.370865e-01
2.000000e-03, 2.666451e-01
3.000000e-03, 3.890972e-01
4.000000e-03, 5.048402e-01
5.000000e-03, 6.142488e-01
6.000000e-03, 7.176764e-01
7.000000e-03, 8.154563e-01
8.000000e-03, 9.079032e-01
9.000000e-03, 9.953135e-01
1.000000e-02, 1.077967e+00
1.100000e-02, 1.156128e+00
1.200000e-02, 1.230046e+00
1.300000e-02, 1.299954e+00
1.400000e-02, 1.366077e+00
1.500000e-02, 1.428621e+00
1.600000e-02, 1.487786e+00
1.700000e-02, 1.543757e+00
1.800000e-02, 1.596711e+00
1.900000e-02, 1.646812e+00
2.000000e-02, 1.694220e+00
2.100000e-02, 1.739080e+00
2.200000e-02, 1.781533e+00
2.300000e-02, 1.821710e+00
2.400000e-02, 1.859737e+00
2.500000e-02, 1.895730e+00
2.600000e-02, 1.929801e+00
2.700000e-02, 1.962055e+00
2.800000e-02, 1.992591e+00
2.900000e-02, 2.021501e+00
3.000000e-02, 2.048875e+00
3.100000e-02, 2.074795e+00
3.200000e-02, 2.099342e+00
3.300000e-02, 2.122588e+00
3.400000e-02, 2.144605e+00
3.500000e-02, 2.165458e+00
3.600000e-02, 2.185211e+00
3.700000e-02, 2.203923e+00
3.800000e-02, 2.221651e+00
3.900000e-02, 2.238446e+00
4.000000e-02, 2.254359e+00
4.100000e-02, 2.269437e+00
4.200000e-02, 2.283726e+00
4.300000e-02, 2.297267e+00
4.400000e-02, 2.310100e+00
4.500000e-02, 2.322264e+00
4.600000e-02, 2.333793e+00
4.700000e-02, 2.344723e+00
4.800000e-02, 2.355083e+00
4.900000e-02, 2.364906e+00
5.000000e-02, 2.374219e+00
5.100000e-02, 2.383050e+00
5.200000e-02, 2.391423e+00
5.300000e-02, 2.399364e+00
5.400000e-02, 2.406894e+00
5.500000e-02, 2.414037e+00
5.600000e-02, 2.420811e+00
5.700000e-02, 2.427237e+00
5.800000e-02, 2.433333e+00
5.900000e-02, 2.439116e+00
6.000000e-02, 2.444603e+00
6.100000e-02, 2.449809e+00
6.200000e-02, 2.454749e+00
6.300000e-02, 2.459436e+00
6.400000e-02, 2.463884e+00
6.500000e-02, 2.468106e+00
6.600000e-02, 2.472112e+00
6.700000e-02, 2.475916e+00
6.800000e-02, 2.479526e+00
6.900000e-02, 2.482953e+00
7.000000e-02, 2.486206e+00
7.100000e-02, 2.489295e+00
7.200000e-02, 2.492228e+00
7.300000e-02, 2.495012e+00
7.400000e-02, 2.497657e+00
7.500000e-02, 2.500168e+00
7.600000e-02, 2.502553e+00
7.700000e-02, 2.504818e+00
7.800000e-02, 2.506970e+00
7.900000e-02, 2.509013e+00
8.000000e-02, 2.510955e+00
8.100000e-02, 2.512799e+00
8.200000e-02, 2.514551e+00
8.300000e-02, 2.516216e+00
8.400000e-02, 2.517798e+00
8.500000e-02, 2.519301e+00
8.600000e-02, 2.520729e+00
8.700000e-02, 2.522087e+00
8.800000e-02, 2.523377e+00
8.900000e-02, 2.524603e+00
9.000000e-02, 2.525768e+00
9.100000e-02, 2.526876e+00
9.200000e-02, 2.527929e+00
9.300000e-02, 2.528930e+00
9.400000e-02, 2.529882e+00
9.500000e-02, 2.530787e+00
9.600000e-02, 2.531648e+00
