 X,    Y,   CH  
    0.42000E+02,    0.38000E+02,    0.35894+102
    0.44000E+02,    0.38000E+02,    0.52232+102
    0.46000E+02,    0.38000E+02,    0.76758+102
    0.48000E+02,    0.38000E+02,    0.11352+103
    0.50000E+02,    0.38000E+02,    0.16854+103
    0.00000E+00,    0.40000E+02,    0.64178+101
    0.20000E+01,    0.40000E+02,    0.56369+101
    0.40000E+01,    0.40000E+02,    0.54855+101
    0.60000E+01,    0.40000E+02,    0.55214+101
    0.80000E+01,    0.40000E+02,    0.56830+101
    0.10000E+02,    0.40000E+02,    0.59530+101
    0.12000E+02,    0.40000E+02,    0.63281+101
    0.14000E+02,    0.40000E+02,    0.68126+101
    0.16000E+02,    0.40000E+02,    0.74170+101
    0.18000E+02,    0.40000E+02,    0.81592+101
    0.20000E+02,    0.40000E+02,    0.90678+101
    0.22000E+02,    0.40000E+02,    0.10188+102
    0.24000E+02,    0.40000E+02,    0.11591+102
    0.26000E+02,    0.40000E+02,    0.13391+102
    0.28000E+02,    0.40000E+02,    0.15772+102
    0.30000E+02,    0.40000E+02,    0.19024+102
    0.32000E+02,    0.40000E+02,    0.23607+102
    0.34000E+02,    0.40000E+02,    0.30231+102
    0.36000E+02,    0.40000E+02,    0.39990+102
    0.38000E+02,    0.40000E+02,    0.54542+102
    0.40000E+02,    0.40000E+02,    0.76384+102
    0.42000E+02,    0.40000E+02,    0.10925+103
    0.44000E+02,    0.40000E+02,    0.15870+103
    0.46000E+02,    0.40000E+02,    0.23300+103
    0.48000E+02,    0.40000E+02,    0.34446+103
    0.50000E+02,    0.40000E+02,    0.51137+103
    0.00000E+00,    0.42000E+02,    0.20647+102
    0.20000E+01,    0.42000E+02,    0.18135+102
    0.40000E+01,    0.42000E+02,    0.17649+102
    0.60000E+01,    0.42000E+02,    0.17765+102
    0.80000E+01,    0.42000E+02,    0.18287+102
    0.10000E+02,    0.42000E+02,    0.19156+102
    0.12000E+02,    0.42000E+02,    0.20363+102
    0.14000E+02,    0.42000E+02,    0.21919+102
    0.16000E+02,    0.42000E+02,    0.23856+102
    0.18000E+02,    0.42000E+02,    0.26227+102
    0.20000E+02,    0.42000E+02,    0.29118+102
    0.22000E+02,    0.42000E+02,    0.32659+102
    0.24000E+02,    0.42000E+02,    0.37063+102
    0.26000E+02,    0.42000E+02,    0.42665+102
    0.28000E+02,    0.42000E+02,    0.50009+102
    0.30000E+02,    0.42000E+02,    0.59960+102
    0.32000E+02,    0.42000E+02,    0.73888+102
    0.34000E+02,    0.42000E+02,    0.93937+102
    0.36000E+02,    0.42000E+02,    0.12341+103
    0.38000E+02,    0.42000E+02,    0.16732+103
    0.40000E+02,    0.42000E+02,    0.23327+103
    0.42000E+02,    0.42000E+02,    0.33261+103
    0.44000E+02,    0.42000E+02,    0.48223+103
    0.46000E+02,    0.42000E+02,    0.70729+103
    0.48000E+02,    0.42000E+02,    0.10452+104
    0.50000E+02,    0.42000E+02,    0.15515+104
    0.00000E+00,    0.44000E+02,    0.66420+102
    0.20000E+01,    0.44000E+02,    0.58341+102
    0.40000E+01,    0.44000E+02,    0.56780+102
    0.60000E+01,    0.44000E+02,    0.57161+102
    0.80000E+01,    0.44000E+02,    0.58842+102
    0.10000E+02,    0.44000E+02,    0.61644+102
    0.12000E+02,    0.44000E+02,    0.65527+102
    0.14000E+02,    0.44000E+02,    0.70528+102
    0.16000E+02,    0.44000E+02,    0.76742+102
    0.18000E+02,    0.44000E+02,    0.84328+102
    0.20000E+02,    0.44000E+02,    0.93538+102
    0.22000E+02,    0.44000E+02,    0.10476+103
    0.24000E+02,    0.44000E+02,    0.11861+103
    0.26000E+02,    0.44000E+02,    0.13609+103
    0.28000E+02,    0.44000E+02,    0.15879+103
    0.30000E+02,    0.44000E+02,    0.18927+103
    0.32000E+02,    0.44000E+02,    0.23165+103
    0.34000E+02,    0.44000E+02,    0.29234+103
    0.36000E+02,    0.44000E+02,    0.38131+103
    0.38000E+02,    0.44000E+02,    0.51379+103
    0.40000E+02,    0.44000E+02,    0.71283+103
    0.42000E+02,    0.44000E+02,    0.10129+104
    0.44000E+02,    0.44000E+02,    0.14655+104
    0.46000E+02,    0.44000E+02,    0.21470+104
    0.48000E+02,    0.44000E+02,    0.31711+104
    0.50000E+02,    0.44000E+02,    0.47067+104
    0.00000E+00,    0.46000E+02,    0.21366+103
    0.20000E+01,    0.46000E+02,    0.18768+103
    0.40000E+01,    0.46000E+02,    0.18267+103
    0.60000E+01,    0.46000E+02,    0.18391+103
    0.80000E+01,    0.46000E+02,    0.18934+103
    0.10000E+02,    0.46000E+02,    0.19837+103
    0.12000E+02,    0.46000E+02,    0.21087+103
    0.14000E+02,    0.46000E+02,    0.22695+103
    0.16000E+02,    0.46000E+02,    0.24690+103
    0.18000E+02,    0.46000E+02,    0.27120+103
    0.20000E+02,    0.46000E+02,    0.30059+103
    0.22000E+02,    0.46000E+02,    0.33622+103
    0.24000E+02,    0.46000E+02,    0.37990+103
    0.26000E+02,    0.46000E+02,    0.43455+103
    0.28000E+02,    0.46000E+02,    0.50485+103
    0.30000E+02,    0.46000E+02,    0.59842+103
    0.32000E+02,    0.46000E+02,    0.72745+103
    0.34000E+02,    0.46000E+02,    0.91123+103
    0.36000E+02,    0.46000E+02,    0.11798+104
    0.38000E+02,    0.46000E+02,    0.15793+104
    0.40000E+02,    0.46000E+02,    0.21796+104
    0.42000E+02,    0.46000E+02,    0.30857+104
    0.44000E+02,    0.46000E+02,    0.44540+104
    0.46000E+02,    0.46000E+02,    0.65171+104
    0.48000E+02,    0.46000E+02,    0.96205+104
    0.50000E+02,    0.46000E+02,    0.14277+105
    0.00000E+00,    0.48000E+02,    0.68731+103
    0.20000E+01,    0.48000E+02,    0.60374+103
    0.40000E+01,    0.48000E+02,    0.58768+103
    0.60000E+01,    0.48000E+02,    0.59172+103
    0.80000E+01,    0.48000E+02,    0.60925+103
    0.10000E+02,    0.48000E+02,    0.63836+103
    0.12000E+02,    0.48000E+02,    0.67863+103
    0.14000E+02,    0.48000E+02,    0.73037+103
    0.16000E+02,    0.48000E+02,    0.79446+103
    0.18000E+02,    0.48000E+02,    0.87234+103
    0.20000E+02,    0.48000E+02,    0.96625+103
    0.22000E+02,    0.48000E+02,    0.10796+104
    0.24000E+02,    0.48000E+02,    0.12176+104
    0.26000E+02,    0.48000E+02,    0.13889+104
    0.28000E+02,    0.48000E+02,    0.16072+104
    0.30000E+02,    0.48000E+02,    0.18949+104
    0.32000E+02,    0.48000E+02,    0.22883+104
    0.34000E+02,    0.48000E+02,    0.28451+104
    0.36000E+02,    0.48000E+02,    0.36557+104
    0.38000E+02,    0.48000E+02,    0.48597+104
    0.40000E+02,    0.48000E+02,    0.66694+104
    0.42000E+02,    0.48000E+02,    0.94037+104
    0.44000E+02,    0.48000E+02,    0.13539+105
    0.46000E+02,    0.48000E+02,    0.19782+105
    0.48000E+02,    0.48000E+02,    0.29185+105
    0.50000E+02,    0.48000E+02,    0.43306+105
    0.00000E+00,    0.50000E+02,    0.22108+104
    0.20000E+01,    0.50000E+02,    0.19421+104
    0.40000E+01,    0.50000E+02,    0.18906+104
    0.60000E+01,    0.50000E+02,    0.19038+104
    0.80000E+01,    0.50000E+02,    0.19604+104
    0.10000E+02,    0.50000E+02,    0.20543+104
    0.12000E+02,    0.50000E+02,    0.21840+104
    0.14000E+02,    0.50000E+02,    0.23505+104
    0.16000E+02,    0.50000E+02,    0.25565+104
    0.18000E+02,    0.50000E+02,    0.28064+104
    0.20000E+02,    0.50000E+02,    0.31069+104
    0.22000E+02,    0.50000E+02,    0.34680+104
    0.24000E+02,    0.50000E+02,    0.39053+104
    0.26000E+02,    0.50000E+02,    0.44435+104
    0.28000E+02,    0.50000E+02,    0.51230+104
    0.30000E+02,    0.50000E+02,    0.60096+104
    0.32000E+02,    0.50000E+02,    0.72106+104
    0.34000E+02,    0.50000E+02,    0.88984+104
    0.36000E+02,    0.50000E+02,    0.11345+105
    0.38000E+02,    0.50000E+02,    0.14972+105
    0.40000E+02,    0.50000E+02,    0.20424+105
    0.42000E+02,    0.50000E+02,    0.28670+105
    0.44000E+02,    0.50000E+02,    0.41160+105
    0.46000E+02,    0.50000E+02,    0.60048+105
    0.48000E+02,    0.50000E+02,    0.88528+105
    0.50000E+02,    0.50000E+02,    0.13134+106
    0.00000E+00,    0.52000E+02,    0.71112+104
    0.20000E+01,    0.52000E+02,    0.62470+104
    0.40000E+01,    0.52000E+02,    0.60817+104
    0.60000E+01,    0.52000E+02,    0.61249+104
    0.80000E+01,    0.52000E+02,    0.63079+104
    0.10000E+02,    0.52000E+02,    0.66108+104
    0.12000E+02,    0.52000E+02,    0.70289+104
    0.14000E+02,    0.52000E+02,    0.75651+104
    0.16000E+02,    0.52000E+02,    0.82276+104
    0.18000E+02,    0.52000E+02,    0.90300+104
    0.20000E+02,    0.52000E+02,    0.99925+104
    0.22000E+02,    0.52000E+02,    0.11145+105
    0.24000E+02,    0.52000E+02,    0.12533+105
    0.26000E+02,    0.52000E+02,    0.14228+105
    0.28000E+02,    0.52000E+02,    0.16349+105
    0.30000E+02,    0.52000E+02,    0.19087+105
    0.32000E+02,    0.52000E+02,    0.22760+105
    0.34000E+02,    0.52000E+02,    0.27881+105
    0.36000E+02,    0.52000E+02,    0.35265+105
    0.38000E+02,    0.52000E+02,    0.46186+105
    0.40000E+02,    0.52000E+02,    0.62597+105
    0.42000E+02,    0.52000E+02,    0.87449+105
    0.44000E+02,    0.52000E+02,    0.12515+106
    0.46000E+02,    0.52000E+02,    0.18227+106
    0.48000E+02,    0.52000E+02,    0.26851+106
    0.50000E+02,    0.52000E+02,    0.39831+106
    0.00000E+00,    0.54000E+02,    0.22872+105
    0.20000E+01,    0.54000E+02,    0.20094+105
    0.40000E+01,    0.54000E+02,    0.19564+105
    0.60000E+01,    0.54000E+02,    0.19705+105
    0.80000E+01,    0.54000E+02,    0.20296+105
    0.10000E+02,    0.54000E+02,    0.21274+105
    0.12000E+02,    0.54000E+02,    0.22622+105
    0.14000E+02,    0.54000E+02,    0.24348+105
    0.16000E+02,    0.54000E+02,    0.26480+105
    0.18000E+02,    0.54000E+02,    0.29058+105
    0.20000E+02,    0.54000E+02,    0.32145+105
    0.22000E+02,    0.54000E+02,    0.35828+105
    0.24000E+02,    0.54000E+02,    0.40242+105
    0.26000E+02,    0.54000E+02,    0.45597+105
    0.28000E+02,    0.54000E+02,    0.52232+105
    0.30000E+02,    0.54000E+02,    0.60712+105
    0.32000E+02,    0.54000E+02,    0.71965+105
    0.34000E+02,    0.54000E+02,    0.87515+105
    0.36000E+02,    0.54000E+02,    0.10980+106
    0.38000E+02,    0.54000E+02,    0.14267+106
    0.40000E+02,    0.54000E+02,    0.19204+106
    0.42000E+02,    0.54000E+02,    0.26688+106
    0.44000E+02,    0.54000E+02,    0.38062+106
    0.46000E+02,    0.54000E+02,    0.55325+106
    0.48000E+02,    0.54000E+02,    0.81434+106
    0.50000E+02,    0.54000E+02,    0.12078+107
    0.00000E+00,    0.56000E+02,    0.73563+105
    0.20000E+01,    0.56000E+02,    0.64628+105
    0.40000E+01,    0.56000E+02,    0.62930+105
    0.60000E+01,    0.56000E+02,    0.63393+105
    0.80000E+01,    0.56000E+02,    0.65306+105
    0.10000E+02,    0.56000E+02,    0.68460+105
    0.12000E+02,    0.56000E+02,    0.72805+105
    0.14000E+02,    0.56000E+02,    0.78368+105
    0.16000E+02,    0.56000E+02,    0.85229+105
    0.18000E+02,    0.56000E+02,    0.93518+105
    0.20000E+02,    0.56000E+02,    0.10342+106
    0.22000E+02,    0.56000E+02,    0.11521+106
    0.24000E+02,    0.56000E+02,    0.12928+106
    0.26000E+02,    0.56000E+02,    0.14623+106
    0.28000E+02,    0.56000E+02,    0.16705+106
    0.30000E+02,    0.56000E+02,    0.19338+106
    0.32000E+02,    0.56000E+02,    0.22793+106
    0.34000E+02,    0.56000E+02,    0.27521+106
    0.36000E+02,    0.56000E+02,    0.34251+106
    0.38000E+02,    0.56000E+02,    0.44138+106
    0.40000E+02,    0.56000E+02,    0.58976+106
    0.42000E+02,    0.56000E+02,    0.81494+106
    0.44000E+02,    0.56000E+02,    0.11578+107
    0.46000E+02,    0.56000E+02,    0.16793+107
    0.48000E+02,    0.56000E+02,    0.24694+107
    0.50000E+02,    0.56000E+02,    0.36616+107
    0.00000E+00,    0.58000E+02,    0.23658+106
    0.20000E+01,    0.58000E+02,    0.20786+106
    0.40000E+01,    0.58000E+02,    0.20242+106
    0.60000E+01,    0.58000E+02,    0.20394+106
    0.80000E+01,    0.58000E+02,    0.21012+106
    0.10000E+02,    0.58000E+02,    0.22031+106
    0.12000E+02,    0.58000E+02,    0.23432+106
    0.14000E+02,    0.58000E+02,    0.25224+106
    0.16000E+02,    0.58000E+02,    0.27433+106
    0.18000E+02,    0.58000E+02,    0.30099+106
    0.20000E+02,    0.58000E+02,    0.33280+106
    0.22000E+02,    0.58000E+02,    0.37058+106
    0.24000E+02,    0.58000E+02,    0.41547+106
    0.26000E+02,    0.58000E+02,    0.46927+106
    0.28000E+02,    0.58000E+02,    0.53480+106
    0.30000E+02,    0.58000E+02,    0.61678+106
    0.32000E+02,    0.58000E+02,    0.72314+106
    0.34000E+02,    0.58000E+02,    0.86711+106
    0.36000E+02,    0.58000E+02,    0.10704+107
    0.38000E+02,    0.58000E+02,    0.13677+107
    0.40000E+02,    0.58000E+02,    0.18133+107
    0.42000E+02,    0.58000E+02,    0.24901+107
    0.44000E+02,    0.58000E+02,    0.35229+107
    0.46000E+02,    0.58000E+02,    0.50972+107
    0.48000E+02,    0.58000E+02,    0.74874+107
    0.50000E+02,    0.58000E+02,    0.11099+108
    0.00000E+00,    0.60000E+02,    0.76082+106
    0.20000E+01,    0.60000E+02,    0.66848+106
    0.40000E+01,    0.60000E+02,    0.65105+106
    0.60000E+01,    0.60000E+02,    0.65605+106
    0.80000E+01,    0.60000E+02,    0.67607+106
    0.10000E+02,    0.60000E+02,    0.70895+106
    0.12000E+02,    0.60000E+02,    0.75414+106
    0.14000E+02,    0.60000E+02,    0.81189+106
    0.16000E+02,    0.60000E+02,    0.88302+106
    0.18000E+02,    0.60000E+02,    0.96881+106
    0.20000E+02,    0.60000E+02,    0.10710+107
    0.22000E+02,    0.60000E+02,    0.11922+107
    0.24000E+02,    0.60000E+02,    0.13357+107
    0.26000E+02,    0.60000E+02,    0.15068+107
    0.28000E+02,    0.60000E+02,    0.17136+107
    0.30000E+02,    0.60000E+02,    0.19697+107
    0.32000E+02,    0.60000E+02,    0.22980+107
    0.34000E+02,    0.60000E+02,    0.27372+107
    0.36000E+02,    0.60000E+02,    0.33516+107
    0.38000E+02,    0.60000E+02,    0.42453+107
    0.40000E+02,    0.60000E+02,    0.55822+107
    0.42000E+02,    0.60000E+02,    0.76145+107
    0.44000E+02,    0.60000E+02,    0.10722+108
    0.46000E+02,    0.60000E+02,    0.15471+108
    0.48000E+02,    0.60000E+02,    0.22699+108
    0.50000E+02,    0.60000E+02,    0.33640+108
    0.00000E+00,    0.62000E+02,    0.24465+107
    0.20000E+01,    0.62000E+02,    0.21497+107
    0.40000E+01,    0.62000E+02,    0.20939+107
    0.60000E+01,    0.62000E+02,    0.21104+107
    0.80000E+01,    0.62000E+02,    0.21752+107
    0.10000E+02,    0.62000E+02,    0.22814+107
    0.12000E+02,    0.62000E+02,    0.24271+107
    0.14000E+02,    0.62000E+02,    0.26133+107
    0.16000E+02,    0.62000E+02,    0.28424+107
    0.18000E+02,    0.62000E+02,    0.31185+107
    0.20000E+02,    0.62000E+02,    0.34472+107
    0.22000E+02,    0.62000E+02,    0.38362+107
    0.24000E+02,    0.62000E+02,    0.42958+107
    0.26000E+02,    0.62000E+02,    0.48410+107
    0.28000E+02,    0.62000E+02,    0.54955+107
    0.30000E+02,    0.62000E+02,    0.62979+107
    0.32000E+02,    0.62000E+02,    0.73141+107
    0.34000E+02,    0.62000E+02,    0.86570+107
    0.36000E+02,    0.62000E+02,    0.10516+108
    0.38000E+02,    0.62000E+02,    0.13202+108
    0.40000E+02,    0.62000E+02,    0.17209+108
    0.42000E+02,    0.62000E+02,    0.23304+108
    0.44000E+02,    0.62000E+02,    0.32645+108
    0.46000E+02,    0.62000E+02,    0.46960+108
    0.48000E+02,    0.62000E+02,    0.68802+108
    0.50000E+02,    0.62000E+02,    0.10193+109
    0.00000E+00,    0.64000E+02,    0.78666+107
    0.20000E+01,    0.64000E+02,    0.69127+107
    0.40000E+01,    0.64000E+02,    0.67343+107
    0.60000E+01,    0.64000E+02,    0.67885+107
    0.80000E+01,    0.64000E+02,    0.69984+107
    0.10000E+02,    0.64000E+02,    0.73414+107
    0.12000E+02,    0.64000E+02,    0.78117+107
    0.14000E+02,    0.64000E+02,    0.84116+107
    0.16000E+02,    0.64000E+02,    0.91495+107
    0.18000E+02,    0.64000E+02,    0.10038+108
    0.20000E+02,    0.64000E+02,    0.11096+108
    0.22000E+02,    0.64000E+02,    0.12346+108
    0.24000E+02,    0.64000E+02,    0.13819+108
    0.26000E+02,    0.64000E+02,    0.15560+108
    0.28000E+02,    0.64000E+02,    0.17637+108
    0.30000E+02,    0.64000E+02,    0.20159+108
    0.32000E+02,    0.64000E+02,    0.23316+108
    0.34000E+02,    0.64000E+02,    0.27432+108
    0.36000E+02,    0.64000E+02,    0.33063+108
    0.38000E+02,    0.64000E+02,    0.41134+108
    0.40000E+02,    0.64000E+02,    0.53133+108
    0.42000E+02,    0.64000E+02,    0.71387+108
    0.44000E+02,    0.64000E+02,    0.99430+108
    0.46000E+02,    0.64000E+02,    0.14254+109
    0.48000E+02,    0.64000E+02,    0.20851+109
    0.50000E+02,    0.64000E+02,    0.30879+109
    0.00000E+00,    0.66000E+02,    0.25293+108
    0.20000E+01,    0.66000E+02,    0.22227+108
    0.40000E+01,    0.66000E+02,    0.21657+108
    0.60000E+01,    0.66000E+02,    0.21836+108
    0.80000E+01,    0.66000E+02,    0.22516+108
    0.10000E+02,    0.66000E+02,    0.23624+108
    0.12000E+02,    0.66000E+02,    0.25142+108
    0.14000E+02,    0.66000E+02,    0.27076+108
    0.16000E+02,    0.66000E+02,    0.29452+108
    0.18000E+02,    0.66000E+02,    0.32314+108
    0.20000E+02,    0.66000E+02,    0.35717+108
    0.22000E+02,    0.66000E+02,    0.39735+108
    0.24000E+02,    0.66000E+02,    0.44463+108
    0.26000E+02,    0.66000E+02,    0.50032+108
    0.28000E+02,    0.66000E+02,    0.56639+108
    0.30000E+02,    0.66000E+02,    0.64594+108
    0.32000E+02,    0.66000E+02,    0.74433+108
    0.34000E+02,    0.66000E+02,    0.87088+108
    0.36000E+02,    0.66000E+02,    0.10418+109
    0.38000E+02,    0.66000E+02,    0.12843+109
    0.40000E+02,    0.66000E+02,    0.16433+109
    0.42000E+02,    0.66000E+02,    0.21891+109
    0.44000E+02,    0.66000E+02,    0.30298+109
    0.46000E+02,    0.66000E+02,    0.43265+109
    0.48000E+02,    0.66000E+02,    0.63174+109
    0.50000E+02,    0.66000E+02,    0.93521+109
    0.00000E+00,    0.68000E+02,    0.81313+108
    0.20000E+01,    0.68000E+02,    0.71463+108
    0.40000E+01,    0.68000E+02,    0.69642+108
    0.60000E+01,    0.68000E+02,    0.70234+108
    0.80000E+01,    0.68000E+02,    0.72440+108
    0.10000E+02,    0.68000E+02,    0.76022+108
    0.12000E+02,    0.68000E+02,    0.80918+108
    0.14000E+02,    0.68000E+02,    0.87152+108
    0.16000E+02,    0.68000E+02,    0.94809+108
    0.18000E+02,    0.68000E+02,    0.10402+109
    0.20000E+02,    0.68000E+02,    0.11498+109
    0.22000E+02,    0.68000E+02,    0.12790+109
    0.24000E+02,    0.68000E+02,    0.14308+109
    0.26000E+02,    0.68000E+02,    0.16093+109
    0.28000E+02,    0.68000E+02,    0.18199+109
    0.30000E+02,    0.68000E+02,    0.20717+109
    0.32000E+02,    0.68000E+02,    0.23795+109
    0.34000E+02,    0.68000E+02,    0.27699+109
    0.36000E+02,    0.68000E+02,    0.32895+109
    0.38000E+02,    0.68000E+02,    0.40189+109
    0.40000E+02,    0.68000E+02,    0.50916+109
    0.42000E+02,    0.68000E+02,    0.67213+109
    0.44000E+02,    0.68000E+02,    0.92370+109
    0.46000E+02,    0.68000E+02,    0.13133+110
    0.48000E+02,    0.68000E+02,    0.19136+110
    0.50000E+02,    0.68000E+02,    0.28315+110
    0.00000E+00,    0.70000E+02,    0.26138+109
    0.20000E+01,    0.70000E+02,    0.22974+109
    0.40000E+01,    0.70000E+02,    0.22393+109
    0.60000E+01,    0.70000E+02,    0.22589+109
    0.80000E+01,    0.70000E+02,    0.23305+109
    0.10000E+02,    0.70000E+02,    0.24463+109
    0.12000E+02,    0.70000E+02,    0.26043+109
    0.14000E+02,    0.70000E+02,    0.28053+109
    0.16000E+02,    0.70000E+02,    0.30520+109
    0.18000E+02,    0.70000E+02,    0.33487+109
    0.20000E+02,    0.70000E+02,    0.37013+109
    0.22000E+02,    0.70000E+02,    0.41170+109
    0.24000E+02,    0.70000E+02,    0.46052+109
    0.26000E+02,    0.70000E+02,    0.51776+109
    0.28000E+02,    0.70000E+02,    0.58507+109
    0.30000E+02,    0.70000E+02,    0.66497+109
    0.32000E+02,    0.70000E+02,    0.76166+109
    0.34000E+02,    0.70000E+02,    0.88256+109
    0.36000E+02,    0.70000E+02,    0.10410+110
    0.38000E+02,    0.70000E+02,    0.12605+110
    0.40000E+02,    0.70000E+02,    0.15808+110
    0.42000E+02,    0.70000E+02,    0.20665+110
    0.44000E+02,    0.70000E+02,    0.28179+110
    0.46000E+02,    0.70000E+02,    0.39864+110
    0.48000E+02,    0.70000E+02,    0.57950+110
    0.50000E+02,    0.70000E+02,    0.85698+110
    0.00000E+00,    0.72000E+02,    0.84014+109
    0.20000E+01,    0.72000E+02,    0.73851+109
    0.40000E+01,    0.72000E+02,    0.72000+109
    0.60000E+01,    0.72000E+02,    0.72652+109
    0.80000E+01,    0.72000E+02,    0.74976+109
    0.10000E+02,    0.72000E+02,    0.78722+109
    0.12000E+02,    0.72000E+02,    0.83821+109
    0.14000E+02,    0.72000E+02,    0.90300+109
    0.16000E+02,    0.72000E+02,    0.98247+109
    0.18000E+02,    0.72000E+02,    0.10780+110
    0.20000E+02,    0.72000E+02,    0.11915+110
    0.22000E+02,    0.72000E+02,    0.13253+110
    0.24000E+02,    0.72000E+02,    0.14823+110
    0.26000E+02,    0.72000E+02,    0.16661+110
    0.28000E+02,    0.72000E+02,    0.18816+110
    0.30000E+02,    0.72000E+02,    0.21360+110
    0.32000E+02,    0.72000E+02,    0.24409+110
    0.34000E+02,    0.72000E+02,    0.28169+110
    0.36000E+02,    0.72000E+02,    0.33017+110
    0.38000E+02,    0.72000E+02,    0.39632+110
    0.40000E+02,    0.72000E+02,    0.49189+110
    0.42000E+02,    0.72000E+02,    0.63633+110
    0.44000E+02,    0.72000E+02,    0.86026+110
    0.46000E+02,    0.72000E+02,    0.12101+111
    0.48000E+02,    0.72000E+02,    0.17543+111
    0.50000E+02,    0.72000E+02,    0.25927+111
    0.00000E+00,    0.74000E+02,    0.27000+110
    0.20000E+01,    0.74000E+02,    0.23737+110
    0.40000E+01,    0.74000E+02,    0.23148+110
    0.60000E+01,    0.74000E+02,    0.23365+110
    0.80000E+01,    0.74000E+02,    0.24120+110
    0.10000E+02,    0.74000E+02,    0.25332+110
    0.12000E+02,    0.74000E+02,    0.26978+110
    0.14000E+02,    0.74000E+02,    0.29067+110
    0.16000E+02,    0.74000E+02,    0.31627+110
    0.18000E+02,    0.74000E+02,    0.34704+110
    0.20000E+02,    0.74000E+02,    0.38359+110
    0.22000E+02,    0.74000E+02,    0.42666+110
    0.24000E+02,    0.74000E+02,    0.47716+110
    0.26000E+02,    0.74000E+02,    0.53624+110
    0.28000E+02,    0.74000E+02,    0.60535+110
    0.30000E+02,    0.74000E+02,    0.68653+110
    0.32000E+02,    0.74000E+02,    0.78304+110
    0.34000E+02,    0.74000E+02,    0.90052+110
    0.36000E+02,    0.74000E+02,    0.10495+111
    0.38000E+02,    0.74000E+02,    0.12492+111
    0.40000E+02,    0.74000E+02,    0.15343+111
    0.42000E+02,    0.74000E+02,    0.19629+111
    0.44000E+02,    0.74000E+02,    0.26285+111
    0.46000E+02,    0.74000E+02,    0.36737+111
    0.48000E+02,    0.74000E+02,    0.53089+111
    0.50000E+02,    0.74000E+02,    0.78399+111
    0.00000E+00,    0.76000E+02,    0.86759+110
    0.20000E+01,    0.76000E+02,    0.76284+110
    0.40000E+01,    0.76000E+02,    0.74412+110
    0.60000E+01,    0.76000E+02,    0.75139+110
    0.80000E+01,    0.76000E+02,    0.77596+110
    0.10000E+02,    0.76000E+02,    0.81518+110
    0.12000E+02,    0.76000E+02,    0.86832+110
    0.14000E+02,    0.76000E+02,    0.93566+110
    0.16000E+02,    0.76000E+02,    0.10181+111
    0.18000E+02,    0.76000E+02,    0.11172+111
    0.20000E+02,    0.76000E+02,    0.12349+111
    0.22000E+02,    0.76000E+02,    0.13735+111
    0.24000E+02,    0.76000E+02,    0.15361+111
    0.26000E+02,    0.76000E+02,    0.17261+111
    0.28000E+02,    0.76000E+02,    0.19480+111
    0.30000E+02,    0.76000E+02,    0.22077+111
    0.32000E+02,    0.76000E+02,    0.25143+111
    0.34000E+02,    0.76000E+02,    0.28831+111
    0.36000E+02,    0.76000E+02,    0.33429+111
    0.38000E+02,    0.76000E+02,    0.39479+111
    0.40000E+02,    0.76000E+02,    0.47981+111
    0.42000E+02,    0.76000E+02,    0.60674+111
    0.44000E+02,    0.76000E+02,    0.80398+111
    0.46000E+02,    0.76000E+02,    0.11154+112
    0.48000E+02,    0.76000E+02,    0.16059+112
    0.50000E+02,    0.76000E+02,    0.23693+112
    0.00000E+00,    0.78000E+02,    0.27873+111
    0.20000E+01,    0.78000E+02,    0.24512+111
    0.40000E+01,    0.78000E+02,    0.23918+111
    0.60000E+01,    0.78000E+02,    0.24162+111
    0.80000E+01,    0.78000E+02,    0.24963+111
    0.10000E+02,    0.78000E+02,    0.26232+111
    0.12000E+02,    0.78000E+02,    0.27948+111
    0.14000E+02,    0.78000E+02,    0.30119+111
    0.16000E+02,    0.78000E+02,    0.32776+111
    0.18000E+02,    0.78000E+02,    0.35967+111
    0.20000E+02,    0.78000E+02,    0.39755+111
    0.22000E+02,    0.78000E+02,    0.44218+111
    0.24000E+02,    0.78000E+02,    0.49450+111
    0.26000E+02,    0.78000E+02,    0.55563+111
    0.28000E+02,    0.78000E+02,    0.62695+111
    0.30000E+02,    0.78000E+02,    0.71021+111
    0.32000E+02,    0.78000E+02,    0.80795+111
    0.34000E+02,    0.78000E+02,    0.92432+111
    0.36000E+02,    0.78000E+02,    0.10670+112
    0.38000E+02,    0.78000E+02,    0.12510+112
    0.40000E+02,    0.78000E+02,    0.15048+112
    0.42000E+02,    0.78000E+02,    0.18798+112
    0.44000E+02,    0.78000E+02,    0.24622+112
    0.46000E+02,    0.78000E+02,    0.33870+112
    0.48000E+02,    0.78000E+02,    0.48550+112
    0.50000E+02,    0.78000E+02,    0.71555+112
    0.00000E+00,    0.80000E+02,    0.89528+111
    0.20000E+01,    0.80000E+02,    0.78746+111
    0.40000E+01,    0.80000E+02,    0.76872+111
    0.60000E+01,    0.80000E+02,    0.77695+111
    0.80000E+01,    0.80000E+02,    0.80304+111
    0.10000E+02,    0.80000E+02,    0.84417+111
    0.12000E+02,    0.80000E+02,    0.89957+111
    0.14000E+02,    0.80000E+02,    0.96954+111
    0.16000E+02,    0.80000E+02,    0.10551+112
    0.18000E+02,    0.80000E+02,    0.11579+112
    0.20000E+02,    0.80000E+02,    0.12798+112
    0.22000E+02,    0.80000E+02,    0.14235+112
    0.24000E+02,    0.80000E+02,    0.15920+112
