1967
paso: 0
98	1.488	41.217	0.499134	7.40029	7.40029
99	1.131	41.209	0.499133	7.40029	7.40029
100	0.84	41.704	0.499182	7.40029	7.40029
101	0	41.905	0.499202	7.40029	7.40029
102	0	46.667	0.499673	7.40029	7.40029
103	1.008	46.552	0.499662	7.40029	7.40029
104	1.82	46.812	0.499688	7.40029	7.40029
105	2.551	46.889	0.499695	7.40029	7.40029
106	3.228	46.901	0.499696	7.40029	7.40029
107	3.878	46.86	0.499692	7.40029	7.40029
108	4.465	46.805	0.499687	7.40029	7.40029
109	5.025	46.758	0.499682	7.40029	7.40029
110	5.542	46.727	0.499679	7.40029	7.40029
111	5.934	46.634	0.49967	7.40029	7.40029
112	6.321	46.629	0.499669	7.40029	7.40029
113	5.803	42.415	0.499251	7.40029	7.40029
114	6.137	42.736	0.499281	7.40029	7.40029
115	6.511	43.057	0.499312	7.40029	7.40029
116	5.435	42.182	0.499229	7.40029	7.40029
117	5.002	41.956	0.499207	7.40029	7.40029
118	4.551	41.729	0.499183	7.40029	7.40029
119	4.155	41.465	0.499156	7.40029	7.40029
120	6.867	43.382	0.499344	7.40029	7.40029
121	3.724	41.293	0.499139	7.40029	7.40029
122	3.248	41.126	0.499123	7.40029	7.40029
123	2.834	40.918	0.499104	7.40029	7.40029
124	6.762	46.61	0.499667	7.40029	7.40029
125	2.404	40.816	0.499094	7.40029	7.40029
126	1.948	40.735	0.499087	7.40029	7.40029
127	1.494	40.691	0.499083	7.40029	7.40029
128	1.05	40.689	0.499082	7.40029	7.40029
129	0.6	40.842	0.499097	7.40029	7.40029
130	0	40.952	0.499108	7.40029	7.40029
131	5.97	47.017	0.499708	7.40029	7.40029
132	6.316	47.039	0.49971	7.40029	7.40029
133	6.756	47.055	0.499712	7.40029	7.40029
134	0	47.619	0.499768	7.40029	7.40029
135	0.926	47.609	0.499767	7.40029	7.40029
136	1.784	47.68	0.499774	7.40029	7.40029
137	2.559	47.719	0.499778	7.40029	7.40029
138	3.294	47.697	0.499776	7.40029	7.40029
139	3.981	47.631	0.499769	7.40029	7.40029
140	4.533	47.45	0.499751	7.40029	7.40029
141	5.074	47.405	0.499746	7.40029	7.40029
142	5.696	47.325	0.499738	7.40029	7.40029
143	7.169	43.77	0.499384	7.40029	7.40029
144	7.098	44.154	0.499422	7.40029	7.40029
145	7.077	44.488	0.499456	7.40029	7.40029
146	7.098	44.82	0.499489	7.40029	7.40029
147	7.269	45.18	0.499525	7.40029	7.40029
148	7.278	45.695	0.499576	7.40029	7.40029
149	7.281	46.162	0.499623	7.40029	7.40029
150	7.254	46.613	0.499668	7.40029	7.40029
151	6.428	42.34	0.499241	7.40029	7.40029
152	6.038	42.029	0.499214	7.40029	7.40029
153	5.633	41.738	0.499188	7.40029	7.40029
154	6.802	42.669	0.499271	7.40029	7.40029
155	7.159	43.018	0.499307	7.40029	7.40029
156	5.214	41.467	0.49916	7.40029	7.40029
157	4.783	41.218	0.499133	7.40029	7.40029
158	4.339	40.99	0.499106	7.40029	7.40029
159	3.884	40.785	0.499086	7.40029	7.40029
160	7.498	43.383	0.499345	7.40029	7.40029
161	3.42	40.603	0.499072	7.40029	7.40029
162	2.948	40.444	0.499058	7.40029	7.40029
163	2.468	40.309	0.499045	7.40029	7.40029
164	7.238	47.046	0.499711	7.40029	7.40029
165	1.981	40.198	0.499034	7.40029	7.40029
166	1.49	40.112	0.499026	7.40029	7.40029
167	0.996	40.05	0.49902	7.40029	7.40029
168	0.498	40.012	0.499016	7.40029	7.40029
169	0	40	0.499015	7.40029	7.40029
170	6.228	47.471	0.499753	7.40029	7.40029
171	6.741	47.493	0.499755	7.40029	7.40029
172	7.243	47.492	0.499755	7.40029	7.40029
173	4.604	48	0.499806	7.40029	7.40029
174	5.075	48.031	0.499809	7.40029	7.40029
175	5.656	48.033	0.499809	7.40029	7.40029
176	6.212	47.992	0.499805	7.40029	7.40029
177	7.326	44.232	0.49943	7.40029	7.40029
178	7.367	44.475	0.499454	7.40029	7.40029
179	7.326	44.715	0.499478	7.40029	7.40029
180	7.509	44.056	0.499413	7.40029	7.40029
181	7.818	43.765	0.499384	7.40029	7.40029
182	7.521	44.839	0.499491	7.40029	7.40029
183	7.756	44.967	0.499504	7.40029	7.40029
184	7.763	45.257	0.499533	7.40029	7.40029
185	7.808	45.684	0.499575	7.40029	7.40029
186	0	48.571	0.499863	7.40029	7.40029
187	0.911	48.576	0.499863	7.40029	7.40029
188	1.776	48.602	0.499866	7.40029	7.40029
189	2.593	48.605	0.499866	7.40029	7.40029
190	3.382	48.588	0.499864	7.40029	7.40029
191	4.222	48.485	0.499854	7.40029	7.40029
192	7.9	46.196	0.499626	7.40029	7.40029
193	7.739	46.622	0.499668	7.40029	7.40029
194	7.723	47.046	0.499711	7.40029	7.40029
195	6.803	42.668	0.462705	7.40029	7.40029
196	6.429	42.338	0.449672	7.40029	7.40029
197	6.04	42.027	0.432944	7.40029	7.40029
198	5.635	41.736	0.440946	7.40029	7.40029
199	5.216	41.465	0.429506	7.40029	7.40029
200	7.16	43.016	0.454634	7.40029	7.40029
201	7.5	43.381	0.443918	7.40029	7.40029
202	4.784	41.216	0.445009	7.40029	7.40029
203	4.34	40.988	0.432507	7.40029	7.40029
204	3.885	40.783	0.430849	7.40029	7.40029
205	3.421	40.601	0.44178	7.40029	7.40029
206	7.82	43.764	0.458927	7.40029	7.40029
207	2.948	40.442	0.445673	7.40029	7.40029
208	2.468	40.307	0.444208	7.40029	7.40029
209	1.982	40.196	0.43737	7.40029	7.40029
210	7.739	47.48	0.499754	7.40029	7.40029
211	1.491	40.109	0.409518	7.40029	7.40029
212	0.996	40.047	0.410612	7.40029	7.40029
213	0.499	40.01	0.439053	7.40029	7.40029
214	0	39.998	0.44085	7.40029	7.40029
215	6.734	47.962	0.499802	7.40029	7.40029
216	7.261	47.944	0.4998	7.40029	7.40029
217	7.774	47.93	0.499799	7.40029	7.40029
218	4.971	48.729	0.499878	7.40029	7.40029
219	7.703	44.469	0.499454	7.40029	7.40029
220	8.119	44.163	0.499424	7.40029	7.40029
221	8.121	44.161	0.450831	7.40029	7.40029
222	8.019	44.797	0.499487	7.40029	7.40029
223	8.191	45.165	0.499523	7.40029	7.40029
224	8.358	45.601	0.499567	7.40029	7.40029
225	8.121	46.406	0.499647	7.40029	7.40029
226	8.135	46.669	0.499673	7.40029	7.40029
227	8.381	46.376	0.499644	7.40029	7.40029
228	8.506	46.109	0.499617	7.40029	7.40029
229	8.159	47.041	0.49971	7.40029	7.40029
230	8.217	47.466	0.499753	7.40029	7.40029
231	0	49.524	0.499957	7.40029	7.40029
232	0.906	49.532	0.499958	7.40029	7.40029
233	1.778	49.539	0.499959	7.40029	7.40029
234	2.604	49.551	0.49996	7.40029	7.40029
235	3.393	49.542	0.499959	7.40029	7.40029
236	4.173	49.554	0.49996	7.40029	7.40029
237	4.929	49.614	0.499966	7.40029	7.40029
238	1.982	40.193	0.353699	7.40029	7.40029
239	2.469	40.304	0.355343	7.40029	7.40029
240	2.949	40.439	0.357355	7.40029	7.40029
241	3.422	40.598	0.359712	7.40029	7.40029
242	3.886	40.781	0.362432	7.40029	7.40029
243	4.341	40.986	0.3655	7.40029	7.40029
244	4.785	41.213	0.36891	7.40029	7.40029
245	5.217	41.463	0.372655	7.40029	7.40029
246	5.636	41.733	0.376623	7.40029	7.40029
247	6.041	42.025	0.380975	7.40029	7.40029
248	6.431	42.336	0.385634	7.40029	7.40029
249	6.805	42.666	0.390576	7.40029	7.40029
250	7.162	43.014	0.395745	7.40029	7.40029
251	7.502	43.38	0.401219	7.40029	7.40029
252	7.822	43.762	0.406918	7.40029	7.40029
253	8.123	44.16	0.412838	7.40029	7.40029
254	1.491	40.107	0.352444	7.40029	7.40029
255	5.709	48.78	0.499883	7.40029	7.40029
256	6.235	48.512	0.499857	7.40029	7.40029
257	6.761	48.429	0.499848	7.40029	7.40029
258	1.761	39.723	0.352677	7	7
259	8.273	47.913	0.499797	7.40029	7.40029
260	0.996	40.045	0.351688	7.40029	7.40029
261	0.499	40.007	0.351638	7.40029	7.40029
262	0	39.995	0.352202	7.40029	7.40029
263	7.287	48.395	0.499845	7.40029	7.40029
264	7.814	48.382	0.499844	7.40029	7.40029
265	8.328	48.368	0.499842	7.40029	7.40029
266	8.4	44.575	0.499465	7.40029	7.40029
267	8.402	44.573	0.455066	7.40029	7.40029
268	8.404	44.572	0.418999	7.40029	7.40029
269	8.66	45	0.499507	7.40029	7.40029
270	8.899	45.438	0.49955	7.40029	7.40029
271	9.115	45.887	0.499595	7.40029	7.40029
272	8.473	46.632	0.499669	7.40029	7.40029
273	8.587	47.003	0.499706	7.40029	7.40029
274	8.832	46.499	0.499656	7.40029	7.40029
275	9.309	46.347	0.49964	7.40029	7.40029
276	8.677	47.432	0.499749	7.40029	7.40029
277	8.762	47.884	0.499794	7.40029	7.40029
278	2.109	39.87	0.353711	7	7
279	2.522	39.945	0.35502	7	7
280	3.002	40.022	0.356801	7	7
281	3.493	40.165	0.359044	7	7
282	3.989	40.306	0.361608	7	7
283	4.487	40.465	0.36453	7	7
284	5.016	40.676	0.368074	7	7
285	5.599	40.908	0.372329	7	7
286	5.938	41.304	0.376338	7	7
287	6.328	41.564	0.380196	7	7
288	6.747	41.837	0.384526	7	7
289	7.195	42.159	0.38957	7	7
290	7.522	42.595	0.39491	7	7
291	7.907	42.957	0.400347	7	7
292	8.258	43.42	0.406667	7	7
293	8.564	43.867	0.412801	7	7
294	1.492	39.438	0.351664	7	7
295	5.995	48.976	0.499903	7.40029	7.40029
296	6.335	48.903	0.499895	7.40029	7.40029
297	6.015	49.312	0.499936	7.40029	7.40029
298	6.802	48.851	0.49989	7.40029	7.40029
299	7.325	48.839	0.499889	7.40029	7.40029
300	1.997	39.488	0.352758	7	7
301	2.197	39.647	0.353553	7	7
302	1.759	39.333	0.351888	7	7
303	5.948	40.829	0.373718	7	7
304	6.21	40.957	0.375866	7	7
305	0	50.476	0.500052	7.40029	7.40029
306	0.904	50.48	0.500052	7.40029	7.40029
307	1.776	50.488	0.500053	7.40029	7.40029
308	2.598	50.492	0.500054	7.40029	7.40029
309	3.386	50.519	0.500056	7.40029	7.40029
310	4.153	50.531	0.500057	7.40029	7.40029
311	4.871	50.526	0.500057	7.40029	7.40029
312	5.748	49.689	0.499974	7.40029	7.40029
313	5.534	50.561	0.50006	7.40029	7.40029
314	8.962	44.252	0.419066	7	7
315	8.832	48.346	0.49984	7.40029	7.40029
316	7.854	48.831	0.499888	7.40029	7.40029
317	8.377	48.825	0.499888	7.40029	7.40029
318	8.891	48.812	0.499887	7.40029	7.40029
319	8.662	44.999	0.468626	7.40029	7.40029
320	8.665	44.998	0.425347	7.40029	7.40029
321	9.177	44.757	0.425678	7	7
322	8.901	45.437	0.465874	7.40029	7.40029
323	9.117	45.886	0.474499	7.40029	7.40029
324	9.311	46.346	0.472328	7.40029	7.40029
325	9.008	46.922	0.499698	7.40029	7.40029
326	9.143	47.371	0.499743	7.40029	7.40029
327	9.479	46.815	0.499688	7.40029	7.40029
328	9.482	46.814	0.470001	7.40029	7.40029
329	9.249	47.838	0.49979	7.40029	7.40029
330	9.335	48.311	0.499837	7.40029	7.40029
331	2.516	39.598	0.35424	7	7
332	3.027	39.562	0.355638	7	7
333	3.545	39.722	0.357858	7	7
334	1.85	39.085	0.351416	7	7
335	2.339	39.267	0.352991	7	7
336	4.057	39.835	0.360197	7	7
337	4.085	39.406	0.358511	7	7
338	3.559	39.354	0.356526	7	7
339	4.593	39.861	0.36246	7	7
340	5.186	40.117	0.366181	7	7
341	6.064	40.572	0.372775	7	7
342	5.865	40.306	0.370306	7	7
343	6.565	41.137	0.378869	7	7
344	6.365	40.645	0.374705	7	7
345	6.692	40.719	0.376745	7	7
346	7.041	41.232	0.381981	7	7
347	7.861	42.194	0.393639	7	7
348	7.699	41.591	0.388029	7	7
349	9.11	43.914	0.41633	7	7
350	8.933	43.593	0.41217	7	7
351	6.363	49.286	0.499934	7.40029	7.40029
352	6.839	49.283	0.499933	7.40029	7.40029
353	6.344	49.724	0.499977	7.40029	7.40029
354	7.361	49.279	0.499933	7.40029	7.40029
355	7.893	49.282	0.499933	7.40029	7.40029
356	6.07	50.203	0.500025	7.40029	7.40029
357	6.057	50.708	0.500075	7.40029	7.40029
358	6.464	50.202	0.500025	7.40029	7.40029
359	9.621	44.571	0.425885	7	7
360	9.542	44.175	0.42126	7	7
361	9.436	43.831	0.417105	7	7
362	0	37.995	0.34575	7	7
363	1.504	38.649	0.349501	7	7
364	0	51.429	0.500147	7.40029	7.40029
365	0.908	51.433	0.500147	7.40029	7.40029
366	1.768	51.417	0.500145	7.40029	7.40029
367	2.584	51.425	0.500146	7.40029	7.40029
368	3.366	51.452	0.500149	7.40029	7.40029
369	8.368	42.451	0.398543	7	7
370	8.775	43.08	0.406384	7	7
371	4.195	51.566	0.50016	7.40029	7.40029
372	4.899	51.345	0.500138	7.40029	7.40029
373	5.531	51.32	0.500136	7.40029	7.40029
374	6.115	51.336	0.500138	7.40029	7.40029
375	9.315	43.521	0.413384	7	7
376	9.169	43.209	0.409592	7	7
377	9.402	48.789	0.499884	7.40029	7.40029
378	8.419	49.284	0.499933	7.40029	7.40029
379	8.935	49.28	0.499933	7.40029	7.40029
380	9.449	49.27	0.499932	7.40029	7.40029
381	8.903	45.436	0.431889	7.40029	7.40029
382	9.477	45.168	0.431906	7	7
383	9.12	45.885	0.438598	7.40029	7.40029
384	9.313	46.345	0.44545	7.40029	7.40029
385	9.484	46.814	0.452428	7.40029	7.40029
386	9.626	47.292	0.499736	7.40029	7.40029
387	9.749	47.775	0.499784	7.40029	7.40029
388	9.629	47.291	0.4761	7.40029	7.40029
389	9.631	47.29	0.459539	7.40029	7.40029
390	9.848	48.264	0.499833	7.40029	7.40029
391	9.922	48.757	0.499881	7.40029	7.40029
392	3.048	38.922	0.353177	7	7
393	5.259	39.598	0.363641	7	7
394	4.597	39.044	0.358338	7	7
395	5.959	39.638	0.366604	7	7
396	6.506	40.272	0.372904	7	7
397	6.645	39.758	0.369989	7	7
398	7.12	40.462	0.376864	7	7
399	7.892	40.684	0.381702	7	7
400	6.871	49.722	0.499977	7.40029	7.40029
401	7.398	49.732	0.499978	7.40029	7.40029
402	6.935	50.196	0.500024	7.40029	7.40029
403	7.928	49.738	0.499979	7.40029	7.40029
404	8.45	49.746	0.499979	7.40029	7.40029
405	6.557	50.732	0.500077	7.40029	7.40029
406	7.001	50.647	0.500069	7.40029	7.40029
407	9.768	43.741	0.417678	7	7
408	9.683	43.355	0.413378	7	7
409	0	35.995	0.334542	7	7
410	3.256	37.641	0.347302	7	7
411	2.199	36.488	0.339258	7	7
412	9.153	42.687	0.404521	7	7
413	8.854	42.35	0.400029	7	7
414	9.454	43.035	0.409181	7	7
415	4.582	52.027	0.500206	7.40029	7.40029
416	5.037	52.004	0.500204	7.40029	7.40029
417	5.594	51.982	0.500202	7.40029	7.40029
418	6.164	51.955	0.500199	7.40029	7.40029
419	0	33.996	0.320904	7	7
420	0	31.996	0.305053	7	7
421	0	29.996	0.288011	7	7
422	6.756	51.315	0.500135	7.40029	7.40029
423	6.727	51.952	0.500199	7.40029	7.40029
424	0	52.381	0.500241	7.40029	7.40029
425	0.923	52.395	0.500243	7.40029	7.40029
426	1.779	52.329	0.500236	7.40029	7.40029
427	2.551	52.296	0.500233	7.40029	7.40029
428	3.284	52.322	0.500236	7.40029	7.40029
429	3.969	52.388	0.500242	7.40029	7.40029
430	4.522	52.564	0.50026	7.40029	7.40029
431	0	27.996	0.27021	7	7
432	10.107	44.801	0.430578	7	7
433	10.133	43.963	0.421514	7	7
434	8.544	41.601	0.392011	7	7
435	9.042	41.934	0.397053	7	7
436	8.694	40.805	0.385775	7	7
437	7.064	51.035	0.500108	7.40029	7.40029
438	8.982	41.038	0.38883	7	7
439	8.908	41.384	0.391613	7	7
440	9.972	49.253	0.499931	7.40029	7.40029
441	8.963	49.751	0.49998	7.40029	7.40029
442	9.476	49.752	0.49998	7.40029	7.40029
443	9.997	49.751	0.49998	7.40029	7.40029
444	9.687	45.691	0.439101	7	7
445	10.315	45.51	0.43956	7	7
446	9.853	46.195	0.446031	7	7
447	9.985	46.657	0.452443	7	7
448	10.207	47.099	0.459007	7	7
449	9.752	47.774	0.479325	7.40029	7.40029
450	9.851	48.263	0.484043	7.40029	7.40029
451	9.754	47.774	0.466769	7.40029	7.40029
452	10.332	47.636	0.466567	7	7
453	9.925	48.756	0.488615	7.40029	7.40029
454	9.975	49.253	0.493536	7.40029	7.40029
455	4.555	37.555	0.349373	7	7
456	6.049	38.891	0.361958	7	7
457	6.148	37.493	0.352323	7	7
458	8.021	40.027	0.376891	7	7
459	7.429	39.359	0.369787	7	7
460	8.694	40.048	0.379319	7	7
461	7.438	50.19	0.500023	7.40029	7.40029
462	7.951	50.203	0.500025	7.40029	7.40029
463	7.46	50.657	0.50007	7.40029	7.40029
464	8.464	50.213	0.500026	7.40029	7.40029
465	8.973	50.225	0.500027	7.40029	7.40029
466	7.445	51.081	0.500112	7.40029	7.40029
467	9.745	42.815	0.408229	7	7
468	10.201	43.145	0.413281	7	7
469	2.055	34.123	0.322514	7	7
470	4.191	35.958	0.337817	7	7
471	4.036	34.01	0.322835	7	7
472	9.606	42.272	0.402468	7	7
473	5.062	52.604	0.500264	7.40029	7.40029
474	2.022	32.032	0.305724	7	7
475	2.032	30.008	0.288361	7	7
476	2.084	28	0.270421	7	7
477	7.33	51.514	0.500155	7.40029	7.40029
478	7.274	52.007	0.500204	7.40029	7.40029
479	0	25.997	0.251914	7	7
480	2.106	25.992	0.251993	7	7
481	9.254	41.464	0.393641	7	7
482	9.711	41.594	0.396464	7	7
483	9.356	40.631	0.386532	7	7
484	9.319	41.063	0.390247	7	7
485	9.296	40.098	0.381617	7	7
486	0	23.997	0.233254	7	7
487	0	21.997	0.214338	7	7
488	0	19.997	0.19523	7	7
489	0	53.333	0.500336	7.40029	7.40029
490	0	17.998	0.175988	7	7
491	5.68	52.68	0.500271	7.40029	7.40029
492	6.215	52.512	0.500255	7.40029	7.40029
493	6.737	52.48	0.500251	7.40029	7.40029
494	7.246	52.495	0.500253	7.40029	7.40029
495	1.008	53.449	0.500347	7.40029	7.40029
496	1.817	53.191	0.500322	7.40029	7.40029
497	2.547	53.116	0.500314	7.40029	7.40029
498	3.224	53.105	0.500313	7.40029	7.40029
499	3.873	53.146	0.500317	7.40029	7.40029
500	4.463	53.198	0.500323	7.40029	7.40029
501	5.022	53.245	0.500327	7.40029	7.40029
502	10.991	43.978	0.424744	7	7
503	10.979	44.744	0.433115	7	7
504	11.009	45.464	0.441408	7	7
505	11.032	43.174	0.416376	7	7
506	10.392	46.089	0.446819	7	7
507	10.423	46.521	0.452282	7	7
508	9.712	41.094	0.391841	7	7
509	9.999	49.751	0.498668	7.40029	7.40029
510	9.479	50.237	0.500028	7.40029	7.40029
511	9.997	50.249	0.500029	7.40029	7.40029
512	9.999	50.249	0.501335	7.40029	7.40029
513	11.005	46.132	0.449302	7	7
514	10.846	46.817	0.457306	7	7
515	10.97	47.507	0.466431	7	7
516	9.853	48.263	0.474071	7.40029	7.40029
517	9.927	48.756	0.481426	7.40029	7.40029
518	10.417	48.173	0.474108	7	7
519	11.01	48.104	0.47433	7	7
520	9.977	49.252	0.488827	7.40029	7.40029
521	10.002	49.751	0.496278	7.40029	7.40029
522	6.017	35.806	0.339212	7	7
523	8.712	39.391	0.373817	7	7
524	8.844	38.525	0.366743	7	7
525	7.974	37.697	0.357955	7	7
526	7.776	35.749	0.341305	7	7
527	7.953	50.665	0.500071	7.40029	7.40029
528	8.454	50.684	0.500073	7.40029	7.40029
529	7.92	51.129	0.500117	7.40029	7.40029
530	8.955	50.7	0.500074	7.40029	7.40029
531	9.459	50.722	0.500076	7.40029	7.40029
532	7.85	51.579	0.500162	7.40029	7.40029
533	10.3	42.328	0.405486	7	7
534	11.089	42.368	0.408313	7	7
535	3.983	32	0.30622	7	7
536	5.893	33.904	0.32358	7	7
537	5.865	31.945	0.306802	7	7
538	10.31	41.531	0.397795	7	7
539	5.539	53.274	0.50033	7.40029	7.40029
540	4.046	30.014	0.28895	7	7
541	4.177	28.057	0.271331	7	7
542	4.267	26.002	0.252378	7	7
543	7.788	52.055	0.500209	7.40029	7.40029
544	7.743	52.513	0.500255	7.40029	7.40029
545	2.116	23.981	0.233197	7	7
546	4.283	23.974	0.233347	7	7
547	10.049	40.699	0.389214	7	7
548	9.782	39.638	0.378841	7	7
549	2.12	21.978	0.214226	7	7
550	2.135	19.974	0.195062	7	7
551	2.167	17.972	0.175779	7	7
552	0	15.998	0.156629	7	7
553	2.193	15.973	0.156419	7	7
554	5.966	52.983	0.500301	7.40029	7.40029
555	6.313	52.958	0.500299	7.40029	7.40029
556	5.933	53.367	0.50034	7.40029	7.40029
557	6.756	52.94	0.500297	7.40029	7.40029
558	7.239	52.951	0.500298	7.40029	7.40029
559	7.724	52.954	0.500299	7.40029	7.40029
560	1.448	53.949	0.500397	7.40029	7.40029
561	1.958	53.885	0.500391	7.40029	7.40029
562	2.557	53.847	0.500387	7.40029	7.40029
563	3.197	53.845	0.500387	7.40029	7.40029
564	3.823	53.858	0.500388	7.40029	7.40029
565	4.435	53.882	0.500391	7.40029	7.40029
566	5.01	53.873	0.50039	7.40029	7.40029
567	5.537	53.865	0.500389	7.40029	7.40029
568	0	13.998	0.137188	7	7
569	0	54.286	0.500431	7.40029	7.40029
570	0.787	54.375	0.500439	7.40029	7.40029
571	1.408	54.529	0.500455	7.40029	7.40029
572	0	11.999	0.117692	7	7
573	11.744	44.737	0.435241	7	7
574	11.772	43.978	0.426994	7	7
575	11.806	43.206	0.418867	7	7
576	11.739	45.461	0.443415	7	7
577	11.705	46.154	0.451419	7	7
578	11.864	42.415	0.410823	7	7
579	10.002	50.249	0.503715	7.40029	7.40029
580	9.972	50.747	0.500079	7.40029	7.40029
581	9.975	50.747	0.506464	7.40029	7.40029
582	9.977	50.748	0.511168	7.40029	7.40029
583	11.659	46.832	0.459485	7	7
584	11.652	47.485	0.467535	7	7
585	11.646	48.088	0.475145	7	7
586	10.462	48.703	0.481563	7	7
587	10.491	49.228	0.489002	7	7
588	11.029	48.665	0.481842	7	7
589	11.617	48.66	0.482463	7	7
590	10.501	49.751	0.496445	7	7
591	10.496	50.272	0.503877	7	7
592	7.686	33.805	0.324474	7	7
593	9.808	38.466	0.368414	7	7
594	9.534	37.24	0.357049	7	7
595	9.435	35.589	0.342222	7	7
596	9.376	33.679	0.325002	7	7
597	8.415	51.15	0.500119	7.40029	7.40029
598	8.912	51.175	0.500121	7.40029	7.40029
599	8.352	51.618	0.500165	7.40029	7.40029
600	9.411	51.205	0.500124	7.40029	7.40029
601	9.922	51.243	0.500128	7.40029	7.40029
602	8.283	52.08	0.500211	7.40029	7.40029
603	11.099	41.523	0.399961	7	7
