  x,     y,    Z,    camp
    0.30611E+01,    0.20296E+01,    0.00000E+00,    0.59637E-01
    0.32387E+01,    0.17720E+01,    0.00000E+00,    0.59728E-01
    0.37038E+01,    0.17182E+01,    0.00000E+00,    0.59791E-01
    0.27416E+01,    0.11321E+00,    0.00000E+00,    0.59514E-01
    0.24665E+01,    0.45284E+00,    0.00000E+00,    0.59462E-01
    0.30125E+01,    0.17571E+00,    0.00000E+00,    0.59548E-01
    0.27602E+01,    0.59730E+00,    0.00000E+00,    0.59520E-01
    0.24833E+01,    0.22642E+00,    0.00000E+00,    0.59470E-01
    0.22416E+01,    0.11321E+00,    0.00000E+00,    0.59416E-01
    0.22601E+01,    0.94282E+00,    0.00000E+00,    0.59417E-01
    0.22238E+01,    0.61292E+00,    0.00000E+00,    0.59385E-01
    0.15940E+01,    0.11664E+01,    0.00000E+00,    0.59210E-01
    0.18117E+01,    0.10421E+01,    0.00000E+00,    0.59248E-01
    0.14242E+01,    0.99141E+00,    0.00000E+00,    0.59086E-01
    0.14967E+01,    0.75128E+00,    0.00000E+00,    0.59229E-01
    0.16046E+01,    0.18476E+01,    0.00000E+00,    0.58911E-01
    0.19139E+01,    0.20095E+01,    0.00000E+00,    0.59091E-01
    0.16506E+01,    0.15705E+01,    0.00000E+00,    0.59141E-01
    0.20160E+01,    0.18172E+01,    0.00000E+00,    0.59300E-01
    0.30977E+01,    0.15089E+01,    0.00000E+00,    0.59596E-01
    0.28044E+01,    0.16272E+01,    0.00000E+00,    0.59558E-01
    0.34999E+01,    0.18899E+01,    0.00000E+00,    0.59724E-01
    0.27992E+01,    0.19305E+01,    0.00000E+00,    0.59639E-01
    0.31319E+01,    0.23529E+01,    0.00000E+00,    0.59824E-01
    0.29550E+01,    0.25917E+01,    0.00000E+00,    0.59733E-01
    0.34705E+01,    0.26723E+01,    0.00000E+00,    0.59938E-01
    0.30880E+01,    0.28716E+01,    0.00000E+00,    0.59918E-01
    0.43333E+01,    0.99167E+01,    0.00000E+00,    0.59719E-01
    0.48333E+01,    0.97500E+01,    0.00000E+00,    0.59730E-01
    0.37500E+01,    0.98333E+01,    0.00000E+00,    0.59669E-01
    0.32917E+01,    0.99167E+01,    0.00000E+00,    0.59624E-01
    0.35417E+01,    0.97500E+01,    0.00000E+00,    0.59646E-01
    0.32812E+01,    0.95410E+01,    0.00000E+00,    0.59620E-01
    0.35104E+01,    0.95692E+01,    0.00000E+00,    0.59623E-01
    0.32812E+01,    0.93045E+01,    0.00000E+00,    0.59646E-01
    0.35104E+01,    0.93327E+01,    0.00000E+00,    0.59644E-01
    0.30625E+01,    0.91788E+01,    0.00000E+00,    0.59584E-01
    0.31458E+01,    0.97218E+01,    0.00000E+00,    0.59571E-01
    0.27214E+01,    0.98409E+01,    0.00000E+00,    0.59506E-01
    0.47083E+01,    0.95625E+01,    0.00000E+00,    0.59730E-01
    0.47917E+01,    0.93542E+01,    0.00000E+00,    0.59746E-01
    0.49167E+01,    0.92083E+01,    0.00000E+00,    0.59751E-01
    0.47500E+01,    0.89583E+01,    0.00000E+00,    0.59756E-01
    0.39583E+01,    0.97083E+01,    0.00000E+00,    0.59687E-01
    0.42083E+01,    0.97917E+01,    0.00000E+00,    0.59696E-01
    0.40000E+01,    0.92812E+01,    0.00000E+00,    0.59708E-01
    0.42917E+01,    0.95729E+01,    0.00000E+00,    0.59720E-01
    0.25052E+01,    0.89735E+01,    0.00000E+00,    0.59436E-01
    0.26016E+01,    0.92579E+01,    0.00000E+00,    0.59503E-01
    0.24401E+01,    0.94411E+01,    0.00000E+00,    0.59434E-01
    0.20104E+01,    0.97534E+01,    0.00000E+00,    0.59361E-01
    0.22552E+01,    0.98767E+01,    0.00000E+00,    0.59424E-01
    0.31042E+01,    0.89073E+01,    0.00000E+00,    0.59628E-01
    0.26042E+01,    0.87219E+01,    0.00000E+00,    0.59530E-01
    0.24766E+01,    0.97176E+01,    0.00000E+00,    0.59477E-01
    0.29089E+01,    0.96460E+01,    0.00000E+00,    0.59566E-01
    0.22292E+01,    0.93535E+01,    0.00000E+00,    0.59417E-01
    0.28255E+01,    0.93396E+01,    0.00000E+00,    0.59520E-01
    0.12440E+01,    0.88180E+01,    0.00000E+00,    0.58973E-01
    0.12917E+01,    0.91076E+01,    0.00000E+00,    0.59118E-01
    0.16562E+01,    0.87306E+01,    0.00000E+00,    0.59097E-01
    0.45417E+01,    0.89792E+01,    0.00000E+00,    0.59769E-01
    0.42917E+01,    0.89375E+01,    0.00000E+00,    0.59754E-01
    0.45833E+01,    0.92083E+01,    0.00000E+00,    0.59739E-01
    0.44583E+01,    0.95104E+01,    0.00000E+00,    0.59723E-01
    0.44167E+01,    0.92812E+01,    0.00000E+00,    0.59739E-01
    0.40417E+01,    0.94896E+01,    0.00000E+00,    0.59709E-01
    0.42083E+01,    0.91354E+01,    0.00000E+00,    0.59722E-01
    0.48333E+01,    0.87500E+01,    0.00000E+00,    0.59788E-01
    0.46667E+01,    0.85054E+01,    0.00000E+00,    0.59802E-01
    0.46667E+01,    0.80161E+01,    0.00000E+00,    0.59867E-01
    0.43333E+01,    0.85161E+01,    0.00000E+00,    0.59802E-01
    0.43333E+01,    0.80377E+01,    0.00000E+00,    0.59867E-01
    0.57104E+00,    0.80245E+01,    0.00000E+00,    0.57946E-01
    0.12253E-01,    0.74171E+01,    0.00000E+00,    0.56040E-01
    0.18379E-01,    0.74367E+01,    0.00000E+00,    0.56134E-01
    0.61263E-02,    0.74751E+01,    0.00000E+00,    0.56507E-01
    0.63160E-01,    0.74157E+01,    0.00000E+00,    0.56038E-01
    0.37390E-01,    0.74316E+01,    0.00000E+00,    0.56057E-01
    0.11074E+00,    0.74288E+01,    0.00000E+00,    0.56070E-01
    0.83120E-01,    0.74342E+01,    0.00000E+00,    0.56066E-01
    0.11169E+00,    0.74745E+01,    0.00000E+00,    0.56262E-01
    0.88979E-01,    0.74808E+01,    0.00000E+00,    0.56259E-01
    0.22223E+00,    0.75804E+01,    0.00000E+00,    0.56815E-01
    0.19953E+00,    0.75867E+01,    0.00000E+00,    0.56801E-01
    0.73930E-01,    0.74631E+01,    0.00000E+00,    0.56296E-01
    0.47844E-01,    0.74637E+01,    0.00000E+00,    0.56260E-01
    0.40186E-01,    0.74878E+01,    0.00000E+00,    0.56511E-01
    0.17480E-01,    0.74941E+01,    0.00000E+00,    0.56487E-01
    0.34060E-01,    0.76682E+01,    0.00000E+00,    0.57285E-01
    0.11353E-01,    0.76745E+01,    0.00000E+00,    0.57290E-01
    0.16547E+00,    0.77574E+01,    0.00000E+00,    0.57226E-01
    0.55769E-01,    0.73740E+01,    0.00000E+00,    0.55693E-01
    0.69286E-01,    0.73965E+01,    0.00000E+00,    0.55815E-01
    0.71401E-01,    0.73460E+01,    0.00000E+00,    0.55625E-01
    0.91044E-01,    0.73542E+01,    0.00000E+00,    0.55601E-01
    0.95056E-01,    0.73854E+01,    0.00000E+00,    0.55859E-01
    0.16085E+00,    0.73526E+01,    0.00000E+00,    0.55708E-01
    0.11655E+00,    0.73992E+01,    0.00000E+00,    0.55827E-01
    0.47500E+01,    0.75578E+01,    0.00000E+00,    0.59972E-01
    0.49167E+01,    0.72970E+01,    0.00000E+00,    0.60017E-01
    0.23175E+01,    0.61060E+01,    0.00000E+00,    0.60803E-01
    0.23831E+01,    0.59135E+01,    0.00000E+00,    0.61128E-01
    0.21563E+01,    0.60746E+01,    0.00000E+00,    0.60603E-01
    0.22180E+01,    0.58820E+01,    0.00000E+00,    0.60956E-01
    0.18954E+01,    0.61161E+01,    0.00000E+00,    0.60341E-01
    0.20809E+01,    0.61468E+01,    0.00000E+00,    0.60625E-01
    0.19712E+01,    0.61627E+01,    0.00000E+00,    0.60617E-01
    0.21229E+01,    0.62558E+01,    0.00000E+00,    0.60314E-01
    0.19585E+01,    0.62797E+01,    0.00000E+00,    0.60147E-01
    0.20014E+01,    0.59329E+01,    0.00000E+00,    0.60931E-01
    0.21252E+01,    0.59632E+01,    0.00000E+00,    0.61146E-01
    0.20138E+01,    0.66130E+01,    0.00000E+00,    0.59572E-01
    0.20308E+01,    0.65038E+01,    0.00000E+00,    0.59856E-01
    0.19042E+01,    0.66288E+01,    0.00000E+00,    0.59526E-01
    0.18652E+01,    0.65237E+01,    0.00000E+00,    0.59532E-01
    0.17616E+01,    0.64774E+01,    0.00000E+00,    0.59468E-01
    0.19296E+01,    0.64540E+01,    0.00000E+00,    0.59782E-01
    0.17236E+01,    0.63540E+01,    0.00000E+00,    0.59654E-01
    0.18928E+01,    0.63456E+01,    0.00000E+00,    0.59994E-01
    0.24105E+01,    0.53127E+01,    0.00000E+00,    0.61596E-01
    0.25211E+01,    0.58336E+01,    0.00000E+00,    0.60807E-01
    0.24516E+01,    0.60260E+01,    0.00000E+00,    0.60585E-01
    0.26673E+01,    0.59018E+01,    0.00000E+00,    0.60872E-01
    0.26184E+01,    0.60300E+01,    0.00000E+00,    0.60752E-01
    0.20527E+01,    0.67070E+01,    0.00000E+00,    0.59672E-01
    0.19719E+01,    0.69674E+01,    0.00000E+00,    0.59363E-01
    0.19682E+01,    0.69911E+01,    0.00000E+00,    0.59316E-01
    0.19955E+01,    0.69876E+01,    0.00000E+00,    0.59374E-01
    0.19918E+01,    0.70113E+01,    0.00000E+00,    0.59334E-01
    0.19346E+01,    0.69491E+01,    0.00000E+00,    0.59269E-01
    0.19607E+01,    0.69534E+01,    0.00000E+00,    0.59280E-01
    0.19343E+01,    0.68651E+01,    0.00000E+00,    0.59385E-01
    0.19926E+01,    0.68345E+01,    0.00000E+00,    0.59378E-01
    0.19194E+01,    0.69606E+01,    0.00000E+00,    0.59199E-01
    0.18798E+01,    0.69578E+01,    0.00000E+00,    0.59136E-01
    0.19220E+01,    0.69872E+01,    0.00000E+00,    0.59186E-01
    0.18953E+01,    0.69865E+01,    0.00000E+00,    0.59199E-01
    0.18277E+01,    0.69052E+01,    0.00000E+00,    0.59085E-01
    0.18671E+01,    0.68240E+01,    0.00000E+00,    0.59283E-01
    0.19032E+01,    0.68500E+01,    0.00000E+00,    0.59367E-01
    0.11019E+01,    0.68609E+01,    0.00000E+00,    0.56672E-01
    0.11234E+01,    0.68480E+01,    0.00000E+00,    0.56775E-01
    0.10816E+01,    0.68204E+01,    0.00000E+00,    0.56501E-01
    0.11030E+01,    0.68062E+01,    0.00000E+00,    0.56614E-01
    0.10798E+01,    0.69005E+01,    0.00000E+00,    0.56638E-01
    0.11013E+01,    0.68876E+01,    0.00000E+00,    0.56738E-01
    0.10595E+01,    0.68600E+01,    0.00000E+00,    0.56448E-01
    0.10810E+01,    0.68471E+01,    0.00000E+00,    0.56557E-01
    0.11444E+01,    0.68618E+01,    0.00000E+00,    0.56891E-01
    0.11647E+01,    0.69022E+01,    0.00000E+00,    0.57043E-01
    0.11901E+01,    0.68881E+01,    0.00000E+00,    0.57135E-01
    0.11437E+01,    0.68885E+01,    0.00000E+00,    0.56938E-01
    0.11222E+01,    0.69014E+01,    0.00000E+00,    0.56846E-01
    0.11602E+01,    0.69302E+01,    0.00000E+00,    0.57049E-01
    0.11358E+01,    0.69441E+01,    0.00000E+00,    0.57009E-01
    0.10130E+01,    0.68800E+01,    0.00000E+00,    0.56270E-01
    0.10101E+01,    0.68490E+01,    0.00000E+00,    0.56153E-01
    0.12003E+01,    0.69416E+01,    0.00000E+00,    0.57193E-01
    0.11755E+01,    0.69439E+01,    0.00000E+00,    0.57191E-01
    0.11683E+01,    0.69773E+01,    0.00000E+00,    0.57184E-01
    0.93089E+00,    0.68479E+01,    0.00000E+00,    0.55699E-01
    0.94600E+00,    0.68799E+01,    0.00000E+00,    0.55867E-01
    0.95549E+00,    0.68468E+01,    0.00000E+00,    0.55751E-01
    0.96560E+00,    0.68676E+01,    0.00000E+00,    0.55998E-01
    0.94376E+00,    0.69020E+01,    0.00000E+00,    0.55963E-01
    0.92869E+00,    0.68693E+01,    0.00000E+00,    0.55764E-01
    0.92422E+00,    0.69140E+01,    0.00000E+00,    0.55870E-01
    0.90919E+00,    0.68806E+01,    0.00000E+00,    0.55672E-01
    0.98813E+00,    0.68856E+01,    0.00000E+00,    0.56160E-01
    0.87040E+00,    0.68998E+01,    0.00000E+00,    0.55536E-01
    0.87284E+00,    0.68730E+01,    0.00000E+00,    0.55443E-01
    0.95765E+00,    0.68262E+01,    0.00000E+00,    0.55825E-01
    0.91722E+00,    0.68315E+01,    0.00000E+00,    0.55531E-01
    0.93164E+00,    0.68110E+01,    0.00000E+00,    0.55679E-01
    0.97936E+00,    0.67940E+01,    0.00000E+00,    0.55829E-01
    0.98234E+00,    0.68235E+01,    0.00000E+00,    0.55936E-01
    0.10321E+01,    0.68123E+01,    0.00000E+00,    0.56185E-01
    0.10350E+01,    0.68419E+01,    0.00000E+00,    0.56305E-01
    0.13968E+01,    0.68064E+01,    0.00000E+00,    0.58010E-01
    0.13913E+01,    0.68466E+01,    0.00000E+00,    0.57992E-01
    0.14242E+01,    0.68108E+01,    0.00000E+00,    0.58029E-01
    0.14355E+01,    0.68363E+01,    0.00000E+00,    0.58153E-01
    0.13744E+01,    0.68717E+01,    0.00000E+00,    0.57829E-01
    0.13783E+01,    0.68300E+01,    0.00000E+00,    0.57828E-01
    0.13423E+01,    0.68724E+01,    0.00000E+00,    0.57829E-01
    0.13265E+01,    0.68452E+01,    0.00000E+00,    0.57618E-01
    0.14211E+01,    0.68485E+01,    0.00000E+00,    0.58006E-01
    0.14386E+01,    0.68865E+01,    0.00000E+00,    0.58153E-01
    0.14600E+01,    0.68432E+01,    0.00000E+00,    0.58128E-01
    0.14740E+01,    0.68613E+01,    0.00000E+00,    0.58271E-01
    0.14419E+01,    0.69102E+01,    0.00000E+00,    0.58189E-01
    0.14209E+01,    0.68750E+01,    0.00000E+00,    0.58008E-01
    0.13985E+01,    0.69308E+01,    0.00000E+00,    0.58027E-01
    0.13904E+01,    0.68875E+01,    0.00000E+00,    0.57994E-01
    0.14078E+01,    0.67261E+01,    0.00000E+00,    0.58075E-01
    0.14023E+01,    0.67662E+01,    0.00000E+00,    0.58046E-01
    0.14457E+01,    0.67253E+01,    0.00000E+00,    0.58092E-01
    0.14507E+01,    0.67646E+01,    0.00000E+00,    0.58173E-01
    0.14329E+01,    0.67737E+01,    0.00000E+00,    0.58070E-01
    0.14403E+01,    0.68002E+01,    0.00000E+00,    0.58128E-01
    0.14744E+01,    0.67859E+01,    0.00000E+00,    0.58245E-01
    0.14664E+01,    0.68086E+01,    0.00000E+00,    0.58175E-01
    0.13329E+01,    0.69179E+01,    0.00000E+00,    0.57727E-01
    0.13269E+01,    0.68895E+01,    0.00000E+00,    0.57647E-01
    0.13031E+01,    0.69345E+01,    0.00000E+00,    0.57690E-01
    0.12979E+01,    0.68924E+01,    0.00000E+00,    0.57648E-01
    0.12804E+01,    0.68797E+01,    0.00000E+00,    0.57498E-01
    0.12740E+01,    0.68537E+01,    0.00000E+00,    0.57397E-01
    0.12527E+01,    0.68960E+01,    0.00000E+00,    0.57449E-01
    0.12450E+01,    0.68567E+01,    0.00000E+00,    0.57395E-01
    0.12870E+01,    0.65967E+01,    0.00000E+00,    0.57496E-01
    0.13314E+01,    0.65925E+01,    0.00000E+00,    0.57766E-01
    0.12834E+01,    0.65638E+01,    0.00000E+00,    0.57460E-01
    0.13139E+01,    0.65317E+01,    0.00000E+00,    0.57722E-01
    0.13030E+01,    0.65518E+01,    0.00000E+00,    0.57553E-01
    0.13457E+01,    0.65373E+01,    0.00000E+00,    0.57860E-01
    0.13260E+01,    0.65674E+01,    0.00000E+00,    0.57707E-01
    0.13015E+01,    0.65081E+01,    0.00000E+00,    0.57572E-01
    0.13743E+01,    0.65004E+01,    0.00000E+00,    0.58117E-01
    0.14063E+01,    0.64850E+01,    0.00000E+00,    0.58169E-01
    0.14221E+01,    0.65337E+01,    0.00000E+00,    0.58204E-01
    0.14623E+01,    0.65536E+01,    0.00000E+00,    0.58350E-01
    0.14274E+01,    0.65051E+01,    0.00000E+00,    0.58406E-01
    0.14480E+01,    0.65033E+01,    0.00000E+00,    0.58383E-01
    0.14663E+01,    0.65270E+01,    0.00000E+00,    0.58555E-01
    0.14578E+01,    0.64451E+01,    0.00000E+00,    0.58730E-01
    0.15320E+01,    0.64275E+01,    0.00000E+00,    0.58732E-01
    0.13718E+01,    0.65254E+01,    0.00000E+00,    0.57988E-01
    0.13489E+01,    0.65555E+01,    0.00000E+00,    0.57843E-01
    0.13985E+01,    0.65387E+01,    0.00000E+00,    0.58208E-01
    0.13926E+01,    0.65664E+01,    0.00000E+00,    0.57997E-01
    0.14035E+01,    0.66847E+01,    0.00000E+00,    0.58037E-01
    0.14604E+01,    0.66836E+01,    0.00000E+00,    0.58220E-01
    0.14519E+01,    0.66308E+01,    0.00000E+00,    0.58228E-01
    0.14854E+01,    0.66384E+01,    0.00000E+00,    0.58380E-01
    0.14691E+01,    0.67063E+01,    0.00000E+00,    0.58295E-01
    0.14587E+01,    0.67419E+01,    0.00000E+00,    0.58248E-01
    0.15027E+01,    0.67117E+01,    0.00000E+00,    0.58354E-01
    0.15093E+01,    0.67376E+01,    0.00000E+00,    0.58374E-01
    0.15396E+01,    0.66422E+01,    0.00000E+00,    0.58590E-01
    0.15061E+01,    0.66134E+01,    0.00000E+00,    0.58505E-01
    0.15224E+01,    0.66668E+01,    0.00000E+00,    0.58455E-01
    0.14895E+01,    0.66622E+01,    0.00000E+00,    0.58352E-01
    0.14294E+01,    0.65891E+01,    0.00000E+00,    0.58154E-01
    0.14502E+01,    0.66087E+01,    0.00000E+00,    0.58306E-01
    0.14387E+01,    0.65586E+01,    0.00000E+00,    0.58368E-01
    0.14976E+01,    0.65691E+01,    0.00000E+00,    0.58495E-01
    0.14752E+01,    0.65720E+01,    0.00000E+00,    0.58484E-01
    0.14947E+01,    0.65937E+01,    0.00000E+00,    0.58405E-01
    0.14723E+01,    0.65966E+01,    0.00000E+00,    0.58404E-01
    0.15273E+01,    0.66125E+01,    0.00000E+00,    0.58498E-01
    0.15555E+01,    0.65144E+01,    0.00000E+00,    0.58793E-01
    0.15603E+01,    0.66383E+01,    0.00000E+00,    0.58573E-01
    0.15958E+01,    0.66578E+01,    0.00000E+00,    0.58654E-01
    0.15377E+01,    0.66000E+01,    0.00000E+00,    0.58570E-01
    0.15585E+01,    0.66174E+01,    0.00000E+00,    0.58646E-01
    0.15751E+01,    0.65350E+01,    0.00000E+00,    0.58941E-01
    0.15960E+01,    0.65523E+01,    0.00000E+00,    0.59047E-01
    0.16180E+01,    0.65665E+01,    0.00000E+00,    0.59116E-01
    0.16191E+01,    0.66688E+01,    0.00000E+00,    0.58728E-01
    0.15756E+01,    0.66646E+01,    0.00000E+00,    0.58648E-01
    0.16060E+01,    0.67172E+01,    0.00000E+00,    0.58650E-01
    0.16191E+01,    0.67385E+01,    0.00000E+00,    0.58762E-01
    0.16105E+01,    0.67576E+01,    0.00000E+00,    0.58648E-01
    0.15853E+01,    0.67211E+01,    0.00000E+00,    0.58656E-01
    0.15508E+01,    0.67075E+01,    0.00000E+00,    0.58552E-01
    0.15782E+01,    0.67423E+01,    0.00000E+00,    0.58540E-01
    0.15559E+01,    0.67372E+01,    0.00000E+00,    0.58567E-01
    0.12472E+01,    0.61465E+01,    0.00000E+00,    0.58254E-01
    0.14989E+01,    0.82754E+01,    0.00000E+00,    0.58970E-01
    0.17357E+01,    0.83329E+01,    0.00000E+00,    0.58987E-01
    0.14470E+01,    0.79992E+01,    0.00000E+00,    0.58698E-01
    0.18388E+01,    0.80156E+01,    0.00000E+00,    0.59118E-01
    0.21837E+01,    0.67339E+01,    0.00000E+00,    0.59736E-01
    0.24884E+01,    0.68734E+01,    0.00000E+00,    0.59824E-01
    0.22376E+01,    0.69109E+01,    0.00000E+00,    0.59641E-01
    0.24466E+01,    0.77797E+01,    0.00000E+00,    0.59382E-01
    0.21808E+01,    0.77458E+01,    0.00000E+00,    0.59384E-01
    0.10534E+01,    0.51409E+01,    0.00000E+00,    0.79286E-01
    0.10094E+01,    0.52068E+01,    0.00000E+00,    0.84424E-01
    0.11632E+01,    0.52042E+01,    0.00000E+00,    0.74906E-01
    0.14614E+01,    0.53231E+01,    0.00000E+00,    0.66294E-01
    0.11451E+01,    0.52681E+01,    0.00000E+00,    0.73943E-01
    0.10575E+01,    0.53570E+01,    0.00000E+00,    0.73952E-01
    0.12105E+01,    0.53235E+01,    0.00000E+00,    0.72125E-01
    0.11142E+01,    0.54076E+01,    0.00000E+00,    0.72987E-01
    0.48750E+01,    0.67816E+01,    0.00000E+00,    0.60119E-01
    0.44375E+01,    0.66005E+01,    0.00000E+00,    0.60179E-01
    0.47917E+01,    0.70786E+01,    0.00000E+00,    0.60030E-01
    0.45833E+01,    0.71573E+01,    0.00000E+00,    0.60051E-01
    0.46875E+01,    0.65373E+01,    0.00000E+00,    0.60143E-01
    0.46875E+01,    0.60373E+01,    0.00000E+00,    0.60273E-01
    0.34949E+01,    0.61332E+01,    0.00000E+00,    0.60295E-01
    0.37074E+01,    0.61820E+01,    0.00000E+00,    0.60350E-01
    0.37418E+01,    0.59033E+01,    0.00000E+00,    0.60359E-01
    0.38618E+01,    0.60550E+01,    0.00000E+00,    0.60287E-01
    0.37349E+01,    0.63532E+01,    0.00000E+00,    0.60214E-01
    0.36197E+01,    0.66292E+01,    0.00000E+00,    0.60123E-01
    0.39175E+01,    0.64057E+01,    0.00000E+00,    0.60250E-01
    0.40975E+01,    0.66333E+01,    0.00000E+00,    0.60175E-01
    0.34291E+01,    0.67276E+01,    0.00000E+00,    0.60189E-01
    0.35621E+01,    0.64617E+01,    0.00000E+00,    0.60271E-01
    0.31810E+01,    0.66586E+01,    0.00000E+00,    0.60075E-01
    0.33496E+01,    0.64129E+01,    0.00000E+00,    0.60191E-01
    0.42525E+01,    0.64729E+01,    0.00000E+00,    0.60162E-01
    0.40725E+01,    0.62454E+01,    0.00000E+00,    0.60220E-01
    0.39450E+01,    0.65770E+01,    0.00000E+00,    0.60150E-01
    0.38200E+01,    0.66919E+01,    0.00000E+00,    0.60166E-01
    0.41054E+01,    0.68121E+01,    0.00000E+00,    0.60069E-01
    0.39204E+01,    0.68512E+01,    0.00000E+00,    0.60109E-01
    0.42550E+01,    0.62563E+01,    0.00000E+00,    0.60254E-01
    0.44400E+01,    0.60505E+01,    0.00000E+00,    0.60237E-01
    0.37443E+01,    0.57283E+01,    0.00000E+00,    0.60453E-01
    0.41081E+01,    0.58584E+01,    0.00000E+00,    0.60355E-01
    0.40443E+01,    0.60658E+01,    0.00000E+00,    0.60314E-01
    0.43212E+01,    0.58322E+01,    0.00000E+00,    0.60311E-01
    0.48125E+01,    0.62557E+01,    0.00000E+00,    0.60209E-01
    0.48750E+01,    0.57816E+01,    0.00000E+00,    0.60290E-01
    0.46925E+01,    0.55624E+01,    0.00000E+00,    0.60314E-01
