X,    Y,  V  
    0.20763E+00,    0.34341E+01,    0.32575E+00
    0.17418E+00,    0.33934E+01,    0.32244E+00
    0.34946E+00,    0.32007E+01,    0.30722E+00
    0.41596E+00,    0.31708E+01,    0.30493E+00
    0.42442E+00,    0.32209E+01,    0.30931E+00
    0.56145E+00,    0.31813E+01,    0.30658E+00
    0.47641E+00,    0.32278E+01,    0.31018E+00
    0.60356E+00,    0.32683E+01,    0.31449E+00
    0.30277E+00,    0.32397E+01,    0.31036E+00
    0.50680E+00,    0.31082E+01,    0.29983E+00
    0.79373E+00,    0.39337E+01,    0.37305E+00
    0.91703E+00,    0.39294E+01,    0.37587E+00
    0.13785E+01,    0.39569E+01,    0.38676E+00
    0.14522E+01,    0.37644E+01,    0.36861E+00
    0.19455E+00,    0.31641E+01,    0.30359E+00
    0.19605E+00,    0.31199E+01,    0.29980E+00
    0.13321E+00,    0.31552E+01,    0.30271E+00
    0.45274E+00,    0.39443E+01,    0.36312E+00
    0.49824E+00,    0.39522E+01,    0.36508E+00
    0.52312E+00,    0.39827E+01,    0.36772E+00
    0.41090E+00,    0.38044E+01,    0.35391E+00
    0.47134E+00,    0.37907E+01,    0.35429E+00
    0.44604E+00,    0.38753E+01,    0.35902E+00
    0.51839E+00,    0.38705E+01,    0.36065E+00
    0.68636E+00,    0.32154E+01,    0.31036E+00
    0.74117E+00,    0.33191E+01,    0.31999E+00
    0.81493E+00,    0.31757E+01,    0.30760E+00
    0.92769E+00,    0.32410E+01,    0.31433E+00
    0.85243E+00,    0.30208E+01,    0.29355E+00
    0.84555E+00,    0.33956E+01,    0.32772E+00
    0.81769E+00,    0.35858E+01,    0.34419E+00
    0.94992E+00,    0.34722E+01,    0.33566E+00
    0.96079E+00,    0.36871E+01,    0.35518E+00
    0.91441E+00,    0.38390E+01,    0.36786E+00
    0.20521E+00,    0.35674E+01,    0.33564E+00
    0.20821E+00,    0.36145E+01,    0.33892E+00
    0.22295E+00,    0.34741E+01,    0.32888E+00
    0.20642E+00,    0.35008E+01,    0.33080E+00
    0.39697E+00,    0.37261E+01,    0.34860E+00
    0.36045E+00,    0.38127E+01,    0.35337E+00
    0.53844E+00,    0.36738E+01,    0.34718E+00
    0.59855E+00,    0.37751E+01,    0.35589E+00
    0.49502E+00,    0.36847E+01,    0.34730E+00
    0.47687E+00,    0.37469E+01,    0.35142E+00
    0.32809E+01,    0.70684E+01,    0.70828E+00
    0.31069E+00,    0.35853E+01,    0.33774E+00
    0.23640E+00,    0.35527E+01,    0.33479E+00
    0.28638E+00,    0.35292E+01,    0.33343E+00
    0.35654E+00,    0.35638E+01,    0.33661E+00
    0.38282E+00,    0.36219E+01,    0.34115E+00
    0.35040E+00,    0.36473E+01,    0.34256E+00
    0.32727E+00,    0.36807E+01,    0.34456E+00
    0.31738E+00,    0.36290E+01,    0.34091E+00
    0.13153E+00,    0.34135E+01,    0.32387E+00
    0.18319E+00,    0.32051E+01,    0.30706E+00
    0.43335E+00,    0.36117E+01,    0.34103E+00
    0.41080E+00,    0.36846E+01,    0.34597E+00
    0.41285E+00,    0.35391E+01,    0.33531E+00
    0.33636E+00,    0.35057E+01,    0.33205E+00
    0.38220E+00,    0.34842E+01,    0.33077E+00
    0.46376E+00,    0.35088E+01,    0.33347E+00
    0.50546E+00,    0.35819E+01,    0.33967E+00
    0.45097E+00,    0.34769E+01,    0.33081E+00
    0.50430E+00,    0.33883E+01,    0.32402E+00
    0.65324E+00,    0.36568E+01,    0.34771E+00
    0.75447E+00,    0.31523E+01,    0.30509E+00
    0.63159E+00,    0.31194E+01,    0.30144E+00
    0.70172E+00,    0.30575E+01,    0.29619E+00
    0.62134E+00,    0.35962E+01,    0.34235E+00
    0.65347E+00,    0.35196E+01,    0.33646E+00
    0.54745E+00,    0.35587E+01,    0.33838E+00
    0.55966E+00,    0.34938E+01,    0.33326E+00
    0.67755E+00,    0.34323E+01,    0.32931E+00
    0.67748E+00,    0.35605E+01,    0.34017E+00
    0.78362E+00,    0.34468E+01,    0.33165E+00
    0.76760E+00,    0.35447E+01,    0.33998E+00
    0.58586E+00,    0.34254E+01,    0.32783E+00
    0.49682E+00,    0.34804E+01,    0.33152E+00
    0.51709E+00,    0.34201E+01,    0.32677E+00
    0.57685E+00,    0.33300E+01,    0.31965E+00
    0.69566E+00,    0.33498E+01,    0.32232E+00
    0.44325E+00,    0.34362E+01,    0.32746E+00
    0.41261E+00,    0.33813E+01,    0.32275E+00
    0.44663E+00,    0.33171E+01,    0.31763E+00
    0.36037E+00,    0.33431E+01,    0.31927E+00
    0.39343E+00,    0.32897E+01,    0.31501E+00
    0.48492E+00,    0.32688E+01,    0.31376E+00
    0.55262E+00,    0.32824E+01,    0.31536E+00
    0.25767E+00,    0.34813E+01,    0.32964E+00
    0.12495E+00,    0.31935E+01,    0.30596E+00
    0.55354E+00,    0.37990E+01,    0.35664E+00
    0.64375E+00,    0.38929E+01,    0.36567E+00
    0.56018E+00,    0.38780E+01,    0.36228E+00
    0.57991E+00,    0.39730E+01,    0.36920E+00
    0.65539E+00,    0.39932E+01,    0.37326E+00
    0.82295E+00,    0.37927E+01,    0.36200E+00
    0.75313E+00,    0.36565E+01,    0.34929E+00
    0.63711E+00,    0.38140E+01,    0.35965E+00
    0.69504E+00,    0.39433E+01,    0.37092E+00
    0.72349E+00,    0.37953E+01,    0.36013E+00
    0.67525E+00,    0.40834E+01,    0.38042E+00
    0.78194E+00,    0.40450E+01,    0.38171E+00
    0.61463E+00,    0.40157E+01,    0.37326E+00
    0.74044E+00,    0.40492E+01,    0.38054E+00
    0.76309E+00,    0.40881E+01,    0.38445E+00
    0.81078E+00,    0.41307E+01,    0.38982E+00
    0.85417E+00,    0.40789E+01,    0.38706E+00
    0.85992E+00,    0.41146E+01,    0.39034E+00
    0.90392E+00,    0.41262E+01,    0.39291E+00
    0.10059E+01,    0.41971E+01,    0.40285E+00
    0.10610E+01,    0.37694E+01,    0.36420E+00
    0.10605E+01,    0.35553E+01,    0.34446E+00
    0.10974E+01,    0.36449E+01,    0.35320E+00
    0.10600E+01,    0.39267E+01,    0.37874E+00
    0.12394E+01,    0.37762E+01,    0.36738E+00
    0.12528E+01,    0.39126E+01,    0.38070E+00
    0.92945E+00,    0.39763E+01,    0.38033E+00
    0.10452E+01,    0.40319E+01,    0.38823E+00
    0.10529E+01,    0.33192E+01,    0.32251E+00
    0.11843E+01,    0.34039E+01,    0.33151E+00
    0.10689E+01,    0.32213E+01,    0.31348E+00
    0.12173E+01,    0.31497E+01,    0.30763E+00
    0.95512E-01,    0.27730E+01,    0.26872E+00
    0.19718E-01,    0.25178E+01,    0.24501E+00
    0.71076E-01,    0.25518E+01,    0.24823E+00
    0.15677E+00,    0.26149E+01,    0.25416E+00
    0.12880E+00,    0.26627E+01,    0.25858E+00
    0.10384E+00,    0.26250E+01,    0.25508E+00
    0.26391E+00,    0.26660E+01,    0.25902E+00
    0.57697E+00,    0.30539E+01,    0.29528E+00
    0.26359E+00,    0.31079E+01,    0.29892E+00
    0.33067E+00,    0.31391E+01,    0.30184E+00
    0.40544E+00,    0.31053E+01,    0.29915E+00
    0.39098E+00,    0.31474E+01,    0.30278E+00
    0.32240E+00,    0.31775E+01,    0.30513E+00
    0.26003E+00,    0.31695E+01,    0.30423E+00
    0.53116E+00,    0.29847E+01,    0.28883E+00
    0.58177E+00,    0.29278E+01,    0.28382E+00
    0.64175E+00,    0.29926E+01,    0.28999E+00
    0.93335E+00,    0.29754E+01,    0.28970E+00
    0.92717E+00,    0.28022E+01,    0.27335E+00
    0.14445E+01,    0.28357E+01,    0.27843E+00
    0.11805E+01,    0.25441E+01,    0.24942E+00
    0.14568E+01,    0.25999E+01,    0.25555E+00
    0.11338E+01,    0.22325E+01,    0.21918E+00
    0.17029E+01,    0.30616E+01,    0.30140E+00
    0.19230E+01,    0.31321E+01,    0.30913E+00
    0.18883E+01,    0.33605E+01,    0.33159E+00
    0.18660E+01,    0.34812E+01,    0.34344E+00
    0.21021E+01,    0.33781E+01,    0.33415E+00
    0.18438E+01,    0.36018E+01,    0.35531E+00
    0.16506E+01,    0.35880E+01,    0.35282E+00
    0.17330E+01,    0.26557E+01,    0.26172E+00
    0.17180E+01,    0.28586E+01,    0.28157E+00
    0.19744E+01,    0.26625E+01,    0.26296E+00
    0.19577E+01,    0.29036E+01,    0.28669E+00
    0.14352E+01,    0.30879E+01,    0.30282E+00
    0.22242E+01,    0.29584E+01,    0.29280E+00
    0.22405E+01,    0.24535E+01,    0.24281E+00
    0.19979E+01,    0.23974E+01,    0.23687E+00
    0.22054E+01,    0.26638E+01,    0.26357E+00
    0.14805E+01,    0.22690E+01,    0.22333E+00
    0.17538E+01,    0.23578E+01,    0.23253E+00
    0.24181E+01,    0.24351E+01,    0.24125E+00
    0.24282E+01,    0.26397E+01,    0.26157E+00
    0.24563E+01,    0.29034E+01,    0.28782E+00
    0.23421E+01,    0.34913E+01,    0.34620E+00
    0.25311E+01,    0.34756E+01,    0.34509E+00
    0.23023E+01,    0.33021E+01,    0.32718E+00
    0.25025E+01,    0.32261E+01,    0.32007E+00
    0.15598E+00,    0.26997E+01,    0.26202E+00
    0.15590E+00,    0.27592E+01,    0.26750E+00
    0.23084E+00,    0.26992E+01,    0.26205E+00
    0.36408E+00,    0.26086E+01,    0.25380E+00
    0.48883E+00,    0.26872E+01,    0.26133E+00
    0.41910E+00,    0.27561E+01,    0.26759E+00
    0.32478E+00,    0.26890E+01,    0.26122E+00
    0.43185E+00,    0.26737E+01,    0.25997E+00
    0.62081E+00,    0.26647E+01,    0.25951E+00
    0.58634E+00,    0.24540E+01,    0.23954E+00
    0.95589E-01,    0.26822E+01,    0.26037E+00
    0.12380E+00,    0.27121E+01,    0.26314E+00
    0.46976E+00,    0.30274E+01,    0.29246E+00
    0.47606E+00,    0.29363E+01,    0.28426E+00
    0.38010E+00,    0.29780E+01,    0.28774E+00
    0.46767E+00,    0.28591E+01,    0.27718E+00
    0.42343E+00,    0.29676E+01,    0.28693E+00
    0.46879E+00,    0.30860E+01,    0.29769E+00
    0.39959E+00,    0.30442E+01,    0.29371E+00
    0.34306E+00,    0.30660E+01,    0.29547E+00
    0.33039E+00,    0.30024E+01,    0.28978E+00
    0.60474E+00,    0.28173E+01,    0.27371E+00
    0.30774E+00,    0.30812E+01,    0.29670E+00
    0.25861E+00,    0.30401E+01,    0.29296E+00
    0.32552E+00,    0.29202E+01,    0.28239E+00
    0.30895E+00,    0.29502E+01,    0.28506E+00
    0.30603E+00,    0.28540E+01,    0.27636E+00
    0.36323E+00,    0.28757E+01,    0.27845E+00
    0.34659E+00,    0.27911E+01,    0.27068E+00
    0.42044E+00,    0.28975E+01,    0.28056E+00
    0.37448E+00,    0.29439E+01,    0.28465E+00
    0.22066E+00,    0.27355E+01,    0.26538E+00
    0.24799E+00,    0.27705E+01,    0.26863E+00
    0.72858E+00,    0.29191E+01,    0.28357E+00
    0.79395E+00,    0.29910E+01,    0.29051E+00
    0.83998E+00,    0.27222E+01,    0.26551E+00
    0.11709E+01,    0.26848E+01,    0.26295E+00
    0.10442E+01,    0.28138E+01,    0.27488E+00
    0.13029E+01,    0.28306E+01,    0.27743E+00
    0.15730E+01,    0.32356E+01,    0.31784E+00
    0.14260E+01,    0.33402E+01,    0.32716E+00
    0.17485E+00,    0.62817E+01,    0.65467E+00
    0.17817E+00,    0.63340E+01,    0.65786E+00
    0.23449E+00,    0.62383E+01,    0.65153E+00
    0.26493E+00,    0.61655E+01,    0.64715E+00
    0.50554E+00,    0.59567E+01,    0.62958E+00
    0.39760E+00,    0.62766E+01,    0.65152E+00
    0.35905E+00,    0.63745E+01,    0.65882E+00
    0.29044E+00,    0.63457E+01,    0.65760E+00
    0.36486E+00,    0.61687E+01,    0.64539E+00
    0.47593E+00,    0.61645E+01,    0.64263E+00
    0.40256E+00,    0.60924E+01,    0.64028E+00
    0.58433E+00,    0.61790E+01,    0.64103E+00
    0.52255E+00,    0.62974E+01,    0.65090E+00
    0.27170E+00,    0.62587E+01,    0.65225E+00
    0.36421E+00,    0.62668E+01,    0.65140E+00
    0.31247E+00,    0.63105E+01,    0.65500E+00
    0.31598E+00,    0.61781E+01,    0.64690E+00
    0.24545E+00,    0.63118E+01,    0.65585E+00
    0.60703E+00,    0.59098E+01,    0.62218E+00
    0.51497E+00,    0.60112E+01,    0.63216E+00
    0.42836E+00,    0.60520E+01,    0.63742E+00
    0.50269E+00,    0.61037E+01,    0.63809E+00
    0.67444E+00,    0.59779E+01,    0.62392E+00
    0.67638E+00,    0.59077E+01,    0.61881E+00
    0.58481E+00,    0.60020E+01,    0.62895E+00
    0.57139E+00,    0.59460E+01,    0.62602E+00
    0.23498E+00,    0.64651E+01,    0.66647E+00
    0.12226E+00,    0.64974E+01,    0.66939E+00
    0.63421E-01,    0.64836E+01,    0.66854E+00
    0.11529E+00,    0.64597E+01,    0.66668E+00
    0.11720E+00,    0.66560E+01,    0.68161E+00
    0.14604E+00,    0.66006E+01,    0.67714E+00
    0.71496E+00,    0.58754E+01,    0.61469E+00
    0.69344E+00,    0.60770E+01,    0.63061E+00
    0.59332E+00,    0.60656E+01,    0.63286E+00
    0.69273E+00,    0.61936E+01,    0.63962E+00
    0.79974E+00,    0.59894E+01,    0.62041E+00
    0.77637E+00,    0.60608E+01,    0.62693E+00
    0.52347E+00,    0.60748E+01,    0.63567E+00
    0.10125E+01,    0.58275E+01,    0.59919E+00
    0.12051E+01,    0.59180E+01,    0.60351E+00
    0.12342E+01,    0.56653E+01,    0.57726E+00
    0.13393E+01,    0.57790E+01,    0.58717E+00
    0.76392E+00,    0.57969E+01,    0.60619E+00
    0.80636E+00,    0.59126E+01,    0.61385E+00
    0.79973E+00,    0.62154E+01,    0.63911E+00
    0.78717E+00,    0.63336E+01,    0.64931E+00
    0.64750E+00,    0.63183E+01,    0.65036E+00
    0.47341E+00,    0.60691E+01,    0.63689E+00
    0.42124E+00,    0.60176E+01,    0.63596E+00
    0.95020E+00,    0.60010E+01,    0.61708E+00
    0.96531E+00,    0.63333E+01,    0.64657E+00
    0.11057E+01,    0.60794E+01,    0.62091E+00
    0.13978E+01,    0.59792E+01,    0.60661E+00
    0.15150E+01,    0.62353E+01,    0.63076E+00
    0.59410E+00,    0.65851E+01,    0.67295E+00
    0.70102E+00,    0.64937E+01,    0.66409E+00
    0.52434E+00,    0.65418E+01,    0.66999E+00
    0.62750E+00,    0.64392E+01,    0.66043E+00
    0.74489E+00,    0.67053E+01,    0.68214E+00
    0.48718E+00,    0.66765E+01,    0.68154E+00
    0.94065E+00,    0.65366E+01,    0.66523E+00
    0.84277E+00,    0.66209E+01,    0.67378E+00
    0.99792E+00,    0.67352E+01,    0.68296E+00
    0.91142E+00,    0.68580E+01,    0.69490E+00
    0.12530E+01,    0.68292E+01,    0.69016E+00
    0.10401E+01,    0.64310E+01,    0.65451E+00
    0.11417E+01,    0.65504E+01,    0.66457E+00
    0.10166E+01,    0.66334E+01,    0.67339E+00
    0.13101E+01,    0.73911E+01,    0.74395E+00
    0.16147E+01,    0.57605E+01,    0.58195E+00
    0.17323E+01,    0.59066E+01,    0.59598E+00
    0.20942E+01,    0.58517E+01,    0.58837E+00
    0.18134E+00,    0.65373E+01,    0.67214E+00
    0.13886E+00,    0.64307E+01,    0.66455E+00
    0.20320E+00,    0.64412E+01,    0.66495E+00
    0.23592E+00,    0.65694E+01,    0.67435E+00
    0.19665E+00,    0.66330E+01,    0.67954E+00
    0.27998E+00,    0.64990E+01,    0.66869E+00
    0.26816E+00,    0.64018E+01,    0.66168E+00
    0.32588E+00,    0.64377E+01,    0.66375E+00
    0.34682E+00,    0.65496E+01,    0.67212E+00
    0.30853E+00,    0.66145E+01,    0.67754E+00
    0.38544E+00,    0.64827E+01,    0.66659E+00
    0.43326E+00,    0.64219E+01,    0.66146E+00
    0.41367E+00,    0.66002E+01,    0.67569E+00
    0.46149E+00,    0.65393E+01,    0.67037E+00
    0.50931E+00,    0.64785E+01,    0.66501E+00
    0.56089E+00,    0.64272E+01,    0.66031E+00
    0.50841E+00,    0.63563E+01,    0.65551E+00
    0.35372E+00,    0.67121E+01,    0.68532E+00
    0.31612E+00,    0.67787E+01,    0.69111E+00
    0.44350E+00,    0.67587E+01,    0.68882E+00
    0.46315E+00,    0.69346E+01,    0.70414E+00
    0.51602E+00,    0.68436E+01,    0.69584E+00
    0.36928E+00,    0.68865E+01,    0.70024E+00
    0.41706E+00,    0.68042E+01,    0.69287E+00
    0.55694E+00,    0.67199E+01,    0.68479E+00
    0.68955E+00,    0.67455E+01,    0.68612E+00
    0.18030E+00,    0.67780E+01,    0.69149E+00
    0.15727E+00,    0.68227E+01,    0.69533E+00
    0.22196E+00,    0.63596E+01,    0.65918E+00
    0.19847E+00,    0.64074E+01,    0.66260E+00
    0.29757E+00,    0.62368E+01,    0.65057E+00
    0.88989E+00,    0.64768E+01,    0.66041E+00
    0.90353E+00,    0.63671E+01,    0.65047E+00
    0.77138E+00,    0.64473E+01,    0.65926E+00
    0.26254E+01,    0.54340E+01,    0.54439E+00
    0.22080E+01,    0.56319E+01,    0.56545E+00
    0.31250E+01,    0.79658E+01,    0.79788E+00
    0.28337E+01,    0.75081E+01,    0.75259E+00
    0.30970E+01,    0.73028E+01,    0.73185E+00
    0.27533E+01,    0.70471E+01,    0.70677E+00
    0.22915E+01,    0.70880E+01,    0.71166E+00
    0.23372E+01,    0.74539E+01,    0.74789E+00
    0.29575E+01,    0.68218E+01,    0.68397E+00
    0.12061E+00,    0.70738E+01,    0.71737E+00
    0.12865E+00,    0.72002E+01,    0.72880E+00
    0.11883E+01,    0.49905E+01,    0.49896E+00
    0.30014E+00,    0.68754E+01,    0.69950E+00
    0.34882E+00,    0.69864E+01,    0.70914E+00
    0.19476E+00,    0.69022E+01,    0.70209E+00
    0.24612E+00,    0.69572E+01,    0.70681E+00
    0.22261E+00,    0.69794E+01,    0.70882E+00
    0.23100E+00,    0.68642E+01,    0.69872E+00
    0.58593E+00,    0.68679E+01,    0.69764E+00
    0.60955E+00,    0.69590E+01,    0.70573E+00
    0.71134E+00,    0.68516E+01,    0.69550E+00
    0.52055E+00,    0.71042E+01,    0.71929E+00
    0.63280E+00,    0.70925E+01,    0.71784E+00
    0.79567E+00,    0.69032E+01,    0.69972E+00
    0.72576E+00,    0.68977E+01,    0.69960E+00
    0.92686E+00,    0.70856E+01,    0.71605E+00
    0.77983E+00,    0.70890E+01,    0.71697E+00
    0.81546E+00,    0.72708E+01,    0.73388E+00
    0.64166E+00,    0.72581E+01,    0.73319E+00
    0.40830E+00,    0.71160E+01,    0.72068E+00
    0.52220E+00,    0.72562E+01,    0.73331E+00
    0.45787E+00,    0.72561E+01,    0.73345E+00
    0.32144E+00,    0.70148E+01,    0.71175E+00
    0.42243E+00,    0.69975E+01,    0.70992E+00
    0.35708E+00,    0.73893E+01,    0.74602E+00
    0.24112E+00,    0.73735E+01,    0.74468E+00
    0.18609E+00,    0.71473E+01,    0.72393E+00
    0.30630E+00,    0.71972E+01,    0.72831E+00
    0.28442E+00,    0.72667E+01,    0.73473E+00
    0.13989E+00,    0.74185E+01,    0.74895E+00
    0.20436E+00,    0.74597E+01,    0.75275E+00
    0.17531E+00,    0.67066E+01,    0.68557E+00
    0.26296E+00,    0.66739E+01,    0.68258E+00
    0.24821E+00,    0.67784E+01,    0.69133E+00
    0.54684E+00,    0.69765E+01,    0.70758E+00
    0.50613E+00,    0.70395E+01,    0.71343E+00
    0.24260E+00,    0.67023E+01,    0.68500E+00
    0.37507E+00,    0.66752E+01,    0.68213E+00
    0.32367E+00,    0.70506E+01,    0.71496E+00
    0.28717E+00,    0.70840E+01,    0.71804E+00
    0.36710E+00,    0.71012E+01,    0.71943E+00
    0.32369E+00,    0.71130E+01,    0.72059E+00
    0.25616E+00,    0.71034E+01,    0.71986E+00
    0.26305E+00,    0.70283E+01,    0.71309E+00
    0.41273E+00,    0.72175E+01,    0.72998E+00
    0.39180E+00,    0.72891E+01,    0.73663E+00
    0.22457E+00,    0.70870E+01,    0.71842E+00
    0.26265E+00,    0.71701E+01,    0.72590E+00
    0.21555E+00,    0.71814E+01,    0.72700E+00
    0.29123E+00,    0.69160E+01,    0.70307E+00
    0.15505E+00,    0.72735E+01,    0.73550E+00
    0.22739E+00,    0.72608E+01,    0.73427E+00
    0.60170E+00,    0.74051E+01,    0.74709E+00
    0.47305E+00,    0.74050E+01,    0.74732E+00
    0.10530E+01,    0.62039E+01,    0.63343E+00
    0.93478E+00,    0.61377E+01,    0.62962E+00
    0.82162E+00,    0.61126E+01,    0.63002E+00
    0.91718E+00,    0.62573E+01,    0.64055E+00
    0.11158E+01,    0.62826E+01,    0.63981E+00
    0.15456E+01,    0.66150E+01,    0.66777E+00
    0.10737E+01,    0.70894E+01,    0.71580E+00
    0.11363E+01,    0.72800E+01,    0.73376E+00
    0.96249E+00,    0.72673E+01,    0.73310E+00
    0.11217E+00,    0.72911E+01,    0.73715E+00
    0.83654E-01,    0.73173E+01,    0.73958E+00
    0.18678E+00,    0.73492E+01,    0.74247E+00
    0.95608E+00,    0.74806E+01,    0.75348E+00
    0.82903E+00,    0.74501E+01,    0.75085E+00
    0.18921E+01,    0.70504E+01,    0.70898E+00
    0.16337E+01,    0.71850E+01,    0.72297E+00
    0.19436E+01,    0.73532E+01,    0.73867E+00
    0.16978E+01,    0.75057E+01,    0.75419E+00
    0.13016E+01,    0.70564E+01,    0.71169E+00
    0.13976E+01,    0.72504E+01,    0.73008E+00
    0.15947E+01,    0.69002E+01,    0.69532E+00
    0.96637E-01,    0.74568E+01,    0.75255E+00
    0.34060E-01,    0.75070E+01,    0.75730E+00
    0.11407E+00,    0.73679E+01,    0.74426E+00
    0.22490E+01,    0.59934E+01,    0.60222E+00
    0.20325E+01,    0.60444E+01,    0.60823E+00
    0.19941E+01,    0.63953E+01,    0.64368E+00
    0.19431E+01,    0.67229E+01,    0.67645E+00
    0.10158E+01,    0.69126E+01,    0.69938E+00
    0.13682E+01,    0.67253E+01,    0.67952E+00
    0.13249E+01,    0.63307E+01,    0.64191E+00
    0.21894E+01,    0.72007E+01,    0.72307E+00
    0.23361E+01,    0.68037E+01,    0.68329E+00
    0.23727E+01,    0.65688E+01,    0.65975E+00
    0.21586E+01,    0.63715E+01,    0.64065E+00
    0.14869E+01,    0.48887E+01,    0.48741E+00
    0.15363E+01,    0.49694E+01,    0.49661E+00
    0.14655E+01,    0.50004E+01,    0.50011E+00
    0.12458E+01,    0.47549E+01,    0.47020E+00
    0.12664E+01,    0.48199E+01,    0.47822E+00
    0.12192E+01,    0.48406E+01,    0.48032E+00
    0.12360E+01,    0.46700E+01,    0.46001E+00
    0.12245E+01,    0.46007E+01,    0.45174E+00
    0.12940E+01,    0.46294E+01,    0.45619E+00
    0.13370E+01,    0.46875E+01,    0.46340E+00
    0.13136E+01,    0.47991E+01,    0.47615E+00
    0.13294E+01,    0.48532E+01,    0.48265E+00
    0.12805E+01,    0.48703E+01,    0.48440E+00
    0.11722E+01,    0.46695E+01,    0.45882E+00
    0.12070E+01,    0.46904E+01,    0.46193E+00
    0.11599E+01,    0.45770E+01,    0.44767E+00
    0.18847E+01,    0.49807E+01,    0.49796E+00
    0.19848E+01,    0.48648E+01,    0.48574E+00
    0.20890E+01,    0.46551E+01,    0.46394E+00
    0.20790E+01,    0.49803E+01,    0.49795E+00
    0.22281E+01,    0.48363E+01,    0.48300E+00
    0.13815E+01,    0.48433E+01,    0.48179E+00
    0.14526E+01,    0.47047E+01,    0.46647E+00
    0.12756E+01,    0.47333E+01,    0.46800E+00
    0.14146E+01,    0.47277E+01,    0.46875E+00
    0.13831E+01,    0.47519E+01,    0.47125E+00
    0.14487E+01,    0.49040E+01,    0.48906E+00
    0.14441E+01,    0.49558E+01,    0.49498E+00
    0.11280E+01,    0.45275E+01,    0.44120E+00
    0.12039E+01,    0.45392E+01,    0.44432E+00
    0.13173E+01,    0.42253E+01,    0.41287E+00
    0.14784E+01,    0.41886E+01,    0.41137E+00
    0.21072E+01,    0.41472E+01,    0.41158E+00
    0.19017E+01,    0.41872E+01,    0.41471E+00
    0.20945E+01,    0.43690E+01,    0.43429E+00
    0.21200E+01,    0.39253E+01,    0.38909E+00
    0.19912E+01,    0.37376E+01,    0.36961E+00
    0.21374E+01,    0.37541E+01,    0.37189E+00
    0.22662E+01,    0.39419E+01,    0.39130E+00
    0.22535E+01,    0.41637E+01,    0.41378E+00
    0.23020E+01,    0.42981E+01,    0.42765E+00
    0.24102E+01,    0.44758E+01,    0.44608E+00
    0.23092E+01,    0.47290E+01,    0.47197E+00
    0.21486E+01,    0.44579E+01,    0.44363E+00
    0.23363E+01,    0.45329E+01,    0.45180E+00
    0.22805E+01,    0.49298E+01,    0.49272E+00
    0.24798E+01,    0.46866E+01,    0.46779E+00
    0.24510E+01,    0.48874E+01,    0.48840E+00
    0.24562E+01,    0.37235E+01,    0.36983E+00
    0.86102E+00,    0.41866E+01,    0.39669E+00
    0.88780E+00,    0.42070E+01,    0.39959E+00
    0.96254E+00,    0.41940E+01,    0.40116E+00
    0.97164E+00,    0.43016E+01,    0.41187E+00
    0.12478E+01,    0.45013E+01,    0.44097E+00
    0.12767E+01,    0.45627E+01,    0.44835E+00
    0.13884E+01,    0.44112E+01,    0.43350E+00
    0.14607E+01,    0.44809E+01,    0.44191E+00
    0.14319E+01,    0.45163E+01,    0.44541E+00
    0.13405E+01,    0.42876E+01,    0.41970E+00
    0.13194E+01,    0.43658E+01,    0.42758E+00
    0.14321E+01,    0.43475E+01,    0.42732E+00
    0.11864E+01,    0.39574E+01,    0.38398E+00
    0.12488E+01,    0.42276E+01,    0.41189E+00
    0.12917E+01,    0.41372E+01,    0.40349E+00
    0.11583E+01,    0.42127E+01,    0.40848E+00
    0.16126E+01,    0.40054E+01,    0.39411E+00
    0.14640E+01,    0.40240E+01,    0.39449E+00
    0.17415E+01,    0.40124E+01,    0.39585E+00
    0.18905E+01,    0.40070E+01,    0.39626E+00
    0.13290E+01,    0.45247E+01,    0.44496E+00
    0.13520E+01,    0.45888E+01,    0.45241E+00
    0.13042E+01,    0.44633E+01,    0.43781E+00
    0.12267E+01,    0.44307E+01,    0.43280E+00
    0.12284E+01,    0.43904E+01,    0.42850E+00
    0.13666E+01,    0.44431E+01,    0.43661E+00
    0.13913E+01,    0.45046E+01,    0.44363E+00
    0.14101E+01,    0.45482E+01,    0.44864E+00
    0.14298E+01,    0.46174E+01,    0.45652E+00
    0.13685E+01,    0.46632E+01,    0.46100E+00
    0.17599E+01,    0.44387E+01,    0.43996E+00
    0.16864E+01,    0.45227E+01,    0.44837E+00
    0.18525E+01,    0.45572E+01,    0.45291E+00
    0.17750E+01,    0.46536E+01,    0.46279E+00
    0.16128E+01,    0.46067E+01,    0.45688E+00
    0.15200E+01,    0.45362E+01,    0.44851E+00
    0.16203E+01,    0.44230E+01,    0.43730E+00
    0.17898E+01,    0.47539E+01,    0.47356E+00
    0.16637E+01,    0.48037E+01,    0.47855E+00
    0.16383E+01,    0.47052E+01,    0.46771E+00
    0.15464E+01,    0.47539E+01,    0.47257E+00
    0.15156E+01,    0.46563E+01,    0.46159E+00
    0.19111E+01,    0.42733E+01,    0.42362E+00
    0.18334E+01,    0.43547E+01,    0.43162E+00
    0.20075E+01,    0.43643E+01,    0.43346E+00
    0.19300E+01,    0.44607E+01,    0.44314E+00
    0.16849E+01,    0.43487E+01,    0.43001E+00
    0.17495E+01,    0.42745E+01,    0.42275E+00
    0.21188E+01,    0.45565E+01,    0.45375E+00
    0.19554E+01,    0.46690E+01,    0.46505E+00
    0.15557E+01,    0.44973E+01,    0.44464E+00
    0.15114E+01,    0.44136E+01,    0.43527E+00
