  x,     y,   corriente
    0.11222E+02,    0.51882E+02,    0.27050E-13
    0.11171E+02,    0.51715E+02,    0.27690E-13
    0.11107E+02,    0.52233E+02,    0.26986E-13
    0.11075E+02,    0.52046E+02,    0.27627E-13
    0.10916E+02,    0.52028E+02,    0.27607E-13
    0.11497E+02,    0.52147E+02,    0.26331E-13
    0.11312E+02,    0.52312E+02,    0.26983E-13
    0.11874E+02,    0.52496E+02,    0.25428E-13
    0.11787E+02,    0.52181E+02,    0.26366E-13
    0.10983E+02,    0.49726E+02,    0.28469E-13
    0.10976E+02,    0.49855E+02,    0.28551E-13
    0.10773E+02,    0.49801E+02,    0.29122E-13
    0.10870E+02,    0.49922E+02,    0.28766E-13
    0.10792E+02,    0.49882E+02,    0.28928E-13
    0.10734E+02,    0.49609E+02,    0.29110E-13
    0.10737E+02,    0.49675E+02,    0.29106E-13
    0.10800E+02,    0.49727E+02,    0.28840E-13
    0.10886E+02,    0.49676E+02,    0.28723E-13
    0.10518E+02,    0.50296E+02,    0.29717E-13
    0.10991E+02,    0.50343E+02,    0.28350E-13
    0.11131E+02,    0.50553E+02,    0.28135E-13
    0.11129E+02,    0.50401E+02,    0.28218E-13
    0.10812E+02,    0.50799E+02,    0.28875E-13
    0.10132E+02,    0.54828E+02,    0.25409E-13
    0.10319E+02,    0.54766E+02,    0.24910E-13
    0.10478E+02,    0.54936E+02,    0.24915E-13
    0.10064E+02,    0.55011E+02,    0.24848E-13
    0.10383E+02,    0.55195E+02,    0.24201E-13
    0.10155E+02,    0.55207E+02,    0.24623E-13
    0.12297E+02,    0.54973E+02,    0.22987E-13
    0.11350E+02,    0.54528E+02,    0.24726E-13
    0.11702E+02,    0.55235E+02,    0.23826E-13
    0.11331E+02,    0.54958E+02,    0.23653E-13
    0.12445E+02,    0.52998E+02,    0.24292E-13
    0.13204E+02,    0.53871E+02,    0.23105E-13
    0.13140E+02,    0.53198E+02,    0.24369E-13
    0.99862E+01,    0.54334E+02,    0.26441E-13
    0.10206E+02,    0.54324E+02,    0.26117E-13
    0.10276E+02,    0.54209E+02,    0.26243E-13
    0.10074E+02,    0.54288E+02,    0.26078E-13
    0.10935E+02,    0.53450E+02,    0.26440E-13
    0.10747E+02,    0.53370E+02,    0.26410E-13
    0.10920E+02,    0.53669E+02,    0.25809E-13
    0.10713E+02,    0.53706E+02,    0.26249E-13
    0.10628E+02,    0.53527E+02,    0.26657E-13
    0.83112E+01,    0.43557E+02,    0.23407E-13
    0.83259E+01,    0.43446E+02,    0.23107E-13
    0.81898E+01,    0.43399E+02,    0.23068E-13
    0.82303E+01,    0.43448E+02,    0.23178E-13
    0.82611E+01,    0.43453E+02,    0.23064E-13
    0.82225E+01,    0.43407E+02,    0.22974E-13
    0.82516E+01,    0.43375E+02,    0.22985E-13
    0.82940E+01,    0.43424E+02,    0.23073E-13
    0.82923E+01,    0.43386E+02,    0.22862E-13
    0.82003E+01,    0.43325E+02,    0.22879E-13
    0.81483E+01,    0.43353E+02,    0.22947E-13
    0.81809E+01,    0.43363E+02,    0.22862E-13
    0.92482E+01,    0.44208E+02,    0.24442E-13
    0.93559E+01,    0.44261E+02,    0.24176E-13
    0.91727E+01,    0.44276E+02,    0.24357E-13
    0.91729E+01,    0.44352E+02,    0.24718E-13
    0.90248E+01,    0.44020E+02,    0.23946E-13
    0.89135E+01,    0.44091E+02,    0.24346E-13
    0.89494E+01,    0.43987E+02,    0.24123E-13
    0.89026E+01,    0.44034E+02,    0.24073E-13
    0.87621E+01,    0.44020E+02,    0.24223E-13
    0.88494E+01,    0.43916E+02,    0.23985E-13
    0.88215E+01,    0.43973E+02,    0.24012E-13
    0.87412E+01,    0.43950E+02,    0.24101E-13
    0.87732E+01,    0.43979E+02,    0.24151E-13
    0.87621E+01,    0.44187E+02,    0.24709E-13
    0.87958E+01,    0.44209E+02,    0.24664E-13
    0.88283E+01,    0.44092E+02,    0.24417E-13
    0.87829E+01,    0.44048E+02,    0.24349E-13
    0.88197E+01,    0.44053E+02,    0.24218E-13
    0.86670E+01,    0.43910E+02,    0.23994E-13
    0.84675E+01,    0.43763E+02,    0.23866E-13
    0.79023E+01,    0.42811E+02,    0.21431E-13
    0.79217E+01,    0.42857E+02,    0.21784E-13
    0.78276E+01,    0.42819E+02,    0.21731E-13
    0.78046E+01,    0.42860E+02,    0.21654E-13
    0.78289E+01,    0.42893E+02,    0.21852E-13
    0.78714E+01,    0.42898E+02,    0.21697E-13
    0.75965E+01,    0.42729E+02,    0.21430E-13
    0.77233E+01,    0.42830E+02,    0.21596E-13
    0.76408E+01,    0.42775E+02,    0.21536E-13
    0.76834E+01,    0.42821E+02,    0.21674E-13
    0.76754E+01,    0.42789E+02,    0.21512E-13
    0.74610E+01,    0.42584E+02,    0.21047E-13
    0.75269E+01,    0.42526E+02,    0.20900E-13
    0.75914E+01,    0.42507E+02,    0.20742E-13
    0.76235E+01,    0.42546E+02,    0.21025E-13
    0.76755E+01,    0.42566E+02,    0.21036E-13
    0.77905E+01,    0.42607E+02,    0.21188E-13
    0.77489E+01,    0.42548E+02,    0.20833E-13
    0.73441E+01,    0.42447E+02,    0.20557E-13
    0.73668E+01,    0.42467E+02,    0.20715E-13
    0.46995E+01,    0.40595E+02,    0.13322E-13
    0.47197E+01,    0.40546E+02,    0.13194E-13
    0.47478E+01,    0.40570E+02,    0.13402E-13
    0.47368E+01,    0.40595E+02,    0.13359E-13
    0.46739E+01,    0.40568E+02,    0.13189E-13
    0.46832E+01,    0.40544E+02,    0.13197E-13
    0.44523E+01,    0.40453E+02,    0.12584E-13
    0.44141E+01,    0.40452E+02,    0.12516E-13
    0.44004E+01,    0.40425E+02,    0.12429E-13
    0.44298E+01,    0.40383E+02,    0.12437E-13
    0.49273E+01,    0.40705E+02,    0.14006E-13
    0.49040E+01,    0.40678E+02,    0.13801E-13
    0.49057E+01,    0.40644E+02,    0.13849E-13
    0.50989E+01,    0.40804E+02,    0.14459E-13
    0.50864E+01,    0.40765E+02,    0.14404E-13
    0.50590E+01,    0.40751E+02,    0.14201E-13
    0.51866E+01,    0.40686E+02,    0.14308E-13
    0.61380E+01,    0.41386E+02,    0.17271E-13
    0.61901E+01,    0.41307E+02,    0.17012E-13
    0.61914E+01,    0.41362E+02,    0.17059E-13
    0.58631E+01,    0.41081E+02,    0.16083E-13
    0.58463E+01,    0.41027E+02,    0.16013E-13
    0.58805E+01,    0.41178E+02,    0.16424E-13
    0.69911E+01,    0.42144E+02,    0.19760E-13
    0.70284E+01,    0.42152E+02,    0.19708E-13
    0.70426E+01,    0.42090E+02,    0.19504E-13
    0.70573E+01,    0.42121E+02,    0.19738E-13
    0.71375E+01,    0.42268E+02,    0.20117E-13
    0.72644E+01,    0.42200E+02,    0.19825E-13
    0.72875E+01,    0.42250E+02,    0.20146E-13
    0.73383E+01,    0.42264E+02,    0.20112E-13
    0.73936E+01,    0.42219E+02,    0.20055E-13
    0.73789E+01,    0.42139E+02,    0.19753E-13
    0.73005E+01,    0.42133E+02,    0.19923E-13
    0.68528E+01,    0.41916E+02,    0.18985E-13
    0.68480E+01,    0.42015E+02,    0.19330E-13
    0.69422E+01,    0.42102E+02,    0.19618E-13
    0.69889E+01,    0.42056E+02,    0.19453E-13
    0.70006E+01,    0.42088E+02,    0.19624E-13
    0.69781E+01,    0.42112E+02,    0.19607E-13
    0.53371E+01,    0.40825E+02,    0.14773E-13
    0.53520E+01,    0.40775E+02,    0.14900E-13
    0.53150E+01,    0.40744E+02,    0.14524E-13
    0.52676E+01,    0.40766E+02,    0.14731E-13
    0.52988E+01,    0.40842E+02,    0.14925E-13
    0.52659E+01,    0.40833E+02,    0.14790E-13
    0.52511E+01,    0.40805E+02,    0.14646E-13
    0.48441E+01,    0.40542E+02,    0.13397E-13
    0.48515E+01,    0.40500E+02,    0.13481E-13
    0.49061E+01,    0.40489E+02,    0.13409E-13
    0.48744E+01,    0.40573E+02,    0.13626E-13
    0.52956E+01,    0.40399E+02,    0.14080E-13
    0.53136E+01,    0.40504E+02,    0.14087E-13
    0.57592E+01,    0.41205E+02,    0.16347E-13
    0.57421E+01,    0.41179E+02,    0.16215E-13
    0.54890E+01,    0.41031E+02,    0.15592E-13
    0.55248E+01,    0.41029E+02,    0.15553E-13
    0.55926E+01,    0.40994E+02,    0.15696E-13
    0.56266E+01,    0.40981E+02,    0.15561E-13
    0.56561E+01,    0.40944E+02,    0.15559E-13
    0.56264E+01,    0.40897E+02,    0.15349E-13
    0.56870E+01,    0.41013E+02,    0.15699E-13
    0.57084E+01,    0.41043E+02,    0.15917E-13
    0.56986E+01,    0.40966E+02,    0.15763E-13
    0.57483E+01,    0.40960E+02,    0.15651E-13
    0.57835E+01,    0.41012E+02,    0.15931E-13
    0.57551E+01,    0.41048E+02,    0.15928E-13
    0.66463E+01,    0.41852E+02,    0.18804E-13
    0.65482E+01,    0.41771E+02,    0.18525E-13
    0.66077E+01,    0.41736E+02,    0.18523E-13
    0.65898E+01,    0.41774E+02,    0.18456E-13
    0.67089E+01,    0.41634E+02,    0.18126E-13
    0.68375E+01,    0.41564E+02,    0.18323E-13
    0.68298E+01,    0.41670E+02,    0.18288E-13
    0.67583E+01,    0.41686E+02,    0.18541E-13
    0.67432E+01,    0.41497E+02,    0.17990E-13
    0.66861E+01,    0.41551E+02,    0.18045E-13
    0.65096E+01,    0.41619E+02,    0.18024E-13
    0.10316E+02,    0.47675E+02,    0.28830E-13
    0.10398E+02,    0.47617E+02,    0.28480E-13
    0.10789E+02,    0.47835E+02,    0.28028E-13
    0.10868E+02,    0.47943E+02,    0.27681E-13
    0.10629E+02,    0.47943E+02,    0.28412E-13
    0.10672E+02,    0.47853E+02,    0.28042E-13
    0.11097E+02,    0.47801E+02,    0.27027E-13
    0.10962E+02,    0.47654E+02,    0.27567E-13
    0.11357E+02,    0.47536E+02,    0.26298E-13
    0.11320E+02,    0.47761E+02,    0.27059E-13
    0.10978E+02,    0.47446E+02,    0.26944E-13
    0.11151E+02,    0.47369E+02,    0.26953E-13
    0.10253E+02,    0.47664E+02,    0.28956E-13
    0.10270E+02,    0.47725E+02,    0.28990E-13
    0.10278E+02,    0.47690E+02,    0.28827E-13
    0.10342E+02,    0.48111E+02,    0.29236E-13
    0.10337E+02,    0.48050E+02,    0.29173E-13
    0.10356E+02,    0.48083E+02,    0.29098E-13
    0.10420E+02,    0.48062E+02,    0.28928E-13
    0.10391E+02,    0.48091E+02,    0.29042E-13
    0.10317E+02,    0.47977E+02,    0.29169E-13
    0.10344E+02,    0.47995E+02,    0.29043E-13
    0.10329E+02,    0.47942E+02,    0.29007E-13
    0.10375E+02,    0.47972E+02,    0.28984E-13
    0.10364E+02,    0.47940E+02,    0.28979E-13
    0.10389E+02,    0.47909E+02,    0.28835E-13
    0.10366E+02,    0.47878E+02,    0.28947E-13
    0.10375E+02,    0.47844E+02,    0.28779E-13
    0.10415E+02,    0.47822E+02,    0.28751E-13
    0.10436E+02,    0.47918E+02,    0.28741E-13
    0.10482E+02,    0.47843E+02,    0.28545E-13
    0.10493E+02,    0.47893E+02,    0.28692E-13
    0.10362E+02,    0.48172E+02,    0.29235E-13
    0.10370E+02,    0.48142E+02,    0.29087E-13
    0.10401E+02,    0.48129E+02,    0.29072E-13
    0.10471E+02,    0.48261E+02,    0.28977E-13
    0.10504E+02,    0.48249E+02,    0.28970E-13
    0.10148E+02,    0.47075E+02,    0.28394E-13
    0.10261E+02,    0.47171E+02,    0.28225E-13
    0.10207E+02,    0.47476E+02,    0.28840E-13
    0.10175E+02,    0.47353E+02,    0.28746E-13
    0.10319E+02,    0.47638E+02,    0.28663E-13
    0.10328E+02,    0.47567E+02,    0.28688E-13
    0.10351E+02,    0.47603E+02,    0.28595E-13
    0.10354E+02,    0.47494E+02,    0.28461E-13
    0.10323E+02,    0.47527E+02,    0.28559E-13
    0.10266E+02,    0.47459E+02,    0.28591E-13
    0.10274E+02,    0.47400E+02,    0.28563E-13
    0.10285E+02,    0.47367E+02,    0.28429E-13
    0.10323E+02,    0.47364E+02,    0.28420E-13
    0.10353E+02,    0.47404E+02,    0.28311E-13
    0.10332E+02,    0.47445E+02,    0.28481E-13
    0.10291E+02,    0.47438E+02,    0.28557E-13
    0.99637E+01,    0.46611E+02,    0.28084E-13
    0.10057E+02,    0.46909E+02,    0.28380E-13
    0.10182E+02,    0.46563E+02,    0.27384E-13
    0.10117E+02,    0.46544E+02,    0.27680E-13
    0.10070E+02,    0.46623E+02,    0.27913E-13
    0.10064E+02,    0.46582E+02,    0.27705E-13
    0.96016E+01,    0.44806E+02,    0.25315E-13
    0.96918E+01,    0.44869E+02,    0.25116E-13
    0.95896E+01,    0.45196E+02,    0.25955E-13
    0.93784E+01,    0.45242E+02,    0.26450E-13
    0.93762E+01,    0.45205E+02,    0.26290E-13
    0.98491E+01,    0.46107E+02,    0.27451E-13
    0.97457E+01,    0.45509E+02,    0.26300E-13
    0.98455E+01,    0.45625E+02,    0.26366E-13
    0.10022E+02,    0.46214E+02,    0.27290E-13
    0.98666E+01,    0.46162E+02,    0.27456E-13
    0.98778E+01,    0.46129E+02,    0.27349E-13
    0.99841E+01,    0.46257E+02,    0.27330E-13
    0.10127E+02,    0.46441E+02,    0.27374E-13
    0.10081E+02,    0.46403E+02,    0.27547E-13
    0.10099E+02,    0.46498E+02,    0.27579E-13
    0.10041E+02,    0.46498E+02,    0.27711E-13
    0.94622E+01,    0.45419E+02,    0.26716E-13
    0.89010E+01,    0.55596E+02,    0.25097E-13
    0.88663E+01,    0.55653E+02,    0.24996E-13
    0.89057E+01,    0.55703E+02,    0.24750E-13
    0.88964E+01,    0.55632E+02,    0.24948E-13
    0.71970E+01,    0.58589E+02,    0.18052E-13
    0.68312E+01,    0.58204E+02,    0.18699E-13
    0.67726E+01,    0.58209E+02,    0.18779E-13
    0.67467E+01,    0.58168E+02,    0.18726E-13
    0.79768E+01,    0.56884E+02,    0.22291E-13
    0.80038E+01,    0.56914E+02,    0.22317E-13
    0.81960E+01,    0.56987E+02,    0.22122E-13
    0.82698E+01,    0.56958E+02,    0.22041E-13
    0.81568E+01,    0.56841E+02,    0.22481E-13
    0.82103E+01,    0.56771E+02,    0.22570E-13
    0.82650E+01,    0.56865E+02,    0.22325E-13
    0.82053E+01,    0.56828E+02,    0.22349E-13
    0.77423E+01,    0.57338E+02,    0.21117E-13
    0.78754E+01,    0.57382E+02,    0.20925E-13
    0.79847E+01,    0.57478E+02,    0.21041E-13
    0.80995E+01,    0.57428E+02,    0.21084E-13
    0.80943E+01,    0.57850E+02,    0.20432E-13
    0.79470E+01,    0.57719E+02,    0.20344E-13
    0.77826E+01,    0.57780E+02,    0.20392E-13
    0.76991E+01,    0.57919E+02,    0.19608E-13
    0.79112E+01,    0.57043E+02,    0.21942E-13
    0.78563E+01,    0.56991E+02,    0.22117E-13
    0.79120E+01,    0.57001E+02,    0.22072E-13
    0.78885E+01,    0.56978E+02,    0.22083E-13
    0.76757E+01,    0.57434E+02,    0.21036E-13
    0.76236E+01,    0.57454E+02,    0.21020E-13
    0.74393E+01,    0.58247E+02,    0.19198E-13
    0.82594E+01,    0.58330E+02,    0.19725E-13
    0.81395E+01,    0.58601E+02,    0.18276E-13
    0.80093E+01,    0.58086E+02,    0.19213E-13
    0.77785E+01,    0.58093E+02,    0.19783E-13
    0.76253E+01,    0.58294E+02,    0.18767E-13
    0.77362E+01,    0.58558E+02,    0.19169E-13
    0.12985E+01,    0.60762E+02,    0.39170E-14
    0.13805E+01,    0.60756E+02,    0.43262E-14
    0.12761E+01,    0.60682E+02,    0.38480E-14
    0.22393E+01,    0.60620E+02,    0.63467E-14
    0.21678E+01,    0.60665E+02,    0.59710E-14
    0.30352E+00,    0.61038E+02,    0.31776E-14
    0.43697E+00,    0.61061E+02,    0.32553E-14
    0.17517E+00,    0.61109E+02,    0.31094E-14
    0.53109E+00,    0.61209E+02,    0.38403E-14
    0.44386E+00,    0.61353E+02,    0.45541E-14
    0.11141E+00,    0.61247E+02,    0.40636E-14
    0.22140E+00,    0.61367E+02,    0.43803E-14
    0.22502E+01,    0.60479E+02,    0.62870E-14
    0.22124E+01,    0.60529E+02,    0.61869E-14
    0.21560E+01,    0.60504E+02,    0.61336E-14
    0.23242E+01,    0.60627E+02,    0.66681E-14
    0.23991E+01,    0.60705E+02,    0.65546E-14
    0.25019E+01,    0.60658E+02,    0.71535E-14
    0.40582E+01,    0.60953E+02,    0.11139E-13
    0.40300E+01,    0.60703E+02,    0.10345E-13
    0.25012E+01,    0.60555E+02,    0.68269E-14
    0.30683E+01,    0.60727E+02,    0.82317E-14
    0.29888E+01,    0.60312E+02,    0.81801E-14
    0.30715E+01,    0.60235E+02,    0.84477E-14
    0.30721E+01,    0.60295E+02,    0.86387E-14
    0.33251E+01,    0.60359E+02,    0.89347E-14
    0.31311E+01,    0.60449E+02,    0.87273E-14
    0.32284E+01,    0.60315E+02,    0.90531E-14
    0.31495E+01,    0.60346E+02,    0.84591E-14
    0.35162E+01,    0.60216E+02,    0.94349E-14
    0.34944E+01,    0.60302E+02,    0.95705E-14
    0.33933E+01,    0.60298E+02,    0.93047E-14
    0.32049E+01,    0.60678E+02,    0.89981E-14
    0.32209E+01,    0.60523E+02,    0.85251E-14
    0.33359E+01,    0.60463E+02,    0.92953E-14
    0.12448E+01,    0.60442E+02,    0.36651E-14
    0.11071E+01,    0.60612E+02,    0.31745E-14
    0.62285E+00,    0.60589E+02,    0.18573E-14
    0.76163E+00,    0.60698E+02,    0.25830E-14
    0.69890E+00,    0.60616E+02,    0.20540E-14
    0.77080E+00,    0.60630E+02,    0.23635E-14
    0.73687E+00,    0.60607E+02,    0.23335E-14
    0.67785E-01,    0.60658E+02,    0.89306E-15
    0.34561E+00,    0.60610E+02,    0.13089E-14
    0.43168E+00,    0.60600E+02,    0.13996E-14
    0.27290E+00,    0.60841E+02,    0.19610E-14
    0.36313E+00,    0.60820E+02,    0.22696E-14
    0.34998E+00,    0.60732E+02,    0.15570E-14
    0.18680E+00,    0.60764E+02,    0.17904E-14
    0.70155E+00,    0.60866E+02,    0.27749E-14
    0.65117E+00,    0.60961E+02,    0.32902E-14
    0.52064E+00,    0.60950E+02,    0.28906E-14
    0.46425E+00,    0.60849E+02,    0.24017E-14
    0.46466E+00,    0.60709E+02,    0.19113E-14
    0.51280E+00,    0.60775E+02,    0.20419E-14
    0.36935E+01,    0.60115E+02,    0.10006E-13
    0.35773E+01,    0.60184E+02,    0.99365E-14
    0.36580E+01,    0.60196E+02,    0.10018E-13
    0.37825E+01,    0.59829E+02,    0.10666E-13
    0.41087E+01,    0.60003E+02,    0.11257E-13
    0.40300E+01,    0.60021E+02,    0.10949E-13
    0.38330E+01,    0.60133E+02,    0.10286E-13
    0.39019E+01,    0.60083E+02,    0.10734E-13
    0.37800E+01,    0.60022E+02,    0.10325E-13
    0.37655E+01,    0.60091E+02,    0.10449E-13
    0.38368E+01,    0.59995E+02,    0.10691E-13
    0.38912E+01,    0.60013E+02,    0.10613E-13
    0.37521E+01,    0.59820E+02,    0.10708E-13
    0.36954E+01,    0.59845E+02,    0.10505E-13
    0.37288E+01,    0.59846E+02,    0.10579E-13
    0.37461E+01,    0.59871E+02,    0.10535E-13
    0.37798E+01,    0.59862E+02,    0.10726E-13
    0.30918E+01,    0.60151E+02,    0.86900E-14
    0.32086E+01,    0.60015E+02,    0.91608E-14
    0.31859E+01,    0.60036E+02,    0.90409E-14
    0.31876E+01,    0.60147E+02,    0.88249E-14
    0.31934E+01,    0.60067E+02,    0.91018E-14
    0.45039E+01,    0.59640E+02,    0.12420E-13
    0.45315E+01,    0.59607E+02,    0.12618E-13
    0.44643E+01,    0.59618E+02,    0.12563E-13
    0.42903E+01,    0.59601E+02,    0.12246E-13
    0.43589E+01,    0.59573E+02,    0.12346E-13
    0.44033E+01,    0.59680E+02,    0.12308E-13
    0.44043E+01,    0.59640E+02,    0.12213E-13
    0.43258E+01,    0.59617E+02,    0.12112E-13
    0.43553E+01,    0.59607E+02,    0.12400E-13
    0.42579E+01,    0.59764E+02,    0.11753E-13
    0.43845E+01,    0.59775E+02,    0.11943E-13
    0.43729E+01,    0.59845E+02,    0.12049E-13
    0.42348E+01,    0.59627E+02,    0.12039E-13
    0.42701E+01,    0.59629E+02,    0.12082E-13
    0.58189E+01,    0.58946E+02,    0.16123E-13
    0.58152E+01,    0.58894E+02,    0.16051E-13
    0.61300E+01,    0.59091E+02,    0.16043E-13
    0.60132E+01,    0.59098E+02,    0.16095E-13
    0.55640E+01,    0.59026E+02,    0.15437E-13
    0.55907E+01,    0.59001E+02,    0.15719E-13
    0.55315E+01,    0.59008E+02,    0.15598E-13
    0.54465E+01,    0.59197E+02,    0.15063E-13
    0.54112E+01,    0.59239E+02,    0.14728E-13
    0.51558E+01,    0.59220E+02,    0.14502E-13
    0.51369E+01,    0.59194E+02,    0.14506E-13
    0.51924E+01,    0.59220E+02,    0.14483E-13
    0.50934E+01,    0.59324E+02,    0.14103E-13
    0.50510E+01,    0.59320E+02,    0.14149E-13
    0.51260E+01,    0.59361E+02,    0.14137E-13
    0.51104E+01,    0.59404E+02,    0.14027E-13
    0.50178E+01,    0.59361E+02,    0.13926E-13
    0.50447E+01,    0.59408E+02,    0.13959E-13
    0.51623E+01,    0.59455E+02,    0.14010E-13
    0.52956E+01,    0.59595E+02,    0.14088E-13
    0.52351E+01,    0.59432E+02,    0.14318E-13
    0.53107E+01,    0.59488E+02,    0.14078E-13
    0.50486E+01,    0.59525E+02,    0.13785E-13
    0.49978E+01,    0.59585E+02,    0.13396E-13
    0.51316E+01,    0.59524E+02,    0.13825E-13
    0.50173E+01,    0.59676E+02,    0.13597E-13
    0.51258E+01,    0.59700E+02,    0.13446E-13
    0.51893E+01,    0.59609E+02,    0.13858E-13
    0.49952E+01,    0.59281E+02,    0.14172E-13
    0.50587E+01,    0.59248E+02,    0.14205E-13
    0.50391E+01,    0.59288E+02,    0.14118E-13
    0.49486E+01,    0.59461E+02,    0.13689E-13
    0.48418E+01,    0.59462E+02,    0.13429E-13
    0.48705E+01,    0.59429E+02,    0.13620E-13
    0.49389E+01,    0.59377E+02,    0.13734E-13
    0.49228E+01,    0.59420E+02,    0.13705E-13
    0.47345E+01,    0.59482E+02,    0.13237E-13
    0.46612E+01,    0.59488E+02,    0.13054E-13
    0.47093E+01,    0.59518E+02,    0.13115E-13
    0.46738E+01,    0.59522E+02,    0.13051E-13
    0.47572E+01,    0.59377E+02,    0.13508E-13
    0.47870E+01,    0.59428E+02,    0.13408E-13
    0.46397E+01,    0.59434E+02,    0.13179E-13
    0.45797E+01,    0.59563E+02,    0.12738E-13
    0.46112E+01,    0.59545E+02,    0.12933E-13
    0.59705E+00,    0.39432E+02,    0.19136E-14
    0.56360E+00,    0.39431E+02,    0.17404E-14
    0.59586E+00,    0.39476E+02,    0.18403E-14
    0.56240E+00,    0.39476E+02,    0.16580E-14
    0.54044E+00,    0.39409E+02,    0.16821E-14
    0.54109E+00,    0.39495E+02,    0.16848E-14
    0.29467E+00,    0.39478E+02,    0.93030E-15
    0.94414E-01,    0.39486E+02,    0.35561E-15
    0.16725E+00,    0.39486E+02,    0.52736E-15
    0.26269E+00,    0.39404E+02,    0.10679E-14
    0.26568E+00,    0.39455E+02,    0.83084E-15
    0.22869E+00,    0.39480E+02,    0.75488E-15
    0.20267E+00,    0.39464E+02,    0.60183E-15
    0.11657E+00,    0.39465E+02,    0.34334E-15
    0.14645E+00,    0.39464E+02,    0.54630E-15
    0.99156E-01,    0.39428E+02,    0.58450E-15
    0.10161E+01,    0.39011E+02,    0.41804E-14
    0.89774E+00,    0.39002E+02,    0.36353E-14
    0.10502E+01,    0.39141E+02,    0.34031E-14
    0.99605E+00,    0.39213E+02,    0.33892E-14
    0.65124E+00,    0.39039E+02,    0.32866E-14
    0.46421E+00,    0.39151E+02,    0.23878E-14
    0.52066E+00,    0.39050E+02,    0.28823E-14
    0.10966E+01,    0.39318E+02,    0.34415E-14
    0.10350E+01,    0.39293E+02,    0.30633E-14
    0.11066E+01,    0.39388E+02,    0.31902E-14
    0.10683E+01,    0.39415E+02,    0.31943E-14
    0.61743E+00,    0.39498E+02,    0.18660E-14
    0.79950E+00,    0.39445E+02,    0.23919E-14
    0.90370E+00,    0.39406E+02,    0.27434E-14
    0.91206E+00,    0.39450E+02,    0.26460E-14
    0.83904E+00,    0.39404E+02,    0.26123E-14
    0.86439E+00,    0.39379E+02,    0.25635E-14
    0.15300E+01,    0.39533E+02,    0.44555E-14
    0.13875E+01,    0.39577E+02,    0.39491E-14
    0.16638E+01,    0.39331E+02,    0.48277E-14
    0.16770E+01,    0.39233E+02,    0.49483E-14
    0.17762E+01,    0.39380E+02,    0.51311E-14
    0.17192E+01,    0.39395E+02,    0.49267E-14
    0.17773E+01,    0.39223E+02,    0.53345E-14
    0.18211E+01,    0.39306E+02,    0.51130E-14
    0.16581E+01,    0.39512E+02,    0.46497E-14
    0.17634E+01,    0.39632E+02,    0.50745E-14
    0.18882E+01,    0.39657E+02,    0.54292E-14
    0.19157E+01,    0.39641E+02,    0.54126E-14
    0.19059E+01,    0.39604E+02,    0.55040E-14
    0.18676E+01,    0.39596E+02,    0.52225E-14
    0.18563E+01,    0.39629E+02,    0.53219E-14
    0.13130E+01,    0.39568E+02,    0.38004E-14
    0.11470E+01,    0.39470E+02,    0.33154E-14
    0.12028E+01,    0.39401E+02,    0.35195E-14
    0.11521E+01,    0.39420E+02,    0.33966E-14
    0.15130E+01,    0.39426E+02,    0.42161E-14
    0.15639E+01,    0.39457E+02,    0.45313E-14
    0.16142E+01,    0.39435E+02,    0.46339E-14
    0.16103E+01,    0.39356E+02,    0.47044E-14
    0.14307E+01,    0.39169E+02,    0.42759E-14
    0.15203E+01,    0.39206E+02,    0.48004E-14
    0.15425E+01,    0.39305E+02,    0.43785E-14
    0.14955E+01,    0.39353E+02,    0.44599E-14
    0.42364E+01,    0.40311E+02,    0.11926E-13
    0.42167E+01,    0.40344E+02,    0.11940E-13
    0.41780E+01,    0.40347E+02,    0.11880E-13
    0.42175E+01,    0.40272E+02,    0.11832E-13
    0.38774E+01,    0.40223E+02,    0.11036E-13
    0.38867E+01,    0.40154E+02,    0.10862E-13
    0.39944E+01,    0.40267E+02,    0.11366E-13
    0.35574E+01,    0.39874E+02,    0.97168E-14
    0.37015E+01,    0.39881E+02,    0.10024E-13
    0.37720E+01,    0.39909E+02,    0.10475E-13
    0.37833E+01,    0.39978E+02,    0.10337E-13
    0.36364E+01,    0.40132E+02,    0.10375E-13
    0.33277E+01,    0.40024E+02,    0.95069E-14
    0.33532E+01,    0.39881E+02,    0.93568E-14
    0.32077E+01,    0.39982E+02,    0.91485E-14
    0.32493E+01,    0.39918E+02,    0.92249E-14
    0.32728E+01,    0.39831E+02,    0.91347E-14
    0.33037E+01,    0.39881E+02,    0.91826E-14
    0.32870E+01,    0.39912E+02,    0.92435E-14
    0.27314E+01,    0.39823E+02,    0.77097E-14
    0.27172E+01,    0.39790E+02,    0.77476E-14
    0.28957E+01,    0.39893E+02,    0.82853E-14
    0.28378E+01,    0.39870E+02,    0.81120E-14
    0.28710E+01,    0.39865E+02,    0.81990E-14
    0.28458E+01,    0.39788E+02,    0.79308E-14
    0.21451E+01,    0.39704E+02,    0.61230E-14
    0.22168E+01,    0.39469E+02,    0.61903E-14
    0.20942E+01,    0.39400E+02,    0.60961E-14
    0.22467E+01,    0.39379E+02,    0.63548E-14
    0.21734E+01,    0.39335E+02,    0.59835E-14
    0.21479E+01,    0.39558E+02,    0.60004E-14
    0.21007E+01,    0.39573E+02,    0.59019E-14
    0.20720E+01,    0.39526E+02,    0.59381E-14
    0.21096E+01,    0.39471E+02,    0.57773E-14
