  x,     y,   camp
    0.10424E+02,    0.40227E+02,    0.98567E-02
    0.96074E+00,    0.30992E+02,    0.83985E-02
    0.18203E+02,    0.47345E+02,    0.10691E-01
    0.12800E+01,    0.72623E+02,    0.90281E-02
    0.33070E+01,    0.74718E+02,    0.92252E-02
    0.61938E+01,    0.73565E+02,    0.93476E-02
    0.69820E+00,    0.66491E+02,    0.75672E-02
    0.13965E+02,    0.66036E+02,    0.95947E-02
    0.14140E+02,    0.69937E+02,    0.96126E-02
    0.11279E+02,    0.71379E+02,    0.94792E-02
    0.11511E+02,    0.64711E+02,    0.92262E-02
    0.95281E+01,    0.65236E+02,    0.91353E-02
    0.10012E+02,    0.41164E+02,    0.96233E-02
    0.92326E+01,    0.41248E+02,    0.99059E-02
    0.98299E+01,    0.38212E+02,    0.90934E-02
    0.11373E+02,    0.37423E+02,    0.93198E-02
    0.94851E+01,    0.34759E+02,    0.91239E-02
    0.11444E+02,    0.35273E+02,    0.92173E-02
    0.46518E+01,    0.32661E+02,    0.80791E-02
    0.45099E+01,    0.35619E+02,    0.75483E-02
    0.62012E+01,    0.33783E+02,    0.85675E-02
    0.58997E+01,    0.35278E+02,    0.75738E-02
    0.11846E+01,    0.34652E+02,    0.67384E-02
    0.69647E+00,    0.33509E+02,    0.75671E-02
    0.16572E+01,    0.32626E+02,    0.77774E-02
    0.31950E+01,    0.33363E+02,    0.79976E-02
    0.23048E+01,    0.35232E+02,    0.70108E-02
    0.33545E+01,    0.34826E+02,    0.69899E-02
    0.48814E+00,    0.35249E+02,    0.65906E-02
    0.32347E+00,    0.36487E+02,    0.55817E-02
    0.81161E+00,    0.36050E+02,    0.57314E-02
    0.23395E+01,    0.36160E+02,    0.59050E-02
    0.15427E+01,    0.36381E+02,    0.60258E-02
    0.68207E+01,    0.36355E+02,    0.82035E-02
    0.86631E+01,    0.37730E+02,    0.87794E-02
    0.82477E+01,    0.36427E+02,    0.82437E-02
    0.14811E+02,    0.38390E+02,    0.97400E-02
    0.11724E+02,    0.40046E+02,    0.95993E-02
    0.12537E+02,    0.38529E+02,    0.98945E-02
    0.15291E+02,    0.40231E+02,    0.10374E-01
    0.63290E+01,    0.70534E+02,    0.89052E-02
    0.83965E+01,    0.66801E+02,    0.86320E-02
    0.87651E+01,    0.69034E+02,    0.92244E-02
    0.96472E+00,    0.69008E+02,    0.83978E-02
    0.22448E+01,    0.70359E+02,    0.86274E-02
    0.16629E+01,    0.67373E+02,    0.77774E-02
    0.44070E+01,    0.69424E+02,    0.87666E-02
    0.16219E+02,    0.63994E+02,    0.99200E-02
    0.19900E+02,    0.63961E+02,    0.99400E-02
    0.13334E+02,    0.47100E+02,    0.12163E-01
    0.17246E+02,    0.48654E+02,    0.11207E-01
    0.17835E+02,    0.49886E+02,    0.10876E-01
    0.87693E+01,    0.39908E+02,    0.90924E-02
    0.87201E+01,    0.40719E+02,    0.91702E-02
    0.82770E+01,    0.63570E+02,    0.82493E-02
    0.54610E+00,    0.37050E+02,    0.46812E-02
    0.64337E+01,    0.38035E+02,    0.73694E-02
    0.61699E+01,    0.37288E+02,    0.73293E-02
    0.44239E+01,    0.36580E+02,    0.65032E-02
    0.51629E+01,    0.37172E+02,    0.71958E-02
    0.48655E+01,    0.37787E+02,    0.63247E-02
    0.15318E+02,    0.46401E+02,    0.11022E-01
    0.16931E+02,    0.46082E+02,    0.11101E-01
    0.12199E+02,    0.41137E+02,    0.10441E-01
    0.13492E+02,    0.41461E+02,    0.10057E-01
    0.14948E+02,    0.61552E+02,    0.97573E-02
    0.15485E+02,    0.59708E+02,    0.10393E-01
    0.21896E+02,    0.60289E+02,    0.10219E-01
    0.27182E+02,    0.54649E+02,    0.10251E-01
    0.26154E+02,    0.58867E+02,    0.10139E-01
    0.12142E+02,    0.46405E+02,    0.12094E-01
    0.12700E+02,    0.47377E+02,    0.12184E-01
    0.80849E+01,    0.39491E+02,    0.85943E-02
    0.75067E+01,    0.39918E+02,    0.83986E-02
    0.69685E+01,    0.39699E+02,    0.80621E-02
    0.67368E+01,    0.39181E+02,    0.74844E-02
    0.78430E+01,    0.38600E+02,    0.81128E-02
    0.70331E+01,    0.38508E+02,    0.81142E-02
    0.75206E+01,    0.40440E+02,    0.84272E-02
    0.71299E+01,    0.40619E+02,    0.84800E-02
    0.71479E+01,    0.40953E+02,    0.85689E-02
    0.66354E+01,    0.40032E+02,    0.78706E-02
    0.62587E+01,    0.39936E+02,    0.76647E-02
    0.32314E+00,    0.63514E+02,    0.55830E-02
    0.23073E+01,    0.64771E+02,    0.70142E-02
    0.81039E+00,    0.63953E+02,    0.57362E-02
    0.48725E+00,    0.64753E+02,    0.65918E-02
    0.11855E+01,    0.65350E+02,    0.67389E-02
    0.33623E+01,    0.65176E+02,    0.69922E-02
    0.32052E+01,    0.66636E+02,    0.79996E-02
    0.46692E+01,    0.67335E+02,    0.80805E-02
    0.62227E+01,    0.66212E+02,    0.85730E-02
    0.36319E+01,    0.63069E+02,    0.63299E-02
    0.86921E+01,    0.62270E+02,    0.87897E-02
    0.15547E+01,    0.37024E+02,    0.48628E-02
    0.10462E+01,    0.37256E+02,    0.49359E-02
    0.22263E+00,    0.37366E+02,    0.45448E-02
    0.17821E+00,    0.38002E+02,    0.35508E-02
    0.40085E+00,    0.37775E+02,    0.37015E-02
    0.51973E+01,    0.38280E+02,    0.66622E-02
    0.57586E+01,    0.38412E+02,    0.70327E-02
    0.43049E+01,    0.37857E+02,    0.63162E-02
    0.14523E+02,    0.43662E+02,    0.10722E-01
    0.13487E+02,    0.42773E+02,    0.10932E-01
    0.12303E+02,    0.44008E+02,    0.11424E-01
    0.12352E+02,    0.43276E+02,    0.10646E-01
    0.17388E+02,    0.44518E+02,    0.10513E-01
    0.16001E+02,    0.43286E+02,    0.10765E-01
    0.16764E+02,    0.41167E+02,    0.10261E-01
    0.19217E+02,    0.41221E+02,    0.10218E-01
    0.19654E+02,    0.43605E+02,    0.10587E-01
    0.14209E+02,    0.54370E+02,    0.11584E-01
    0.11791E+02,    0.59945E+02,    0.96105E-02
    0.98696E+01,    0.61788E+02,    0.91022E-02
    0.11438E+02,    0.62564E+02,    0.93317E-02
    0.12621E+02,    0.61446E+02,    0.99081E-02
    0.64416E+01,    0.61963E+02,    0.73722E-02
    0.14706E+02,    0.56322E+02,    0.10708E-01
    0.14009E+02,    0.55244E+02,    0.11061E-01
    0.11715E+02,    0.44812E+02,    0.11931E-01
    0.11118E+02,    0.44128E+02,    0.11574E-01
    0.11615E+02,    0.44244E+02,    0.11188E-01
    0.12644E+02,    0.47943E+02,    0.12676E-01
    0.12314E+02,    0.51278E+02,    0.12928E-01
    0.15681E+02,    0.48548E+02,    0.11248E-01
    0.15025E+02,    0.47559E+02,    0.11676E-01
    0.13964E+02,    0.47675E+02,    0.11641E-01
    0.80925E+01,    0.42149E+02,    0.10212E-01
    0.86120E+01,    0.43027E+02,    0.11020E-01
    0.83867E+01,    0.42163E+02,    0.98966E-02
    0.90109E+01,    0.41793E+02,    0.97441E-02
    0.85528E+01,    0.41827E+02,    0.10064E-01
    0.73123E+01,    0.41179E+02,    0.91260E-02
    0.54235E+01,    0.39141E+02,    0.68111E-02
    0.58265E+01,    0.38915E+02,    0.68454E-02
    0.62054E+01,    0.39210E+02,    0.75718E-02
    0.60603E+01,    0.39633E+02,    0.70926E-02
    0.63646E+01,    0.40525E+02,    0.81101E-02
    0.63279E+01,    0.40749E+02,    0.79362E-02
    0.68386E+01,    0.40583E+02,    0.85183E-02
    0.66541E+01,    0.40394E+02,    0.78426E-02
    0.61559E+01,    0.40403E+02,    0.76628E-02
    0.60687E+01,    0.40176E+02,    0.74186E-02
    0.57890E+01,    0.40151E+02,    0.74085E-02
    0.56967E+01,    0.40330E+02,    0.71859E-02
    0.11700E+02,    0.46126E+02,    0.12569E-01
    0.11722E+02,    0.45731E+02,    0.11955E-01
    0.98288E+01,    0.44207E+02,    0.11994E-01
    0.23402E+01,    0.63846E+02,    0.59102E-02
    0.29100E+01,    0.63216E+02,    0.59679E-02
    0.25502E+01,    0.62661E+02,    0.52469E-02
    0.19924E+01,    0.62648E+02,    0.51198E-02
    0.15416E+01,    0.63624E+02,    0.60311E-02
    0.15534E+01,    0.62981E+02,    0.48686E-02
    0.45191E+01,    0.64381E+02,    0.75535E-02
    0.44299E+01,    0.63421E+02,    0.65067E-02
    0.51679E+01,    0.62826E+02,    0.71964E-02
    0.59155E+01,    0.64719E+02,    0.75780E-02
    0.68381E+01,    0.63642E+02,    0.82111E-02
    0.61798E+01,    0.62710E+02,    0.73327E-02
    0.28823E+00,    0.38279E+02,    0.27740E-02
    0.19941E+01,    0.37360E+02,    0.51093E-02
    0.17977E+01,    0.37810E+02,    0.41644E-02
    0.54497E+01,    0.39487E+02,    0.65827E-02
    0.56263E+01,    0.39960E+02,    0.68852E-02
    0.57076E+01,    0.39682E+02,    0.72156E-02
    0.36280E+01,    0.36934E+02,    0.63237E-02
    0.38066E+01,    0.37597E+02,    0.57222E-02
    0.29074E+01,    0.36790E+02,    0.59634E-02
    0.25500E+01,    0.37347E+02,    0.52371E-02
    0.27319E+01,    0.37818E+02,    0.47063E-02
    0.14227E+02,    0.45741E+02,    0.11550E-01
    0.13942E+02,    0.44790E+02,    0.11131E-01
    0.13304E+02,    0.46323E+02,    0.11616E-01
    0.12617E+02,    0.46066E+02,    0.12059E-01
    0.12856E+02,    0.44633E+02,    0.11442E-01
    0.12333E+02,    0.45103E+02,    0.11494E-01
    0.12318E+02,    0.45588E+02,    0.12094E-01
    0.19789E+02,    0.50465E+02,    0.10770E-01
    0.19656E+02,    0.52155E+02,    0.10732E-01
    0.21530E+02,    0.49128E+02,    0.10486E-01
    0.21352E+02,    0.53875E+02,    0.10435E-01
    0.24333E+02,    0.49743E+02,    0.10429E-01
    0.24288E+02,    0.52800E+02,    0.10350E-01
    0.16377E+02,    0.56660E+02,    0.10737E-01
    0.17613E+02,    0.55326E+02,    0.10557E-01
    0.17150E+02,    0.58748E+02,    0.10223E-01
    0.19856E+02,    0.58234E+02,    0.10250E-01
    0.20161E+02,    0.55765E+02,    0.10580E-01
    0.17632E+02,    0.52493E+02,    0.10837E-01
    0.16780E+02,    0.53773E+02,    0.11100E-01
    0.16737E+02,    0.51112E+02,    0.11317E-01
    0.15626E+02,    0.51013E+02,    0.11314E-01
    0.15177E+02,    0.53651E+02,    0.11073E-01
    0.14619E+02,    0.52639E+02,    0.11699E-01
    0.14885E+02,    0.51762E+02,    0.11669E-01
    0.78598E+01,    0.61399E+02,    0.81172E-02
    0.70434E+01,    0.61490E+02,    0.81200E-02
    0.57608E+01,    0.61585E+02,    0.70320E-02
    0.11386E+02,    0.58002E+02,    0.10087E-01
    0.12282E+02,    0.58856E+02,    0.10453E-01
    0.13648E+02,    0.58513E+02,    0.10052E-01
    0.13643E+02,    0.57215E+02,    0.10918E-01
    0.12861E+02,    0.55426E+02,    0.11497E-01
    0.10464E+02,    0.59776E+02,    0.98662E-02
    0.97260E+01,    0.60501E+02,    0.91407E-02
    0.12338E+02,    0.50235E+02,    0.12962E-01
    0.12787E+02,    0.50484E+02,    0.12738E-01
    0.12772E+02,    0.51032E+02,    0.12623E-01
    0.14011E+02,    0.51193E+02,    0.11977E-01
    0.13301E+02,    0.51435E+02,    0.12299E-01
    0.13587E+02,    0.52685E+02,    0.11784E-01
    0.13143E+02,    0.52049E+02,    0.12358E-01
    0.12007E+02,    0.50431E+02,    0.13226E-01
    0.14994E+02,    0.50115E+02,    0.11723E-01
    0.14899E+02,    0.49319E+02,    0.11764E-01
    0.14051E+02,    0.50464E+02,    0.12046E-01
    0.13356E+02,    0.50157E+02,    0.12351E-01
    0.71986E+01,    0.41412E+02,    0.90304E-02
    0.75826E+01,    0.41156E+02,    0.88697E-02
    0.82127E+01,    0.40934E+02,    0.92310E-02
    0.78089E+01,    0.40750E+02,    0.91648E-02
    0.55263E+01,    0.40360E+02,    0.73056E-02
    0.64198E+01,    0.41373E+02,    0.87255E-02
    0.64929E+01,    0.41334E+02,    0.86182E-02
    0.64328E+01,    0.40903E+02,    0.83515E-02
    0.64943E+01,    0.41219E+02,    0.86135E-02
    0.56974E+01,    0.40591E+02,    0.74706E-02
    0.58006E+01,    0.40482E+02,    0.75069E-02
    0.59802E+01,    0.40530E+02,    0.76736E-02
    0.11029E+02,    0.46963E+02,    0.13368E-01
    0.10841E+02,    0.47027E+02,    0.13356E-01
    0.11589E+02,    0.46821E+02,    0.12610E-01
    0.12048E+02,    0.46775E+02,    0.12636E-01
    0.12245E+02,    0.47137E+02,    0.12563E-01
    0.10807E+02,    0.47191E+02,    0.13652E-01
    0.11343E+02,    0.45066E+02,    0.11837E-01
    0.11364E+02,    0.45500E+02,    0.12375E-01
    0.99895E+01,    0.44602E+02,    0.12244E-01
    0.10023E+02,    0.44361E+02,    0.11898E-01
    0.10310E+02,    0.44269E+02,    0.11849E-01
    0.17942E+01,    0.62196E+02,    0.41667E-02
    0.54566E+00,    0.62951E+02,    0.46852E-02
    0.10448E+01,    0.62747E+02,    0.49397E-02
    0.27324E+01,    0.62195E+02,    0.47190E-02
    0.48679E+01,    0.62211E+02,    0.63261E-02
    0.51989E+01,    0.61717E+02,    0.66617E-02
    0.44406E+00,    0.38647E+02,    0.22727E-02
    0.51083E+00,    0.38420E+02,    0.28422E-02
    0.11001E+00,    0.38429E+02,    0.27553E-02
    0.11144E+00,    0.38753E+02,    0.20278E-02
    0.22146E+00,    0.38633E+02,    0.21851E-02
    0.11426E+01,    0.39184E+02,    0.19220E-02
    0.42091E+01,    0.38347E+02,    0.55775E-02
    0.51832E+01,    0.39623E+02,    0.66554E-02
    0.49265E+01,    0.39522E+02,    0.62048E-02
    0.25801E+01,    0.38540E+02,    0.41482E-02
    0.58285E+01,    0.61082E+02,    0.68455E-02
    0.10305E+02,    0.57014E+02,    0.11130E-01
    0.10057E+02,    0.57553E+02,    0.10311E-01
    0.10471E+02,    0.58158E+02,    0.10522E-01
    0.10040E+02,    0.58843E+02,    0.96258E-02
    0.75127E+01,    0.60081E+02,    0.84013E-02
    0.80985E+01,    0.60508E+02,    0.86001E-02
    0.87872E+01,    0.60093E+02,    0.90996E-02
    0.12219E+02,    0.48042E+02,    0.12666E-01
    0.12248E+02,    0.51756E+02,    0.12843E-01
    0.12548E+02,    0.52125E+02,    0.12495E-01
    0.12297E+02,    0.52560E+02,    0.12751E-01
    0.13628E+02,    0.48432E+02,    0.12261E-01
    0.13908E+02,    0.49087E+02,    0.11948E-01
    0.12942E+02,    0.48422E+02,    0.12291E-01
    0.13307E+02,    0.49576E+02,    0.12460E-01
    0.96358E+01,    0.44301E+02,    0.11999E-01
    0.90333E+01,    0.42853E+02,    0.10914E-01
    0.91860E+01,    0.42194E+02,    0.10486E-01
    0.10440E+02,    0.41858E+02,    0.10517E-01
    0.11326E+02,    0.42012E+02,    0.10094E-01
    0.11485E+02,    0.42839E+02,    0.11034E-01
    0.84622E+01,    0.42391E+02,    0.10561E-01
    0.82657E+01,    0.42566E+02,    0.10348E-01
    0.88061E+01,    0.42715E+02,    0.10788E-01
    0.88034E+01,    0.42456E+02,    0.10281E-01
    0.85816E+01,    0.42845E+02,    0.10643E-01
    0.82748E+01,    0.42725E+02,    0.10507E-01
    0.79451E+01,    0.42280E+02,    0.10167E-01
    0.63379E+01,    0.41585E+02,    0.89550E-02
    0.63705E+01,    0.41571E+02,    0.88882E-02
    0.62851E+01,    0.41574E+02,    0.89125E-02
    0.63152E+01,    0.41569E+02,    0.88734E-02
    0.63473E+01,    0.41455E+02,    0.88057E-02
    0.63722E+01,    0.41537E+02,    0.88975E-02
    0.69994E+01,    0.41388E+02,    0.91256E-02
    0.71953E+01,    0.41582E+02,    0.90969E-02
    0.82584E+01,    0.41674E+02,    0.98619E-02
    0.81390E+01,    0.41402E+02,    0.91400E-02
    0.80093E+01,    0.41916E+02,    0.96089E-02
    0.77787E+01,    0.41908E+02,    0.98932E-02
    0.76259E+01,    0.41707E+02,    0.93843E-02
    0.77370E+01,    0.41443E+02,    0.95832E-02
    0.55683E+01,    0.40583E+02,    0.74535E-02
    0.55011E+01,    0.40504E+02,    0.71483E-02
    0.54008E+01,    0.40298E+02,    0.69763E-02
    0.61576E+01,    0.40781E+02,    0.80950E-02
    0.60186E+01,    0.40684E+02,    0.77455E-02
    0.66114E+01,    0.41168E+02,    0.84449E-02
    0.69286E+01,    0.41058E+02,    0.87865E-02
    0.67445E+01,    0.40889E+02,    0.82652E-02
    0.65972E+01,    0.40974E+02,    0.84473E-02
    0.68937E+01,    0.41261E+02,    0.86921E-02
    0.67239E+01,    0.41286E+02,    0.88712E-02
    0.11083E+02,    0.46709E+02,    0.12954E-01
    0.11359E+02,    0.46602E+02,    0.12964E-01
    0.11375E+02,    0.46277E+02,    0.12512E-01
    0.10020E+02,    0.45298E+02,    0.12737E-01
    0.10975E+02,    0.44906E+02,    0.12165E-01
    0.10851E+02,    0.44536E+02,    0.11692E-01
    0.10505E+02,    0.44518E+02,    0.11969E-01
    0.68385E+01,    0.59416E+02,    0.85158E-02
    0.66538E+01,    0.59604E+02,    0.78433E-02
    0.22252E+00,    0.62635E+02,    0.45443E-02
    0.13900E+01,    0.62101E+02,    0.40974E-02
    0.10795E+01,    0.62318E+02,    0.39043E-02
    0.30860E+01,    0.61996E+02,    0.52237E-02
    0.20004E+01,    0.61955E+02,    0.41937E-02
    0.23808E+01,    0.61940E+02,    0.45833E-02
    0.17520E+00,    0.38891E+02,    0.15478E-02
    0.74305E+00,    0.38410E+02,    0.28326E-02
    0.89017E+00,    0.38646E+02,    0.23973E-02
    0.16034E+01,    0.39032E+02,    0.26551E-02
    0.20048E+01,    0.38055E+02,    0.41825E-02
    0.23975E+01,    0.38372E+02,    0.39094E-02
    0.23832E+01,    0.38076E+02,    0.45746E-02
    0.11501E+01,    0.39282E+02,    0.17260E-02
    0.43257E+01,    0.40383E+02,    0.60559E-02
    0.33753E+01,    0.39823E+02,    0.46736E-02
    0.34354E+01,    0.39819E+02,    0.47695E-02
    0.38153E+01,    0.38913E+02,    0.50184E-02
    0.40599E+01,    0.39043E+02,    0.55716E-02
    0.24645E+01,    0.38795E+02,    0.37389E-02
    0.17255E+01,    0.38995E+02,    0.27256E-02
    0.26165E+01,    0.39315E+02,    0.35839E-02
    0.48275E+01,    0.39869E+02,    0.61737E-02
    0.47650E+01,    0.39682E+02,    0.61547E-02
    0.26864E+01,    0.39199E+02,    0.37365E-02
    0.25762E+01,    0.39104E+02,    0.35895E-02
    0.26243E+01,    0.38948E+02,    0.39611E-02
    0.60663E+01,    0.59812E+02,    0.74142E-02
    0.69717E+01,    0.60299E+02,    0.80613E-02
    0.66349E+01,    0.59966E+02,    0.78681E-02
    0.67411E+01,    0.60817E+02,    0.74842E-02
    0.62070E+01,    0.60787E+02,    0.75743E-02
    0.60603E+01,    0.60361E+02,    0.70905E-02
    0.62575E+01,    0.60059E+02,    0.76687E-02
    0.57873E+01,    0.59835E+02,    0.74080E-02
    0.56945E+01,    0.59657E+02,    0.72012E-02
    0.54246E+01,    0.60854E+02,    0.68132E-02
    0.71293E+01,    0.59380E+02,    0.84788E-02
    0.75236E+01,    0.59560E+02,    0.84265E-02
    0.10848E+02,    0.47345E+02,    0.13699E-01
    0.12087E+02,    0.48407E+02,    0.13097E-01
    0.11705E+02,    0.49792E+02,    0.13422E-01
    0.11251E+02,    0.49881E+02,    0.14015E-01
    0.11083E+02,    0.50082E+02,    0.14125E-01
    0.11086E+02,    0.49929E+02,    0.14096E-01
    0.11472E+02,    0.50613E+02,    0.13748E-01
    0.11259E+02,    0.50671E+02,    0.13837E-01
    0.10859E+02,    0.55468E+02,    0.11680E-01
    0.10526E+02,    0.55480E+02,    0.11959E-01
    0.84822E+01,    0.43101E+02,    0.11108E-01
    0.92466E+01,    0.43656E+02,    0.11525E-01
    0.90913E+01,    0.43556E+02,    0.11578E-01
    0.98120E+01,    0.43929E+02,    0.11529E-01
    0.95895E+01,    0.43839E+02,    0.11770E-01
    0.94746E+01,    0.43624E+02,    0.11384E-01
    0.92117E+01,    0.43816E+02,    0.11715E-01
    0.89397E+01,    0.43642E+02,    0.11552E-01
    0.94785E+01,    0.44187E+02,    0.12102E-01
    0.94490E+01,    0.44003E+02,    0.11723E-01
    0.92992E+01,    0.43948E+02,    0.11928E-01
    0.87389E+01,    0.43120E+02,    0.11127E-01
    0.89357E+01,    0.43076E+02,    0.10965E-01
    0.91065E+01,    0.43251E+02,    0.11256E-01
    0.90227E+01,    0.43399E+02,    0.11258E-01
    0.78890E+01,    0.43022E+02,    0.11041E-01
    0.78566E+01,    0.43009E+02,    0.11063E-01
    0.81084E+01,    0.42778E+02,    0.10871E-01
    0.80572E+01,    0.42869E+02,    0.10785E-01
    0.74623E+01,    0.42052E+02,    0.98867E-02
    0.75369E+01,    0.42236E+02,    0.99814E-02
    0.77820E+01,    0.42221E+02,    0.10194E-01
    0.76990E+01,    0.42082E+02,    0.98043E-02
    0.75604E+01,    0.42105E+02,    0.99849E-02
    0.62682E+01,    0.41540E+02,    0.88371E-02
    0.63170E+01,    0.41538E+02,    0.88773E-02
    0.63414E+01,    0.41519E+02,    0.88459E-02
    0.63288E+01,    0.41488E+02,    0.87900E-02
    0.62917E+01,    0.41491E+02,    0.88279E-02
    0.62872E+01,    0.41521E+02,    0.88062E-02
    0.64031E+01,    0.41521E+02,    0.88374E-02
    0.64296E+01,    0.41444E+02,    0.87613E-02
    0.63908E+01,    0.41470E+02,    0.88104E-02
    0.45814E+01,    0.40538E+02,    0.65085E-02
    0.43551E+01,    0.40393E+02,    0.61997E-02
    0.46415E+01,    0.40263E+02,    0.62594E-02
    0.61854E+01,    0.41496E+02,    0.87536E-02
    0.62379E+01,    0.41532E+02,    0.88309E-02
    0.62204E+01,    0.41500E+02,    0.87411E-02
    0.63462E+01,    0.41342E+02,    0.86380E-02
    0.63975E+01,    0.41176E+02,    0.84848E-02
    0.63225E+01,    0.41261E+02,    0.85295E-02
    0.62419E+01,    0.41249E+02,    0.85120E-02
    0.63502E+01,    0.41054E+02,    0.82662E-02
    0.71413E+01,    0.42086E+02,    0.98286E-02
    0.71119E+01,    0.42033E+02,    0.96948E-02
    0.70561E+01,    0.42046E+02,    0.97752E-02
    0.57189E+01,    0.40694E+02,    0.75170E-02
    0.53890E+01,    0.40868E+02,    0.75567E-02
    0.53936E+01,    0.40547E+02,    0.73059E-02
    0.55170E+01,    0.40676E+02,    0.73636E-02
    0.51996E+01,    0.39851E+02,    0.64787E-02
    0.53848E+01,    0.39992E+02,    0.69842E-02
    0.53277E+01,    0.40162E+02,    0.68025E-02
    0.50054E+01,    0.39937E+02,    0.65643E-02
    0.59335E+01,    0.40860E+02,    0.78334E-02
    0.59060E+01,    0.40757E+02,    0.77670E-02
    0.57947E+01,    0.40746E+02,    0.77726E-02
    0.65669E+01,    0.41390E+02,    0.88741E-02
    0.66808E+01,    0.41392E+02,    0.87887E-02
    0.11097E+02,    0.46153E+02,    0.12816E-01
    0.10669E+02,    0.47207E+02,    0.13658E-01
    0.10633E+02,    0.46137E+02,    0.13070E-01
    0.10506E+02,    0.46492E+02,    0.13364E-01
    0.10695E+02,    0.46925E+02,    0.13602E-01
    0.10655E+02,    0.46786E+02,    0.13460E-01
    0.98402E+01,    0.45191E+02,    0.12859E-01
    0.98947E+01,    0.45286E+02,    0.12917E-01
    0.98974E+01,    0.44968E+02,    0.12607E-01
    0.98341E+01,    0.45080E+02,    0.12637E-01
    0.96086E+01,    0.44467E+02,    0.12230E-01
    0.10394E+02,    0.45855E+02,    0.12926E-01
    0.10264E+02,    0.45776E+02,    0.13116E-01
    0.10218E+02,    0.45515E+02,    0.12779E-01
    0.10205E+02,    0.45656E+02,    0.12998E-01
    0.10069E+02,    0.45437E+02,    0.12976E-01
