    0.74035E+00    0.56706E+01    0.53750E+00    0.47051E-03
    0.81372E+00    0.55790E+01    0.53279E+00    0.36072E-03
    0.87934E+00    0.54731E+01    0.52736E+00    0.30855E-03
    0.93318E+00    0.53549E+01    0.52122E+00    0.24789E-03
    0.97220E+00    0.52267E+01    0.51454E+00    0.17713E-03
    0.99399E+00    0.50918E+01    0.50747E+00    0.95065E-04
    0.35384E+00    0.59357E+01    0.59465E+00    0.76109E-03
    0.32365E+00    0.59463E+01    0.55081E+00    0.66692E-03
    0.39952E+00    0.59172E+01    0.59274E+00    0.75408E-03
    0.37001E+00    0.59291E+01    0.54987E+00    0.64947E-03
    0.44424E+00    0.58964E+01    0.59059E+00    0.73919E-03
    0.41548E+00    0.59097E+01    0.54879E+00    0.62650E-03
    0.48788E+00    0.58734E+01    0.58823E+00    0.72956E-03
    0.45993E+00    0.58880E+01    0.54761E+00    0.60768E-03
    0.53033E+00    0.58483E+01    0.58567E+00    0.71708E-03
    0.50325E+00    0.58642E+01    0.54630E+00    0.58715E-03
    0.57149E+00    0.58211E+01    0.58290E+00    0.69937E-03
    0.54535E+00    0.58383E+01    0.54490E+00    0.56464E-03
    0.61126E+00    0.57920E+01    0.57992E+00    0.68358E-03
    0.58611E+00    0.58103E+01    0.54339E+00    0.54207E-03
    0.64955E+00    0.57609E+01    0.57673E+00    0.66067E-03
    0.62544E+00    0.57804E+01    0.54176E+00    0.51695E-03
    0.68900E+00    0.57252E+01    0.57290E+00    0.66816E-03
    0.66324E+00    0.57485E+01    0.54002E+00    0.49328E-03
    0.70288E+00    0.57113E+01    0.53774E+00    0.55602E-03
    0.76642E+00    0.56411E+01    0.56617E+00    0.61941E-03
    0.83781E+00    0.55442E+01    0.55661E+00    0.49874E-03
    0.89962E+00    0.54341E+01    0.54571E+00    0.36854E-03
    0.94861E+00    0.53124E+01    0.53363E+00    0.23475E-03
    0.98194E+00    0.51818E+01    0.52067E+00    0.11055E-03
    0.99752E+00    0.50457E+01    0.50719E+00    0.77186E-06
    0.16846E-01    0.39998E+01    0.39884E+00    0.76324E-03
    0.13429E+00    0.40090E+01    0.44738E+00    0.75266E-03
    0.67491E+00    0.42620E+01    0.46137E+00    0.55322E-03
    0.63679E+00    0.42289E+01    0.45957E+00    0.58056E-03
    0.59704E+00    0.41977E+01    0.45787E+00    0.60557E-03
    0.55578E+00    0.41686E+01    0.45628E+00    0.62823E-03
    0.51310E+00    0.41416E+01    0.45479E+00    0.64805E-03
    0.46911E+00    0.41168E+01    0.45343E+00    0.67053E-03
    0.42392E+00    0.40942E+01    0.45217E+00    0.68480E-03
    0.37765E+00    0.40740E+01    0.45107E+00    0.70078E-03
    0.33042E+00    0.40561E+01    0.45007E+00    0.71416E-03
    0.28234E+00    0.40406E+01    0.44920E+00    0.72403E-03
    0.23355E+00    0.40276E+01    0.44846E+00    0.73704E-03
    0.18416E+00    0.40171E+01    0.44785E+00    0.74674E-03
    0.99743E+00    0.49277E+01    0.49738E+00    0.43450E-04
    0.99964E+00    0.49630E+01    0.49758E+00    0.43444E-04
    0.99982E+00    0.49815E+01    0.50041E+00    0.50103E-07
    0.99251E+00    0.48774E+01    0.49466E+00    0.82105E-04
    0.99640E+00    0.49109E+01    0.49212E+00    0.82068E-04
    0.98505E+00    0.48275E+01    0.49196E+00    0.12035E-03
    0.99063E+00    0.48607E+01    0.48699E+00    0.12035E-03
    0.97509E+00    0.47779E+01    0.48929E+00    0.15810E-03
    0.98233E+00    0.48108E+01    0.48191E+00    0.15811E-03
    0.96263E+00    0.47290E+01    0.48665E+00    0.19540E-03
    0.97153E+00    0.47615E+01    0.47689E+00    0.19543E-03
    0.94772E+00    0.46807E+01    0.48406E+00    0.23275E-03
    0.95825E+00    0.47127E+01    0.47194E+00    0.23270E-03
    0.93039E+00    0.46333E+01    0.48149E+00    0.26924E-03
    0.94252E+00    0.46647E+01    0.46705E+00    0.26922E-03
    0.91070E+00    0.45868E+01    0.47898E+00    0.30573E-03
    0.92440E+00    0.46176E+01    0.46224E+00    0.30560E-03
    0.88867E+00    0.45414E+01    0.47653E+00    0.34037E-03
    0.90391E+00    0.45714E+01    0.45755E+00    0.34031E-03
    0.86438E+00    0.44971E+01    0.47413E+00    0.37340E-03
    0.88112E+00    0.45263E+01    0.45296E+00    0.37342E-03
    0.83789E+00    0.44541E+01    0.47181E+00    0.40709E-03
    0.85608E+00    0.44824E+01    0.44849E+00    0.40706E-03
    0.80926E+00    0.44125E+01    0.46955E+00    0.43973E-03
    0.82886E+00    0.44398E+01    0.44416E+00    0.43966E-03
    0.77857E+00    0.43724E+01    0.46737E+00    0.46806E-03
    0.79952E+00    0.43987E+01    0.43997E+00    0.46816E-03
    0.74589E+00    0.43338E+01    0.46528E+00    0.49724E-03
    0.76814E+00    0.43591E+01    0.43592E+00    0.49736E-03
    0.71130E+00    0.42970E+01    0.46328E+00    0.52816E-03
    0.73481E+00    0.43212E+01    0.43205E+00    0.52815E-03
    0.69960E+00    0.42849E+01    0.42834E+00    0.55328E-03
    0.66260E+00    0.42505E+01    0.42483E+00    0.58055E-03
    0.62392E+00    0.42180E+01    0.42151E+00    0.60553E-03
    0.58364E+00    0.41875E+01    0.41839E+00    0.62821E-03
    0.54188E+00    0.41591E+01    0.41547E+00    0.64806E-03
    0.49874E+00    0.41328E+01    0.41277E+00    0.67043E-03
    0.45432E+00    0.41087E+01    0.41029E+00    0.68484E-03
    0.40874E+00    0.40869E+01    0.40805E+00    0.70079E-03
    0.36212E+00    0.40675E+01    0.40606E+00    0.71418E-03
    0.31458E+00    0.40504E+01    0.40428E+00    0.72409E-03
    0.26624E+00    0.40357E+01    0.40275E+00    0.73704E-03
    0.21721E+00    0.40235E+01    0.40147E+00    0.74673E-03
    0.16763E+00    0.40138E+01    0.40044E+00    0.75266E-03
    0.84092E-01    0.40035E+01    0.44704E+00    0.75494E-03
    0.11763E+00    0.40066E+01    0.39966E+00    0.75496E-03
    0.67323E-01    0.40019E+01    0.39914E+00    0.76076E-03
    0.33674E-01    0.40005E+01    0.44683E+00    0.76076E-03
    0.16399E-01    0.60003E+01    0.60148E+00    0.75699E-03
    0.32917E-01    0.59995E+01    0.55388E+00    0.74739E-03
    0.82272E-01    0.59967E+01    0.55369E+00    0.74219E-03
    0.16363E+00    0.59869E+01    0.59998E+00    0.77058E-03
    0.65675E-01    0.59982E+01    0.60120E+00    0.76247E-03
    0.11479E+00    0.59938E+01    0.60071E+00    0.77229E-03
    0.13143E+00    0.59914E+01    0.55336E+00    0.72657E-03
    0.21207E+00    0.59777E+01    0.59900E+00    0.77241E-03
    0.18026E+00    0.59837E+01    0.55292E+00    0.71466E-03
    0.25999E+00    0.59660E+01    0.59779E+00    0.77701E-03
    0.22865E+00    0.59736E+01    0.55234E+00    0.70521E-03
    0.30729E+00    0.59520E+01    0.59633E+00    0.76824E-03
    0.27649E+00    0.59611E+01    0.55164E+00    0.68522E-03
