  x,     y,    Z,    camp
    0.33664E+01,    0.24035E+01,    0.00000E+00,    0.59777E-01
    0.35568E+01,    0.21983E+01,    0.00000E+00,    0.59842E-01
    0.30613E+01,    0.20295E+01,    0.00000E+00,    0.59606E-01
    0.32388E+01,    0.17718E+01,    0.00000E+00,    0.59704E-01
    0.37040E+01,    0.17181E+01,    0.00000E+00,    0.59773E-01
    0.27416E+01,    0.11320E+00,    0.00000E+00,    0.59471E-01
    0.24666E+01,    0.45279E+00,    0.00000E+00,    0.59414E-01
    0.30125E+01,    0.17570E+00,    0.00000E+00,    0.59507E-01
    0.27603E+01,    0.59723E+00,    0.00000E+00,    0.59477E-01
    0.24833E+01,    0.22639E+00,    0.00000E+00,    0.59423E-01
    0.22416E+01,    0.11320E+00,    0.00000E+00,    0.59365E-01
    0.22602E+01,    0.94270E+00,    0.00000E+00,    0.59365E-01
    0.22238E+01,    0.61284E+00,    0.00000E+00,    0.59331E-01
    0.15941E+01,    0.11662E+01,    0.00000E+00,    0.59140E-01
    0.18118E+01,    0.10420E+01,    0.00000E+00,    0.59181E-01
    0.14243E+01,    0.99125E+00,    0.00000E+00,    0.59005E-01
    0.14967E+01,    0.75116E+00,    0.00000E+00,    0.59160E-01
    0.16048E+01,    0.18473E+01,    0.00000E+00,    0.58815E-01
    0.19141E+01,    0.20092E+01,    0.00000E+00,    0.59010E-01
    0.16507E+01,    0.15702E+01,    0.00000E+00,    0.59065E-01
    0.20162E+01,    0.18170E+01,    0.00000E+00,    0.59239E-01
    0.30979E+01,    0.15088E+01,    0.00000E+00,    0.59561E-01
    0.28046E+01,    0.16270E+01,    0.00000E+00,    0.59519E-01
    0.35001E+01,    0.18898E+01,    0.00000E+00,    0.59700E-01
    0.27995E+01,    0.19303E+01,    0.00000E+00,    0.59608E-01
    0.31321E+01,    0.23527E+01,    0.00000E+00,    0.59809E-01
    0.29552E+01,    0.25915E+01,    0.00000E+00,    0.59709E-01
    0.34707E+01,    0.26721E+01,    0.00000E+00,    0.59933E-01
    0.30882E+01,    0.28714E+01,    0.00000E+00,    0.59910E-01
    0.43333E+01,    0.99167E+01,    0.00000E+00,    0.59694E-01
    0.48333E+01,    0.97500E+01,    0.00000E+00,    0.59706E-01
    0.37500E+01,    0.98333E+01,    0.00000E+00,    0.59639E-01
    0.32917E+01,    0.99167E+01,    0.00000E+00,    0.59590E-01
    0.35417E+01,    0.97500E+01,    0.00000E+00,    0.59615E-01
    0.32812E+01,    0.95410E+01,    0.00000E+00,    0.59586E-01
    0.35104E+01,    0.95692E+01,    0.00000E+00,    0.59589E-01
    0.32812E+01,    0.93045E+01,    0.00000E+00,    0.59615E-01
    0.35104E+01,    0.93327E+01,    0.00000E+00,    0.59612E-01
    0.30625E+01,    0.91789E+01,    0.00000E+00,    0.59547E-01
    0.31458E+01,    0.97218E+01,    0.00000E+00,    0.59532E-01
    0.27214E+01,    0.98409E+01,    0.00000E+00,    0.59462E-01
    0.47083E+01,    0.95625E+01,    0.00000E+00,    0.59706E-01
    0.47917E+01,    0.93542E+01,    0.00000E+00,    0.59724E-01
    0.49167E+01,    0.92083E+01,    0.00000E+00,    0.59729E-01
    0.47500E+01,    0.89583E+01,    0.00000E+00,    0.59734E-01
    0.39583E+01,    0.97083E+01,    0.00000E+00,    0.59660E-01
    0.42083E+01,    0.97917E+01,    0.00000E+00,    0.59669E-01
    0.40000E+01,    0.92812E+01,    0.00000E+00,    0.59682E-01
    0.42917E+01,    0.95729E+01,    0.00000E+00,    0.59695E-01
    0.25052E+01,    0.89736E+01,    0.00000E+00,    0.59385E-01
    0.26016E+01,    0.92580E+01,    0.00000E+00,    0.59458E-01
    0.24401E+01,    0.94411E+01,    0.00000E+00,    0.59383E-01
    0.20104E+01,    0.97534E+01,    0.00000E+00,    0.59303E-01
    0.22552E+01,    0.98767E+01,    0.00000E+00,    0.59372E-01
    0.31042E+01,    0.89074E+01,    0.00000E+00,    0.59595E-01
    0.26042E+01,    0.87220E+01,    0.00000E+00,    0.59488E-01
    0.24766E+01,    0.97176E+01,    0.00000E+00,    0.59430E-01
    0.29089E+01,    0.96460E+01,    0.00000E+00,    0.59527E-01
    0.22292E+01,    0.93536E+01,    0.00000E+00,    0.59365E-01
    0.28255E+01,    0.93396E+01,    0.00000E+00,    0.59477E-01
    0.12440E+01,    0.88182E+01,    0.00000E+00,    0.58881E-01
    0.12917E+01,    0.91077E+01,    0.00000E+00,    0.59039E-01
    0.16562E+01,    0.87308E+01,    0.00000E+00,    0.59017E-01
    0.45417E+01,    0.89792E+01,    0.00000E+00,    0.59749E-01
    0.42917E+01,    0.89375E+01,    0.00000E+00,    0.59732E-01
    0.45833E+01,    0.92083E+01,    0.00000E+00,    0.59715E-01
    0.44583E+01,    0.95104E+01,    0.00000E+00,    0.59698E-01
    0.44167E+01,    0.92812E+01,    0.00000E+00,    0.59715E-01
    0.40417E+01,    0.94896E+01,    0.00000E+00,    0.59682E-01
    0.42083E+01,    0.91354E+01,    0.00000E+00,    0.59697E-01
    0.48333E+01,    0.87500E+01,    0.00000E+00,    0.59769E-01
    0.46667E+01,    0.85054E+01,    0.00000E+00,    0.59784E-01
    0.46667E+01,    0.80162E+01,    0.00000E+00,    0.59855E-01
    0.43333E+01,    0.85162E+01,    0.00000E+00,    0.59784E-01
    0.43333E+01,    0.80377E+01,    0.00000E+00,    0.59855E-01
    0.52893E+00,    0.72872E+01,    0.00000E+00,    0.55585E-01
    0.57314E+00,    0.73064E+01,    0.00000E+00,    0.55771E-01
    0.53949E+00,    0.72563E+01,    0.00000E+00,    0.55460E-01
    0.56883E+00,    0.72489E+01,    0.00000E+00,    0.55489E-01
    0.53555E+00,    0.73384E+01,    0.00000E+00,    0.55777E-01
    0.50860E+00,    0.73457E+01,    0.00000E+00,    0.55757E-01
    0.54736E+00,    0.73681E+01,    0.00000E+00,    0.56029E-01
    0.52270E+00,    0.73889E+01,    0.00000E+00,    0.55962E-01
    0.46536E+00,    0.73355E+01,    0.00000E+00,    0.55664E-01
    0.70744E+00,    0.74501E+01,    0.00000E+00,    0.56518E-01
    0.68296E+00,    0.74572E+01,    0.00000E+00,    0.56488E-01
    0.75731E+00,    0.74606E+01,    0.00000E+00,    0.56700E-01
    0.72596E+00,    0.74621E+01,    0.00000E+00,    0.56679E-01
    0.80283E+00,    0.74886E+01,    0.00000E+00,    0.56810E-01
    0.77200E+00,    0.74914E+01,    0.00000E+00,    0.56815E-01
    0.85211E+00,    0.75090E+01,    0.00000E+00,    0.57114E-01
    0.85932E+00,    0.76888E+01,    0.00000E+00,    0.57725E-01
    0.74939E+00,    0.76820E+01,    0.00000E+00,    0.57664E-01
    0.73098E+00,    0.74886E+01,    0.00000E+00,    0.56768E-01
    0.71131E+00,    0.74258E+01,    0.00000E+00,    0.56498E-01
    0.64515E+00,    0.74446E+01,    0.00000E+00,    0.56409E-01
    0.68616E+00,    0.74012E+01,    0.00000E+00,    0.56408E-01
    0.71498E+00,    0.73298E+01,    0.00000E+00,    0.56244E-01
    0.71158E+00,    0.73601E+01,    0.00000E+00,    0.56313E-01
    0.76474E+00,    0.73487E+01,    0.00000E+00,    0.56395E-01
    0.74065E+00,    0.73799E+01,    0.00000E+00,    0.56418E-01
    0.74622E+00,    0.74001E+01,    0.00000E+00,    0.56581E-01
    0.73389E+00,    0.74217E+01,    0.00000E+00,    0.56560E-01
    0.78026E+00,    0.74114E+01,    0.00000E+00,    0.56606E-01
    0.76138E+00,    0.74446E+01,    0.00000E+00,    0.56638E-01
    0.85915E+00,    0.74869E+01,    0.00000E+00,    0.57016E-01
    0.88664E+00,    0.75098E+01,    0.00000E+00,    0.57268E-01
    0.88491E+00,    0.74712E+01,    0.00000E+00,    0.57178E-01
    0.93076E+00,    0.74687E+01,    0.00000E+00,    0.57203E-01
    0.90936E+00,    0.74780E+01,    0.00000E+00,    0.57172E-01
    0.93786E+00,    0.74981E+01,    0.00000E+00,    0.57353E-01
    0.91646E+00,    0.75073E+01,    0.00000E+00,    0.57332E-01
    0.79563E+00,    0.76779E+01,    0.00000E+00,    0.57699E-01
    0.67886E+00,    0.74753E+01,    0.00000E+00,    0.56540E-01
    0.66230E+00,    0.74908E+01,    0.00000E+00,    0.56500E-01
    0.71671E+00,    0.74759E+01,    0.00000E+00,    0.56632E-01
    0.69410E+00,    0.74820E+01,    0.00000E+00,    0.56603E-01
    0.70008E+00,    0.75025E+01,    0.00000E+00,    0.56635E-01
    0.67753E+00,    0.74975E+01,    0.00000E+00,    0.56535E-01
    0.59864E+00,    0.75195E+01,    0.00000E+00,    0.56569E-01
    0.75665E+00,    0.74816E+01,    0.00000E+00,    0.56770E-01
    0.41893E+00,    0.74596E+01,    0.00000E+00,    0.56148E-01
    0.41702E+00,    0.74824E+01,    0.00000E+00,    0.56318E-01
    0.44202E+00,    0.74569E+01,    0.00000E+00,    0.56139E-01
    0.45571E+00,    0.74812E+01,    0.00000E+00,    0.56308E-01
    0.40047E+00,    0.74923E+01,    0.00000E+00,    0.56249E-01
    0.44358E+00,    0.75973E+01,    0.00000E+00,    0.56992E-01
    0.41238E+00,    0.75942E+01,    0.00000E+00,    0.56990E-01
    0.35199E+00,    0.74841E+01,    0.00000E+00,    0.56121E-01
    0.32079E+00,    0.74810E+01,    0.00000E+00,    0.56139E-01
    0.38118E+00,    0.75912E+01,    0.00000E+00,    0.56964E-01
    0.34999E+00,    0.75882E+01,    0.00000E+00,    0.56914E-01
    0.68766E+00,    0.76986E+01,    0.00000E+00,    0.57564E-01
    0.57085E+00,    0.80251E+01,    0.00000E+00,    0.57740E-01
    0.32403E-01,    0.76727E+01,    0.00000E+00,    0.57066E-01
    0.12241E-01,    0.74208E+01,    0.00000E+00,    0.55650E-01
    0.18361E-01,    0.74419E+01,    0.00000E+00,    0.55742E-01
    0.61204E-02,    0.74772E+01,    0.00000E+00,    0.56139E-01
    0.76683E-01,    0.73786E+01,    0.00000E+00,    0.55410E-01
    0.41882E-01,    0.73961E+01,    0.00000E+00,    0.55506E-01
    0.97932E-01,    0.73922E+01,    0.00000E+00,    0.55444E-01
    0.76291E-01,    0.74252E+01,    0.00000E+00,    0.55617E-01
    0.55392E-01,    0.74184E+01,    0.00000E+00,    0.55650E-01
    0.37991E-01,    0.74410E+01,    0.00000E+00,    0.55690E-01
    0.11374E+00,    0.74444E+01,    0.00000E+00,    0.55759E-01
    0.86545E-01,    0.74518E+01,    0.00000E+00,    0.55754E-01
    0.70292E-01,    0.74735E+01,    0.00000E+00,    0.55880E-01
    0.11958E+00,    0.74186E+01,    0.00000E+00,    0.55562E-01
    0.13464E+00,    0.74511E+01,    0.00000E+00,    0.55708E-01
    0.14660E+00,    0.74077E+01,    0.00000E+00,    0.55615E-01
    0.16102E+00,    0.74253E+01,    0.00000E+00,    0.55689E-01
    0.13573E+00,    0.74776E+01,    0.00000E+00,    0.55899E-01
    0.20297E+00,    0.74141E+01,    0.00000E+00,    0.55689E-01
    0.18022E+00,    0.74331E+01,    0.00000E+00,    0.55660E-01
    0.21590E+00,    0.74643E+01,    0.00000E+00,    0.55918E-01
    0.19780E+00,    0.74830E+01,    0.00000E+00,    0.55894E-01
    0.35566E-01,    0.74647E+01,    0.00000E+00,    0.55988E-01
    0.15936E-01,    0.74878E+01,    0.00000E+00,    0.56141E-01
    0.46333E-01,    0.74756E+01,    0.00000E+00,    0.55902E-01
    0.26702E-01,    0.74987E+01,    0.00000E+00,    0.56136E-01
    0.11410E+00,    0.74939E+01,    0.00000E+00,    0.55881E-01
    0.83065E-01,    0.74912E+01,    0.00000E+00,    0.55878E-01
    0.80322E-01,    0.76686E+01,    0.00000E+00,    0.57025E-01
    0.49290E-01,    0.75048E+01,    0.00000E+00,    0.56140E-01
    0.19063E+00,    0.77601E+01,    0.00000E+00,    0.56973E-01
    0.10199E+00,    0.73040E+01,    0.00000E+00,    0.55009E-01
    0.13207E+00,    0.73037E+01,    0.00000E+00,    0.54955E-01
    0.10685E+00,    0.72500E+01,    0.00000E+00,    0.54619E-01
    0.14121E+00,    0.72339E+01,    0.00000E+00,    0.54540E-01
    0.18506E+00,    0.72402E+01,    0.00000E+00,    0.54570E-01
    0.21037E+00,    0.72189E+01,    0.00000E+00,    0.54594E-01
    0.16818E+00,    0.71940E+01,    0.00000E+00,    0.54222E-01
    0.18947E+00,    0.71781E+01,    0.00000E+00,    0.54283E-01
    0.22840E+00,    0.72384E+01,    0.00000E+00,    0.54634E-01
    0.27855E+00,    0.73059E+01,    0.00000E+00,    0.55169E-01
    0.22036E+00,    0.72712E+01,    0.00000E+00,    0.54916E-01
    0.47500E+01,    0.75578E+01,    0.00000E+00,    0.59969E-01
    0.49167E+01,    0.72971E+01,    0.00000E+00,    0.60018E-01
    0.23178E+01,    0.61062E+01,    0.00000E+00,    0.60875E-01
    0.23835E+01,    0.59136E+01,    0.00000E+00,    0.61229E-01
    0.21565E+01,    0.60749E+01,    0.00000E+00,    0.60659E-01
    0.22184E+01,    0.58821E+01,    0.00000E+00,    0.61043E-01
    0.18954E+01,    0.61166E+01,    0.00000E+00,    0.60376E-01
    0.20810E+01,    0.61472E+01,    0.00000E+00,    0.60684E-01
    0.19712E+01,    0.61632E+01,    0.00000E+00,    0.60676E-01
    0.21229E+01,    0.62563E+01,    0.00000E+00,    0.60345E-01
    0.19583E+01,    0.62803E+01,    0.00000E+00,    0.60164E-01
    0.20018E+01,    0.59331E+01,    0.00000E+00,    0.61019E-01
    0.21256E+01,    0.59634E+01,    0.00000E+00,    0.61251E-01
    0.20135E+01,    0.66136E+01,    0.00000E+00,    0.59536E-01
    0.20306E+01,    0.65044E+01,    0.00000E+00,    0.59845E-01
    0.19038E+01,    0.66296E+01,    0.00000E+00,    0.59487E-01
    0.18648E+01,    0.65245E+01,    0.00000E+00,    0.59493E-01
    0.17612E+01,    0.64782E+01,    0.00000E+00,    0.59427E-01
    0.19293E+01,    0.64547E+01,    0.00000E+00,    0.59766E-01
    0.17232E+01,    0.63548E+01,    0.00000E+00,    0.59627E-01
    0.18926E+01,    0.63462E+01,    0.00000E+00,    0.59996E-01
    0.24110E+01,    0.53126E+01,    0.00000E+00,    0.61737E-01
    0.25215E+01,    0.58337E+01,    0.00000E+00,    0.60879E-01
    0.24520E+01,    0.60262E+01,    0.00000E+00,    0.60638E-01
    0.26677E+01,    0.59018E+01,    0.00000E+00,    0.60949E-01
    0.26187E+01,    0.60300E+01,    0.00000E+00,    0.60818E-01
    0.20524E+01,    0.67076E+01,    0.00000E+00,    0.59639E-01
    0.12466E+01,    0.61477E+01,    0.00000E+00,    0.58184E-01
    0.14987E+01,    0.82758E+01,    0.00000E+00,    0.58877E-01
    0.17357E+01,    0.83332E+01,    0.00000E+00,    0.58896E-01
    0.14466E+01,    0.79998E+01,    0.00000E+00,    0.58577E-01
    0.18386E+01,    0.80161E+01,    0.00000E+00,    0.59040E-01
    0.21834E+01,    0.67345E+01,    0.00000E+00,    0.59709E-01
    0.24881E+01,    0.68739E+01,    0.00000E+00,    0.59810E-01
    0.22372E+01,    0.69116E+01,    0.00000E+00,    0.59612E-01
    0.24464E+01,    0.77801E+01,    0.00000E+00,    0.59329E-01
    0.21806E+01,    0.77463E+01,    0.00000E+00,    0.59331E-01
    0.10545E+01,    0.51400E+01,    0.00000E+00,    0.81018E-01
    0.10107E+01,    0.52054E+01,    0.00000E+00,    0.86638E-01
    0.11646E+01,    0.52030E+01,    0.00000E+00,    0.76273E-01
    0.14628E+01,    0.53219E+01,    0.00000E+00,    0.66854E-01
    0.11466E+01,    0.52667E+01,    0.00000E+00,    0.75172E-01
    0.10591E+01,    0.53553E+01,    0.00000E+00,    0.75356E-01
    0.12211E+01,    0.53161E+01,    0.00000E+00,    0.73772E-01
    0.11155E+01,    0.54063E+01,    0.00000E+00,    0.74247E-01
    0.48750E+01,    0.67816E+01,    0.00000E+00,    0.60129E-01
    0.44375E+01,    0.66006E+01,    0.00000E+00,    0.60195E-01
    0.47917E+01,    0.70787E+01,    0.00000E+00,    0.60033E-01
    0.45833E+01,    0.71573E+01,    0.00000E+00,    0.60055E-01
    0.46875E+01,    0.65373E+01,    0.00000E+00,    0.60155E-01
    0.46875E+01,    0.60373E+01,    0.00000E+00,    0.60298E-01
    0.34951E+01,    0.61332E+01,    0.00000E+00,    0.60321E-01
    0.37076E+01,    0.61820E+01,    0.00000E+00,    0.60381E-01
    0.37419E+01,    0.59033E+01,    0.00000E+00,    0.60391E-01
    0.38619E+01,    0.60550E+01,    0.00000E+00,    0.60312E-01
    0.37351E+01,    0.63533E+01,    0.00000E+00,    0.60233E-01
    0.36197E+01,    0.66293E+01,    0.00000E+00,    0.60133E-01
    0.39175E+01,    0.64058E+01,    0.00000E+00,    0.60272E-01
    0.40975E+01,    0.66333E+01,    0.00000E+00,    0.60190E-01
    0.34291E+01,    0.67278E+01,    0.00000E+00,    0.60205E-01
    0.35622E+01,    0.64618E+01,    0.00000E+00,    0.60295E-01
    0.31810E+01,    0.66588E+01,    0.00000E+00,    0.60081E-01
    0.33498E+01,    0.64130E+01,    0.00000E+00,    0.60208E-01
    0.42525E+01,    0.64730E+01,    0.00000E+00,    0.60176E-01
    0.40725E+01,    0.62455E+01,    0.00000E+00,    0.60239E-01
    0.39450E+01,    0.65770E+01,    0.00000E+00,    0.60163E-01
    0.38200E+01,    0.66920E+01,    0.00000E+00,    0.60180E-01
    0.41054E+01,    0.68122E+01,    0.00000E+00,    0.60074E-01
    0.39204E+01,    0.68513E+01,    0.00000E+00,    0.60118E-01
    0.42550E+01,    0.62563E+01,    0.00000E+00,    0.60277E-01
    0.44400E+01,    0.60506E+01,    0.00000E+00,    0.60257E-01
    0.37445E+01,    0.57283E+01,    0.00000E+00,    0.60494E-01
    0.41082E+01,    0.58584E+01,    0.00000E+00,    0.60386E-01
    0.40444E+01,    0.60659E+01,    0.00000E+00,    0.60342E-01
    0.43213E+01,    0.58322E+01,    0.00000E+00,    0.60338E-01
    0.48125E+01,    0.62557E+01,    0.00000E+00,    0.60228E-01
    0.48750E+01,    0.57816E+01,    0.00000E+00,    0.60315E-01
    0.46925E+01,    0.55624E+01,    0.00000E+00,    0.60342E-01
    0.31591E+01,    0.65115E+01,    0.00000E+00,    0.60338E-01
    0.27762E+01,    0.66358E+01,    0.00000E+00,    0.60047E-01
    0.28060E+01,    0.64461E+01,    0.00000E+00,    0.60354E-01
    0.41354E+01,    0.71807E+01,    0.00000E+00,    0.60060E-01
    0.43229E+01,    0.68443E+01,    0.00000E+00,    0.60130E-01
    0.38763E+01,    0.71331E+01,    0.00000E+00,    0.59987E-01
    0.26250E+01,    0.68810E+01,    0.00000E+00,    0.59850E-01
    0.26548E+01,    0.66913E+01,    0.00000E+00,    0.60101E-01
    0.23896E+01,    0.69813E+01,    0.00000E+00,    0.59680E-01
    0.25303E+01,    0.66059E+01,    0.00000E+00,    0.60060E-01
    0.24712E+01,    0.64618E+01,    0.00000E+00,    0.60219E-01
    0.22794E+01,    0.66436E+01,    0.00000E+00,    0.59858E-01
    0.22203E+01,    0.64995E+01,    0.00000E+00,    0.60074E-01
    0.23135E+01,    0.64251E+01,    0.00000E+00,    0.60149E-01
    0.22518E+01,    0.62976E+01,    0.00000E+00,    0.60428E-01
    0.20940E+01,    0.64418E+01,    0.00000E+00,    0.59998E-01
    0.20584E+01,    0.63261E+01,    0.00000E+00,    0.60244E-01
    0.24317E+01,    0.67133E+01,    0.00000E+00,    0.59927E-01
    0.23711E+01,    0.62198E+01,    0.00000E+00,    0.60348E-01
    0.25192E+01,    0.63183E+01,    0.00000E+00,    0.60492E-01
    0.14638E+01,    0.48813E+01,    0.00000E+00,    0.69248E-01
    0.14780E+01,    0.48597E+01,    0.00000E+00,    0.68606E-01
    0.14238E+01,    0.48496E+01,    0.00000E+00,    0.69997E-01
    0.14682E+01,    0.48326E+01,    0.00000E+00,    0.68941E-01
    0.15119E+01,    0.48931E+01,    0.00000E+00,    0.68133E-01
    0.14977E+01,    0.49154E+01,    0.00000E+00,    0.68785E-01
    0.15515E+01,    0.49255E+01,    0.00000E+00,    0.67515E-01
    0.15141E+01,    0.49423E+01,    0.00000E+00,    0.68110E-01
    0.15801E+01,    0.49314E+01,    0.00000E+00,    0.67587E-01
    0.15438E+01,    0.49476E+01,    0.00000E+00,    0.68187E-01
    0.16012E+01,    0.49595E+01,    0.00000E+00,    0.66853E-01
    0.15740E+01,    0.49891E+01,    0.00000E+00,    0.67530E-01
    0.15561E+01,    0.49787E+01,    0.00000E+00,    0.67661E-01
    0.15407E+01,    0.50032E+01,    0.00000E+00,    0.68033E-01
    0.15954E+01,    0.50675E+01,    0.00000E+00,    0.66645E-01
    0.15739E+01,    0.50764E+01,    0.00000E+00,    0.66806E-01
    0.14982E+01,    0.50038E+01,    0.00000E+00,    0.68419E-01
    0.15218E+01,    0.49935E+01,    0.00000E+00,    0.68128E-01
    0.14711E+01,    0.49799E+01,    0.00000E+00,    0.69673E-01
    0.15075E+01,    0.49637E+01,    0.00000E+00,    0.68846E-01
    0.14633E+01,    0.50358E+01,    0.00000E+00,    0.69964E-01
    0.14234E+01,    0.50177E+01,    0.00000E+00,    0.70774E-01
    0.13373E+01,    0.50798E+01,    0.00000E+00,    0.72865E-01
    0.11454E+01,    0.50178E+01,    0.00000E+00,    0.81053E-01
    0.10730E+01,    0.48881E+01,    0.00000E+00,    0.83581E-01
    0.10487E+01,    0.49195E+01,    0.00000E+00,    0.85789E-01
    0.10990E+01,    0.49040E+01,    0.00000E+00,    0.81099E-01
    0.10982E+01,    0.49511E+01,    0.00000E+00,    0.83042E-01
    0.10934E+01,    0.49267E+01,    0.00000E+00,    0.83410E-01
    0.10714E+01,    0.49703E+01,    0.00000E+00,    0.83675E-01
    0.10683E+01,    0.49284E+01,    0.00000E+00,    0.83455E-01
    0.10006E+01,    0.48673E+01,    0.00000E+00,    0.89347E-01
    0.10290E+01,    0.48880E+01,    0.00000E+00,    0.87405E-01
    0.10422E+01,    0.48606E+01,    0.00000E+00,    0.84512E-01
    0.43863E+01,    0.55998E+01,    0.00000E+00,    0.60369E-01
    0.40551E+01,    0.52910E+01,    0.00000E+00,    0.60432E-01
    0.39282E+01,    0.56726E+01,    0.00000E+00,    0.60404E-01
    0.39013E+01,    0.54263E+01,    0.00000E+00,    0.60481E-01
    0.35638E+01,    0.55966E+01,    0.00000E+00,    0.60535E-01
    0.34776E+01,    0.53454E+01,    0.00000E+00,    0.60649E-01
    0.33951E+01,    0.57130E+01,    0.00000E+00,    0.60607E-01
    0.33239E+01,    0.54599E+01,    0.00000E+00,    0.60723E-01
    0.34976E+01,    0.59582E+01,    0.00000E+00,    0.60528E-01
    0.31214E+01,    0.57592E+01,    0.00000E+00,    0.60714E-01
    0.31489E+01,    0.59305E+01,    0.00000E+00,    0.60548E-01
    0.32751E+01,    0.56447E+01,    0.00000E+00,    0.60668E-01
    0.33314E+01,    0.58997E+01,    0.00000E+00,    0.60513E-01
    0.33101E+01,    0.62556E+01,    0.00000E+00,    0.60431E-01
